receive_time_s,stamp_s,sequence,frame_id,planner_id,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,yaw_ref,yaw_rate_ref,trajectory_status
1780692405.370609045,1780692405.369999647,108,map,ego_position_cmd,0.23389824376913296,0.6103682230259969,1.2466892547681705,-0.1171657003616986,0.10525420969610984,0.004025636023088645,-0.047364394363249435,-0.05272456516276438,-0.002363643522638632,2.409697446300197,0.45,1
1780692405.414679289,1780692405.414034843,109,map,ego_position_cmd,0.22798716734303467,0.6155595065647229,1.2468873843284067,-0.11950177795412531,0.10259422530436561,0.003907319130335907,-0.046167401386964534,-0.053775800079356395,-0.0023736738316255932,2.4321751640989535,0.45,1
1780692405.458484650,1780692405.457961798,110,map,ego_position_cmd,0.22195995637325389,0.6206174010790569,1.247079621049234,-0.12177783048557568,0.09988198036796425,0.003788490120640194,-0.04494689116558392,-0.05480002371850906,-0.0023834058156174784,2.4546563901007175,0.45,1
1780692405.502605438,1780692405.501979828,111,map,ego_position_cmd,0.2162063402861241,0.6252359322837058,1.2472544756868786,-0.12385616952766763,0.09729285312875585,0.003676630312886182,-0.04378178390794014,-0.05573527628745044,-0.0023922578316482325,2.4757367890517346,0.45,1
1780692405.546414137,1780692405.545946598,112,map,ego_position_cmd,0.20950254673926333,0.630372400406607,1.2474481822776402,-0.12616758018297317,0.09427614603266851,0.0035480866218969348,-0.042424265714700836,-0.05677541108233793,-0.0024020642278055346,2.4998669824508397,0.45,1
1780692405.590609074,1780692405.590012312,112,map,ego_position_cmd,0.20950254673926333,0.630372400406607,1.2474481822776402,-0.12616758018297317,0.09427614603266851,0.0035480866218969348,-0.042424265714700836,-0.05677541108233793,-0.0024020642278055346,2.4998669824508397,0.45,1
1780692405.634738207,1780692405.634027243,113,map,ego_position_cmd,0.20320747267012026,0.6349679333732522,1.2476208212779891,-0.1282355700179635,0.09144336270155412,0.0034289983819618245,-0.04114951321569936,-0.057706006508083586,-0.002410804077198202,2.5221360955492855,0.45,1
1780692405.678994894,1780692405.678305626,114,map,ego_position_cmd,0.19673295320860773,0.639475638218175,1.2477895549787283,-0.13026403719817875,0.08852982894387348,0.003308023695288305,-0.03983842302474307,-0.05861881673918044,-0.002419346220798129,2.544677022599353,0.45,1
1780692405.722640753,1780692405.722005844,115,map,ego_position_cmd,0.19017635128457525,0.6438247018412268,1.247951787611592,-0.13222111582855206,0.08557935807805886,0.0031869569393342995,-0.03851071113512649,-0.059499502122848436,-0.002427559247836851,2.5671571253998993,0.45,1
1780692405.766488075,1780692405.765968323,116,map,ego_position_cmd,0.1835126226190422,0.648032074346841,1.2481082141169721,-0.13411443345607849,0.082580680178569,0.0030652873532224702,-0.03716130608035605,-0.06035149505523532,-0.0024354783396717122,2.589674218649088,0.45,1
1780692405.810637951,1780692405.809974670,117,map,ego_position_cmd,0.17676067408063093,0.6520855244770278,1.2482584383619304,-0.13593848601466252,0.07954230333628393,0.0029433158678062814,-0.035794036501327765,-0.06117231870659814,-0.0024430834420727304,2.612175354002102,0.45,1
