metric,value
generated_at,2026-05-11T18:20:18
raw_file,results/official/example1_step/official_example1_awff_indi_sysblock/raw/official_example1_awff_indi_sysblock.csv
scene_id,official_example1
controller_id,awff_indi_sysblock
row_count,5001
duration_s,50.0
sample_rate_hz,100.0
position_rmse_m,0.24382706615226807
x_rmse_m,0.09018615507739201
y_rmse_m,0.09082624529820552
z_rmse_m,0.20752997081339652
max_position_error_m,1.223693189604699
steady_state_error_m,0.07509460740276457
settling_time_s,5.72
disturbance_window_start_s,15.0
disturbance_window_end_s,19.0
disturbance_peak_error_m,0.06602501535041405
disturbance_recovery_time_s,2.6999999999999993
overshoot_x_pct,4.27085746550663
overshoot_y_pct,4.296953170884166
overshoot_z_pct,1.9221182902580007
overshoot_max_pct,4.296953170884166
roll_rmse_rad,0.025882802720935637
pitch_rmse_rad,0.02590774435576203
yaw_rmse_rad,0.0010460833108777235
max_tilt_rad,0.20609569901997563
minimum_altitude_m,0.0
altitude_violation_count,60
tilt_violation_count,0
constraint_violation_count,60
constraint_violation_rate_hz,1.2
altitude_violation_rate_hz,1.2
tilt_violation_rate_hz,0.0
control_energy,39908.71914290442
control_energy_per_second,798.1743828580884
control_smoothness,13697.250067288107
control_smoothness_per_second,273.94500134576214
control_command_min,-19.8125418928905
control_command_max,19.81254241931579
control_command_normalized,False
saturation_ratio,nan
nan_count,0
valid,True
tracking_score,91.56821937103578
robustness_score,71.38461538461539
safety_score,35.0
energy_score,0.0
smoothness_score,0.0
fault_tolerance_score,35.0
total_health_score,55.816619657464585
source,MWORKS_MCP
evidence_level,real_sysplorer_mcp_sysblock_l1_indi_full
