time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,z_ref_rate,yaw_ref
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-2.581468292137213e-05,0.00043649090540504064,-1.0303332392265255e-05,0.0,0.0,3.685209876543211e-07,-0.5792535829558103,1.9838696321314602,1.7063276135322263,4.59611852271635,-4.59611852271635,4.59611852271635,13.785881477283649,0.00011037160493827163,0.0
0.02,-0.0004656295046512618,0.0014551871183482023,4.994909196636329e-05,0.0,0.0,2.9334123456790133e-06,1.2392721193194283,-2.827155160235145,1.2756188247741989,4.506735145034666,13.702889946118919,4.506735145034666,-4.679110053881079,0.0004385382716049384,0.0
0.03,-0.00024120952429590803,0.0020233683375588682,5.171468509973436e-05,0.0,0.0,9.8506e-06,0.09088585304538928,0.05349163121051655,-0.5964060040122147,-3.565145930227659,3.80125998114204,-0.6550135667021721,-8.014281380944924,0.0009801,0.0
0.04,0.0003141437965601895,0.0030873270051657163,4.1750019698522495e-05,0.0,0.0,2.3232158024691366e-05,-0.18818216624564849,2.0509514780491918,0.749641721015693,2.649946551681084,-6.540979584100133,2.649946551681084,11.841020415899866,0.0017306864197530868,0.0
0.05,0.00046139238559567543,0.0046609285495991,0.00010183024919047325,0.0,0.0,4.5146604938271606e-05,1.411806922956557,-2.7544631123977377,0.7109031899095517,2.5112565326895093,11.70582901997102,2.5112565326895093,-6.676170980028978,0.0026859567901234564,0.0
0.06,0.0013157949117056525,0.005873264462138806,9.063868736280023e-05,0.0,0.0,7.761920000000002e-05,0.11723181407387143,0.13541297395707658,-1.2357472102040152,-3.264717875160768,-0.023070799807772602,-5.469417179339697,-8.716259697976538,0.0038416000000000006,0.0
0.07,0.0024647381896566447,0.0076272032522082586,8.185512542905283e-05,0.0,0.0,0.00012263223950617286,-0.05588121025472694,1.998871604984634,-0.0384010121772729,-0.1310263157428624,-9.331468840350457,-0.1310263157428624,9.050531159649541,0.005193334567901235,0.0
0.08,0.0033291346898410667,0.009886020886630357,0.00011587172386995168,0.0,0.0,0.0001821253530864198,1.4720905920740226,-2.8138306024696074,0.012761357162002395,0.0514589356212225,9.229763859514133,0.0514589356212225,-9.152236140485865,0.0067369086419753095,0.0
0.09,0.004898532381000008,0.011888944266025495,0.0001047506404436149,0.0,0.0,0.0002579958,0.13006528112527146,0.17383238424081687,-1.9823384677353526,-5.161686906371797,1.4911644893036096,-4.006608801258475,-10.70486878167334,0.008468100000000001,0.0
0.1,0.006808849963850908,0.014446802538196715,9.668529861522284e-05,0.0,0.0,0.00035209876543209874,-0.06442884271140349,2.0252106844947377,-0.7649635135472632,-2.687331942113048,-11.911960098666102,-2.687331942113048,6.470039901333896,0.010382716049382717,0.0
0.11,0.00855917516390789,0.01751457714746525,0.00010854517860690155,0.0,0.0,0.0004662476567901235,1.5004608458017634,-2.8102103558850713,-0.7024266883537644,-2.461186897656029,6.686030210994915,-2.461186897656029,-11.695969789005083,0.012476593827160494,0.0
0.12,0.011028069477811557,0.02041955419521065,9.735418466339512e-05,0.0,0.0,0.0006022144,0.1514778240497861,0.23827261204748112,-2.7202630818095836,-2.8068394746617176,0.9922810809683336,-6.325954232149076,-10.241487374157533,0.0147456,0.0
0.13,0.013817170242383738,0.023927312285963426,9.00589501809177e-05,0.0,0.0,0.0007617297358024694,0.04509097303797458,2.059449152577717,-1.6024761916831634,-3.347202020260988,-12.61188106300105,-5.770118936998949,3.347202020260988,0.01718563086419753,0.0
0.14,0.01651348267385971,0.027931840983239316,9.251990701718983e-05,0.0,0.0,0.0009464835160493828,1.538515803387884,-2.8272094739258358,-1.4375661540834495,-4.550640700153315,4.550640700153315,-4.550640700153315,-13.831359299846682,0.019792612345679018,0.0
0.15,0.019931578519433894,0.03184577478791688,8.171403690771149e-05,0.0,0.0,0.0011581249999999999,0.1271112506367003,0.27723507704911005,2.80074321650828,5.5244771828559385,8.737282660767653,3.7755280270381353,0.34471212933827067,0.022562499999999996,0.0
0.16,0.02363777264595039,0.036392248852030615,7.444609842740426e-05,0.0,0.0,0.0013982631506172843,0.07531733489401927,2.057274261668585,-2.413217416032378,-1.7300112995948407,-11.050555713718136,-7.331444286281863,1.7300112995948407,0.025491279012345682,0.0
0.17,0.02714019109570678,0.04141367658902761,9.54348905706554e-05,0.0,0.0,0.0016684669308641982,1.5069342340474325,-2.8218036400553603,-2.229400947505632,-4.521133347375647,4.521133347375647,-4.521133347375647,-13.86086665262435,0.02857496419753087,0.0
0.18,0.031369402227185574,0.04619530751130589,8.336006582647109e-05,0.0,0.0,0.0019702656,0.13198231088388268,0.24545841540480168,2.029092665556511,3.9938731222210295,10.192088719163763,5.370820056211424,-1.174781897596219,0.0318096,0.0
0.19,0.03582655413481889,0.051587874237868495,7.488119953943065e-05,0.0,0.0,0.002305149009876544,0.009310895102954441,2.115063040748705,-3.105771486287439,-4.495523773330662,-13.886476226669336,-4.495523773330662,4.495523773330662,0.03519126049382717,0.0
0.2,0.039879393778399115,0.057409285042017394,0.00016753477097839712,0.0,0.0,0.0026745679012345684,1.484203189293329,-2.6936788111590566,-2.9384024791373986,-4.4871190419447275,4.4871190419447275,-4.4871190419447275,-13.894880958055271,0.03871604938271605,0.0
0.21,0.04470633888649177,0.0627397982669175,0.00015799879775913446,0.0,0.0,0.003079934199999999,0.2481130208370423,0.1983370701604126,1.376039287508029,8.050652169689846,10.331347830310154,1.388320833800374,-1.388320833800374,0.0423801,0.0
