1,0,1.2382,1.3909000000000002,11.006024999999999,0.99394243859372056,-0.058384521053722029,0.059983946815441912,0.071215185095159714,0.10020000000000001,-0.050100000000000006,0.80010000000000003,0.02,-0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33123171010070301,7.4788426508782475,0,0
1,1,1.1624439999999998,1.3081780000000003,10.945588749999999,0.99428455955061523,-0.055263384613063023,0.056716405955506526,0.071606021086483562,0.10038400000000001,-0.050192000000000007,0.80019099999999999,0.032350000000000004,0.0039250000000000031,0.0219735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32892177471001977,7.4266868856124066,0,0
1,2,1.0904309799999998,1.2290115100000001,10.887569293749999,0.99459712004237122,-0.052236676733811251,0.0535647598942047,0.071963288590116317,0.10067678000000001,-0.050137390000000004,0.80039354500000004,0.043913000000000001,0.017037500000000004,0.033324210000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32673292639860291,7.3772651315697457,0,0
1,3,1.0221899415999998,1.1535066292,10.8320603993125,0.9948812352410229,-0.049313321489328224,0.050536507780952575,0.072288211143258174,0.1010617676,-0.049956023800000006,0.80069136805000007,0.054709025000000001,0.029349597500000005,0.044053710075000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32466515703613058,7.3305772051766596,0,0
2,0,0.69215400025246943,0.77625300031546196,11.060300001782483,0.99617372394503167,-0.032577481362615041,0.033684712528158967,0.073769638547654531,0,0,0,0,0,0,0.10020000000000001,-0.050100000000000006,0.80010000000000003,0.026612000000000004,-0.002565999999999998,0.02205,1.1539200000000365e-09,-5.7072000000001589e-10,1.2274999999998622e-09,3.8148595200000129e-08,4.2427324799999978e-08,1.4791374999999969e-07,0,0,0,0,0,0,0.32964827011254527,7.44309034167168,0,0
2,1,0.69665148283007106,0.78100352084228386,11.052448266949849,0.99615953300353832,-0.032798258233964851,0.0339246353076465,0.073753496067872834,0,0,0,0,0,0,0.10046612000000001,-0.050125660000000002,0.80032049999999999,0.032967031200000003,0.0045948084000000024,0.033551499999999998,6.5107169169152433e-09,-2.0000098533952124e-09,9.0068763124985066e-09,1.8716977591248459e-07,2.0843250988966291e-07,7.1957047768749663e-07,0,0,0,0,0,0,0.32943453835595438,7.4382645169444723,0,0
2,2,0.70104380232675856,0.78564605211177285,11.0447038652622,0.99614554186720072,-0.033014521928373286,0.034159478904846073,0.073737580384029888,0,0,0,0,0,0,0.10079579031200001,-0.050079711916000004,0.80065601499999994,0.039071504025120003,0.011489044509840004,0.044521651250000002,2.0172128757298182e-08,-3.3551066071803961e-09,3.2621897637769715e-08,5.1457219206892216e-07,5.7374469806023796e-07,1.9622700050648448e-06,0,0,0,0,0,0,0.32922369366236187,7.4335038788803471,0,0
2,3,0.70533271985822432,0.79018233973649532,11.037066905805899,0.99613175261899656,-0.033226329817304827,0.034389312286783144,0.073721893841111011,0,0,0,0,0,0,0.10118650535225121,-0.049964821470901602,0.8011012315124999,0.044931713523479716,0.018123212301906388,0.05497717600625001,4.7216125868629939e-08,-2.5606699439550373e-09,8.4880780598380774e-08,1.0828403311297772e-06,1.2088511539842448e-06,4.0966595045750402e-06,0,0,0,0,0,0,0.32901573741271462,7.4288084586595424,0,0
3,0,1.1135820895522386,1.2282089552238808,10.769336567164178,0.99449247204708524,-0.052683998295488782,0.055189175658308783,0.071855927072403764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32333102260429203,7.3004539374261004,0,0
3,1,1.1135820895522386,1.2282089552238808,10.769336567164178,0.99449247204708524,-0.052683998295488782,0.055189175658308783,0.071855927072403764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32333102260429203,7.3004539374261004,0,0
