index,x,y,z
681,2.200000000000001,0.9800000000000004,1.0
682,2.3599999999999994,1.1400000000000006,1.0
683,2.5199999999999996,1.1400000000000006,1.0
684,2.6799999999999997,1.3000000000000007,1.0
685,2.84,1.3000000000000007,1.0
686,3.0,1.4600000000000009,1.0
687,3.16,1.4600000000000009,1.0
688,3.3200000000000003,1.4600000000000009,1.0
689,3.4800000000000004,1.620000000000001,1.0
690,3.6400000000000006,1.620000000000001,1.0
691,3.8000000000000007,1.7799999999999994,1.0
692,3.960000000000001,1.7799999999999994,1.0
693,4.120000000000001,1.9399999999999995,1.0
694,4.280000000000001,1.9399999999999995,1.0
695,4.4399999999999995,2.0999999999999996,1.0
696,4.6,2.0999999999999996,1.0
697,4.76,2.26,1.0
698,4.92,2.26,1.0
699,5.08,2.26,1.0
700,5.24,2.42,1.0
701,5.4,2.42,1.0
702,5.5600000000000005,2.58,1.0
703,5.720000000000001,2.58,1.0
704,5.880000000000001,2.74,1.0
705,6.040000000000001,2.74,1.0
706,6.200000000000001,2.9000000000000004,1.0
707,6.359999999999999,2.9000000000000004,1.0
708,6.52,3.0600000000000005,1.0
709,6.68,3.0600000000000005,1.0
710,6.84,3.0600000000000005,1.0
711,7.0,3.2200000000000006,1.0
712,7.16,3.2200000000000006,1.0
713,7.32,3.380000000000001,1.0
714,7.48,3.380000000000001,1.0
715,7.640000000000001,3.540000000000001,1.0
716,7.800000000000001,3.540000000000001,1.0
717,7.960000000000001,3.700000000000001,1.0
718,8.120000000000001,3.700000000000001,1.0
719,8.280000000000001,3.8599999999999994,1.0
720,8.440000000000001,3.8599999999999994,1.0
721,8.600000000000001,3.8599999999999994,1.0
722,8.760000000000002,4.02,1.0
723,8.920000000000002,4.02,1.0
724,9.080000000000002,4.18,1.0
725,9.240000000000002,4.18,1.0
726,9.400000000000002,4.34,1.0
727,9.559999999999999,4.34,1.0
728,9.719999999999999,4.5,1.0
729,9.879999999999999,4.5,1.0
730,10.04,4.66,1.0
731,10.2,4.66,1.0
732,10.36,4.66,1.0
733,10.52,4.82,1.0
734,10.68,4.82,1.0
735,10.84,4.98,1.0
736,11.0,4.98,1.0
737,11.16,5.140000000000001,1.0
738,11.32,5.140000000000001,1.0
739,11.48,5.300000000000001,1.0
740,11.64,5.300000000000001,1.0
741,11.8,5.460000000000001,1.0
742,11.96,5.460000000000001,1.0
743,12.120000000000001,5.460000000000001,1.0
744,12.280000000000001,5.620000000000001,1.0
745,12.440000000000001,5.620000000000001,1.0
746,12.600000000000001,5.780000000000001,1.0
747,12.760000000000002,5.780000000000001,1.0
748,12.920000000000002,5.9399999999999995,1.0
749,13.080000000000002,5.9399999999999995,1.0
750,13.240000000000002,6.1,1.0
751,13.400000000000002,6.1,1.0
752,13.559999999999999,6.26,1.0
753,13.8,6.3,1.0
754,-4.52,-3.82,1.0
755,-4.36,-3.66,1.0
756,-4.2,-3.5,1.0
757,-4.04,-3.34,1.0
758,-3.88,-3.1799999999999997,1.0
759,-3.7199999999999998,-3.0199999999999996,1.0
760,-3.5599999999999996,-2.8600000000000003,1.0
761,-3.3999999999999995,-2.7,1.0
762,-3.24,-2.7,1.0
763,-3.08,-2.54,1.0
764,-2.92,-2.38,1.0
765,-2.76,-2.2199999999999998,1.0
766,-2.5999999999999996,-2.0599999999999996,1.0
767,-2.4399999999999995,-1.8999999999999995,1.0
768,-2.2800000000000002,-1.7400000000000002,1.0
769,-2.12,-1.58,1.0
770,-1.96,-1.42,1.0
771,-1.7999999999999998,-1.42,1.0
772,-1.6399999999999997,-1.42,1.0
773,-1.4799999999999995,-1.2599999999999998,1.0
774,-1.3200000000000003,-1.0999999999999996,1.0
775,-1.1600000000000001,-0.9399999999999995,1.0
776,-1.0,-0.7800000000000002,1.0
777,-0.8399999999999999,-0.6200000000000001,1.0
778,-0.6799999999999997,-0.45999999999999996,1.0
779,-0.5199999999999996,-0.2999999999999998,1.0
780,-0.35999999999999943,-0.13999999999999968,1.0
781,-0.1999999999999993,0.020000000000000462,1.0
782,-0.03999999999999915,0.17999999999999972,1.0
783,0.120000000000001,0.33999999999999986,1.0
784,0.27999999999999936,0.33999999999999986,1.0
785,0.4399999999999995,0.5,1.0
786,0.5999999999999996,0.6600000000000001,1.0
787,0.7599999999999998,0.8200000000000003,1.0
788,0.9199999999999999,0.9800000000000004,1.0
789,1.08,1.1400000000000006,1.0
790,1.2400000000000002,1.3000000000000007,1.0
791,1.4000000000000004,1.3000000000000007,1.0
792,1.5600000000000005,1.3000000000000007,1.0
793,1.7200000000000006,1.3000000000000007,1.0
794,1.8800000000000008,1.3000000000000007,1.0
795,2.040000000000001,1.3000000000000007,1.0
796,2.200000000000001,1.3000000000000007,1.0
797,2.3599999999999994,1.3000000000000007,1.0
798,2.5199999999999996,1.3000000000000007,1.0
799,2.6799999999999997,1.3000000000000007,1.0
800,2.84,1.3000000000000007,1.0
801,3.0,1.4600000000000009,1.0
802,3.16,1.4600000000000009,1.0
803,3.3200000000000003,1.4600000000000009,1.0
804,3.4800000000000004,1.620000000000001,1.0
805,3.6400000000000006,1.620000000000001,1.0
806,3.8000000000000007,1.7799999999999994,1.0
807,3.960000000000001,1.7799999999999994,1.0
808,4.120000000000001,1.9399999999999995,1.0
809,4.280000000000001,1.9399999999999995,1.0
810,4.4399999999999995,2.0999999999999996,1.0
811,4.6,2.0999999999999996,1.0
812,4.76,2.26,1.0
813,4.92,2.26,1.0
814,5.08,2.26,1.0
815,5.24,2.42,1.0
816,5.4,2.42,1.0
817,5.5600000000000005,2.58,1.0
818,5.720000000000001,2.58,1.0
819,5.880000000000001,2.74,1.0
820,6.040000000000001,2.74,1.0
821,6.200000000000001,2.9000000000000004,1.0
822,6.359999999999999,2.9000000000000004,1.0
823,6.52,3.0600000000000005,1.0
824,6.68,3.0600000000000005,1.0
825,6.84,3.0600000000000005,1.0
826,7.0,3.2200000000000006,1.0
827,7.16,3.2200000000000006,1.0
828,7.32,3.380000000000001,1.0
829,7.48,3.380000000000001,1.0
830,7.640000000000001,3.540000000000001,1.0
831,7.800000000000001,3.540000000000001,1.0
832,7.960000000000001,3.700000000000001,1.0
833,8.120000000000001,3.700000000000001,1.0
834,8.280000000000001,3.700000000000001,1.0
835,8.440000000000001,3.8599999999999994,1.0
836,8.600000000000001,3.8599999999999994,1.0
837,8.760000000000002,4.02,1.0
838,8.920000000000002,4.02,1.0
839,9.080000000000002,4.18,1.0
840,9.240000000000002,4.18,1.0
841,9.400000000000002,4.34,1.0
842,9.559999999999999,4.34,1.0
843,9.719999999999999,4.5,1.0
844,9.879999999999999,4.5,1.0
845,10.04,4.66,1.0
846,10.2,4.66,1.0
847,10.36,4.66,1.0
848,10.52,4.82,1.0
849,10.68,4.82,1.0
850,10.84,4.98,1.0
851,11.0,4.98,1.0
852,11.16,5.140000000000001,1.0
853,11.32,5.140000000000001,1.0
854,11.48,5.300000000000001,1.0
855,11.64,5.300000000000001,1.0
856,11.8,5.460000000000001,1.0
857,11.96,5.460000000000001,1.0
858,12.120000000000001,5.460000000000001,1.0
859,12.280000000000001,5.620000000000001,1.0
860,12.440000000000001,5.620000000000001,1.0
861,12.600000000000001,5.780000000000001,1.0
862,12.760000000000002,5.780000000000001,1.0
863,12.920000000000002,5.9399999999999995,1.0
864,13.080000000000002,5.9399999999999995,1.0
865,13.240000000000002,6.1,1.0
866,13.400000000000002,6.1,1.0
867,13.559999999999999,6.26,1.0
868,13.8,6.3,1.0
869,-4.04,-3.34,1.0
870,-3.88,-3.1799999999999997,1.0
871,-3.7199999999999998,-3.0199999999999996,1.0
872,-3.5599999999999996,-2.8600000000000003,1.0
873,-3.3999999999999995,-2.7,1.0
874,-3.24,-2.7,1.0
875,-3.08,-2.54,1.0
876,-2.92,-2.38,1.0
877,-2.76,-2.2199999999999998,1.0
878,-2.5999999999999996,-2.0599999999999996,1.0
879,-2.4399999999999995,-1.8999999999999995,1.0
880,-2.2800000000000002,-1.7400000000000002,1.0
881,-2.12,-1.58,1.0
882,-1.96,-1.42,1.0
883,-1.7999999999999998,-1.2599999999999998,1.0
884,-1.6399999999999997,-1.0999999999999996,1.0
885,-1.4799999999999995,-0.9399999999999995,1.0
886,-1.3200000000000003,-0.9399999999999995,1.0
887,-1.1600000000000001,-0.9399999999999995,1.0
888,-1.0,-0.7800000000000002,1.0
889,-0.8399999999999999,-0.6200000000000001,1.0
890,-0.6799999999999997,-0.45999999999999996,1.0
891,-0.5199999999999996,-0.2999999999999998,1.0
892,-0.35999999999999943,-0.13999999999999968,1.0
893,-0.1999999999999993,-0.13999999999999968,1.0
894,-0.03999999999999915,0.020000000000000462,1.0
895,0.120000000000001,0.17999999999999972,1.0
896,0.27999999999999936,0.17999999999999972,1.0
897,0.4399999999999995,0.17999999999999972,1.0
898,0.5999999999999996,0.33999999999999986,1.0
899,0.7599999999999998,0.5,1.0
900,0.9199999999999999,0.6600000000000001,1.0
901,1.08,0.8200000000000003,1.0
902,1.2400000000000002,0.9800000000000004,1.0
903,1.4000000000000004,1.1400000000000006,1.0
904,1.5600000000000005,1.3000000000000007,1.0
905,1.7200000000000006,1.4600000000000009,1.0
906,1.8800000000000008,1.4600000000000009,1.0
907,2.040000000000001,1.4600000000000009,1.0
908,2.200000000000001,1.4600000000000009,1.0
909,2.3599999999999994,1.4600000000000009,1.0
910,2.5199999999999996,1.4600000000000009,1.0
911,2.6799999999999997,1.4600000000000009,1.0
912,2.84,1.4600000000000009,1.0
913,3.0,1.4600000000000009,1.0
914,3.16,1.4600000000000009,1.0
915,3.3200000000000003,1.4600000000000009,1.0
916,3.4800000000000004,1.620000000000001,1.0
917,3.6400000000000006,1.620000000000001,1.0
918,3.8000000000000007,1.7799999999999994,1.0
919,3.960000000000001,1.7799999999999994,1.0
920,4.120000000000001,1.9399999999999995,1.0
921,4.280000000000001,1.9399999999999995,1.0
922,4.4399999999999995,2.0999999999999996,1.0
923,4.6,2.0999999999999996,1.0
924,4.76,2.26,1.0
925,4.92,2.26,1.0
926,5.08,2.26,1.0
927,5.24,2.42,1.0
928,5.4,2.42,1.0
929,5.5600000000000005,2.58,1.0
930,5.720000000000001,2.58,1.0
931,5.880000000000001,2.74,1.0
932,6.040000000000001,2.74,1.0
933,6.200000000000001,2.9000000000000004,1.0
934,6.359999999999999,2.9000000000000004,1.0
935,6.52,3.0600000000000005,1.0
936,6.68,3.0600000000000005,1.0
937,6.84,3.0600000000000005,1.0
938,7.0,3.2200000000000006,1.0
939,7.16,3.2200000000000006,1.0
940,7.32,3.380000000000001,1.0
941,7.48,3.380000000000001,1.0
942,7.640000000000001,3.540000000000001,1.0
943,7.800000000000001,3.540000000000001,1.0
944,7.960000000000001,3.700000000000001,1.0
945,8.120000000000001,3.700000000000001,1.0
946,8.280000000000001,3.8599999999999994,1.0
947,8.440000000000001,3.8599999999999994,1.0
948,8.600000000000001,3.8599999999999994,1.0
949,8.760000000000002,4.02,1.0
950,8.920000000000002,4.02,1.0
951,9.080000000000002,4.18,1.0
952,9.240000000000002,4.18,1.0
953,9.400000000000002,4.34,1.0
954,9.559999999999999,4.34,1.0
955,9.719999999999999,4.5,1.0
956,9.879999999999999,4.5,1.0
957,10.04,4.66,1.0
958,10.2,4.66,1.0
959,10.36,4.66,1.0
960,10.52,4.82,1.0
961,10.68,4.82,1.0
962,10.84,4.98,1.0
963,11.0,4.98,1.0
964,11.16,5.140000000000001,1.0
965,11.32,5.140000000000001,1.0
966,11.48,5.300000000000001,1.0
967,11.64,5.300000000000001,1.0
968,11.8,5.460000000000001,1.0
969,11.96,5.460000000000001,1.0
970,12.120000000000001,5.460000000000001,1.0
971,12.280000000000001,5.620000000000001,1.0
972,12.440000000000001,5.620000000000001,1.0
973,12.600000000000001,5.780000000000001,1.0
974,12.760000000000002,5.780000000000001,1.0
975,12.920000000000002,5.9399999999999995,1.0
976,13.080000000000002,5.9399999999999995,1.0
977,13.240000000000002,6.1,1.0
978,13.400000000000002,6.1,1.0
979,13.559999999999999,6.26,1.0
980,13.8,6.3,1.0
981,-3.5599999999999996,-2.8600000000000003,1.0
982,-3.3999999999999995,-2.7,1.0
983,-3.24,-2.7,1.0
984,-3.08,-2.54,1.0
985,-2.92,-2.54,1.0
986,-2.76,-2.54,1.0
987,-2.5999999999999996,-2.38,1.0
988,-2.4399999999999995,-2.2199999999999998,1.0
989,-2.2800000000000002,-2.2199999999999998,1.0
990,-2.12,-2.0599999999999996,1.0
991,-1.96,-1.8999999999999995,1.0
992,-1.7999999999999998,-1.7400000000000002,1.0
993,-1.6399999999999997,-1.58,1.0
994,-1.4799999999999995,-1.42,1.0
995,-1.3200000000000003,-1.42,1.0
996,-1.1600000000000001,-1.2599999999999998,1.0
997,-1.0,-1.0999999999999996,1.0
998,-0.8399999999999999,-0.9399999999999995,1.0
999,-0.6799999999999997,-0.9399999999999995,1.0
1000,-0.5199999999999996,-0.7800000000000002,1.0
1001,-0.35999999999999943,-0.6200000000000001,1.0
1002,-0.1999999999999993,-0.45999999999999996,1.0
1003,-0.03999999999999915,-0.2999999999999998,1.0
1004,0.120000000000001,-0.13999999999999968,1.0
1005,0.27999999999999936,-0.13999999999999968,1.0
1006,0.4399999999999995,0.020000000000000462,1.0
1007,0.5999999999999996,0.17999999999999972,1.0
1008,0.7599999999999998,0.33999999999999986,1.0
1009,0.9199999999999999,0.5,1.0
1010,1.08,0.5,1.0
1011,1.2400000000000002,0.6600000000000001,1.0
1012,1.4000000000000004,0.8200000000000003,1.0
1013,1.5600000000000005,0.9800000000000004,1.0
1014,1.7200000000000006,1.1400000000000006,1.0
1015,1.8800000000000008,1.3000000000000007,1.0
1016,2.040000000000001,1.4600000000000009,1.0
1017,2.200000000000001,1.620000000000001,1.0
1018,2.3599999999999994,1.620000000000001,1.0
1019,2.5199999999999996,1.620000000000001,1.0
1020,2.6799999999999997,1.620000000000001,1.0
1021,2.84,1.620000000000001,1.0
1022,3.0,1.620000000000001,1.0
1023,3.16,1.620000000000001,1.0
1024,3.3200000000000003,1.620000000000001,1.0
1025,3.4800000000000004,1.620000000000001,1.0
1026,3.6400000000000006,1.620000000000001,1.0
1027,3.8000000000000007,1.7799999999999994,1.0
1028,3.960000000000001,1.7799999999999994,1.0
1029,4.120000000000001,1.9399999999999995,1.0
1030,4.280000000000001,1.9399999999999995,1.0
1031,4.4399999999999995,2.0999999999999996,1.0
1032,4.6,2.0999999999999996,1.0
1033,4.76,2.26,1.0
1034,4.92,2.26,1.0
1035,5.08,2.26,1.0
1036,5.24,2.42,1.0
1037,5.4,2.42,1.0
1038,5.5600000000000005,2.58,1.0
1039,5.720000000000001,2.58,1.0
1040,5.880000000000001,2.74,1.0
1041,6.040000000000001,2.74,1.0
1042,6.200000000000001,2.9000000000000004,1.0
1043,6.359999999999999,2.9000000000000004,1.0
1044,6.52,3.0600000000000005,1.0
1045,6.68,3.0600000000000005,1.0
1046,6.84,3.0600000000000005,1.0
1047,7.0,3.2200000000000006,1.0
1048,7.16,3.2200000000000006,1.0
1049,7.32,3.380000000000001,1.0
1050,7.48,3.380000000000001,1.0
1051,7.640000000000001,3.540000000000001,1.0
1052,7.800000000000001,3.540000000000001,1.0
1053,7.960000000000001,3.700000000000001,1.0
1054,8.120000000000001,3.700000000000001,1.0
1055,8.280000000000001,3.700000000000001,1.0
1056,8.440000000000001,3.700000000000001,1.0
1057,8.600000000000001,3.700000000000001,1.0
1058,8.760000000000002,3.700000000000001,1.0
1059,8.920000000000002,3.700000000000001,1.0
1060,9.080000000000002,3.700000000000001,1.0
1061,9.240000000000002,3.700000000000001,1.0
1062,9.400000000000002,3.700000000000001,1.0
1063,9.559999999999999,3.700000000000001,1.0
1064,9.719999999999999,3.8599999999999994,1.0
1065,9.879999999999999,4.02,1.0
1066,10.04,4.18,1.0
1067,10.2,4.34,1.0
1068,10.36,4.5,1.0
1069,10.52,4.66,1.0
1070,10.68,4.82,1.0
1071,10.84,4.98,1.0
1072,11.0,4.98,1.0
1073,11.16,5.140000000000001,1.0
1074,11.32,5.140000000000001,1.0
1075,11.48,5.300000000000001,1.0
1076,11.64,5.300000000000001,1.0
1077,11.8,5.460000000000001,1.0
1078,11.96,5.460000000000001,1.0
1079,12.120000000000001,5.460000000000001,1.0
1080,12.280000000000001,5.620000000000001,1.0
1081,12.440000000000001,5.620000000000001,1.0
1082,12.600000000000001,5.780000000000001,1.0
1083,12.760000000000002,5.780000000000001,1.0
1084,12.920000000000002,5.9399999999999995,1.0
1085,13.080000000000002,5.9399999999999995,1.0
1086,13.240000000000002,6.1,1.0
1087,13.400000000000002,6.1,1.0
1088,13.559999999999999,6.26,1.0
1089,13.8,6.3,1.0
1090,-3.08,-2.54,1.0
1091,-2.92,-2.38,1.0
1092,-2.76,-2.2199999999999998,1.0
1093,-2.5999999999999996,-2.0599999999999996,1.0
1094,-2.4399999999999995,-1.8999999999999995,1.0
1095,-2.2800000000000002,-1.7400000000000002,1.0
1096,-2.12,-1.58,1.0
1097,-1.96,-1.42,1.0
1098,-1.7999999999999998,-1.2599999999999998,1.0
1099,-1.6399999999999997,-1.0999999999999996,1.0
1100,-1.4799999999999995,-0.9399999999999995,1.0
1101,-1.3200000000000003,-0.7800000000000002,1.0
1102,-1.1600000000000001,-0.6200000000000001,1.0
1103,-1.0,-0.45999999999999996,1.0
1104,-0.8399999999999999,-0.2999999999999998,1.0
1105,-0.6799999999999997,-0.2999999999999998,1.0
1106,-0.5199999999999996,-0.13999999999999968,1.0
1107,-0.35999999999999943,0.020000000000000462,1.0
1108,-0.1999999999999993,0.17999999999999972,1.0
1109,-0.03999999999999915,0.33999999999999986,1.0
1110,0.120000000000001,0.5,1.0
1111,0.27999999999999936,0.5,1.0
1112,0.4399999999999995,0.6600000000000001,1.0
1113,0.5999999999999996,0.8200000000000003,1.0
1114,0.7599999999999998,0.9800000000000004,1.0
1115,0.9199999999999999,1.1400000000000006,1.0
1116,1.08,1.3000000000000007,1.0
1117,1.2400000000000002,1.4600000000000009,1.0
1118,1.4000000000000004,1.620000000000001,1.0
1119,1.5600000000000005,1.7799999999999994,1.0
1120,1.7200000000000006,1.9399999999999995,1.0
1121,1.8800000000000008,2.0999999999999996,1.0
1122,2.040000000000001,2.26,1.0
1123,2.200000000000001,2.42,1.0
1124,2.3599999999999994,2.42,1.0
1125,2.5199999999999996,2.58,1.0
1126,2.6799999999999997,2.74,1.0
1127,2.84,2.74,1.0
1128,3.0,2.74,1.0
1129,3.16,2.74,1.0
1130,3.3200000000000003,2.74,1.0
1131,3.4800000000000004,2.74,1.0
1132,3.6400000000000006,2.74,1.0
1133,3.8000000000000007,2.74,1.0
1134,3.960000000000001,2.74,1.0
1135,4.120000000000001,2.74,1.0
1136,4.280000000000001,2.74,1.0
1137,4.4399999999999995,2.74,1.0
1138,4.6,2.74,1.0
1139,4.76,2.74,1.0
1140,4.92,2.74,1.0
1141,5.08,2.74,1.0
1142,5.24,2.74,1.0
1143,5.4,2.74,1.0
1144,5.5600000000000005,2.74,1.0
1145,5.720000000000001,2.74,1.0
1146,5.880000000000001,2.74,1.0
1147,6.040000000000001,2.74,1.0
1148,6.200000000000001,2.9000000000000004,1.0
1149,6.359999999999999,2.9000000000000004,1.0
1150,6.52,3.0600000000000005,1.0
1151,6.68,3.0600000000000005,1.0
1152,6.84,3.0600000000000005,1.0
1153,7.0,3.2200000000000006,1.0
1154,7.16,3.2200000000000006,1.0
1155,7.32,3.380000000000001,1.0
1156,7.48,3.380000000000001,1.0
1157,7.640000000000001,3.540000000000001,1.0
1158,7.800000000000001,3.540000000000001,1.0
1159,7.960000000000001,3.540000000000001,1.0
1160,8.120000000000001,3.540000000000001,1.0
1161,8.280000000000001,3.540000000000001,1.0
1162,8.440000000000001,3.540000000000001,1.0
1163,8.600000000000001,3.540000000000001,1.0
1164,8.760000000000002,3.540000000000001,1.0
1165,8.920000000000002,3.540000000000001,1.0
1166,9.080000000000002,3.540000000000001,1.0
1167,9.240000000000002,3.540000000000001,1.0
1168,9.400000000000002,3.540000000000001,1.0
1169,9.559999999999999,3.540000000000001,1.0
1170,9.719999999999999,3.540000000000001,1.0
1171,9.879999999999999,3.540000000000001,1.0
1172,10.04,3.540000000000001,1.0
1173,10.2,3.700000000000001,1.0
1174,10.36,3.8599999999999994,1.0
1175,10.52,4.02,1.0
1176,10.68,4.18,1.0
1177,10.84,4.34,1.0
1178,11.0,4.5,1.0
1179,11.16,4.66,1.0
1180,11.32,4.82,1.0
1181,11.48,4.98,1.0
1182,11.64,5.140000000000001,1.0
1183,11.8,5.300000000000001,1.0
1184,11.96,5.460000000000001,1.0
1185,12.120000000000001,5.460000000000001,1.0
1186,12.280000000000001,5.620000000000001,1.0
1187,12.440000000000001,5.620000000000001,1.0
1188,12.600000000000001,5.780000000000001,1.0
1189,12.760000000000002,5.780000000000001,1.0
1190,12.920000000000002,5.9399999999999995,1.0
1191,13.080000000000002,5.9399999999999995,1.0
1192,13.240000000000002,6.1,1.0
1193,13.400000000000002,6.1,1.0
1194,13.559999999999999,6.26,1.0
1195,13.8,6.3,1.0
1196,-2.5999999999999996,-2.0599999999999996,1.0
1197,-2.4399999999999995,-1.8999999999999995,1.0
1198,-2.2800000000000002,-1.7400000000000002,1.0
1199,-2.12,-1.58,1.0
1200,-1.96,-1.42,1.0
1201,-1.7999999999999998,-1.2599999999999998,1.0
1202,-1.6399999999999997,-1.0999999999999996,1.0
1203,-1.4799999999999995,-0.9399999999999995,1.0
1204,-1.3200000000000003,-0.7800000000000002,1.0
1205,-1.1600000000000001,-0.6200000000000001,1.0
1206,-1.0,-0.45999999999999996,1.0
1207,-0.8399999999999999,-0.2999999999999998,1.0
1208,-0.6799999999999997,-0.13999999999999968,1.0
1209,-0.5199999999999996,0.020000000000000462,1.0
1210,-0.35999999999999943,0.17999999999999972,1.0
1211,-0.1999999999999993,0.33999999999999986,1.0
1212,-0.03999999999999915,0.5,1.0
1213,0.120000000000001,0.5,1.0
1214,0.27999999999999936,0.5,1.0
1215,0.4399999999999995,0.6600000000000001,1.0
1216,0.5999999999999996,0.8200000000000003,1.0
1217,0.7599999999999998,0.9800000000000004,1.0
1218,0.9199999999999999,1.1400000000000006,1.0
1219,1.08,1.3000000000000007,1.0
1220,1.2400000000000002,1.4600000000000009,1.0
1221,1.4000000000000004,1.620000000000001,1.0
1222,1.5600000000000005,1.7799999999999994,1.0
1223,1.7200000000000006,1.9399999999999995,1.0
1224,1.8800000000000008,2.0999999999999996,1.0
1225,2.040000000000001,2.26,1.0
1226,2.200000000000001,2.42,1.0
1227,2.3599999999999994,2.42,1.0
1228,2.5199999999999996,2.58,1.0
1229,2.6799999999999997,2.74,1.0
1230,2.84,2.9000000000000004,1.0
1231,3.0,3.0600000000000005,1.0
1232,3.16,3.2200000000000006,1.0
1233,3.3200000000000003,3.2200000000000006,1.0
1234,3.4800000000000004,3.2200000000000006,1.0
1235,3.6400000000000006,3.2200000000000006,1.0
1236,3.8000000000000007,3.2200000000000006,1.0
1237,3.960000000000001,3.2200000000000006,1.0
1238,4.120000000000001,3.2200000000000006,1.0
1239,4.280000000000001,3.2200000000000006,1.0
1240,4.4399999999999995,3.2200000000000006,1.0
1241,4.6,3.2200000000000006,1.0
1242,4.76,3.2200000000000006,1.0
1243,4.92,3.2200000000000006,1.0
1244,5.08,3.2200000000000006,1.0
1245,5.24,3.2200000000000006,1.0
1246,5.4,3.2200000000000006,1.0
1247,5.5600000000000005,3.2200000000000006,1.0
1248,5.720000000000001,3.2200000000000006,1.0
1249,5.880000000000001,3.2200000000000006,1.0
1250,6.040000000000001,3.2200000000000006,1.0
1251,6.200000000000001,3.2200000000000006,1.0
1252,6.359999999999999,3.2200000000000006,1.0
1253,6.52,3.2200000000000006,1.0
1254,6.68,3.2200000000000006,1.0
1255,6.84,3.2200000000000006,1.0
1256,7.0,3.2200000000000006,1.0
1257,7.16,3.2200000000000006,1.0
1258,7.32,3.380000000000001,1.0
1259,7.48,3.380000000000001,1.0
1260,7.640000000000001,3.540000000000001,1.0
1261,7.800000000000001,3.540000000000001,1.0
1262,7.960000000000001,3.540000000000001,1.0
1263,8.120000000000001,3.540000000000001,1.0
1264,8.280000000000001,3.540000000000001,1.0
1265,8.440000000000001,3.540000000000001,1.0
1266,8.600000000000001,3.540000000000001,1.0
1267,8.760000000000002,3.540000000000001,1.0
1268,8.920000000000002,3.540000000000001,1.0
1269,9.080000000000002,3.540000000000001,1.0
1270,9.240000000000002,3.540000000000001,1.0
1271,9.400000000000002,3.540000000000001,1.0
1272,9.559999999999999,3.540000000000001,1.0
1273,9.719999999999999,3.540000000000001,1.0
1274,9.879999999999999,3.540000000000001,1.0
1275,10.04,3.540000000000001,1.0
1276,10.2,3.540000000000001,1.0
1277,10.36,3.540000000000001,1.0
1278,10.52,3.540000000000001,1.0
1279,10.68,3.540000000000001,1.0
1280,10.84,3.700000000000001,1.0
1281,11.0,3.8599999999999994,1.0
1282,11.16,4.02,1.0
1283,11.32,4.18,1.0
1284,11.48,4.34,1.0
1285,11.64,4.5,1.0
1286,11.8,4.66,1.0
1287,11.96,4.82,1.0
1288,12.120000000000001,4.98,1.0
1289,12.280000000000001,5.140000000000001,1.0
1290,12.440000000000001,5.300000000000001,1.0
1291,12.600000000000001,5.460000000000001,1.0
1292,12.760000000000002,5.620000000000001,1.0
1293,12.920000000000002,5.780000000000001,1.0
1294,13.080000000000002,5.9399999999999995,1.0
1295,13.240000000000002,6.1,1.0
1296,13.400000000000002,6.1,1.0
1297,13.559999999999999,6.26,1.0
1298,13.8,6.3,1.0
1299,-2.12,-1.58,1.0
1300,-1.96,-1.58,1.0
1301,-1.7999999999999998,-1.58,1.0
1302,-1.6399999999999997,-1.58,1.0
1303,-1.4799999999999995,-1.58,1.0
1304,-1.3200000000000003,-1.58,1.0
1305,-1.1600000000000001,-1.42,1.0
1306,-1.0,-1.2599999999999998,1.0
1307,-0.8399999999999999,-1.2599999999999998,1.0
1308,-0.6799999999999997,-1.2599999999999998,1.0
1309,-0.5199999999999996,-1.2599999999999998,1.0
1310,-0.35999999999999943,-1.2599999999999998,1.0
1311,-0.1999999999999993,-1.2599999999999998,1.0
1312,-0.03999999999999915,-1.2599999999999998,1.0
1313,0.120000000000001,-1.2599999999999998,1.0
1314,0.27999999999999936,-1.2599999999999998,1.0
1315,0.4399999999999995,-1.0999999999999996,1.0
1316,0.5999999999999996,-0.9399999999999995,1.0
1317,0.7599999999999998,-0.7800000000000002,1.0
1318,0.9199999999999999,-0.6200000000000001,1.0
1319,1.08,-0.45999999999999996,1.0
1320,1.2400000000000002,-0.45999999999999996,1.0
1321,1.4000000000000004,-0.2999999999999998,1.0
1322,1.5600000000000005,-0.13999999999999968,1.0
1323,1.7200000000000006,0.020000000000000462,1.0
1324,1.8800000000000008,0.17999999999999972,1.0
1325,2.040000000000001,0.33999999999999986,1.0
1326,2.200000000000001,0.5,1.0
1327,2.3599999999999994,0.5,1.0
1328,2.5199999999999996,0.6600000000000001,1.0
1329,2.6799999999999997,0.8200000000000003,1.0
1330,2.84,0.9800000000000004,1.0
1331,3.0,1.1400000000000006,1.0
1332,3.16,1.3000000000000007,1.0
1333,3.3200000000000003,1.4600000000000009,1.0
1334,3.4800000000000004,1.620000000000001,1.0
1335,3.6400000000000006,1.620000000000001,1.0
1336,3.8000000000000007,1.7799999999999994,1.0
1337,3.960000000000001,1.7799999999999994,1.0
1338,4.120000000000001,1.9399999999999995,1.0
1339,4.280000000000001,1.9399999999999995,1.0
1340,4.4399999999999995,2.0999999999999996,1.0
1341,4.6,2.0999999999999996,1.0
1342,4.76,2.26,1.0
1343,4.92,2.26,1.0
1344,5.08,2.26,1.0
1345,5.24,2.42,1.0
1346,5.4,2.42,1.0
1347,5.5600000000000005,2.58,1.0
