metric,value
generated_at,2026-05-11T15:41:54
raw_file,results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_l1_fault_allocation_sysblock/raw/robust_rotor1_loss15_example1_l1_fault_allocation_sysblock.csv
scene_id,robust_rotor1_loss15_example1
controller_id,l1_fault_allocation_sysblock
row_count,5001
duration_s,50.0
sample_rate_hz,100.0
position_rmse_m,0.2443402964122832
x_rmse_m,0.09124998356303211
y_rmse_m,0.09157726256167513
z_rmse_m,0.20733843332170454
max_position_error_m,1.2215183849368774
steady_state_error_m,0.08294588176009905
settling_time_s,5.72
disturbance_window_start_s,15.0
disturbance_window_end_s,19.0
disturbance_peak_error_m,0.06783913776531647
disturbance_recovery_time_s,2.7300000000000004
overshoot_x_pct,4.162585191806549
overshoot_y_pct,4.405412025140301
overshoot_z_pct,1.9314203409370734
overshoot_max_pct,4.405412025140301
roll_rmse_rad,0.02606177287699145
pitch_rmse_rad,0.025996890812428272
yaw_rmse_rad,0.05300902026942066
max_tilt_rad,0.20554549213055986
minimum_altitude_m,0.0
altitude_violation_count,60
tilt_violation_count,0
constraint_violation_count,60
constraint_violation_rate_hz,1.2
altitude_violation_rate_hz,1.2
tilt_violation_rate_hz,0.0
control_energy,41632.60609251942
control_energy_per_second,832.6521218503883
control_smoothness,14601.656088595011
control_smoothness_per_second,292.0331217719002
control_command_min,-19.950120976443607
control_command_max,20.0
control_command_normalized,False
saturation_ratio,nan
nan_count,0
valid,True
tracking_score,91.56823001484955
robustness_score,71.38461538461539
safety_score,35.0
energy_score,0.0
smoothness_score,0.0
fault_tolerance_score,35.0
total_health_score,55.81662285060871
source,MWORKS_MCP
evidence_level,real_sysplorer_mcp_sysblock_l1_fault_allocation_rotor_loss_ablation
