t,mode_id,mode,minimum_pair_distance_input_m,formation_rmse_input_m,active_agents,failed_mask,safety_corrections,status_code
17.5,7,fault_tolerant_formation,1.4884687263268677,0.012775547630743374,2.0,2.0,0.0,1.0
17.52,7,fault_tolerant_formation,1.4883501464339814,0.013133247403037165,2.0,2.0,0.0,1.0
17.54,7,fault_tolerant_formation,1.4879941724317094,0.01350800434984043,2.0,2.0,0.0,1.0
17.56,7,fault_tolerant_formation,1.4877767498584586,0.014171712832228088,2.0,2.0,0.0,1.0
17.58,7,fault_tolerant_formation,1.487426017561195,0.014639440072272282,2.0,2.0,0.0,1.0
17.6,7,fault_tolerant_formation,1.4871767985482964,0.01531967750279767,2.0,2.0,0.0,1.0
17.62,7,fault_tolerant_formation,1.486799807897517,0.01574419635026025,2.0,2.0,0.0,1.0
17.64,7,fault_tolerant_formation,1.4864627122218315,0.016338442649669188,2.0,2.0,0.0,1.0
17.66,7,fault_tolerant_formation,1.4861065519282393,0.01669980967447715,2.0,2.0,0.0,1.0
17.68,7,fault_tolerant_formation,1.4857987216353534,0.017180872201140222,2.0,2.0,0.0,1.0
17.7,7,fault_tolerant_formation,1.4855128182419712,0.017458226970522874,2.0,2.0,0.0,1.0
17.72,7,fault_tolerant_formation,1.4851906869368172,0.017819415044562827,2.0,2.0,0.0,1.0
17.74,7,fault_tolerant_formation,1.4848816341297768,0.018028123629270323,2.0,2.0,0.0,1.0
17.76,7,fault_tolerant_formation,1.4845263350253097,0.018291870070474007,2.0,2.0,0.0,1.0
17.78,7,fault_tolerant_formation,1.4842612301455262,0.018438584675084038,2.0,2.0,0.0,1.0
17.8,7,fault_tolerant_formation,1.4838724610839142,0.018638987979106587,2.0,2.0,0.0,1.0
17.82,7,fault_tolerant_formation,1.4836407907832512,0.018748632566137118,2.0,2.0,0.0,1.0
17.84,7,fault_tolerant_formation,1.483305296931407,0.018886762653288723,2.0,2.0,0.0,1.0
17.86,7,fault_tolerant_formation,1.4831861513379725,0.018955566607448945,2.0,2.0,0.0,1.0
17.88,7,fault_tolerant_formation,1.482918883157715,0.01903403347874543,2.0,2.0,0.0,1.0
17.901,7,fault_tolerant_formation,1.4828449426007841,0.019070422434263726,2.0,2.0,0.0,1.0
17.92,7,fault_tolerant_formation,1.4826069530350594,0.0191062025918306,2.0,2.0,0.0,1.0
17.94,7,fault_tolerant_formation,1.4825401078317342,0.01911607321610809,2.0,2.0,0.0,1.0
17.961,7,fault_tolerant_formation,1.482340112625869,0.019125312385169183,2.0,2.0,0.0,1.0
17.98,7,fault_tolerant_formation,1.4823336521243606,0.019118553444096808,2.0,2.0,0.0,1.0
18.0,7,fault_tolerant_formation,1.4821754193615693,0.01908635194490425,2.0,2.0,0.0,1.0
18.02,7,fault_tolerant_formation,1.4821553715716482,0.019058199969463573,2.0,2.0,0.0,1.0
18.04,7,fault_tolerant_formation,1.482004239871584,0.018998438812508258,2.0,2.0,0.0,1.0
18.06,7,fault_tolerant_formation,1.4820284425173857,0.01899282744201645,2.0,2.0,0.0,1.0
18.08,7,fault_tolerant_formation,1.4818763407330426,0.018958400270475816,2.0,2.0,0.0,1.0
18.1,7,fault_tolerant_formation,1.4818325957093925,0.018930786117048994,2.0,2.0,0.0,1.0
18.12,7,fault_tolerant_formation,1.4816890033313321,0.018889120001396732,2.0,2.0,0.0,1.0
18.14,7,fault_tolerant_formation,1.4816855431810683,0.01885599113431829,2.0,2.0,0.0,1.0
18.16,7,fault_tolerant_formation,1.4815280332178984,0.01881617832626007,2.0,2.0,0.0,1.0
18.18,7,fault_tolerant_formation,1.481506274641736,0.018787688610831226,2.0,2.0,0.0,1.0
18.2,7,fault_tolerant_formation,1.4813486239638005,0.01875611350368731,2.0,2.0,0.0,1.0
18.22,7,fault_tolerant_formation,1.4813864737127649,0.018730604620135077,2.0,2.0,0.0,1.0
18.24,7,fault_tolerant_formation,1.4813504556239658,0.018685002488510422,2.0,2.0,0.0,1.0
18.26,7,fault_tolerant_formation,1.4814521327286834,0.018646242277565096,2.0,2.0,0.0,1.0
18.28,7,fault_tolerant_formation,1.4813499425547143,0.018578464668818222,2.0,2.0,0.0,1.0
18.3,7,fault_tolerant_formation,1.4813576598167597,0.018527797603396203,2.0,2.0,0.0,1.0
18.32,7,fault_tolerant_formation,1.48125658735689,0.01844218178314457,2.0,2.0,0.0,1.0
18.34,7,fault_tolerant_formation,1.481252000708037,0.0183811629330131,2.0,2.0,0.0,1.0
18.36,7,fault_tolerant_formation,1.48111469641512,0.018268743505682403,2.0,2.0,0.0,1.0
18.381,7,fault_tolerant_formation,1.4810519535940907,0.018162022972159787,2.0,2.0,0.0,1.0
18.4,7,fault_tolerant_formation,1.4809891300156053,0.018051434533945067,2.0,2.0,0.0,1.0
18.42,7,fault_tolerant_formation,1.4809515614255717,0.017961364943265588,2.0,2.0,0.0,1.0
18.44,7,fault_tolerant_formation,1.4807913122147152,0.017822394164820468,2.0,2.0,0.0,1.0
18.46,7,fault_tolerant_formation,1.4808447202621082,0.017727607034806546,2.0,2.0,0.0,1.0
18.48,7,fault_tolerant_formation,1.4807419839359273,0.017589695170734377,2.0,2.0,0.0,1.0
18.5,7,fault_tolerant_formation,1.4808272917352954,0.01750811700953251,2.0,2.0,0.0,1.0
18.52,7,fault_tolerant_formation,1.4807702666135893,0.017399445875175064,2.0,2.0,0.0,1.0
18.54,7,fault_tolerant_formation,1.48085110669744,0.017331569823362227,2.0,2.0,0.0,1.0
18.56,7,fault_tolerant_formation,1.4807239455816696,0.0172449344456384,2.0,2.0,0.0,1.0
18.58,7,fault_tolerant_formation,1.4807672259239433,0.017192654275707937,2.0,2.0,0.0,1.0
18.6,7,fault_tolerant_formation,1.4807039549176737,0.017126170396521756,2.0,2.0,0.0,1.0
18.62,7,fault_tolerant_formation,1.4808883190836752,0.01708762347402978,2.0,2.0,0.0,1.0
18.64,7,fault_tolerant_formation,1.4809178420633111,0.01704917331633534,2.0,2.0,0.0,1.0
18.66,7,fault_tolerant_formation,1.4811016991063477,0.01701785872402783,2.0,2.0,0.0,1.0
18.68,7,fault_tolerant_formation,1.481144037741205,0.016972781843347953,2.0,2.0,0.0,1.0
18.7,7,fault_tolerant_formation,1.4812766463682656,0.016942423694105146,2.0,2.0,0.0,1.0
18.72,7,fault_tolerant_formation,1.481198213219636,0.016893800527909227,2.0,2.0,0.0,1.0
18.74,7,fault_tolerant_formation,1.4812505071351436,0.016871085695840705,2.0,2.0,0.0,1.0
18.76,7,fault_tolerant_formation,1.4812458325652071,0.01682252166659675,2.0,2.0,0.0,1.0
18.78,7,fault_tolerant_formation,1.4815063983930585,0.01677770663214416,2.0,2.0,0.0,1.0
18.8,7,fault_tolerant_formation,1.4816023216174083,0.016714897594744135,2.0,2.0,0.0,1.0
18.82,7,fault_tolerant_formation,1.4818257967961057,0.01666559842860595,2.0,2.0,0.0,1.0
18.84,7,fault_tolerant_formation,1.4819058623072607,0.016590733396282448,2.0,2.0,0.0,1.0
18.86,7,fault_tolerant_formation,1.4821340052869043,0.016537396340093713,2.0,2.0,0.0,1.0
18.88,7,fault_tolerant_formation,1.482200313239195,0.016451070694942428,2.0,2.0,0.0,1.0
18.9,7,fault_tolerant_formation,1.482409049043644,0.016394723230220933,2.0,2.0,0.0,1.0
18.92,7,fault_tolerant_formation,1.4825388123704513,0.016314221718038785,2.0,2.0,0.0,1.0
18.94,7,fault_tolerant_formation,1.4828285989029624,0.01625664336211299,2.0,2.0,0.0,1.0
18.96,7,fault_tolerant_formation,1.4830626399567626,0.016161612032992854,2.0,2.0,0.0,1.0
18.98,7,fault_tolerant_formation,1.4833841721405607,0.016095656120925433,2.0,2.0,0.0,1.0
19.001,7,fault_tolerant_formation,1.4836960201460019,0.01599971789118846,2.0,2.0,0.0,1.0
19.02,7,fault_tolerant_formation,1.4839437516626504,0.01592931066626572,2.0,2.0,0.0,1.0
19.04,7,fault_tolerant_formation,1.4841703588535227,0.015838442977598316,2.0,2.0,0.0,1.0
19.06,7,fault_tolerant_formation,1.4842820783543906,0.01577909031334477,2.0,2.0,0.0,1.0
19.08,7,fault_tolerant_formation,1.4844670727310951,0.01569999698019039,2.0,2.0,0.0,1.0
19.1,7,fault_tolerant_formation,1.4843608700926798,0.015644587107462606,2.0,2.0,0.0,1.0
19.12,7,fault_tolerant_formation,1.484051165342636,0.015558103147787494,2.0,2.0,0.0,1.0
19.14,7,fault_tolerant_formation,1.4838085863992543,0.015504390238334964,2.0,2.0,0.0,1.0
19.16,7,fault_tolerant_formation,1.4835446961560448,0.01542122857474676,2.0,2.0,0.0,1.0
19.18,7,fault_tolerant_formation,1.4832620191608794,0.01536125230005716,2.0,2.0,0.0,1.0
19.2,7,fault_tolerant_formation,1.4830682350607305,0.01526398288858649,2.0,2.0,0.0,1.0
19.22,7,fault_tolerant_formation,1.482786205234295,0.015204041923195528,2.0,2.0,0.0,1.0
19.24,7,fault_tolerant_formation,1.4826788272434597,0.015110579452193,2.0,2.0,0.0,1.0
19.26,7,fault_tolerant_formation,1.4825045552943978,0.015049879921507763,2.0,2.0,0.0,1.0
19.28,7,fault_tolerant_formation,1.482456375655477,0.014956816198714255,2.0,2.0,0.0,1.0
19.3,7,fault_tolerant_formation,1.4822423443760409,0.014894937274225105,2.0,2.0,0.0,1.0
19.32,7,fault_tolerant_formation,1.4821953898582452,0.014820450001014597,2.0,2.0,0.0,1.0
19.34,7,fault_tolerant_formation,1.4820486560364123,0.014770147762145986,2.0,2.0,0.0,1.0
19.361,7,fault_tolerant_formation,1.4820480579747983,0.014711188990525438,2.0,2.0,0.0,1.0
19.38,7,fault_tolerant_formation,1.4819293589109253,0.014682518685043734,2.0,2.0,0.0,1.0
19.4,7,fault_tolerant_formation,1.4819098924965939,0.014649922778199645,2.0,2.0,0.0,1.0
19.42,7,fault_tolerant_formation,1.4817281120479675,0.014633531539666633,2.0,2.0,0.0,1.0
19.44,7,fault_tolerant_formation,1.4816845738437368,0.01460910578004505,2.0,2.0,0.0,1.0
19.46,7,fault_tolerant_formation,1.481563908683932,0.014590993825384847,2.0,2.0,0.0,1.0
19.48,7,fault_tolerant_formation,1.4815526607873541,0.014577859632880481,2.0,2.0,0.0,1.0
19.5,7,fault_tolerant_formation,1.4814216665357738,0.014574355534079217,2.0,2.0,0.0,1.0
19.52,7,fault_tolerant_formation,1.4813873779263331,0.014578891839407254,2.0,2.0,0.0,1.0
19.54,7,fault_tolerant_formation,1.4812424609189232,0.014583039851411926,2.0,2.0,0.0,1.0
19.56,7,fault_tolerant_formation,1.4811633523558236,0.014588223877133483,2.0,2.0,0.0,1.0
19.58,7,fault_tolerant_formation,1.4810215270557716,0.014597365170738287,2.0,2.0,0.0,1.0
19.6,7,fault_tolerant_formation,1.4809657912871936,0.014627807695891957,2.0,2.0,0.0,1.0
19.62,7,fault_tolerant_formation,1.4808729409027979,0.014647607655852388,2.0,2.0,0.0,1.0
19.64,7,fault_tolerant_formation,1.4807765790909366,0.014681116247985147,2.0,2.0,0.0,1.0
19.66,7,fault_tolerant_formation,1.4806364572942865,0.014707316153326957,2.0,2.0,0.0,1.0
19.68,7,fault_tolerant_formation,1.4804932967173614,0.014755643721885627,2.0,2.0,0.0,1.0
19.7,7,fault_tolerant_formation,1.4803799862905893,0.0147921240650638,2.0,2.0,0.0,1.0
19.72,7,fault_tolerant_formation,1.4801982808062606,0.014847017546121295,2.0,2.0,0.0,1.0
19.74,7,fault_tolerant_formation,1.4800145557621187,0.014887826775699504,2.0,2.0,0.0,1.0
19.76,7,fault_tolerant_formation,1.4797924968191307,0.01496704495908507,2.0,2.0,0.0,1.0
19.78,7,fault_tolerant_formation,1.4796102236468776,0.01502264335945567,2.0,2.0,0.0,1.0
19.8,7,fault_tolerant_formation,1.4794606810888176,0.015116603251917925,2.0,2.0,0.0,1.0
19.82,7,fault_tolerant_formation,1.4793394278101928,0.015186254448792189,2.0,2.0,0.0,1.0
19.84,7,fault_tolerant_formation,1.4791890095419422,0.015309798601957511,2.0,2.0,0.0,1.0
19.86,7,fault_tolerant_formation,1.4790806268949186,0.015406998911776328,2.0,2.0,0.0,1.0
19.88,7,fault_tolerant_formation,1.4789766873973436,0.015553844284137888,2.0,2.0,0.0,1.0
19.9,7,fault_tolerant_formation,1.478955063235035,0.015655823554243834,2.0,2.0,0.0,1.0
19.92,7,fault_tolerant_formation,1.478862059132927,0.015821094166916554,2.0,2.0,0.0,1.0
19.94,7,fault_tolerant_formation,1.4788375023715459,0.01593528319040788,2.0,2.0,0.0,1.0
19.96,7,fault_tolerant_formation,1.478719794017763,0.016121440805336014,2.0,2.0,0.0,1.0
19.98,7,fault_tolerant_formation,1.4786569229178415,0.016246435359649872,2.0,2.0,0.0,1.0
20.0,7,fault_tolerant_formation,1.478507101376465,0.016445400943347194,2.0,2.0,0.0,1.0
20.02,7,fault_tolerant_formation,1.4784181103027167,0.016580208965933756,2.0,2.0,0.0,1.0
20.04,7,fault_tolerant_formation,1.478327802052154,0.01676988311578969,2.0,2.0,0.0,1.0
20.06,7,fault_tolerant_formation,1.4782513904233365,0.01688952374657317,2.0,2.0,0.0,1.0
20.08,7,fault_tolerant_formation,1.478205518041348,0.01706160081167351,2.0,2.0,0.0,1.0
20.1,7,fault_tolerant_formation,1.4781492747005538,0.017174690270706304,2.0,2.0,0.0,1.0
20.12,7,fault_tolerant_formation,1.4781434023747815,0.017340167992998513,2.0,2.0,0.0,1.0
20.14,7,fault_tolerant_formation,1.4780803765117494,0.017442074051961267,2.0,2.0,0.0,1.0
20.16,7,fault_tolerant_formation,1.4781124546880298,0.017565767360825647,2.0,2.0,0.0,1.0
20.18,7,fault_tolerant_formation,1.4781229968950735,0.01763686308756198,2.0,2.0,0.0,1.0
20.2,7,fault_tolerant_formation,1.4782167259376524,0.01773240563770438,2.0,2.0,0.0,1.0
20.22,7,fault_tolerant_formation,1.478222270435356,0.01778979744878277,2.0,2.0,0.0,1.0
20.24,7,fault_tolerant_formation,1.4782700177931813,0.017856447848995465,2.0,2.0,0.0,1.0
20.26,7,fault_tolerant_formation,1.4782497496526925,0.017878689695527455,2.0,2.0,0.0,1.0
20.28,7,fault_tolerant_formation,1.4783017941603032,0.017895894046319263,2.0,2.0,0.0,1.0
20.3,7,fault_tolerant_formation,1.478358099268864,0.01790635175905672,2.0,2.0,0.0,1.0
20.32,7,fault_tolerant_formation,1.4784204715216334,0.017922703260407243,2.0,2.0,0.0,1.0
20.34,7,fault_tolerant_formation,1.478418210095246,0.017927664138171144,2.0,2.0,0.0,1.0
20.36,7,fault_tolerant_formation,1.47842802254589,0.017923735211347828,2.0,2.0,0.0,1.0
20.38,7,fault_tolerant_formation,1.4784723188161717,0.017919243795655123,2.0,2.0,0.0,1.0
20.4,7,fault_tolerant_formation,1.4784896104686767,0.017905051265404842,2.0,2.0,0.0,1.0
20.42,7,fault_tolerant_formation,1.4785191241754896,0.017887218785997167,2.0,2.0,0.0,1.0
20.44,7,fault_tolerant_formation,1.4784864277285565,0.017864785062263373,2.0,2.0,0.0,1.0
20.46,7,fault_tolerant_formation,1.4784780050574873,0.01785361180689088,2.0,2.0,0.0,1.0
20.48,7,fault_tolerant_formation,1.4783703785725446,0.017841108621081108,2.0,2.0,0.0,1.0
20.5,7,fault_tolerant_formation,1.4783545540474852,0.017832972597922082,2.0,2.0,0.0,1.0
20.52,7,fault_tolerant_formation,1.4782684384703249,0.017809476941843254,2.0,2.0,0.0,1.0
20.54,7,fault_tolerant_formation,1.4782434944255067,0.01779346428138402,2.0,2.0,0.0,1.0
20.561,7,fault_tolerant_formation,1.4781178264213388,0.01777480910451401,2.0,2.0,0.0,1.0
20.58,7,fault_tolerant_formation,1.4780597858905913,0.017764619260100416,2.0,2.0,0.0,1.0
20.6,7,fault_tolerant_formation,1.4779266789457841,0.017755223216581066,2.0,2.0,0.0,1.0
20.621,7,fault_tolerant_formation,1.477855718954283,0.017748365698568656,2.0,2.0,0.0,1.0
20.64,7,fault_tolerant_formation,1.4777038514323988,0.017731666122040135,2.0,2.0,0.0,1.0
20.66,7,fault_tolerant_formation,1.4775827937795032,0.017716540767199224,2.0,2.0,0.0,1.0
20.68,7,fault_tolerant_formation,1.4774609335976558,0.017690078315146112,2.0,2.0,0.0,1.0
20.7,7,fault_tolerant_formation,1.477408371015709,0.01766726362000181,2.0,2.0,0.0,1.0
20.72,7,fault_tolerant_formation,1.4773584062752516,0.017631618892990256,2.0,2.0,0.0,1.0
20.74,7,fault_tolerant_formation,1.4773084259891727,0.01760687532149536,2.0,2.0,0.0,1.0
20.76,7,fault_tolerant_formation,1.4772090567402703,0.017572426191722536,2.0,2.0,0.0,1.0
20.78,7,fault_tolerant_formation,1.4771142794233438,0.01754792999245484,2.0,2.0,0.0,1.0
20.8,7,fault_tolerant_formation,1.477023062726488,0.01750243444208011,2.0,2.0,0.0,1.0
20.82,7,fault_tolerant_formation,1.4769286560841592,0.017465245484521816,2.0,2.0,0.0,1.0
20.84,7,fault_tolerant_formation,1.4768764904719742,0.017412362255230796,2.0,2.0,0.0,1.0
20.86,7,fault_tolerant_formation,1.476853192331458,0.017373627746259973,2.0,2.0,0.0,1.0
20.88,7,fault_tolerant_formation,1.4768980692357907,0.01731412405275612,2.0,2.0,0.0,1.0
20.9,7,fault_tolerant_formation,1.4768910055102213,0.017272769411566902,2.0,2.0,0.0,1.0
20.92,7,fault_tolerant_formation,1.4768744372541658,0.017213960260575194,2.0,2.0,0.0,1.0
20.94,7,fault_tolerant_formation,1.476815255454575,0.017177161937391845,2.0,2.0,0.0,1.0
20.96,7,fault_tolerant_formation,1.4767786311392617,0.01712599739383089,2.0,2.0,0.0,1.0
20.98,7,fault_tolerant_formation,1.4767040660512463,0.017082333515496626,2.0,2.0,0.0,1.0
21.0,7,fault_tolerant_formation,1.4766626909897593,0.017001095166434537,2.0,2.0,0.0,1.0
21.02,7,fault_tolerant_formation,1.4764953534003353,0.016946303362422695,2.0,2.0,0.0,1.0
21.04,7,fault_tolerant_formation,1.4764527556999762,0.01686087269547055,2.0,2.0,0.0,1.0
21.061,7,fault_tolerant_formation,1.476324343006806,0.01681050510796266,2.0,2.0,0.0,1.0
21.08,7,fault_tolerant_formation,1.4763481691983702,0.016741202767921258,2.0,2.0,0.0,1.0
21.1,7,fault_tolerant_formation,1.4762106089187719,0.016694840856029698,2.0,2.0,0.0,1.0
21.12,7,fault_tolerant_formation,1.4762218047410285,0.016621957855804843,2.0,2.0,0.0,1.0
21.14,7,fault_tolerant_formation,1.4760342858979132,0.01656334909144254,2.0,2.0,0.0,1.0
21.16,7,fault_tolerant_formation,1.4760452913007802,0.016469990039556466,2.0,2.0,0.0,1.0
21.18,7,fault_tolerant_formation,1.4758548374276108,0.01640866432301876,2.0,2.0,0.0,1.0
21.2,7,fault_tolerant_formation,1.475873002283457,0.016338575351478053,2.0,2.0,0.0,1.0
21.22,7,fault_tolerant_formation,1.475673890828469,0.016296713284369373,2.0,2.0,0.0,1.0
21.24,7,fault_tolerant_formation,1.475666358347295,0.01622736019412932,2.0,2.0,0.0,1.0
21.26,7,fault_tolerant_formation,1.4753916139964631,0.016177607718071432,2.0,2.0,0.0,1.0
21.28,7,fault_tolerant_formation,1.4753562009615615,0.016097506044836615,2.0,2.0,0.0,1.0
21.3,7,fault_tolerant_formation,1.475088678186959,0.01604597471624023,2.0,2.0,0.0,1.0
21.32,7,fault_tolerant_formation,1.4751192809846823,0.01598153208399463,2.0,2.0,0.0,1.0
21.34,7,fault_tolerant_formation,1.4749079860342331,0.015945894947984804,2.0,2.0,0.0,1.0
21.36,7,fault_tolerant_formation,1.4749232527447793,0.015892429047819186,2.0,2.0,0.0,1.0
21.38,7,fault_tolerant_formation,1.4746802895962732,0.01585947827735887,2.0,2.0,0.0,1.0
21.4,7,fault_tolerant_formation,1.4747035189751811,0.015821358259617935,2.0,2.0,0.0,1.0
21.42,7,fault_tolerant_formation,1.47448467636216,0.015801710683484915,2.0,2.0,0.0,1.0
21.44,7,fault_tolerant_formation,1.4745325990387026,0.015784014982679298,2.0,2.0,0.0,1.0
21.46,7,fault_tolerant_formation,1.4743372851146106,0.015775443550895267,2.0,2.0,0.0,1.0
21.48,7,fault_tolerant_formation,1.4743702706448187,0.015767127286986087,2.0,2.0,0.0,1.0
21.5,7,fault_tolerant_formation,1.4741752930738825,0.015761255858386374,2.0,2.0,0.0,1.0
21.52,7,fault_tolerant_formation,1.4742082946877377,0.01575749164202933,2.0,2.0,0.0,1.0
21.54,7,fault_tolerant_formation,1.4740357991426785,0.015751436837764362,2.0,2.0,0.0,1.0
21.561,7,fault_tolerant_formation,1.474053305810956,0.015746116426904266,2.0,2.0,0.0,1.0
21.58,7,fault_tolerant_formation,1.4739339324591572,0.015736339430037643,2.0,2.0,0.0,1.0
21.6,7,fault_tolerant_formation,1.474023624069969,0.015721267540734205,2.0,2.0,0.0,1.0
21.62,7,fault_tolerant_formation,1.4739594676311634,0.01570485396894962,2.0,2.0,0.0,1.0
21.64,7,fault_tolerant_formation,1.473960133093621,0.015678085694562124,2.0,2.0,0.0,1.0
21.66,7,fault_tolerant_formation,1.473863201668358,0.015655056736417552,2.0,2.0,0.0,1.0
21.68,7,fault_tolerant_formation,1.4738638244736832,0.015621862000610528,2.0,2.0,0.0,1.0
21.7,7,fault_tolerant_formation,1.4738556017423445,0.015600229293792216,2.0,2.0,0.0,1.0
21.72,7,fault_tolerant_formation,1.4738967368063776,0.015572626687993493,2.0,2.0,0.0,1.0
21.74,7,fault_tolerant_formation,1.4739149793935458,0.01555586614118397,2.0,2.0,0.0,1.0
21.76,7,fault_tolerant_formation,1.4738592234841215,0.015527103215175486,2.0,2.0,0.0,1.0
21.78,7,fault_tolerant_formation,1.4737930407622135,0.015507138435290677,2.0,2.0,0.0,1.0
21.8,7,fault_tolerant_formation,1.4737033297310902,0.015480998938094691,2.0,2.0,0.0,1.0
21.82,7,fault_tolerant_formation,1.4736322918525657,0.015458825741790418,2.0,2.0,0.0,1.0
21.84,7,fault_tolerant_formation,1.473563676588173,0.015435292081354458,2.0,2.0,0.0,1.0
21.86,7,fault_tolerant_formation,1.4734880822544951,0.01542562414862066,2.0,2.0,0.0,1.0
21.88,7,fault_tolerant_formation,1.4733855421100654,0.015410772381727136,2.0,2.0,0.0,1.0
21.9,7,fault_tolerant_formation,1.4732423166252515,0.015397271139395286,2.0,2.0,0.0,1.0
21.92,7,fault_tolerant_formation,1.4731372467152466,0.015385150831430727,2.0,2.0,0.0,1.0
21.94,7,fault_tolerant_formation,1.4729882616354844,0.01539105303450488,2.0,2.0,0.0,1.0
21.96,7,fault_tolerant_formation,1.4729305708776403,0.015413828943806947,2.0,2.0,0.0,1.0
21.98,7,fault_tolerant_formation,1.4727925022351667,0.01543033928033077,2.0,2.0,0.0,1.0
22.0,7,fault_tolerant_formation,1.4727832394012488,0.015463354493911353,2.0,2.0,0.0,1.0
22.02,7,fault_tolerant_formation,1.4726593095914402,0.015492622059582066,2.0,2.0,0.0,1.0
22.04,7,fault_tolerant_formation,1.4726554837078023,0.015551487552392117,2.0,2.0,0.0,1.0
22.06,7,fault_tolerant_formation,1.4724915706357693,0.015592592868353529,2.0,2.0,0.0,1.0
22.08,7,fault_tolerant_formation,1.4724670363286347,0.015658901473149547,2.0,2.0,0.0,1.0
22.1,7,fault_tolerant_formation,1.472317509682298,0.01569949989266935,2.0,2.0,0.0,1.0
22.12,7,fault_tolerant_formation,1.472397183790456,0.015770383086643486,2.0,2.0,0.0,1.0
22.14,7,fault_tolerant_formation,1.4723737769878487,0.015815364620841387,2.0,2.0,0.0,1.0
22.16,7,fault_tolerant_formation,1.4725067073756726,0.015882865929952757,2.0,2.0,0.0,1.0
22.18,7,fault_tolerant_formation,1.4725246748327716,0.015924383734787197,2.0,2.0,0.0,1.0
22.2,7,fault_tolerant_formation,1.4726106958115122,0.015979828510947442,2.0,2.0,0.0,1.0
22.22,7,fault_tolerant_formation,1.472648355311515,0.016014275425911283,2.0,2.0,0.0,1.0
22.24,7,fault_tolerant_formation,1.472675972939067,0.01606480159600219,2.0,2.0,0.0,1.0
22.26,7,fault_tolerant_formation,1.472683129917141,0.016102591565118438,2.0,2.0,0.0,1.0
22.28,7,fault_tolerant_formation,1.472654036127586,0.01616344905136036,2.0,2.0,0.0,1.0
22.3,7,fault_tolerant_formation,1.472656108800399,0.016196447621472515,2.0,2.0,0.0,1.0
22.32,7,fault_tolerant_formation,1.472594015594236,0.016242506179945403,2.0,2.0,0.0,1.0
22.34,7,fault_tolerant_formation,1.4725739788263477,0.01627337036998106,2.0,2.0,0.0,1.0
22.36,7,fault_tolerant_formation,1.472535089572261,0.016321732362043474,2.0,2.0,0.0,1.0
22.38,7,fault_tolerant_formation,1.47258860513897,0.0163558509820089,2.0,2.0,0.0,1.0
22.4,7,fault_tolerant_formation,1.4725039899322998,0.01640381103079751,2.0,2.0,0.0,1.0
22.42,7,fault_tolerant_formation,1.4724473655049497,0.016432948121874395,2.0,2.0,0.0,1.0
22.44,7,fault_tolerant_formation,1.4722804807531484,0.016484358391053538,2.0,2.0,0.0,1.0
22.46,7,fault_tolerant_formation,1.4722194478595647,0.01651960846143345,2.0,2.0,0.0,1.0
22.48,7,fault_tolerant_formation,1.4720518925924406,0.016569463508094715,2.0,2.0,0.0,1.0
22.5,7,fault_tolerant_formation,1.4719438904230042,0.01660705798972862,2.0,2.0,0.0,1.0
22.52,7,fault_tolerant_formation,1.4717750338484155,0.016669714259105798,2.0,2.0,0.0,1.0
22.54,7,fault_tolerant_formation,1.4716580437768616,0.01671181132986769,2.0,2.0,0.0,1.0
22.56,7,fault_tolerant_formation,1.4714746185829752,0.016781832615907485,2.0,2.0,0.0,1.0
