t,phase,uav_a,uav_b,distance_m
7.692,takeoff,2,3,1.4660079919853581
7.726,takeoff,2,3,1.4660079919461626
7.76,takeoff,2,3,1.4660079919128464
7.7940000000000005,takeoff,2,3,1.46600799187953
7.828,takeoff,2,3,1.4660079918462134
7.862,takeoff,2,3,1.4660079918128974
7.896,takeoff,2,3,1.466007991779581
7.93,takeoff,2,3,1.4660079917462647
7.964,takeoff,2,3,1.4660079917129487
7.998,takeoff,2,3,1.4660079916796322
8.032,takeoff,2,3,1.4660079916463158
8.066,takeoff,2,3,1.4660079916129996
8.1,takeoff,2,3,1.4660079915796833
8.135,takeoff,2,3,1.4660079915453872
8.169,takeoff,2,3,1.4660079915120707
8.204,takeoff,2,3,1.4660079914777746
8.238,takeoff,2,3,1.4660079914444584
8.272,takeoff,2,3,1.466007991411142
8.306,takeoff,2,3,1.466007991377826
8.34,takeoff,2,3,1.4660079913445094
8.375,takeoff,2,3,1.466007991310213
8.409,takeoff,2,3,1.4660079912768968
8.443,takeoff,2,3,1.4660079912435808
8.477,takeoff,2,3,1.4660079912102644
8.511,takeoff,2,3,1.466007991176948
8.545,takeoff,2,3,1.4660079911436317
8.579,takeoff,2,3,1.4660079911103154
8.613,takeoff,2,3,1.4660079910769992
8.647,takeoff,2,3,1.4660079910436827
8.681000000000001,takeoff,2,3,1.4660079910103665
8.715,takeoff,2,3,1.4660079909770503
8.749,takeoff,2,3,1.466007990943734
8.783,takeoff,2,3,1.4660079909104176
8.817,takeoff,2,3,1.4660079908771015
8.850999999999999,takeoff,2,3,1.466007990843785
8.885,takeoff,2,3,1.4660079908104688
8.919,takeoff,2,3,1.4660079907771524
8.953,takeoff,2,3,1.4660079907438364
8.988,takeoff,2,3,1.46600799070954
9.022,takeoff,2,3,1.466007990676224
9.057,takeoff,2,3,1.4660079906419277
9.091,takeoff,2,3,1.4660079906086112
9.125,takeoff,2,3,1.4660079905752947
9.159,takeoff,2,3,1.4660079905419787
9.193,takeoff,2,3,1.4660079905086625
9.227,takeoff,2,3,1.466007990475346
9.261,takeoff,2,3,1.4660079904420296
9.295,takeoff,2,3,1.4660079904087133
9.329,takeoff,2,3,1.466007990375397
9.363,takeoff,2,3,1.4660079903420808
9.397,takeoff,2,3,1.4660079903087644
9.431,takeoff,2,3,1.4660079902754481
9.465,takeoff,2,3,1.466007990242132
9.499,takeoff,2,3,1.4660079902088157
9.533,takeoff,2,3,1.4660079901754992
9.567,takeoff,2,3,1.466007990142183
9.600999999999999,takeoff,2,3,1.4660079901088667
9.635,takeoff,2,3,1.4660079900755505
9.669,takeoff,2,3,1.466007990042234
9.703,takeoff,2,3,1.4660079900089176
9.737,takeoff,2,3,1.4660079899756016
9.771,takeoff,2,3,1.466007989942285
9.805,takeoff,2,3,1.4660079899089689
9.839,takeoff,2,3,1.4660079898758156
9.873,takeoff,2,3,1.466007989857051
9.907,takeoff,2,3,1.4660079898388068
9.941,takeoff,2,3,1.4660079898097587
9.975,takeoff,2,3,1.466007989797143
10.009,takeoff,2,3,1.4660079897700344
10.043,takeoff,2,3,1.4660079897586158
10.077,takeoff,2,3,1.466007989732517
10.112,takeoff,2,3,1.4660079897088267
10.146,takeoff,2,3,1.4660079896931013
10.18,takeoff,2,3,1.4660079896723266
10.214,takeoff,2,3,1.4660079896550657
10.248,takeoff,2,3,1.4660079896282272
10.282,takeoff,2,3,1.466007989611127
10.316,takeoff,2,3,1.4660079895937173
10.35,takeoff,2,3,1.466007989571329
10.384,takeoff,2,3,1.4660079895523328
10.418,takeoff,2,3,1.466007989533011
10.452,takeoff,2,3,1.4660079895095095
10.487,takeoff,2,3,1.4660079894937306
10.521,takeoff,2,3,1.466007989467396
10.555,takeoff,2,3,1.4660079894576417
10.589,takeoff,2,3,1.4660079894297429
10.623,takeoff,2,3,1.4660079894125617
10.657,takeoff,2,3,1.466007989390661
10.691,takeoff,2,3,1.4660079893742284
10.725,takeoff,2,3,1.4660079893559703
10.759,takeoff,2,3,1.4660079893356222
10.793,takeoff,2,3,1.4660079893086448
10.827,takeoff,2,3,1.4660079892721047
10.861,takeoff,2,3,1.4660079892427516
10.895,takeoff,2,3,1.4660079892339202
10.929,takeoff,2,3,1.4660079891834763
10.963,takeoff,2,3,1.4660079891568552
10.997,takeoff,2,3,1.4660079891244773
11.031,takeoff,2,3,1.466007989102551
11.065,takeoff,2,3,1.466007989079694
11.099,takeoff,2,3,1.4660079890405509
11.133,takeoff,2,3,1.4660079890037556
11.167,takeoff,2,3,1.4660079889751996
11.201,takeoff,2,3,1.4660079889366215
11.235,takeoff,2,3,1.4660079889283932
11.269,takeoff,2,3,1.4660079888808657
11.303,takeoff,2,3,1.466007988853892
11.337,takeoff,2,3,1.4660079888115278
11.371,takeoff,2,3,1.4660079887948099
11.405,takeoff,2,3,1.4660079887731217
11.439,takeoff,2,3,1.4660079887319868
11.473,takeoff,2,3,1.466007988689983
11.507,takeoff,2,3,1.4660079886632649
11.541,takeoff,2,3,1.4660079886310602
11.575,takeoff,2,3,1.4660079886116373
11.609,takeoff,2,3,1.4660079885781812
11.643,takeoff,2,3,1.4660079885466135
11.677,takeoff,2,3,1.4660079884946136
11.711,takeoff,2,3,1.4660079884677848
11.745,takeoff,2,3,1.466007988452719
11.779,takeoff,2,3,1.4660079884317743
11.813,takeoff,2,3,1.4660079883712147
11.847,takeoff,2,3,1.4660079883170904
11.881,takeoff,2,3,1.4660079883081587
11.915,takeoff,2,3,1.466007988292565
11.949,takeoff,2,3,1.4660079882507624
11.983,takeoff,2,3,1.4660079881719783
12.017,takeoff,2,3,1.466007988151625
12.051,takeoff,2,3,1.4660079881456098
12.085,takeoff,2,3,1.4660079881128014
12.119,takeoff,2,3,1.4660079880577208
12.153,takeoff,2,3,1.4660079880170345
12.187,takeoff,2,3,1.4660079880010415
12.222,takeoff,2,3,1.4660079879747063
12.256,takeoff,2,3,1.4660079879237182
12.29,takeoff,2,3,1.4660079879116805
12.324,takeoff,2,3,1.4660079878659824
12.358,takeoff,2,3,1.466007987845042
12.392,takeoff,2,3,1.4660079877942396
12.426,takeoff,2,3,1.4660079877761354
12.46,takeoff,2,3,1.4660079877562087
12.494,takeoff,2,3,1.4660079877133299
12.528,takeoff,2,3,1.4660079876675849
12.562,takeoff,2,3,1.4660079876493168
12.596,takeoff,2,3,1.4660079876343604
12.63,takeoff,2,3,1.466004766313158
12.664,takeoff,2,3,1.46599111315665
12.698,takeoff,2,3,1.4659534344993563
12.732,takeoff,2,3,1.4658868632621236
12.766,takeoff,2,3,1.4657982472279898
12.8,takeoff,2,3,1.4657031397586302
12.834,takeoff,2,3,1.4656237325596901
12.868,takeoff,2,3,1.465586269076267
12.902,takeoff,2,3,1.465617023177946
12.936,takeoff,2,3,1.4657390915745394
12.97,takeoff,2,3,1.4659729865563438
13.004,takeoff,2,3,1.4663347899831016
13.038,takeoff,2,3,1.4668357908452
13.072,takeoff,2,3,1.467479671407383
13.106,takeoff,2,3,1.4682642808535544
13.14,takeoff,2,3,1.469180651712578
13.174,takeoff,2,3,1.4702139157450451
13.208,takeoff,2,3,1.47134449578649
13.243,takeoff,2,3,1.472585616895065
13.277,takeoff,2,3,1.4738428529967857
13.311,takeoff,2,3,1.4751280051187463
13.345,takeoff,2,3,1.476421479576152
13.379,takeoff,2,3,1.4777079156230215
13.413,takeoff,2,3,1.4789765607759875
13.447,takeoff,2,3,1.4802220845373477
13.481,takeoff,2,3,1.4814452782983487
13.515,takeoff,2,3,1.482650722878439
13.55,takeoff,2,3,1.4838791287813538
13.584,takeoff,2,3,1.4850692058532162
13.618,takeoff,2,3,1.4862638982882008
13.652,takeoff,2,3,1.4872950236981524
13.686,takeoff,2,3,1.4879578097994994
13.72,takeoff,2,3,1.488237216127243
13.754,takeoff,2,3,1.488173341424738
13.788,takeoff,2,3,1.4878290147237554
13.822,takeoff,2,3,1.4872667581403587
13.857,takeoff,2,3,1.4865183585979915
13.891,takeoff,2,3,1.4856798422566102
13.925,takeoff,2,3,1.4847792818990089
13.959,takeoff,2,3,1.4838582616307205
13.994,takeoff,2,3,1.4830093205839627
14.028,takeoff,2,3,1.4820794547819383
14.062,takeoff,2,3,1.48129505535128
14.096,takeoff,2,3,1.4805957598032358
14.13,takeoff,2,3,1.4799906619620997
14.164,takeoff,2,3,1.4794884417168814
14.198,takeoff,2,3,1.479091373591285
14.232,takeoff,2,3,1.4787943799024212
14.267,takeoff,2,3,1.4785772966688413
14.301,takeoff,2,3,1.478440933448207
14.335,takeoff,2,3,1.4783656880419884
14.369,takeoff,2,3,1.4783356240061005
14.403,takeoff,2,3,1.4783278045588173
14.437,takeoff,2,3,1.4783211341375377
14.471,takeoff,2,3,1.478302788390107
14.505,takeoff,2,3,1.4782591665555576
14.539,takeoff,2,3,1.4781809628030524
14.573,takeoff,2,3,1.4780670550568265
14.607,takeoff,2,3,1.4779130722772196
14.641,takeoff,2,3,1.4777227823014512
14.675,takeoff,2,3,1.477502422925386
14.709,takeoff,2,3,1.4772593858145215
14.743,takeoff,2,3,1.4770087329471007
14.777,takeoff,2,3,1.476762175728961
14.811,takeoff,2,3,1.4765316440842426
14.845,takeoff,2,3,1.4763269109624033
14.879,takeoff,2,3,1.4761545539749357
14.913,takeoff,2,3,1.476014789131388
14.947,takeoff,2,3,1.4759104578470885
14.981,takeoff,2,3,1.4758477638673035
15.015,takeoff,2,3,1.4758205390217982
15.049,takeoff,2,3,1.475820769957226
15.083,takeoff,2,3,1.4758395825452573
15.117,takeoff,2,3,1.4758645776179795
15.151,takeoff,2,3,1.4758879829273435
15.185,takeoff,2,3,1.475902086869373
15.219,takeoff,2,3,1.4759007146235197
15.253,takeoff,2,3,1.4758777984276852
15.287,takeoff,2,3,1.475822594862532
15.321,takeoff,2,3,1.4757320268640086
15.355,takeoff,2,3,1.4756110115559133
15.389,takeoff,2,3,1.475463828737502
15.423,takeoff,2,3,1.47530251279474
15.457,takeoff,2,3,1.4751315415013804
15.491,takeoff,2,3,1.4749590979577394
15.525,takeoff,2,3,1.4747925945012326
15.56,takeoff,2,3,1.4746335888665187
15.594,takeoff,2,3,1.4744994094897568
15.628,takeoff,2,3,1.474385213802527
15.662,takeoff,2,3,1.4742854577898046
15.696,takeoff,2,3,1.4741996999492755
15.73,takeoff,2,3,1.4741272906681708
15.764,takeoff,2,3,1.4740683064799827
15.798,takeoff,2,3,1.4740228899796142
15.832,takeoff,2,3,1.4739820229707379
15.866,takeoff,2,3,1.473945499483804
15.9,takeoff,2,3,1.4739146692711562
15.934,takeoff,2,3,1.4738854102655312
15.968,takeoff,2,3,1.4738571501815354
16.002,takeoff,2,3,1.4738359147569324
16.036,takeoff,1,2,1.4731888701687
16.07,takeoff,1,2,1.472324517254961
16.104,takeoff,1,2,1.4715289548821175
16.138,takeoff,1,2,1.4708043483176365
16.173,takeoff,1,2,1.4701308841211704
16.207,takeoff,1,2,1.4695447272172888
16.241,takeoff,1,2,1.4690227892051473
16.275,takeoff,1,2,1.468562937386194
16.309,takeoff,1,2,1.4681606131065637
16.343,takeoff,1,2,1.4678125575823393
16.377,takeoff,1,2,1.467516586253168
16.411,takeoff,1,2,1.4672695276192995
16.445,takeoff,1,2,1.4670647374443406
16.479,takeoff,1,2,1.4668993905532839
16.513,takeoff,1,2,1.4667725201216548
16.547,takeoff,1,2,1.4666815184754112
16.581,takeoff,1,2,1.4666251306158955
16.615,takeoff,1,2,1.4666042434341326
16.649,takeoff,1,2,1.4666029156275728
16.683,takeoff,1,2,1.4666012006024534
16.717,takeoff,1,2,1.4665815287921204
16.751,takeoff,1,2,1.4665326467098334
16.785,takeoff,1,2,1.4664526528922597
16.819,takeoff,1,2,1.4663447692512002
16.854,takeoff,1,2,1.466209489301907
16.888,takeoff,1,2,1.4660617097364597
16.922,takeoff,1,2,1.4659044673964823
16.956,takeoff,1,2,1.4657452838011633
16.99,takeoff,1,2,1.4655914588939103
17.024,takeoff,1,2,1.4654459941751297
17.058,takeoff,1,2,1.4653106808873813
17.092,takeoff,1,2,1.4651892518161456
17.126,hover,1,2,1.4650864793624707
17.16,hover,1,2,1.4650059142048308
17.194,hover,1,2,1.464949629013509
17.228,hover,1,2,1.4649171935961343
17.262,hover,1,2,1.464899599635042
17.296,hover,1,2,1.4648785954592658
17.33,hover,1,2,1.4648315827669993
17.364,hover,1,2,1.46473779948057
17.398,hover,1,2,1.4645787205931238
17.432,hover,1,2,1.464340330228982
17.467,hover,1,2,1.4640079572273785
17.501,hover,1,2,1.463603653605283
17.535,hover,1,2,1.4631313666690593
17.569,hover,1,2,1.4626060093730955
17.603,hover,1,2,1.4620443781339483
17.637,hover,1,2,1.4614668732149916
17.671,hover,1,2,1.4608913661287295
17.705,hover,1,2,1.4603364298708357
17.739,hover,1,2,1.4598199647099697
17.773,hover,1,2,1.4593549417701699
17.808,hover,1,2,1.4589380847440154
17.842,hover,1,2,1.4585976774437144
17.876,hover,1,2,1.4583207607773354
17.91,hover,1,2,1.4581046302909537
17.944,hover,1,2,1.4579711803764155
17.978,hover,1,2,1.4578208520410294
18.012,hover,1,2,1.4577330895187421
18.046,hover,1,2,1.457677320458719
18.082,hover,1,2,1.4576193102323647
18.116,hover,1,2,1.4575560782154717
18.15,hover,1,2,1.457500937987018
18.184,hover,1,2,1.457441133755242
18.219,hover,1,2,1.4573723738382052
18.254,hover,1,2,1.457297966090931
18.288,hover,1,2,1.45722551088664
18.322,hover,1,2,1.4571540077785858
18.356,hover,1,2,1.4570837941617063
18.39,hover,1,2,1.457018067967529
18.424,hover,1,2,1.456961333659471
18.458,hover,1,2,1.4569199525243648
18.492,hover,1,2,1.4569013463956089
18.526,hover,1,2,1.4569131605159493
18.56,hover,1,2,1.456961443133276
18.596,hover,1,2,1.4570512263524111
18.63,hover,1,2,1.4571821487980816
18.664,hover,1,2,1.4573518542748554
18.698,hover,2,3,1.4571691208972568
18.732,hover,2,3,1.4568495965873167
18.766,hover,2,3,1.456516607089977
18.8,hover,2,3,1.45616120736527
18.835,hover,2,3,1.4557745949131575
18.869,hover,2,3,1.4553335743008766
18.903,hover,2,3,1.4548570566150512
18.937,hover,2,3,1.454338155434226
18.971,hover,2,3,1.4537879008611274
19.005,hover,2,3,1.4532185793465908
19.039,hover,2,3,1.4526459748223062
19.073,hover,2,3,1.4520893627426719
19.107,hover,2,3,1.4515683409538784
19.141,hover,2,3,1.45110241118082
19.175,hover,2,3,1.4507061891558075
19.209,hover,2,3,1.450387219198926
19.244,hover,2,3,1.4501443481264191
19.278,hover,2,3,1.4499894040753496
19.312,hover,2,3,1.4499069994357174
19.346,hover,2,3,1.449881797233942
19.38,hover,2,3,1.4498951740218002
19.414,hover,2,3,1.4499299731794772
19.448,hover,2,3,1.449971006592748
19.482,hover,2,3,1.4500047711030715
19.517,hover,2,3,1.4500163253940572
19.551,hover,2,3,1.4499970161773024
19.585,hover,2,3,1.449939477219825
19.619,hover,2,3,1.449841679619779
19.653,hover,2,3,1.4497047258407605
19.687,hover,2,3,1.4495304227335726
19.721,hover,2,3,1.44932458743756
19.755,hover,2,3,1.4490938094513428
19.789,hover,2,3,1.4488484048513715
19.823,hover,2,3,1.4486009578723895
19.857,hover,2,3,1.448363242482433
19.891,hover,2,3,1.4481449401264395
19.925,hover,2,3,1.4479523900792828
19.959,hover,2,3,1.447788705889468
19.993,hover,2,3,1.4476537018872817
20.027,hover,2,3,1.4475451593448188
20.061,hover,2,3,1.4474620140728438
20.095,hover,2,3,1.4474043674597086
20.129,hover,2,3,1.447371984409625
20.164,hover,2,3,1.4473622421207504
20.198,hover,2,3,1.4473727793434197
20.232,hover,2,3,1.447397777735761
20.266,hover,2,3,1.4474306674942257
20.3,hover,2,3,1.4474625309899112
20.335,hover,2,3,1.447482740896995
20.369,hover,2,3,1.4474816964737502
20.403,hover,2,3,1.447452894167184
20.437,hover,2,3,1.447390290710803
20.471,hover,2,3,1.4472925349836954
20.505,hover,2,3,1.447162347461614
20.539,hover,2,3,1.447004569552461
20.573,hover,2,3,1.4468257892826806
20.607,hover,2,3,1.4466350707234326
20.641,hover,2,3,1.4464393276051724
20.675,hover,2,3,1.4462486385955546
20.709,hover,2,3,1.4460748870451081
20.744,hover,2,3,1.4459221464637844
20.778,hover,2,3,1.4458052440012952
20.812,hover,2,3,1.4457219441259983
20.846,hover,2,3,1.4456719955285857
20.88,hover,2,3,1.4456522813527308
20.914,hover,2,3,1.445660014179209
20.948,hover,2,3,1.4456901774851767
20.982,hover,2,3,1.4457358110399265
21.016,hover,2,3,1.4457907527446454
21.05,hover,2,3,1.4458511822987958
21.084,hover,2,3,1.4459137014218122
21.118,hover,2,3,1.4459780610829174
21.152,hover,2,3,1.4460449073753163
21.186,hover,2,3,1.4461099196223646
21.22,hover,2,3,1.4461719303503344
21.254,hover,2,3,1.4462327477091694
21.288,hover,2,3,1.446290919711424
21.322,hover,2,3,1.446345625809245
21.356,hover,2,3,1.4463976071870772
21.39,hover,2,3,1.4464472251187313
21.424,hover,2,3,1.4464942356764452
21.458,hover,2,3,1.4465376708971824
21.492,hover,2,3,1.446578086903749
21.526,hover,2,3,1.4466127815584295
21.561,hover,2,3,1.4466390482621223
21.596,hover,2,3,1.4466510054117032
21.63,hover,2,3,1.4466446794322363
21.664,hover,2,3,1.4466164665493324
21.698,hover,2,3,1.446562084699984
21.732,hover,2,3,1.446477849682052
21.767,hover,2,3,1.4463571739725811
21.801,hover,2,3,1.4462014314707246
21.835,hover,2,3,1.4460224224863714
21.869,hover,2,3,1.4458094463648308
21.903,hover,2,3,1.4455747233319671
21.938,hover,2,3,1.4453201021204258
21.972,hover,2,3,1.4450702087349092
22.006,hover,2,3,1.4448291543458884
22.04,hover,2,3,1.4446072034593553
22.075,hover,2,3,1.4444058742401127
22.109,hover,2,3,1.444239355360647
22.144,hover,2,3,1.4440961978738407
22.178,hover,2,3,1.4439800854414675
22.212,hover,2,3,1.4438749675418265
22.246,hover,2,3,1.4437648705922927
22.28,hover,2,3,1.4436339673384782
22.314,hover,2,3,1.4434713243146948
22.348,hover,2,3,1.443269890991692
22.382,hover,2,3,1.443019252113488
22.416,hover,2,3,1.442744178353341
22.454,hover,2,3,1.4424402760356154
22.488,hover,2,3,1.4420180058634708
22.522,hover,2,3,1.4416333018554977
22.556,hover,2,3,1.4412351934887047
22.59,hover,2,3,1.4408339419170704
22.624,hover,2,3,1.4404413209131621
22.658,hover,2,3,1.4400684121756697
22.692,hover,2,3,1.4397229159884488
22.726,hover,2,3,1.4394099964519944
22.76,hover,2,3,1.4391343994151418
22.794,hover,2,3,1.4388952559339405
22.828,hover,2,3,1.4386859308915074
22.862,hover,2,3,1.4385211917153826
22.896,hover,2,3,1.4383769246827145
22.93,hover,2,3,1.438245644942453
22.964,hover,2,3,1.438112831033358
22.998,hover,2,3,1.4379697541664644
23.032,hover,2,3,1.4378057223214336
23.066,hover,2,3,1.4376157908079408
23.1,hover,2,3,1.4373947220042211
23.134,hover,2,3,1.4371356141671383
23.168,hover,2,3,1.4368431335559773
23.202,hover,2,3,1.4365294741384722
23.236,hover,2,3,1.4362065493353795
23.27,hover,2,3,1.4358861876098956
23.304,hover,2,3,1.4355799688185744
23.338,hover,2,3,1.4352968170667317
23.372,hover,2,3,1.4350454866410947
23.407,hover,2,3,1.4348265691190558
23.441,hover,2,3,1.4346510635496406
23.475,hover,2,3,1.4345229850115981
23.509,hover,2,3,1.4344248592995579
23.543,hover,2,3,1.4343516757220889
23.576999999999998,hover,2,3,1.434295906666349
23.611,hover,2,3,1.4342473290324855
23.645,hover,2,3,1.4342036594725962
23.679,hover,2,3,1.4341567969343947
23.713,hover,2,3,1.4341077947520817
23.747,hover,2,3,1.4340574917490867
23.782,hover,2,3,1.434004990410802
23.816,hover,2,3,1.433957699103219
23.85,hover,2,3,1.4339175048152961
23.884,hover,2,3,1.4338870939531083
23.918,hover,2,3,1.4338643682612078
23.951999999999998,hover,2,3,1.4338501253486804
23.986,hover,2,3,1.433846382267811
24.02,hover,2,3,1.433852935054742
24.055,hover,2,3,1.4338665382093412
24.089,hover,2,3,1.4338828542547564
24.123,hover,2,3,1.4339039718094153
24.157,hover,2,3,1.433932325983359
24.191,hover,2,3,1.4339699622830255
24.225,hover,2,3,1.434015962551258
24.259,hover,2,3,1.4340677854847232
24.293,hover,2,3,1.434119412867298
24.327,hover,2,3,1.434169180395764
24.361,hover,2,3,1.4342159775626309
24.395,hover,2,3,1.4342631188655934
24.429,hover,2,3,1.4343181112018755
24.463,hover,2,3,1.4343856750274997
24.497,hover,2,3,1.4344631541306698
24.531,hover,2,3,1.4345451280286925
24.566,hover,2,3,1.434632970012938
24.6,hover,2,3,1.4347290292298902
24.634,hover,2,3,1.4348233442592868
24.668,hover,2,3,1.4349172542309248
24.701999999999998,hover,2,3,1.4350019869463282
24.736,hover,2,3,1.435075348406872
24.77,hover,2,3,1.4351387653314522
24.804,hover,2,3,1.43518570856245
24.838,hover,2,3,1.4352135934472934
24.872,hover,2,3,1.435223880099893
24.906,hover,2,3,1.435217642552363
24.94,hover,2,3,1.4351969047415976
24.975,hover,2,3,1.435162802815963
25.009,hover,2,3,1.4351165141184954
25.043,hover,2,3,1.4350527090206588
25.077,hover,2,3,1.434982432620918
25.112,hover,2,3,1.4349050933117566
25.146,hover,2,3,1.434839910115183
25.18,hover,2,3,1.4347919329116205
25.221,hover,2,3,1.43476220736037
25.255,hover,2,3,1.4347536499566342
25.295,hover,2,3,1.4347695309600148
25.329,hover,2,3,1.4348162024511522
25.364,hover,2,3,1.4348773747367238
25.398,hover,2,3,1.4349449422881344
25.432,hover,2,3,1.4350110684203852
25.466,hover,2,3,1.4350669928317794
25.5,hover,2,3,1.4351092123838587
25.534,hover,2,3,1.435134655218828
25.569,hover,2,3,1.4351325516447928
25.603,hover,2,3,1.435095758841608
25.637,hover,2,3,1.4350227542562213
25.671,hover,2,3,1.434917863589528
25.705,hover,2,3,1.434785558180751
25.739,hover,2,3,1.4346329071152912
25.773,hover,2,3,1.434466458179316
25.807,hover,2,3,1.4342897437235602
25.841,hover,2,3,1.434118875472155
25.875,hover,2,3,1.433959101808328
25.909,hover,2,3,1.4337993744567714
25.944,hover,2,3,1.4336379094729703
25.978,hover,2,3,1.4334854509594
26.012,hover,2,3,1.4333389570430022
26.046,hover,2,3,1.4331978090914028
26.08,hover,2,3,1.433056156048589
26.114,hover,2,3,1.4329082823097514
26.148,hover,2,3,1.4327541349199118
26.182,hover,2,3,1.4325880452131732
26.216,hover,2,3,1.4324246157866547
26.252,hover,2,3,1.4322399011645612
26.286,hover,2,3,1.4320598277314143
26.32,hover,2,3,1.431867941711714
26.354,hover,2,3,1.4316820238513763
26.388,hover,2,3,1.4314905720801436
26.423,hover,2,3,1.4312982750355243
26.457,hover,2,3,1.4311197182120197
26.491,hover,2,3,1.430952484327297
26.525,hover,2,3,1.4307970395109084
26.559,hover,2,3,1.4306572388611825
26.593,hover,2,3,1.4305329131117173
26.627,hover,2,3,1.4304210655030405
26.661,hover,2,3,1.4303193552886435
26.695,hover,2,3,1.4302239413541877
26.729,hover,2,3,1.4301352879657732
26.763,hover,2,3,1.4300523306445507
26.797,hover,2,3,1.4299767430866779
26.831,hover,2,3,1.4299149075496198
26.865,hover,2,3,1.4298751415972384
26.899,hover,2,3,1.4298621163421292
26.933,hover,2,3,1.429874063984337
26.967,hover,2,3,1.4299134968197065
27.001,hover,2,3,1.429979683432119
27.035,hover,2,3,1.4300663946729542
27.069,hover,2,3,1.4301629429138798
27.103,hover,2,3,1.4302590500950627
27.137,land,2,3,1.4303436118475152
27.171,land,2,3,1.4304091847144509
27.205,land,2,3,1.4304507122928252
27.239,land,2,3,1.430462124689287
27.273,land,2,3,1.4304415209225
27.307,land,2,3,1.4303936625102092
27.341,land,2,3,1.430326140924471
27.375,land,2,3,1.4302449132215589
27.409,land,2,3,1.4301572665602909
27.443,land,2,3,1.4300733594927284
27.477,land,2,3,1.4299999666830103
27.511,land,2,3,1.4299386322359882
27.545,land,2,3,1.4298931002737463
27.579,land,2,3,1.429859197048886
27.613,land,2,3,1.4298166638416285
27.647,land,2,3,1.4297532826464163
27.681,land,2,3,1.4296449661439488
27.716,land,2,3,1.4294818311290762
27.75,land,2,3,1.429284791023156
27.784,land,2,3,1.4290628781063095
27.818,land,2,3,1.4288305117315887
27.852,land,2,3,1.4285946461055117
27.886,land,2,3,1.4283649324900989
27.92,land,2,3,1.428145370635251
27.954,land,2,3,1.4279395773149683
27.988,land,2,3,1.427775433314877
28.022,land,2,3,1.427638398185055
28.056,land,2,3,1.4275138148235254
28.09,land,2,3,1.4273907239941104
28.124,land,2,3,1.4272581122472914
28.158,land,2,3,1.4271109667619641
28.192,land,2,3,1.4269480336596856
28.226,land,2,3,1.4267680403263348
28.26,land,2,3,1.4265675805928772
28.294,land,2,3,1.4263653252970696
28.328,land,2,3,1.4261462542956467
28.362,land,2,3,1.425925570005294
28.396,land,2,3,1.4257042689095005
28.43,land,2,3,1.4254790395518568
28.464,land,2,3,1.4252563708105672
28.498,land,2,3,1.4250398167922433
28.532,land,2,3,1.424832403441291
28.566,land,2,3,1.4246399857411705
28.6,land,2,3,1.424469629570673
28.634,land,2,3,1.4243220223231887
28.668,land,2,3,1.4242032503502702
28.701999999999998,land,2,3,1.4241116420119273
28.736,land,2,3,1.4240430723111983
28.77,land,2,3,1.4239920918082167
28.804,land,2,3,1.4239504606122042
28.838,land,2,3,1.4239118924112193
28.872,land,2,3,1.4238705814938053
28.906,land,2,3,1.4238300133987098
28.94,land,2,3,1.4237956610148335
28.974,land,2,3,1.423767035475017
29.008,land,2,3,1.4237438216051133
29.042,land,2,3,1.4237261822741623
29.077,land,2,3,1.4237190293201394
29.111,land,2,3,1.4237263065803076
