time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,controller_mode,safety_active,event_code,return_ref_x,return_ref_y,return_ref_z
13.16,-3.3410898742642217e-11,8.167745668009218e-11,15.232164190076665,0.0,0.0,15.0,1.8636744975171354e-12,-1.2568765087492541e-12,1.008367655023671e-10,7.869513780754412,-7.869513780709882,7.8695137817944065,-7.869513780405374,1.0,0.0,10.0,3.3410898742642217e-11,-8.167745668009218e-11,-0.23216419007666467
13.17,-3.348312166330634e-11,8.128721280867442e-11,15.24030987287397,0.0,0.0,15.0,5.661575368915868e-13,-1.551731225373528e-12,1.0070688873053907e-10,7.87862781230007,-7.878627812242516,7.878627813300889,-7.878627811926838,1.0,0.0,10.0,3.348312166330634e-11,-8.128721280867442e-11,-0.24030987287397032
13.18,-3.3555761584059345e-11,8.089669678165659e-11,15.247779523450237,0.0,0.0,15.0,-5.510872410483689e-13,-1.7440448101377497e-12,1.0057880906642348e-10,7.913756494489904,-7.913756494415303,7.913756495447197,-7.913756494092098,1.0,0.0,10.0,3.3555761584059345e-11,-8.089669678165659e-11,-0.24777952345023735
13.19,-3.3628886237981795e-11,8.050625628560768e-11,15.254575857271695,0.0,0.0,15.0,-1.4918642631529007e-12,-1.8414030636447828e-12,1.0046698995513835e-10,7.972468975977625,-7.972468975882093,7.972468976887525,-7.972468975554955,1.0,0.0,10.0,3.3628886237981795e-11,-8.050625628560768e-11,-0.2545758572716945
13.200000000000001,-3.37025406325524e-11,8.011619327254567e-11,15.26070344333963,0.0,0.0,15.0,-2.260920775142591e-12,-1.8512515089444436e-12,1.0035844055808676e-10,8.052512071202884,-8.05251207108297,8.052512072062024,-8.052512070755375,1.0,0.0,10.0,3.37025406325524e-11,-8.011619327254567e-11,-0.26070344333962936
13.21,-3.3776746795135184e-11,7.972676870132679e-11,15.266168536780924,0.0,0.0,15.0,-2.863590824651215e-12,-1.7810166549892454e-12,1.0023250266892255e-10,8.151791083430572,-8.151791083283335,8.151791084236077,-8.15179108295861,1.0,0.0,10.0,3.3776746795135184e-11,-7.972676870132679e-11,-0.2661685367809241
13.22,-3.385149841710391e-11,7.933819844300666e-11,15.2709790925137,0.0,0.0,15.0,-3.3047266217885426e-12,-1.6384139005510228e-12,1.0010040451476227e-10,8.268364622262268,-8.268364622084889,8.26836462301167,-8.26836462176631,1.0,0.0,10.0,3.385149841710391e-11,-7.933819844300666e-11,-0.27097909251370034
13.23,-3.392676301235483e-11,7.895065959366045e-11,15.275144565768224,0.0,0.0,15.0,-3.5883477151521543e-12,-1.4315799144251316e-12,1.0001688910325784e-10,8.40042698285936,-8.400426982648678,8.400426983550556,-8.400426982339567,1.0,0.0,10.0,3.392676301235483e-11,-7.895065959366045e-11,-0.2751445657682243
13.24,-3.400249152020413e-11,7.85642869803204e-11,15.27867583287976,0.0,0.0,15.0,-3.7211421010687234e-12,-1.1674936255113103e-12,9.995656777377395e-11,8.546295726323985,-8.546295726077423,8.546295726955298,-8.546295725780874,1.0,0.0,10.0,3.400249152020413e-11,-7.85642869803204e-11,-0.2786758328797596
13.25,-3.407861375514482e-11,7.81791743786925e-11,15.28158508689762,0.0,0.0,15.0,-3.710941653324933e-12,-8.526754995914997e-13,9.987356155127075e-11,8.704399448424962,-8.70439944814075,8.704399448995153,-8.704399447859542,1.0,0.0,10.0,3.407861375514482e-11,-7.81791743786925e-11,-0.2815850868976195
13.26,-3.415503426770528e-11,7.77953719891192e-11,15.283885751063172,0.0,0.0,15.0,-3.5661689396131025e-12,-4.937333348016612e-13,9.973705529669548e-11,8.87326543552304,-8.873265435200036,8.873265436031332,-8.873265434936656,1.0,0.0,10.0,3.415503426770528e-11,-7.77953719891192e-11,-0.28388575106317226
13.27,-3.423162704815246e-11,7.741288283925427e-11,15.285592437529223,0.0,0.0,15.0,-3.294344643431072e-12,-9.789296710928099e-14,9.958630803224313e-11,9.051513297488663,-9.051513297125634,9.0515132979347,-9.051513296882426,1.0,0.0,10.0,3.423162704815246e-11,-7.741288283925427e-11,-0.2855924375292229
13.280000000000001,-3.430823704974009e-11,7.703166085766116e-11,15.286720852467305,0.0,0.0,15.0,-2.9029394686749908e-12,3.2726337559723075e-13,9.950793169727645e-11,9.237843044382204,-9.237843043977321,9.23784304476603,-9.237843043756587,1.0,0.0,10.0,3.430823704974009e-11,-7.703166085766116e-11,-0.2867208524673046
13.290000000000001,-3.438469462575264e-11,7.665160089508911e-11,15.287287779914827,0.0,0.0,15.0,-2.4041121315588483e-12,7.763118760295871e-13,9.945496458840293e-11,9.431034713394638,-9.431034712947111,9.431034713716842,-9.431034712750575,1.0,0.0,10.0,3.438469462575264e-11,-7.665160089508911e-11,-0.287287779914827
13.3,-3.4460800612705365e-11,7.627254237891242e-11,15.2873109732617,0.0,0.0,15.0,-1.810236766474042e-12,1.2436600032910301e-12,9.94217068820897e-11,9.629935510664993,-9.629935510174635,9.629935510926694,-9.629935510003518,1.0,0.0,10.0,3.4460800612705365e-11,-7.627254237891242e-11,-0.2873109732617003
13.31,-3.453633598156349e-11,7.589426510653442e-11,15.286809098237638,0.0,0.0,15.0,-1.1367455273397076e-12,1.7250616700308852e-12,9.933055704105978e-11,9.833458627599526,-9.833458627067497,9.833458627802429,-9.833458626922297,1.0,0.0,10.0,3.453633598156349e-11,-7.589426510653442e-11,-0.28680909823763834
13.32,-3.461105089382577e-11,7.551649187143764e-11,15.285801655692572,0.0,0.0,15.0,-3.9830120108895557e-13,2.2157980550310005e-12,9.916838579238885e-11,10.040577409778487,-10.04057740920661,10.040577409924845,-10.04057740908726,1.0,0.0,10.0,3.461105089382577e-11,-7.551649187143764e-11,-0.28580165569257154
13.33,-3.468466504860831e-11,7.513888801321542e-11,15.28430890352661,0.0,0.0,15.0,3.912913906889653e-13,2.7106810805282554e-12,9.89854924001553e-11,10.250321087602192,-10.250321086992159,10.250321087694715,-10.250321086898268,1.0,0.0,10.0,3.468466504860831e-11,-7.513888801321542e-11,-0.2843089035266093
13.34,-3.475687826249173e-11,7.47610623711461e-11,15.28235178566087,0.0,0.0,15.0,1.2168111842834654e-12,3.205314425124498e-12,9.879423518355551e-11,10.46177241986562,-10.461772419219516,10.46177241990752,-10.461772419150195,1.0,0.0,10.0,3.475687826249173e-11,-7.47610623711461e-11,-0.28235178566086994
13.35,-3.4827361037872205e-11,7.438256720106329e-11,15.279951854694731,0.0,0.0,15.0,2.064457692004895e-12,3.694715446835615e-12,9.867525037588836e-11,10.67406181357124,-10.67406181289074,10.674061813566135,-10.674061812844863,1.0,0.0,10.0,3.4827361037872205e-11,-7.438256720106329e-11,-0.2799518546947315
13.36,-3.4895776235243214e-11,7.40029119541434e-11,15.277131182710773,0.0,0.0,15.0,2.9177051692909167e-12,4.175738035650646e-12,9.857673218798983e-11,10.88637192373125,-10.88637192301901,10.886371923683196,-10.88637192299488,1.0,0.0,10.0,3.4895776235243214e-11,-7.40029119541434e-11,-0.2771311827107734
13.370000000000001,-3.496176789131499e-11,7.362155620303263e-11,15.273912294391359,0.0,0.0,15.0,3.760075108809044e-12,4.645617253825132e-12,9.843076380968021e-11,11.097928881473216,-11.097928880733033,11.097928881386668,-11.09792888072839,1.0,0.0,10.0,3.496176789131499e-11,-7.362155620303263e-11,-0.27391229439135856
13.38,-3.502495566944715e-11,7.323793301423226e-11,15.270318069187597,0.0,0.0,15.0,4.5790919681848165e-12,5.100454059014266e-12,9.827165396999785e-11,11.308005840313783,-11.30800583954931,11.30800584019341,-11.308005839561766,1.0,0.0,10.0,3.502495566944715e-11,-7.323793301423226e-11,-0.2703180691875975
13.39,-3.508494364374915e-11,7.285144704358428e-11,15.26637166799254,0.0,0.0,15.0,5.364159923975338e-12,5.5363312200591036e-12,9.814251501124467e-11,11.515919475711485,-11.515919474925983,11.515919475562036,-11.515919474953197,1.0,0.0,10.0,3.508494364374915e-11,-7.285144704358428e-11,-0.26637166799254075
13.4,-3.514133108060163e-11,7.246148211117782e-11,15.262096442673668,0.0,0.0,15.0,6.104777219321439e-12,5.9501139101954144e-12,9.802708477088944e-11,11.721029540188507,-11.721029539385459,11.721029540014804,-11.721029539425029,1.0,0.0,10.0,3.514133108060163e-11,-7.246148211117782e-11,-0.26209644267366805
13.41,-3.519371446489721e-11,7.206741872704037e-11,15.257515838061918,0.0,0.0,15.0,6.791976393196145e-12,6.338874390248294e-12,9.78923894311877e-11,11.922740910233015,-11.922740909416206,11.922740910039856,-11.922740909465734,1.0,0.0,10.0,3.519371446489721e-11,-7.206741872704037e-11,-0.25751583806191825
13.42,-3.5241680276492144e-11,7.166863020779699e-11,15.252653330533768,0.0,0.0,15.0,7.420177509701235e-12,6.6994620567211694e-12,9.774472291357648e-11,12.120497969959734,-12.120497969132664,12.120497969751742,-12.120497969190001,1.0,0.0,10.0,3.5241680276492144e-11,-7.166863020779699e-11,-0.25265333053376793
13.43,-3.528482391196684e-11,7.126450715830116e-11,15.247532305266917,0.0,0.0,15.0,7.984309699761954e-12,7.0302541341147914e-12,9.761012393909179e-11,12.31379216163889,-12.313792160804661,12.313792161420436,-12.313792160867761,1.0,0.0,10.0,3.528482391196684e-11,-7.126450715830116e-11,-0.24753230526691716
13.44,-3.5322741098369636e-11,7.085445170229989e-11,15.242176003150643,0.0,0.0,15.0,8.482579997790254e-12,7.329405196544992e-12,9.750316529199609e-11,12.50215324324051,-12.50215324240176,12.502153243015595,-12.502153242468864,1.0,0.0,10.0,3.5322741098369636e-11,-7.085445170229989e-11,-0.24217600315064303
13.450000000000001,-3.535505579108914e-11,7.043792785869263e-11,15.236607155149427,0.0,0.0,15.0,8.912377830423526e-12,7.593991628165452e-12,9.739764765124828e-11,12.685155354766763,-12.68515535392618,12.685155354539258,-12.685155353995775,1.0,0.0,10.0,3.535505579108914e-11,-7.043792785869263e-11,-0.23660715514942687
13.46,-3.538138555373778e-11,7.001439217350565e-11,15.230848561904317,0.0,0.0,15.0,9.273808011016434e-12,7.822009241558732e-12,9.728850417174095e-11,12.86241483602548,-12.862414835185481,12.862414835798932,-12.862414835256372,1.0,0.0,10.0,3.538138555373778e-11,-7.001439217350565e-11,-0.2308485619043168
13.47,-3.5401367794989596e-11,6.958333933818367e-11,15.224922637224678,0.0,0.0,15.0,9.567870502510313e-12,8.012137742109724e-12,9.717183398763348e-11,13.033589694626528,-13.03358969378925,13.033589694404128,-13.033589693860517,1.0,0.0,10.0,3.5401367794989596e-11,-6.958333933818367e-11,-0.22492263722467776
13.48,-3.541470116101132e-11,6.914436080930604e-11,15.218850736181414,0.0,0.0,15.0,9.793459768636303e-12,8.164656580843207e-12,9.703697296155602e-11,13.19837819072184,-13.198378189889356,13.198378190506487,-13.198378189960051,1.0,0.0,10.0,3.541470116101132e-11,-6.914436080930604e-11,-0.21885073618141426
13.49,-3.542105300362858e-11,6.869701453604225e-11,15.212654673471397,0.0,0.0,15.0,9.953576544301824e-12,8.278841295662686e-12,9.687040495733536e-11,13.356522745762259,-13.356522744936443,13.356522745556477,-13.356522745005874,1.0,0.0,10.0,3.542105300362858e-11,-6.869701453604225e-11,-0.21265467347139655
13.5,-3.542015318764495e-11,6.824095425444935e-11,15.206355080410198,0.0,0.0,15.0,1.0049974985531826e-11,8.356649159862929e-12,9.669018146519044e-11,13.507803370340834,-13.507803369523183,13.507803370146716,-13.507803369590652,1.0,0.0,10.0,3.542015318764495e-11,-6.824095425444935e-11,-0.2063550804101979
13.51,-3.541179146996509e-11,6.777592513086128e-11,15.199971409135138,0.0,0.0,15.0,1.008365508104616e-11,8.402961879846834e-12,9.65587606805625e-11,13.652036869006052,-13.652036868197394,13.65203686882518,-13.652036868261954,1.0,0.0,10.0,3.541179146996509e-11,-6.777592513086128e-11,-0.1999714091351379
13.52,-3.539573090602163e-11,6.730164774048326e-11,15.19352363585601,0.0,0.0,15.0,1.0058269751374131e-11,8.42063666955143e-12,9.648948346731293e-11,13.789087286685982,-13.789087285886804,13.789087286519464,-13.78908728594746,1.0,0.0,10.0,3.539573090602163e-11,-6.730164774048326e-11,-0.1935236358560104
13.530000000000001,-3.537178701909248e-11,6.681793830730712e-11,15.187030485586643,0.0,0.0,15.0,9.977067524294745e-12,8.413333268114858e-12,9.650605297278836e-11,13.918853144145318,-13.91885314335575,13.91885314399385,-13.918853143411429,1.0,0.0,10.0,3.537178701909248e-11,-6.681793830730712e-11,-0.18703048558664292
13.540000000000001,-3.533982452664341e-11,6.632473262606088e-11,15.180509060799958,0.0,0.0,15.0,9.84313656561083e-12,8.381934457623215e-12,9.658699021072135e-11,14.041261410717285,-14.041261409937507,14.04126141058145,-14.04126140998743,1.0,0.0,10.0,3.533982452664341e-11,-6.632473262606088e-11,-0.18050906079995777
13.55,-3.529972105897613e-11,6.582196960988689e-11,15.173976599316552,0.0,0.0,15.0,9.660556058447857e-12,8.33060249103545e-12,9.675108931998125e-11,14.156287272148226,-14.156287271378133,14.156287272028251,-14.156287271421483,1.0,0.0,10.0,3.529972105897613e-11,-6.582196960988689e-11,-0.17397659931655163
13.56,-3.525139452099425e-11,6.530967938085168e-11,15.167449081479973,0.0,0.0,15.0,9.433609939291853e-12,8.261967927543736e-12,9.699151807285108e-11,14.26393723423182,-14.263937233471248,14.263937234127747,-14.263937233507379,1.0,0.0,10.0,3.525139452099425e-11,-6.530967938085168e-11,-0.1674490814799725
13.57,-3.519477969248339e-11,6.478791135692959e-11,15.160941562596369,0.0,0.0,15.0,9.168509324318885e-12,8.178125884034282e-12,9.731358192620812e-11,14.364238128603048,-14.364238127851424,14.364238128514481,-14.36423812787982,1.0,0.0,10.0,3.519477969248339e-11,-6.478791135692959e-11,-0.16094156259636883
13.58,-3.51298618241508e-11,6.425683625537882e-11,15.154468008171289,0.0,0.0,15.0,8.870537376880694e-12,8.080340598280585e-12,9.768727164339611e-11,14.457262158277693,-14.45726215753455,14.457262158204177,-14.457262157555068,1.0,0.0,10.0,3.51298618241508e-11,-6.425683625537882e-11,-0.15446800817128903
13.59,-3.505665480029936e-11,6.371668014598838e-11,15.148041311882874,0.0,0.0,15.0,8.546014113594735e-12,7.968913827138751e-12,9.80761774739717e-11,14.543107977363494,-14.543107976628411,14.543107977304475,-14.54310797664135,1.0,0.0,10.0,3.505665480029936e-11,-6.371668014598838e-11,-0.14804131188287428
13.6,-3.497516688104716e-11,6.316762291052624e-11,15.141673995094814,0.0,0.0,15.0,8.201214962789422e-12,7.845203303199852e-12,9.848177489099978e-11,14.621892081148324,-14.62189208042067,14.621892081103033,-14.621892080426507,1.0,0.0,10.0,3.497516688104716e-11,-6.316762291052624e-11,-0.1416739950948145
13.61,-3.488544219810641e-11,6.260992210434172e-11,15.135377363235792,0.0,0.0,15.0,7.843033668867244e-12,7.709150285919154e-12,9.888686169667938e-11,14.693759571148227,-14.693759570427268,14.693759571115773,-14.693759570426813,1.0,0.0,10.0,3.488544219810641e-11,-6.260992210434172e-11,-0.13537736323579175
13.620000000000001,-3.478756522415362e-11,6.204392651487239e-11,15.12916137483311,0.0,0.0,15.0,7.479060495593357e-12,7.558864945360079e-12,9.924840028497763e-11,14.758884141204291,-14.75888414048934,14.75888414118376,-14.75888414048396,1.0,0.0,10.0,3.478756522415362e-11,-6.204392651487239e-11,-0.1291613748331102
13.63,-3.468163253590557e-11,6.146998086963538e-11,15.123035237288752,0.0,0.0,15.0,7.116282626150486e-12,7.393037536988178e-12,9.95371618742593e-11,14.817457491203296,-14.817457490493652,14.817457491193718,-14.817457490485097,1.0,0.0,10.0,3.468163253590557e-11,-6.146998086963538e-11,-0.12303523728875199
13.64,-3.456774353555033e-11,6.088831904136727e-11,15.117008216738654,0.0,0.0,15.0,6.754955439615016e-12,7.2182981225686974e-12,9.977089687471746e-11,14.869678001497064,-14.869678000792137,14.869678001497293,-14.869678000781464,1.0,0.0,10.0,3.456774353555033e-11,-6.088831904136727e-11,-0.11700821673865391
