time,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,yaw_ref,segment_index
1.9,87.54,23.0444964782,2.2,0,0.113803790073,0,1.57079632679,2
1.95,87.54,23.0528828395,2.2,0,0.225051440329,0,1.57079632679,2
2,87.54,23.0672038907,2.2,0,0.348524107097,0,1.57079632679,2
2.05,87.54,23.0876930183,2.2,0,0.469551770563,0,1.57079632679,2
2.1,87.54,23.1139167901,2.2,0,0.576131687243,0,1.57079632679,2
2.15,87.54,23.1449083183,2.2,0,0.658928389981,0,1.57079632679,2
2.2,87.54,23.1793006239,2.2,0,0.711273687954,0,1.57079632679,2
2.25,87.54,23.21546,2.2,0,0.729166666667,0,1.57079632679,2
2.3,87.54,23.2516193761,2.2,0,0.711273687954,0,1.57079632679,2
2.35,87.54,23.2860116817,2.2,0,0.658928389981,0,1.57079632679,2
2.4,87.54,23.3170032099,2.2,0,0.576131687243,0,1.57079632679,2
2.45,87.54,23.3432269817,2.2,0,0.469551770563,0,1.57079632679,2
2.5,87.54,23.3637161093,2.2,0,0.348524107097,0,1.57079632679,2
2.55,87.54,23.3780371605,2.2,0,0.225051440329,0,1.57079632679,2
2.6,87.54,23.3864235218,2.2,0,0.113803790073,0,1.57079632679,2
2.65,87.54,23.3899087629,2.2,0,0.0321184524717,0,1.57079632679,2
2.7,87.54,23.39046,2.2,0,0,0,1.57079632679,2
2.75,87.54,23.3910112371,2.2,0,0.0321184524717,0,1.57079632679,3
2.8,87.54,23.3944964782,2.2,0,0.113803790073,0,1.57079632679,3
2.85,87.54,23.4028828395,2.2,0,0.225051440329,0,1.57079632679,3
2.9,87.54,23.4172038907,2.2,0,0.348524107097,0,1.57079632679,3
2.95,87.54,23.4376930183,2.2,0,0.469551770563,0,1.57079632679,3
3,87.54,23.4639167901,2.2,0,0.576131687243,0,1.57079632679,3
3.05,87.54,23.4949083183,2.2,0,0.658928389981,0,1.57079632679,3
3.1,87.54,23.5293006239,2.2,0,0.711273687954,0,1.57079632679,3
3.15,87.54,23.56546,2.2,0,0.729166666667,0,1.57079632679,3
3.2,87.54,23.6016193761,2.2,0,0.711273687954,0,1.57079632679,3
3.25,87.54,23.6360116817,2.2,0,0.658928389981,0,1.57079632679,3
3.3,87.54,23.6670032099,2.2,0,0.576131687243,0,1.57079632679,3
3.35,87.54,23.6932269817,2.2,0,0.469551770563,0,1.57079632679,3
3.4,87.54,23.7137161093,2.2,0,0.348524107097,0,1.57079632679,3
3.45,87.54,23.7280371605,2.2,0,0.225051440329,0,1.57079632679,3
3.5,87.54,23.7364235218,2.2,0,0.113803790073,0,1.57079632679,3
3.55,87.54,23.7399087629,2.2,0,0.0321184524717,0,1.57079632679,3
3.6,87.54,23.74046,2.2,0,0,0,1.57079632679,3
3.65,87.54,23.7410112371,2.2,0,0.0321184524717,0,1.57079632679,4
3.7,87.54,23.7444964782,2.2,0,0.113803790073,0,1.57079632679,4
3.75,87.54,23.7528828395,2.2,0,0.225051440329,0,1.57079632679,4
3.8,87.54,23.7672038907,2.2,0,0.348524107097,0,1.57079632679,4
3.85,87.54,23.7876930183,2.2,0,0.469551770563,0,1.57079632679,4
3.9,87.54,23.8139167901,2.2,0,0.576131687243,0,1.57079632679,4
3.95,87.54,23.8449083183,2.2,0,0.658928389981,0,1.57079632679,4
4,87.54,23.8793006239,2.2,0,0.711273687954,0,1.57079632679,4
4.05,87.54,23.91546,2.2,0,0.729166666667,0,1.57079632679,4
4.1,87.54,23.9516193761,2.2,0,0.711273687954,0,1.57079632679,4
4.15,87.54,23.9860116817,2.2,0,0.658928389981,0,1.57079632679,4
4.2,87.54,24.0170032099,2.2,0,0.576131687243,0,1.57079632679,4
4.25,87.54,24.0432269817,2.2,0,0.469551770563,0,1.57079632679,4
4.3,87.54,24.0637161093,2.2,0,0.348524107097,0,1.57079632679,4
4.35,87.54,24.0780371605,2.2,0,0.225051440329,0,1.57079632679,4
4.4,87.54,24.0864235218,2.2,0,0.113803790073,0,1.57079632679,4
4.45,87.54,24.0899087629,2.2,0,0.0321184524717,0,1.57079632679,4
4.5,87.54,24.09046,2.2,0,0,0,1.57079632679,4
4.55,87.54,24.0910112371,2.2,0,0.0321184524717,0,1.57079632679,5
4.6,87.54,24.0944964782,2.2,0,0.113803790073,0,1.57079632679,5
4.65,87.54,24.1028828395,2.2,0,0.225051440329,0,1.57079632679,5
4.7,87.54,24.1172038907,2.2,0,0.348524107097,0,1.57079632679,5
4.75,87.54,24.1376930183,2.2,0,0.469551770563,0,1.57079632679,5
4.8,87.54,24.1639167901,2.2,0,0.576131687243,0,1.57079632679,5
4.85,87.54,24.1949083183,2.2,0,0.658928389981,0,1.57079632679,5
4.9,87.54,24.2293006239,2.2,0,0.711273687954,0,1.57079632679,5
4.95,87.54,24.26546,2.2,0,0.729166666667,0,1.57079632679,5
5,87.54,24.3016193761,2.2,0,0.711273687954,0,1.57079632679,5
5.05,87.54,24.3360116817,2.2,0,0.658928389981,0,1.57079632679,5
5.1,87.54,24.3670032099,2.2,0,0.576131687243,0,1.57079632679,5
5.15,87.54,24.3932269817,2.2,0,0.469551770563,0,1.57079632679,5
5.2,87.54,24.4137161093,2.2,0,0.348524107097,0,1.57079632679,5
5.25,87.54,24.4280371605,2.2,0,0.225051440329,0,1.57079632679,5
5.3,87.54,24.4364235218,2.2,0,0.113803790073,0,1.57079632679,5
5.35,87.54,24.4399087629,2.2,0,0.0321184524717,0,1.57079632679,5
5.4,87.54,24.44046,2.2,0,0,0,1.57079632679,5
5.45,87.54,24.4410112371,2.2,0,0.0321184524717,0,1.57079632679,6
5.5,87.54,24.4444964782,2.2,0,0.113803790073,0,1.57079632679,6
5.55,87.54,24.4528828395,2.2,0,0.225051440329,0,1.57079632679,6
5.6,87.54,24.4672038907,2.2,0,0.348524107097,0,1.57079632679,6
5.65,87.54,24.4876930183,2.2,0,0.469551770563,0,1.57079632679,6
5.7,87.54,24.5139167901,2.2,0,0.576131687243,0,1.57079632679,6
5.75,87.54,24.5449083183,2.2,0,0.658928389981,0,1.57079632679,6
5.8,87.54,24.5793006239,2.2,0,0.711273687954,0,1.57079632679,6
5.85,87.54,24.61546,2.2,0,0.729166666667,0,1.57079632679,6
5.9,87.54,24.6516193761,2.2,0,0.711273687954,0,1.57079632679,6
5.95,87.54,24.6860116817,2.2,0,0.658928389981,0,1.57079632679,6
6,87.54,24.7170032099,2.2,0,0.576131687243,0,1.57079632679,6
6.05,87.54,24.7432269817,2.2,0,0.469551770563,0,1.57079632679,6
6.1,87.54,24.7637161093,2.2,0,0.348524107097,0,1.57079632679,6
6.15,87.54,24.7780371605,2.2,0,0.225051440329,0,1.57079632679,6
6.2,87.54,24.7864235218,2.2,0,0.113803790073,0,1.57079632679,6
6.25,87.54,24.7899087629,2.2,0,0.0321184524717,0,1.57079632679,6
6.3,87.54,24.79046,2.2,0,0,0,1.57079632679,6
6.35,87.54,24.7910112371,2.2,0,0.0321184524717,0,1.57079632679,7
6.4,87.54,24.7944964782,2.2,0,0.113803790073,0,1.57079632679,7
6.45,87.54,24.8028828395,2.2,0,0.225051440329,0,1.57079632679,7
6.5,87.54,24.8172038907,2.2,0,0.348524107097,0,1.57079632679,7
6.55,87.54,24.8376930183,2.2,0,0.469551770563,0,1.57079632679,7
6.6,87.54,24.8639167901,2.2,0,0.576131687243,0,1.57079632679,7
6.65,87.54,24.8949083183,2.2,0,0.658928389981,0,1.57079632679,7
6.7,87.54,24.9293006239,2.2,0,0.711273687954,0,1.57079632679,7
6.75,87.54,24.96546,2.2,0,0.729166666667,0,1.57079632679,7
6.8,87.54,25.0016193761,2.2,0,0.711273687954,0,1.57079632679,7
6.85,87.54,25.0360116817,2.2,0,0.658928389981,0,1.57079632679,7
6.9,87.54,25.0670032099,2.2,0,0.576131687243,0,1.57079632679,7
6.95,87.54,25.0932269817,2.2,0,0.469551770563,0,1.57079632679,7
7,87.54,25.1137161093,2.2,0,0.348524107097,0,1.57079632679,7
7.05,87.54,25.1280371605,2.2,0,0.225051440329,0,1.57079632679,7
7.1,87.54,25.1364235218,2.2,0,0.113803790073,0,1.57079632679,7
7.15,87.54,25.1399087629,2.2,0,0.0321184524717,0,1.57079632679,7
7.2,87.54,25.14046,2.2,0,0,0,1.57079632679,7
7.25,87.54,25.1410112371,2.2,0,0.0321184524717,0,1.57079632679,8
7.3,87.54,25.1444964782,2.2,0,0.113803790073,0,1.57079632679,8
7.35,87.54,25.1528828395,2.2,0,0.225051440329,0,1.57079632679,8
7.4,87.54,25.1672038907,2.2,0,0.348524107097,0,1.57079632679,8
7.45,87.54,25.1876930183,2.2,0,0.469551770563,0,1.57079632679,8
7.5,87.54,25.2139167901,2.2,0,0.576131687243,0,1.57079632679,8
7.55,87.54,25.2449083183,2.2,0,0.658928389981,0,1.57079632679,8
7.6,87.54,25.2793006239,2.2,0,0.711273687954,0,1.57079632679,8
7.65,87.54,25.31546,2.2,0,0.729166666667,0,1.57079632679,8
7.7,87.54,25.3516193761,2.2,0,0.711273687954,0,1.57079632679,8
7.75,87.54,25.3860116817,2.2,0,0.658928389981,0,1.57079632679,8
7.8,87.54,25.4170032099,2.2,0,0.576131687243,0,1.57079632679,8
7.85,87.54,25.4432269817,2.2,0,0.469551770563,0,1.57079632679,8
7.9,87.54,25.4637161093,2.2,0,0.348524107097,0,1.57079632679,8
7.95,87.54,25.4780371605,2.2,0,0.225051440329,0,1.57079632679,8
8,87.54,25.4864235218,2.2,0,0.113803790073,0,1.57079632679,8
8.05,87.54,25.4899087629,2.2,0,0.0321184524717,0,1.57079632679,8
8.1,87.54,25.49046,2.2,0,0,0,1.57079632679,8
8.15,87.54,25.4910112371,2.2,0,0.0321184524717,0,1.57079632679,9
8.2,87.54,25.4944964782,2.2,0,0.113803790073,0,1.57079632679,9
8.25,87.54,25.5028828395,2.2,0,0.225051440329,0,1.57079632679,9
8.3,87.54,25.5172038907,2.2,0,0.348524107097,0,1.57079632679,9
8.35,87.54,25.5376930183,2.2,0,0.469551770563,0,1.57079632679,9
8.4,87.54,25.5639167901,2.2,0,0.576131687243,0,1.57079632679,9
8.45,87.54,25.5949083183,2.2,0,0.658928389981,0,1.57079632679,9
8.5,87.54,25.6293006239,2.2,0,0.711273687954,0,1.57079632679,9
8.55,87.54,25.66546,2.2,0,0.729166666667,0,1.57079632679,9
8.6,87.54,25.7016193761,2.2,0,0.711273687954,0,1.57079632679,9
8.65,87.54,25.7360116817,2.2,0,0.658928389981,0,1.57079632679,9
8.7,87.54,25.7670032099,2.2,0,0.576131687243,0,1.57079632679,9
8.75,87.54,25.7932269817,2.2,0,0.469551770563,0,1.57079632679,9
8.8,87.54,25.8137161093,2.2,0,0.348524107097,0,1.57079632679,9
8.85,87.54,25.8280371605,2.2,0,0.225051440329,0,1.57079632679,9
8.9,87.54,25.8364235218,2.2,0,0.113803790073,0,1.57079632679,9
8.95,87.54,25.8399087629,2.2,0,0.0321184524717,0,1.57079632679,9
9,87.54,25.84046,2.2,0,0,0,1.57079632679,9
9.05,87.54,25.8410112371,2.2,0,0.0321184524717,0,1.57079632679,10
9.1,87.54,25.8444964782,2.2,0,0.113803790073,0,1.57079632679,10
9.15,87.54,25.8528828395,2.2,0,0.225051440329,0,1.57079632679,10
9.2,87.54,25.8672038907,2.2,0,0.348524107097,0,1.57079632679,10
9.25,87.54,25.8876930183,2.2,0,0.469551770563,0,1.57079632679,10
9.3,87.54,25.9139167901,2.2,0,0.576131687243,0,1.57079632679,10
9.35,87.54,25.9449083183,2.2,0,0.658928389981,0,1.57079632679,10
9.4,87.54,25.9793006239,2.2,0,0.711273687954,0,1.57079632679,10
9.45,87.54,26.01546,2.2,0,0.729166666667,0,1.57079632679,10
9.5,87.54,26.0516193761,2.2,0,0.711273687954,0,1.57079632679,10
9.55,87.54,26.0860116817,2.2,0,0.658928389981,0,1.57079632679,10
9.6,87.54,26.1170032099,2.2,0,0.576131687243,0,1.57079632679,10
9.65,87.54,26.1432269817,2.2,0,0.469551770563,0,1.57079632679,10
9.7,87.54,26.1637161093,2.2,0,0.348524107097,0,1.57079632679,10
9.75,87.54,26.1780371605,2.2,0,0.225051440329,0,1.57079632679,10
9.8,87.54,26.1864235218,2.2,0,0.113803790073,0,1.57079632679,10
9.85,87.54,26.1899087629,2.2,0,0.0321184524717,0,1.57079632679,10
9.9,87.54,26.19046,2.2,0,0,0,1.57079632679,10
9.95,87.54,26.1910112371,2.2,0,0.0321184524717,0,1.57079632679,11
10,87.54,26.1944964782,2.2,0,0.113803790073,0,1.57079632679,11
10.05,87.54,26.2028828395,2.2,0,0.225051440329,0,1.57079632679,11
10.1,87.54,26.2172038907,2.2,0,0.348524107097,0,1.57079632679,11
10.15,87.54,26.2376930183,2.2,0,0.469551770563,0,1.57079632679,11
10.2,87.54,26.2639167901,2.2,0,0.576131687243,0,1.57079632679,11
10.25,87.54,26.2949083183,2.2,0,0.658928389981,0,1.57079632679,11
10.3,87.54,26.3293006239,2.2,0,0.711273687954,0,1.57079632679,11
10.35,87.54,26.36546,2.2,0,0.729166666667,0,1.57079632679,11
10.4,87.54,26.4016193761,2.2,0,0.711273687954,0,1.57079632679,11
10.45,87.54,26.4360116817,2.2,0,0.658928389981,0,1.57079632679,11
10.5,87.54,26.4670032099,2.2,0,0.576131687243,0,1.57079632679,11
10.55,87.54,26.4932269817,2.2,0,0.469551770563,0,1.57079632679,11
10.6,87.54,26.5137161093,2.2,0,0.348524107097,0,1.57079632679,11
10.65,87.54,26.5280371605,2.2,0,0.225051440329,0,1.57079632679,11
10.7,87.54,26.5364235218,2.2,0,0.113803790073,0,1.57079632679,11
10.75,87.54,26.5399087629,2.2,0,0.0321184524717,0,1.57079632679,11
10.8,87.54,26.54046,2.2,0,0,0,1.57079632679,11
10.85,87.54,26.5410112371,2.2,0,0.0321184524717,0,1.57079632679,12
10.9,87.54,26.5444964782,2.2,0,0.113803790073,0,1.57079632679,12
10.95,87.54,26.5528828395,2.2,0,0.225051440329,0,1.57079632679,12
11,87.54,26.5672038907,2.2,0,0.348524107097,0,1.57079632679,12
11.05,87.54,26.5876930183,2.2,0,0.469551770563,0,1.57079632679,12
11.1,87.54,26.6139167901,2.2,0,0.576131687243,0,1.57079632679,12
11.15,87.54,26.6449083183,2.2,0,0.658928389981,0,1.57079632679,12
11.2,87.54,26.6793006239,2.2,0,0.711273687954,0,1.57079632679,12
11.25,87.54,26.71546,2.2,0,0.729166666667,0,1.57079632679,12
11.3,87.54,26.7516193761,2.2,0,0.711273687954,0,1.57079632679,12
11.35,87.54,26.7860116817,2.2,0,0.658928389981,0,1.57079632679,12
11.4,87.54,26.8170032099,2.2,0,0.576131687243,0,1.57079632679,12
11.45,87.54,26.8432269817,2.2,0,0.469551770563,0,1.57079632679,12
11.5,87.54,26.8637161093,2.2,0,0.348524107097,0,1.57079632679,12
11.55,87.54,26.8780371605,2.2,0,0.225051440329,0,1.57079632679,12
11.6,87.54,26.8864235218,2.2,0,0.113803790073,0,1.57079632679,12
11.65,87.54,26.8899087629,2.2,0,0.0321184524717,0,1.57079632679,12
11.7,87.54,26.89046,2.2,0,0,0,1.57079632679,12
11.75,87.54,26.8910112371,2.2,0,0.0321184524717,0,1.57079632679,13
11.8,87.54,26.8944964782,2.2,0,0.113803790073,0,1.57079632679,13
11.85,87.54,26.9028828395,2.2,0,0.225051440329,0,1.57079632679,13
11.9,87.54,26.9172038907,2.2,0,0.348524107097,0,1.57079632679,13
11.95,87.54,26.9376930183,2.2,0,0.469551770563,0,1.57079632679,13
12,87.54,26.9639167901,2.2,0,0.576131687243,0,1.57079632679,13
12.05,87.54,26.9949083183,2.2,0,0.658928389981,0,1.57079632679,13
12.1,87.54,27.0293006239,2.2,0,0.711273687954,0,1.57079632679,13
