time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,controller_mode,safety_active,event_code,return_ref_x,return_ref_y,return_ref_z
6.51,3.5306610586699947e-12,-1.1081439500130899e-11,9.921257199547101,0.0,0.0,10.0,3.2204110120683153e-12,7.153026001179873e-13,1.7911205907488698e-10,14.262022486031801,-14.26202248469769,14.262022485970546,-14.262022484758448,1.0,0.0,10.0,-3.5306610586699947e-12,1.1081439500130899e-11,0.07874280045289872
6.5200000000000005,3.420100041918139e-12,-1.0774783156344571e-11,9.920805238817241,0.0,0.0,10.0,3.3839965031923446e-12,7.373137094437997e-13,1.7887256932981806e-10,14.260848749959923,-14.26084874862547,14.260848749896141,-14.260848748687817,1.0,0.0,10.0,-3.420100041918139e-12,1.0774783156344571e-11,0.07919476118275881
6.53,3.3102800318499965e-12,-1.0471489718811594e-11,9.920372267486862,0.0,0.0,10.0,3.51352267080187e-12,7.599936225018849e-13,1.7862951671199996e-10,14.259684388572891,-14.259684387240299,14.25968438850878,-14.259684387302112,1.0,0.0,10.0,-3.3102800318499965e-12,1.0471489718811594e-11,0.07962773251313848
6.54,3.201210754994907e-12,-1.0171570221681301e-11,9.919958165651542,0.0,0.0,10.0,3.616284171901751e-12,7.835399180694141e-13,1.7838738033673908e-10,14.258521838257002,-14.258521836927843,14.258521838194133,-14.258521836987557,1.0,0.0,10.0,-3.201210754994907e-12,1.0171570221681301e-11,0.08004183434845835
6.55,3.092912783362655e-12,-9.875080253170673e-12,9.91956278968524,0.0,0.0,10.0,3.6939529680067264e-12,8.078343329682293e-13,1.7814750651818067e-10,14.257354662071112,-14.25735466074665,14.257354662010737,-14.257354660802989,1.0,0.0,10.0,-3.092912783362655e-12,9.875080253170673e-12,0.08043721031475926
6.5600000000000005,2.985430001256224e-12,-9.582199190455716e-12,9.919185940479458,0.0,0.0,10.0,3.734484116575446e-12,8.321332525144292e-13,1.7790395512683247e-10,14.256177956488663,-14.256177955170674,14.256177956432591,-14.25617795522195,1.0,0.0,10.0,-2.985430001256224e-12,9.582199190455716e-12,0.08081405952054155
6.57,2.8787959351351907e-12,-9.293006852000855e-12,9.91882744309721,0.0,0.0,10.0,3.7345412171133045e-12,8.558777677010458e-13,1.7765487070872195e-10,14.25498717850493,-14.254987177195096,14.254987178454874,-14.254987177239746,1.0,0.0,10.0,-2.8787959351351907e-12,9.293006852000855e-12,0.08117255690278924
6.58,2.773045913071082e-12,-9.00756071669105e-12,9.918487115754408,0.0,0.0,10.0,3.691605519919104e-12,8.783916240314851e-13,1.7739843226652822e-10,14.253778541856395,-14.253778540556223,14.253778541813926,-14.253778540592897,1.0,0.0,10.0,-2.773045913071082e-12,9.00756071669105e-12,0.08151288424559233
6.59,2.668200554305823e-12,-8.725841415156901e-12,9.91816480069706,0.0,0.0,10.0,3.6083250643851178e-12,8.996880162865304e-13,1.7713464359765548e-10,14.252548367146627,-14.252548365857406,14.252548367113087,-14.252548365884957,1.0,0.0,10.0,-2.668200554305823e-12,8.725841415156901e-12,0.08183519930294025
6.6000000000000005,2.5642555484387326e-12,-8.447718054426161e-12,9.917860382681338,0.0,0.0,10.0,3.4952614570519217e-12,9.209666011108306e-13,1.7686645526637957e-10,14.251292671848674,-14.251292670571523,14.25129267182517,-14.251292670588903,1.0,0.0,10.0,-2.5642555484387326e-12,8.447718054426161e-12,0.0821396173186617
6.61,2.461255989546004e-12,-8.173180172880366e-12,9.9175736407916,0.0,0.0,10.0,3.352095240621362e-12,9.409459375661957e-13,1.7659190136566955e-10,14.250009985122576,-14.250009983858027,14.250009985109665,-14.250009983864812,1.0,0.0,10.0,-2.461255989546004e-12,8.173180172880366e-12,0.0824263592083998
6.62,2.3592245024837313e-12,-7.902108652507524e-12,9.917304388441355,0.0,0.0,10.0,3.1860795025055646e-12,9.593970804208315e-13,1.7631177301877454e-10,14.248698586459094,-14.248698585207093,14.248698586456753,-14.248698585203423,1.0,0.0,10.0,-2.3592245024837313e-12,7.902108652507524e-12,0.0826956115586448
6.63,2.2581818010825054e-12,-7.634338100176398e-12,9.917052431186356,0.0,0.0,10.0,3.006945322136002e-12,9.761246386650622e-13,1.7602746962725754e-10,14.24735726955311,-14.247357268312866,14.247357269560565,-14.247357268299583,1.0,0.0,10.0,-2.2581818010825054e-12,7.634338100176398e-12,0.08294756881364407
6.640000000000001,2.158146404573281e-12,-7.369653507763765e-12,9.916817565617844,0.0,0.0,10.0,2.8271169151888758e-12,9.9097435068805e-13,1.7574106486475258e-10,14.24598531130028,-14.245985310070127,14.245985311315879,-14.245985310048896,1.0,0.0,10.0,-2.158146404573281e-12,7.369653507763765e-12,0.08318243438215589
6.65,2.0591507342329264e-12,-7.1081639045403654e-12,9.916599683560541,0.0,0.0,10.0,2.6170538599487357e-12,1.0049479132931332e-12,1.7544272890530768e-10,14.244581061440574,-14.24458106022143,14.24458106146521,-14.24458106019148,1.0,0.0,10.0,-2.0591507342329264e-12,7.1081639045403654e-12,0.08340031643945878
6.66,1.961205355606306e-12,-6.849482575242143e-12,9.916398542910226,0.0,0.0,10.0,2.40264632011965e-12,1.0178126068374604e-12,1.751381766818827e-10,14.243144898782996,-14.243144897573972,14.243144898815741,-14.243144897536224,1.0,0.0,10.0,-1.961205355606306e-12,6.849482575242143e-12,0.08360145708977385
6.67,1.8643251036074174e-12,-6.593331518281813e-12,9.916213936302418,0.0,0.0,10.0,2.193084741934482e-12,1.0298940178393225e-12,1.7482834922705265e-10,14.24167697636782,-14.241676975167668,14.241676976407355,-14.241676975123365,1.0,0.0,10.0,-1.8643251036074174e-12,6.593331518281813e-12,0.08378606369758224
6.68,1.7685228014616522e-12,-6.3394000732404005e-12,9.916045651449156,0.0,0.0,10.0,1.997504850671231e-12,1.0416782022074504e-12,1.7451410907817964e-10,14.240177695501691,-14.240177694308896,14.240177695546398,-14.240177694259506,1.0,0.0,10.0,-1.7685228014616522e-12,6.3394000732404005e-12,0.0839543485508436
6.69,1.6738086922294092e-12,-6.087335023942631e-12,9.91589346820067,0.0,0.0,10.0,1.8259832725813313e-12,1.0538000018766446e-12,1.7419652618503912e-10,14.238647698745913,-14.238647697558726,14.238647698793894,-14.238647697505904,1.0,0.0,10.0,-1.6738086922294092e-12,6.087335023942631e-12,0.08410653179933014
6.7,1.5801947777374071e-12,-5.8370204532705865e-12,9.91575718048607,0.0,0.0,10.0,1.680068513408466e-12,1.066026617640233e-12,1.7387565141459055e-10,14.237087953442,-14.237087952258689,14.237087953491399,-14.237087952204094,1.0,0.0,10.0,-1.5801947777374071e-12,5.8370204532705865e-12,0.0842428195139302
6.71,1.4876990917686499e-12,-5.588853527797306e-12,9.915636617927897,0.0,0.0,10.0,1.543448947588198e-12,1.076256067241376e-12,1.735493078894323e-10,14.235499833485788,-14.235499832305084,14.235499833535382,-14.235499832250074,1.0,0.0,10.0,-1.4876990917686499e-12,5.588853527797306e-12,0.08436338207210348
6.72,1.3963203931239166e-12,-5.342188914546399e-12,9.915531520695229,0.0,0.0,10.0,1.4342684419682409e-12,1.0862132307557896e-12,1.7321990655088177e-10,14.233884413618599,-14.233884412439012,14.23388441366683,-14.233884412385054,1.0,0.0,10.0,-1.3963203931239166e-12,5.342188914546399e-12,0.0844684793047712
6.73,1.306061872192555e-12,-5.0968177270388326e-12,9.915441657536674,0.0,0.0,10.0,1.3552934406793322e-12,1.0960481667435293e-12,1.7288796578901278e-10,14.232243068558907,-14.232243067379159,14.232243068604443,-14.23224306732752,1.0,0.0,10.0,-1.306061872192555e-12,5.0968177270388326e-12,0.0845583424633265
6.74,1.2169240639663987e-12,-4.852539977567509e-12,9.915366791031511,0.0,0.0,10.0,1.3082565778074025e-12,1.105906762381696e-12,1.7255398446497987e-10,14.23057725234727,-14.230577251166379,14.230577252389095,-14.230577251118047,1.0,0.0,10.0,-1.2169240639663987e-12,4.852539977567509e-12,0.08463320896848892
6.75,1.128904714102e-12,-4.609167507298146e-12,9.915306677338343,0.0,0.0,10.0,1.29370951511388e-12,1.1159270615503211e-12,1.7221842877446429e-10,14.22888846279302,-14.228888461610431,14.228888462830572,-14.228888461565994,1.0,0.0,10.0,-1.128904714102e-12,4.609167507298146e-12,0.08469332266165708
6.76,1.0420214655630913e-12,-4.366763620708686e-12,9.915261100073428,0.0,0.0,10.0,1.310712532471389e-12,1.125768531867647e-12,1.7188128915986113e-10,14.227178952985478,-14.22717895180037,14.227178953017917,-14.227178951760662,1.0,0.0,10.0,-1.0420214655630913e-12,4.366763620708686e-12,0.08473889992657213
6.7700000000000005,9.562989571203379e-13,-4.1255135853393565e-12,9.915229850964542,0.0,0.0,10.0,1.3567786984906057e-12,1.1348697021347068e-12,1.7154230772105321e-10,14.225451277779328,-14.225451276590368,14.225451277805279,-14.225451276556699,1.0,0.0,10.0,-9.562989571203379e-13,4.1255135853393565e-12,0.08477014903545843
6.78,8.717204150603774e-13,-3.885226840669141e-12,9.915212657402035,0.0,0.0,10.0,1.4280720393860962e-12,1.1434325051862434e-12,1.712018745920571e-10,14.223706677916692,-14.223706676723584,14.223706677935873,-14.223706676696295,1.0,0.0,10.0,-8.717204150603774e-13,3.885226840669141e-12,0.08478734259796461
6.79,7.88287401741321e-13,-3.6459610537903465e-12,9.915209271745793,0.0,0.0,10.0,1.5188320065870923e-12,1.1511930113590907e-12,1.7085988658804646e-10,14.221947004808934,-14.221947003611795,14.221947004821516,-14.221947003590849,1.0,0.0,10.0,-7.88287401741321e-13,3.6459610537903465e-12,0.08479072825420708
6.8,7.060008190516045e-13,-3.407829398915466e-12,9.91521944286354,0.0,0.0,10.0,1.6213612483102576e-12,1.1578038110658659e-12,1.705160894497755e-10,14.220174067492753,-14.220174066292172,14.220174067499405,-14.220174066277087,1.0,0.0,10.0,-7.060008190516045e-13,3.407829398915466e-12,0.08478055713645993
6.8100000000000005,6.248609781819226e-13,-3.171005600437708e-12,9.91524291618413,0.0,0.0,10.0,1.7258769900405562e-12,1.1628261736243185e-12,1.7017006086903122e-10,14.21838960374706,-14.218389602544176,14.21838960374904,-14.218389602533966,1.0,0.0,10.0,-6.248609781819226e-13,3.171005600437708e-12,0.08475708381586955
6.82,5.448705602705618e-13,-2.9355038449842296e-12,9.915279447412441,0.0,0.0,10.0,1.833475768137014e-12,1.1663657317921383e-12,1.6982229892961203e-10,14.216595907709653,-14.21659590650549,14.216595907708093,-14.216595906499261,1.0,0.0,10.0,-5.448705602705618e-13,2.9355038449842296e-12,0.08472055258755873
6.83,4.660379610154478e-13,-2.70092879149281e-12,9.915328818058782,0.0,0.0,10.0,1.9708398834272297e-12,1.1697936396031866e-12,1.694754573699698e-10,14.214796544692078,-14.214796543486026,14.214796544686331,-14.214796543484352,1.0,0.0,10.0,-4.660379610154478e-13,2.70092879149281e-12,0.08467118194121781
6.84,3.8835969841690465e-13,-2.4678560707298878e-12,9.915390752025504,0.0,0.0,10.0,2.1099716692474466e-12,1.1718070578245189e-12,1.6912757498133714e-10,14.212992311352858,-14.212992310145719,14.2129923113438,-14.21299231014789,1.0,0.0,10.0,-3.8835969841690465e-13,2.4678560707298878e-12,0.08460924797449643
6.8500000000000005,3.1183744279837606e-13,-2.2365165240747895e-12,9.915464995810511,0.0,0.0,10.0,2.2449786230047245e-12,1.1721967656364998e-12,1.6877854391288764e-10,14.211185058387429,-14.211185057180082,14.211185058376014,-14.2111850571853,1.0,0.0,10.0,-3.1183744279837606e-13,2.2365165240747895e-12,0.08453500418948856
6.86,2.364731297338475e-13,-2.007187268127994e-12,9.91555129513564,0.0,0.0,10.0,2.3694399369423272e-12,1.1707358962081911e-12,1.6842819729318757e-10,14.209376535975068,-14.209376534768433,14.20937653596228,-14.209376534775858,1.0,0.0,10.0,-2.364731297338475e-13,2.007187268127994e-12,0.08444870486436074
6.87,1.6226906585290178e-13,-1.78019393163724e-12,9.915649395170222,0.0,0.0,10.0,2.4764213293640583e-12,1.1671801167211184e-12,1.6807630603404577e-10,14.207568373078427,-14.20756837187341,14.207568373065236,-14.207568371882203,1.0,0.0,10.0,-1.6226906585290178e-13,1.78019393163724e-12,0.08435060482977796
6.88,8.922803464584345e-14,-1.5559128924238385e-12,9.915759040754663,0.0,0.0,10.0,2.5584898758584675e-12,1.1612678083930379e-12,1.677225756343637e-10,14.205762056743437,-14.205762055540879,14.205762056730729,-14.205762055550254,1.0,0.0,10.0,-8.922803464584345e-14,1.5559128924238385e-12,0.08424095924533681
6.890000000000001,1.7308732861414764e-14,-1.33360245414142e-12,9.915879990719267,0.0,0.0,10.0,2.637888956630673e-12,1.1538868051392649e-12,1.673703723269121e-10,14.203960957611152,-14.203960956411919,14.203960957599882,-14.203960956421078,1.0,0.0,10.0,-1.7308732861414764e-14,1.33360245414142e-12,0.08412000928073304
6.9,-5.349627985570159e-14,-1.1134458492826554e-12,9.916011993544476,0.0,0.0,10.0,2.713994095759006e-12,1.1450416521765415e-12,1.6702022088515334e-10,14.202166743354745,-14.202166742159541,14.202166743345707,-14.202166742167833,1.0,0.0,10.0,5.349627985570159e-14,1.1134458492826554e-12,0.08398800645552384
6.91,-1.231816451448317e-13,-8.959984804682292e-13,9.91615479426454,0.0,0.0,10.0,2.7776214498435264e-12,1.1344066482928076e-12,1.666715688589547e-10,14.20038032773262,-14.200380326541875,14.200380327726286,-14.200380326548892,1.0,0.0,10.0,1.231816451448317e-13,8.959984804682292e-13,0.08384520573546084
6.92,-1.9175760974150919e-13,-6.814427447883514e-13,9.916308143687198,0.0,0.0,10.0,2.830291906657613e-12,1.1220705654179624e-12,1.66325163578802e-10,14.198603155853172,-14.198603154667,14.198603155849701,-14.19860315467262,1.0,0.0,10.0,1.9175760974150919e-13,6.814427447883514e-13,0.08369185631280196
6.93,-2.5923588224372307e-13,-4.69958278153394e-13,9.916471794187785,0.0,0.0,10.0,2.8747680543823992e-12,1.1081702358357706e-12,1.6598187700800814e-10,14.196836540450166,-14.196836539268297,14.196836540449304,-14.196836539272752,1.0,0.0,10.0,2.5923588224372307e-13,4.69958278153394e-13,0.08352820581221465
6.94,-3.2562969026874877e-13,-2.617199199848621e-13,9.91664549998422,0.0,0.0,10.0,2.915179042285039e-12,1.0928949880204875e-12,1.6564271615186757e-10,14.195081648647207,-14.1950816474689,14.195081648648209,-14.195081647472858,1.0,0.0,10.0,3.2562969026874877e-13,2.617199199848621e-13,0.08335450001577982
6.95,-3.9095383760995096e-13,-5.689567790645898e-14,9.916829017411999,0.0,0.0,10.0,2.9571454413969565e-12,1.0764910824734878e-12,1.6530883346681091e-10,14.1933394887225,-14.193339487546446,14.193339488724028,-14.1933394875511,1.0,0.0,10.0,3.9095383760995096e-13,5.689567790645898e-14,0.08317098258800115
6.96,-4.552334721864461e-13,1.445213988697565e-13,9.917022099479803,0.0,0.0,10.0,2.9922043430759742e-12,1.058728494197678e-12,1.6498035856376094e-10,14.19161229033641,-14.191612289162286,14.191612290338178,-14.191612289167903,1.0,0.0,10.0,4.552334721864461e-13,-1.445213988697565e-13,0.08297790052019671
6.97,-5.184969736985407e-13,3.4257855181459926e-13,9.917224500851887,0.0,0.0,10.0,3.0108560591302626e-12,1.0393478692788748e-12,1.6465737876237378e-10,14.189902344393177,-14.189902343221826,14.189902344396133,-14.189902343227581,1.0,0.0,10.0,5.184969736985407e-13,-3.4257855181459926e-13,0.08277549914811289
6.98,-5.807602048803789e-13,5.370639724648541e-13,9.917435988500976,0.0,0.0,10.0,3.031176508389605e-12,1.019040543279912e-12,1.6434208828495378e-10,14.18820946134138,-14.188209460172013,14.18820946134476,-14.188209460178603,1.0,0.0,10.0,5.807602048803789e-13,-5.370639724648541e-13,0.08256401149902359
6.99,-6.420489688452665e-13,7.279359488597314e-13,9.917656327275633,0.0,0.0,10.0,3.058569445538357e-12,9.980703777046112e-13,1.6403576757157604e-10,14.186534541288832,-14.186534540120446,14.186534541291659,-14.186534540128763,1.0,0.0,10.0,6.420489688452665e-13,-7.279359488597314e-13,0.08234367272436671
7.0,-7.023915388147439e-13,9.151813731217813e-13,9.917885285117647,0.0,0.0,10.0,3.0994582643455963e-12,9.767428087517065e-13,1.6373981226733988e-10,14.184878356607152,-14.184878355438524,14.184878356608227,-14.184878355449666,1.0,0.0,10.0,7.023915388147439e-13,-9.151813731217813e-13,0.08211471488235311
7.01,-7.61818753665329e-13,1.0988185087583657e-12,9.918122633311812,0.0,0.0,10.0,3.161341666830615e-12,9.554069136219821e-13,1.6345573843676709e-10,14.183241544838102,-14.183241543667787,14.183241544836005,-14.183241543683053,1.0,0.0,10.0,7.61818753665329e-13,-1.0988185087583657e-12,0.08187736668818779
7.0200000000000005,-8.203641134752951e-13,1.2788997579632336e-12,9.918368146735714,0.0,0.0,10.0,3.2528493324284416e-12,9.344574768253921e-13,1.6318518777820033e-10,14.18162460159959,-14.181624600425918,14.181624601592686,-14.181624600446819,1.0,0.0,10.0,8.203641134752951e-13,-1.2788997579632336e-12,0.08163185326428568
7.03,-8.780638750714152e-13,1.4555144289179978e-12,9.918621604109521,0.0,0.0,10.0,3.3837975871553157e-12,9.143370564881935e-13,1.6292993283820118e-10,14.180027873491134,-14.1800278723122,14.18002787347755,-14.180027872340466,1.0,0.0,10.0,8.780638750714152e-13,-1.4555144289179978e-12,0.08137839589047857
7.04,-9.348872061789047e-13,1.6275705638056036e-12,9.918882757652835,0.0,0.0,10.0,3.5070169253219283e-12,8.933706862360444e-13,1.6268603952634736e-10,14.17845416721637,-14.17845416603172,14.17845416719571,-14.178454166067684,1.0,0.0,10.0,9.348872061789047e-13,-1.6275705638056036e-12,0.08111724234716533
7.05,-9.908742367498589e-13,1.7952059456018995e-12,9.919151393677428,0.0,0.0,10.0,3.633259682798126e-12,8.720429555382398e-13,1.6245539675188896e-10,14.176903582138904,-14.176903580947906,14.176903582110599,-14.17690358099207,1.0,0.0,10.0,9.908742367498589e-13,-1.7952059456018995e-12,0.08084860632257218
7.0600000000000005,-1.0460740052480527e-12,1.958705950304173e-12,9.919427305652452,0.0,0.0,10.0,3.779514726542167e-12,8.510741765412049e-13,1.6224052987068867e-10,14.175375827932823,-14.175375826734523,14.175375827895987,-14.175375826787693,1.0,0.0,10.0,1.0460740052480527e-12,-1.958705950304173e-12,0.08057269434754843
7.07,-1.100517710066582e-12,2.118037706893407e-12,9.919710282712385,0.0,0.0,10.0,3.9467146437804315e-12,8.305905966661941e-13,1.620423634196372e-10,14.173871221615343,-14.173871220408975,14.173871221569305,-14.173871220471776,1.0,0.0,10.0,1.100517710066582e-12,-2.118037706893407e-12,0.08028971728761469
7.08,-1.1542374739946873e-12,2.2731787605852892e-12,9.920000118072746,0.0,0.0,10.0,4.135333803475801e-12,8.107049828603071e-13,1.6186178587799368e-10,14.17238998212698,-14.17238998091202,14.172389982071332,-14.17238998098484,1.0,0.0,10.0,1.1542374739946873e-12,-2.2731787605852892e-12,0.07999988192725382
7.09,-1.207266304888956e-12,2.424117485662749e-12,9.920296609220888,0.0,0.0,10.0,4.345331737874543e-12,7.915145083409846e-13,1.6169964361467595e-10,14.170932228282089,-14.170932227058335,14.170932228216758,-14.17093222714126,1.0,0.0,10.0,1.207266304888956e-12,-2.424117485662749e-12,0.07970339077911248
7.1000000000000005,-1.2596380563445605e-12,2.5708534983085785e-12,9.920599558106785,0.0,0.0,10.0,4.576096524053282e-12,7.73098639340489e-13,1.6155673483555077e-10,14.169497976720166,-14.169497975487793,14.169497976645491,-14.169497975580544,1.0,0.0,10.0,1.2596380563445605e-12,-2.5708534983085785e-12,0.07940044189321505
7.11,-1.3113873883664622e-12,2.7133980694379695e-12,9.920908771333815,0.0,0.0,10.0,4.826388165465853e-12,7.555170218503975e-13,1.6143380353072444e-10,14.168087139857521,-14.16808713861717,14.16808713977433,-14.168087138719025,1.0,0.0,10.0,1.3113873883664622e-12,-2.7133980694379695e-12,0.07909122866618468
7.12,-1.3624676139690342e-12,2.8504504686448785e-12,9.921224007057457,0.0,0.0,10.0,5.085788381328725e-12,7.386613193202313e-13,1.6133000905613103e-10,14.166701856058113,-14.166701854808469,14.166701855965133,-14.166701854920507,1.0,0.0,10.0,1.3624676139690342e-12,-2.8504504686448785e-12,0.07877599294254267
7.13,-1.412925510821727e-12,2.9822178053057712e-12,9.921545088654492,0.0,0.0,10.0,5.3527299609689314e-12,7.225640913851421e-13,1.6124616601447422e-10,14.165341521432978,-14.165341520173675,14.165341521329937,-14.16534152029608,1.0,0.0,10.0,1.412925510821727e-12,-2.9822178053057712e-12,0.0784549113455082
7.140000000000001,-1.4627994079212486e-12,3.1087727486339466e-12,9.921871838797502,0.0,0.0,10.0,5.623902655479194e-12,7.072154863271028e-13,1.61182847013505e-10,14.164005681235935,-14.164005679967357,14.164005681123363,-14.164005680099603,1.0,0.0,10.0,1.4627994079212486e-12,-3.1087727486339466e-12,0.07812816120249799
7.15,-1.5121100812928643e-12,3.2299077701374033e-12,9.922204073762458,0.0,0.0,10.0,5.8932589105052875e-12,6.925450047581452e-13,1.6114020833120225e-10,14.162694285281672,-14.162694284004512,14.162694285160416,-14.162694284145772,1.0,0.0,10.0,1.5121100812928643e-12,-3.2299077701374033e-12,0.07779592623754183
7.16,-1.5608767601592607e-12,3.3453942860910883e-12,9.922541614033076,0.0,0.0,10.0,6.153616937905579e-12,6.78447925074103e-13,1.611182817316955e-10,14.161407230167745,-14.161407228883025,14.16140723003899,-14.161407229032147,1.0,0.0,10.0,1.5608767601592607e-12,-3.3453942860910883e-12,0.07745838596692423
7.17,-1.609116967776049e-12,3.4549811380486503e-12,9.922884284413815,0.0,0.0,10.0,6.396591701911963e-12,6.647829770579193e-13,1.6111696618792517e-10,14.160144360630223,-14.16014435933933,14.160144360495519,-14.160144359494804,1.0,0.0,10.0,1.609116967776049e-12,-3.4549811380486503e-12,0.07711571558618502
7.18,-1.6568463622672897e-12,3.558393073354239e-12,9.923231914142894,0.0,0.0,10.0,6.612525905290917e-12,6.513700154829461e-13,1.6113601960430262e-10,14.158905470898517,-14.158905469603239,14.158905470759832,-14.158905469763164,1.0,0.0,10.0,1.6568463622672897e-12,-3.558393073354239e-12,0.07676808585710582
7.19,-1.704078577461016e-12,3.655329225654303e-12,9.923584337005314,0.0,0.0,10.0,6.790420975504556e-12,6.379876937162448e-13,1.611750505393702e-10,14.157690306049584,-14.157690304752153,14.157690305909329,-14.157690304914196,1.0,0.0,10.0,1.704078577461016e-12,-3.655329225654303e-12,0.07641566299468572
7.2,-1.7507416565838783e-12,3.746321115957393e-12,9.923941355249001,0.0,0.0,10.0,6.956101657570087e-12,6.274872828293176e-13,1.612271618279588e-10,14.156499710523812,-14.156499709224816,14.156499710382525,-14.156499709388173,1.0,0.0,10.0,1.7507416565838783e-12,-3.746321115957393e-12,0.076058644750999
7.21,-1.796835720027729e-12,3.831293014782196e-12,9.924302797339383,0.0,0.0,10.0,7.108260746776876e-12,6.203868628675106e-13,1.6129072582918657e-10,14.155333508492838,-14.155333507192847,14.155333508350992,-14.155333507356719,1.0,0.0,10.0,1.796835720027729e-12,-3.831293014782196e-12,0.07569720266061708
7.22,-1.842405702490087e-12,3.909635783067431e-12,9.924668518063154,0.0,0.0,10.0,7.221650428065827e-12,6.153476250009281e-13,1.6136756093266736e-10,14.154190824135712,-14.15419082283655,14.15419082399513,-14.154190822998942,1.0,0.0,10.0,1.842405702490087e-12,-3.909635783067431e-12,0.07533148193684625
7.23,-1.8874517904469786e-12,3.981148369903987e-12,9.925038358591335,0.0,0.0,10.0,7.288970784661042e-12,6.125685423071716e-13,1.614560924544617e-10,14.153071318358489,-14.153071317062187,14.153071318221171,-14.153071317220887,1.0,0.0,10.0,1.8874517904469786e-12,-3.981148369903987e-12,0.0749616414086649
7.24,-1.9319723779972797e-12,4.04562422530751e-12,9.925412163445468,0.0,0.0,10.0,7.302485509612963e-12,6.122576444811595e-13,1.615545866900669e-10,14.151974605667908,-14.15197460437671,14.151974605536038,-14.151974604529292,1.0,0.0,10.0,1.9319723779972797e-12,-4.04562422530751e-12,0.0745878365545316
7.25,-1.9759640668627403e-12,4.102851300218455e-12,9.925789780497622,0.0,0.0,10.0,7.2540219057983924e-12,6.146320178351264e-13,1.6166115091441688e-10,14.150900254170995,-14.150900252887373,14.15090025404695,-14.150900253031176,1.0,0.0,10.0,1.9759640668627403e-12,-4.102851300218455e-12,0.07421021950237794
7.26,-2.01942166638797e-12,4.152612046502042e-12,9.92617106097038,0.0,0.0,10.0,7.134970885920479e-12,6.199178052986224e-13,1.6177373338188215e-10,14.149847785575663,-14.149847784302313,14.149847785462004,-14.149847784434446,1.0,0.0,10.0,2.01942166638797e-12,-4.152612046502042e-12,0.07382893902961918
7.2700000000000005,-2.0623381935404445e-12,4.194683416948278e-12,9.92655585943685,0.0,0.0,10.0,6.936286972508694e-12,6.283502064185158e-13,1.6189012332626973e-10,14.1488166751905,-14.148816673930352,14.148816675089993,-14.148816674047684,1.0,0.0,10.0,2.0623381935404445e-12,-4.194683416948278e-12,0.07344414056315074
7.28,-2.1046934966036158e-12,4.2295378455934386e-12,9.926944029510967,0.0,0.0,10.0,6.6716184490319944e-12,6.395953387715409e-13,1.6201055735731896e-10,14.147806911433694,-14.147806910188995,14.147806911348455,-14.147806910289118,1.0,0.0,10.0,2.1046934966036158e-12,-4.2295378455934386e-12,0.07305597048903323
7.29,-2.1464158896096334e-12,4.260707240533345e-12,9.927335409313448,0.0,0.0,10.0,6.4553117051330516e-12,6.508005178025932e-13,1.6214650929744052e-10,14.146820882728337,-14.146820881496595,14.14682088265618,-14.146820881582066,1.0,0.0,10.0,2.1464158896096334e-12,-4.260707240533345e-12,0.07266459068655173
7.3,-2.1875308284066332e-12,4.2856219267733355e-12,9.927729877794821,0.0,0.0,10.0,6.200125095725269e-12,6.64149904933244e-13,1.6228662738919943e-10,14.145856065318428,-14.145856064100487,14.145856065260164,-14.145856064170376,1.0,0.0,10.0,2.1875308284066332e-12,-4.2856219267733355e-12,0.07227012220517892
7.3100000000000005,-2.2280179268844415e-12,4.304420958147821e-12,9.928127300568809,0.0,0.0,10.0,5.907941589839019e-12,6.795981391175309e-13,1.6242949294118018e-10,14.144912055494245,-14.144912054290698,14.144912055450428,-14.14491205434434,1.0,0.0,10.0,2.2280179268844415e-12,-4.304420958147821e-12,0.07187269943119112
7.32,-2.267854563862248e-12,4.317265167110655e-12,9.928527546431948,0.0,0.0,10.0,5.581107844664794e-12,6.970864184509424e-13,1.6257362966577416e-10,14.143988424919401,-14.14398842373056,14.143988424890305,-14.143988423767594,1.0,0.0,10.0,2.267854563862248e-12,-4.317265167110655e-12,0.07147245356805243
7.33,-2.3070158830886232e-12,4.324337164735148e-12,9.928930487363598,0.0,0.0,10.0,5.222434205553044e-12,7.165425001704265e-13,1.6271750367918016e-10,14.143084720630114,-14.143084719455983,14.14308472061571,-14.143084719476372,1.0,0.0,10.0,2.3070158830886232e-12,-4.324337164735148e-12,0.07106951263640227
7.34,-2.3454747932415083e-12,4.3258413407140555e-12,9.92933599852592,0.0,0.0,10.0,4.8351947060142796e-12,7.378807006543863e-13,1.6285952350140363e-10,14.14220046503667,-14.142200463876907,14.14220046503658,-14.142200463880982,1.0,0.0,10.0,2.3454747932415083e-12,-4.3258413407140555e-12,0.07066400147408025
7.3500000000000005,-2.3832019679282174e-12,4.322003863359584e-12,9.9297439582639,0.0,0.0,10.0,4.423127067719011e-12,7.61001895422683e-13,1.6299804005625737e-10,14.141335155921855,-14.141335154775753,14.14133515593534,-14.141335154764235,1.0,0.0,10.0,2.3832019679282174e-12,-4.322003863359584e-12,0.07025604173609956
