t,mode_id,mode,minimum_pair_distance_input_m,formation_rmse_input_m,active_agents,failed_mask,safety_corrections,status_code
17.105,8,formation_cbf,1.4872220712184332,0.03797580554053895,3.0,0.0,0.0,1.0
17.125,8,formation_cbf,1.487130018011784,0.0361971678383912,3.0,0.0,0.0,1.0
17.145,8,formation_cbf,1.4870909003448194,0.03503440393658841,3.0,0.0,0.0,1.0
17.166,8,formation_cbf,1.4870475303466257,0.0333333987677685,3.0,0.0,0.0,1.0
17.185,8,formation_cbf,1.4870335907627708,0.03224195362628115,3.0,0.0,0.0,1.0
17.205,8,formation_cbf,1.4870252974068459,0.030674676458157833,3.0,0.0,0.0,1.0
17.225,8,formation_cbf,1.4870319070052578,0.02967806292853867,3.0,0.0,0.0,1.0
17.245,8,formation_cbf,1.4870114353976023,0.028274101100358683,3.0,0.0,0.0,1.0
17.265,8,formation_cbf,1.486971888449641,0.02740029155116771,3.0,0.0,0.0,1.0
17.285,8,formation_cbf,1.486840334025126,0.026192842161445875,3.0,0.0,0.0,1.0
17.305,8,formation_cbf,1.486709572999596,0.02545672583723065,3.0,0.0,0.0,1.0
17.325,8,formation_cbf,1.4864107964232665,0.024471322616862284,3.0,0.0,0.0,1.0
17.345,8,formation_cbf,1.486103765706774,0.02390609719702374,3.0,0.0,0.0,1.0
17.365,8,formation_cbf,1.4854679444231953,0.023199674860796403,3.0,0.0,0.0,1.0
17.385,8,formation_cbf,1.4849279264630713,0.022827404478370297,3.0,0.0,0.0,1.0
17.405,8,formation_cbf,1.483896896908017,0.02244248378624902,3.0,0.0,0.0,1.0
17.425,8,formation_cbf,1.4830179434922939,0.022314163549353436,3.0,0.0,0.0,1.0
17.445,8,formation_cbf,1.4814508840391647,0.02231781825923585,3.0,0.0,0.0,1.0
17.465,8,formation_cbf,1.4802358829038553,0.02245029067688169,3.0,0.0,0.0,1.0
17.485,8,formation_cbf,1.4781292298126676,0.022861647578336974,3.0,0.0,0.0,1.0
17.505,8,formation_cbf,1.4765119153331752,0.023265816060847152,3.0,0.0,0.0,1.0
17.525,8,formation_cbf,1.4737439035158024,0.02407093330187841,3.0,0.0,0.0,1.0
17.545,8,formation_cbf,1.4716668863244438,0.02471454339996763,3.0,0.0,0.0,1.0
17.565,8,formation_cbf,1.4682622718566236,0.02578652366995332,3.0,0.0,0.0,1.0
17.585,8,formation_cbf,1.4658128075835044,0.026557923401790775,3.0,0.0,0.0,1.0
17.605,8,formation_cbf,1.4618164663901394,0.02776946110692603,3.0,0.0,0.0,1.0
17.625,8,formation_cbf,1.4589491465234525,0.028603705205929326,3.0,0.0,0.0,1.0
17.645,8,formation_cbf,1.454404471171357,0.02988444032616657,3.0,0.0,0.0,1.0
17.665,8,formation_cbf,1.4512406133801756,0.030754138364947052,3.0,0.0,0.0,1.0
17.685,8,formation_cbf,1.4463177073972833,0.03208159689021465,3.0,0.0,0.0,1.0
17.705,8,formation_cbf,1.4429062948898286,0.032982587022651236,3.0,0.0,0.0,1.0
17.725,8,formation_cbf,1.4375880445195959,0.03435895414974104,3.0,0.0,0.0,1.0
17.745,8,formation_cbf,1.4339334044010568,0.03529528078999004,3.0,0.0,0.0,1.0
17.765,8,formation_cbf,1.4283190525360927,0.036726807479482364,3.0,0.0,0.0,1.0
17.785,8,formation_cbf,1.4244999670827603,0.037697999029679796,3.0,0.0,0.0,1.0
