t,phase,uav_a,uav_b,distance_m
10.738,takeoff,2,3,1.466007989325849
10.772,takeoff,2,3,1.4660079892964886
10.806000000000001,takeoff,2,3,1.4660079892582492
10.84,takeoff,2,3,1.4660079892341877
10.874,takeoff,2,3,1.4660079892040225
10.908,takeoff,2,3,1.4660079891857005
10.942,takeoff,2,3,1.4660079891537623
10.975999999999999,takeoff,2,3,1.4660079891110873
11.01,takeoff,2,3,1.4660079890959226
11.044,takeoff,2,3,1.4660079890584727
11.078,takeoff,2,3,1.4660079890324804
11.112,takeoff,2,3,1.4660079890034354
11.146,takeoff,2,3,1.466007988955522
11.18,takeoff,2,3,1.4660079889430206
11.214,takeoff,2,3,1.466007988892552
11.248,takeoff,2,3,1.4660079888771023
11.282,takeoff,2,3,1.4660079888453696
11.316,takeoff,2,3,1.4660079888083593
11.35,takeoff,2,3,1.4660079887858237
11.384,takeoff,2,3,1.4660079887509547
11.419,takeoff,2,3,1.466007988723824
11.453,takeoff,2,3,1.466007988701008
11.487,takeoff,2,3,1.4660079886512525
11.521,takeoff,2,3,1.466007988632537
11.555,takeoff,2,3,1.466007988583401
11.589,takeoff,2,3,1.466007988566415
11.623,takeoff,2,3,1.4660079885384067
11.657,takeoff,2,3,1.4660079885008213
11.691,takeoff,2,3,1.4660079884591286
11.725,takeoff,2,3,1.4660079884268584
11.759,takeoff,2,3,1.4660079884043637
11.793,takeoff,2,3,1.4660079883763448
11.827,takeoff,2,3,1.4660079883319042
11.861,takeoff,2,3,1.4660079882850714
11.895,takeoff,2,3,1.4660079882630825
11.929,takeoff,2,3,1.4660079882379762
11.963,takeoff,2,3,1.4660079882021024
11.997,takeoff,2,3,1.466007988150608
12.031,takeoff,2,3,1.4660079881190538
12.065,takeoff,2,3,1.4660079880974257
12.099,takeoff,2,3,1.4660079880704324
12.133,takeoff,2,3,1.4660079880244277
12.167,takeoff,2,3,1.4660079880031978
12.201,takeoff,2,3,1.4660079879639027
12.235,takeoff,2,3,1.4660079879402519
12.27,takeoff,2,3,1.4660079878986527
12.304,takeoff,2,3,1.466007987877231
12.338,takeoff,2,3,1.466007987848444
12.372,takeoff,2,3,1.4660079878130714
12.406,takeoff,2,3,1.4660079877773144
12.44,takeoff,2,3,1.4660079877497447
12.474,takeoff,2,3,1.4660079877337542
12.508,takeoff,2,3,1.4660079876950391
12.542,takeoff,2,3,1.4660079876641234
12.576,takeoff,2,3,1.4660079876384728
12.61,takeoff,2,3,1.466002759489004
12.644,takeoff,2,3,1.4659844648342115
12.678,takeoff,2,3,1.4659387483389064
12.712,takeoff,2,3,1.4658592255798613
12.746,takeoff,2,3,1.4657492721518859
12.78,takeoff,2,3,1.4656209906707685
12.814,takeoff,2,3,1.4654939645672553
12.848,takeoff,2,3,1.46539478550537
12.882,takeoff,2,3,1.4653529917913652
12.916,takeoff,2,3,1.4653964920935574
12.95,takeoff,2,3,1.465549716722657
12.984,takeoff,2,3,1.4658333507529147
13.018,takeoff,2,3,1.4662619605046452
13.052,takeoff,2,3,1.4668420657873342
13.086,takeoff,2,3,1.4675724747559744
13.12,takeoff,2,3,1.4684457838209388
13.154,takeoff,2,3,1.4694479175029738
13.188,takeoff,2,3,1.4705587884111588
13.222,takeoff,2,3,1.4717550882930441
13.256,takeoff,2,3,1.4730118666957224
13.29,takeoff,2,3,1.4743054122986272
13.324,takeoff,2,3,1.4756146583455783
13.358,takeoff,2,3,1.4769226034415832
13.392,takeoff,2,3,1.4782175573420309
13.426,takeoff,2,3,1.479490706957134
13.46,takeoff,2,3,1.480740498282854
13.494,takeoff,2,3,1.4819699582823902
13.528,takeoff,2,3,1.4831848701967143
13.562,takeoff,2,3,1.484429008906235
13.596,takeoff,2,3,1.485606580583529
13.63,takeoff,2,3,1.4868049366426312
13.664,takeoff,2,3,1.487645212037558
13.698,takeoff,2,3,1.4880656455539294
13.732,takeoff,2,3,1.4881081336194657
13.767,takeoff,2,3,1.4877932654734827
13.801,takeoff,2,3,1.4872043425852803
13.835,takeoff,2,3,1.4863968633263231
13.869,takeoff,2,3,1.485424477147854
13.903,takeoff,2,3,1.4843451276488957
13.938,takeoff,2,3,1.4831775118184147
13.972,takeoff,2,3,1.482038694579137
14.006,takeoff,2,3,1.4809422252577935
14.04,takeoff,2,3,1.479921532597521
14.074,takeoff,2,3,1.479003651899008
14.109,takeoff,2,3,1.4781858839303026
14.143,takeoff,2,3,1.4775250950767416
14.177,takeoff,2,3,1.4770035215795727
14.211,takeoff,2,3,1.476620838093534
14.245,takeoff,2,3,1.4763631248228504
14.279,takeoff,2,3,1.4762099722654811
14.313,takeoff,2,3,1.476144645399381
14.347,takeoff,2,3,1.4761472858895854
14.381,takeoff,2,3,1.4761937537889223
14.416,takeoff,2,3,1.4762522745348472
14.45,takeoff,2,3,1.4762953502670293
14.485,takeoff,2,3,1.4763065914992497
14.519,takeoff,2,3,1.4762715374551199
14.553,takeoff,2,3,1.4761864459110676
14.587,takeoff,2,3,1.4760483287231807
14.621,takeoff,2,3,1.4758560022949547
14.655,takeoff,2,3,1.4756208667786974
14.689,takeoff,2,3,1.475353465085042
14.723,takeoff,2,3,1.475067140172484
14.757,takeoff,2,3,1.4747819747386846
14.791,takeoff,2,3,1.4745113640098957
14.825,takeoff,2,3,1.4742697320480582
14.859,takeoff,2,3,1.4740693132492981
14.893,takeoff,2,3,1.473915262702103
14.927,takeoff,2,3,1.4738067826866454
14.961,takeoff,2,3,1.473748787145456
14.995,takeoff,2,3,1.4737408049346536
15.029,takeoff,2,3,1.4737700124900246
15.063,takeoff,2,3,1.4738250060192881
15.097,takeoff,2,3,1.473890522393888
15.131,takeoff,2,3,1.4739551602179082
15.165,takeoff,2,3,1.4740095922605252
15.199,takeoff,2,3,1.474044158066843
15.233,takeoff,2,3,1.474052080815593
15.267,takeoff,2,3,1.4740255979683667
15.301,takeoff,2,3,1.473958268572083
15.335,takeoff,2,3,1.4738557420127236
15.369,takeoff,2,3,1.473724469804937
15.403,takeoff,2,3,1.473575856496876
15.437,takeoff,2,3,1.4734211332809568
15.471,takeoff,2,3,1.4732640228644105
15.505,takeoff,2,3,1.4731160734960718
15.539,takeoff,2,3,1.4729831474180992
15.574,takeoff,2,3,1.4728684686473867
15.608,takeoff,2,3,1.4727835507510392
15.642,takeoff,2,3,1.4727183096936671
15.676,takeoff,2,3,1.4726666833077295
15.711,takeoff,2,3,1.4726273519796447
15.745,takeoff,2,3,1.47260090709993
15.779,takeoff,2,3,1.4725879116531402
15.813,takeoff,2,3,1.4725824054876844
15.847,takeoff,2,3,1.4725761763510976
15.881,takeoff,2,3,1.4725699295274446
15.915,takeoff,2,3,1.4725614355452203
15.949,takeoff,2,3,1.4725491011075462
15.983,takeoff,2,3,1.472538583520434
16.017,takeoff,1,2,1.4725310270875651
16.051,takeoff,1,2,1.4716497391204235
16.085,takeoff,1,2,1.470840007273545
16.119,takeoff,1,2,1.470103369989016
16.153,takeoff,1,2,1.469438234128749
16.188,takeoff,1,2,1.4688906120397018
16.222,takeoff,1,2,1.468290751627212
16.256,takeoff,1,2,1.4678182152325112
16.29,takeoff,1,2,1.4674016121371785
16.324,takeoff,1,2,1.4670360775907256
16.358,takeoff,1,2,1.4667188762454508
16.392,takeoff,1,2,1.4664478366429925
16.426,takeoff,1,2,1.4662178814136464
16.46,takeoff,1,2,1.4660240758876513
16.494,takeoff,1,2,1.4658659758895105
16.528,takeoff,1,2,1.4657425883541435
16.562,takeoff,1,2,1.4656548184645823
16.596,takeoff,1,2,1.4656022987056114
16.63,takeoff,1,2,1.4655676698565632
16.664,takeoff,1,2,1.4655339586684173
16.698,takeoff,1,2,1.4654874637104376
16.732,takeoff,1,2,1.4654182013092152
16.766,takeoff,1,2,1.4653224704378016
16.8,takeoff,1,2,1.4652038613629348
16.834,takeoff,1,2,1.4650670301406887
16.868,takeoff,1,2,1.4649188457071853
16.902,takeoff,1,2,1.464766523040097
16.936,takeoff,1,2,1.4646160334168616
16.971,takeoff,1,2,1.4644704683779033
17.005,takeoff,1,2,1.464341594907932
17.039,takeoff,1,2,1.464224797565065
17.073,takeoff,1,2,1.46411970456849
17.107,hover,1,2,1.4640286823438444
17.141,hover,1,2,1.4639514844531065
17.175,hover,1,2,1.463891627973438
17.209,hover,1,2,1.4638290257791322
17.243,hover,1,2,1.4637169596597646
17.278,hover,1,2,1.4634774392964869
17.312,hover,1,2,1.463020121217953
17.346,hover,1,2,1.4622334414909923
17.38,hover,1,2,1.4610083451120615
17.414,hover,1,2,1.4592375066128882
17.448,hover,1,2,1.4568282751174642
17.482,hover,1,2,1.4537144508269846
17.516,hover,1,2,1.4498557240654688
17.55,hover,1,2,1.4452475404562735
17.584,hover,1,2,1.43990947903758
17.618,hover,1,2,1.4338933594516339
17.652,hover,1,2,1.4272736603835412
17.686,hover,1,2,1.4197046593955496
17.721,hover,1,2,1.4123561229440258
17.755,hover,1,2,1.404473187722354
17.789,hover,1,2,1.3963673990221206
17.823,hover,1,2,1.3881207295734848
17.857,hover,1,2,1.3798012902693535
17.891,hover,1,2,1.37145750499409
17.925,hover,1,2,1.3631178255471725
17.959,hover,1,2,1.3547880423873508
17.993,hover,1,2,1.3464602897582871
18.027,hover,1,2,1.3381154573810283
18.061,hover,1,2,1.3297254681741801
18.095,hover,1,2,1.3212569708095678
18.129,hover,1,2,1.3126745379442042
18.163,hover,1,2,1.3039435167673088
18.197,hover,1,2,1.295029016902141
18.231,hover,1,2,1.2859012873587896
18.265,hover,1,2,1.2765461728658007
18.299,hover,1,2,1.266958449431687
18.333,hover,1,2,1.257137312877406
18.367,hover,1,2,1.2464944246645917
18.401,hover,1,2,1.2368384000138444
18.437,hover,1,2,1.2257799506447595
18.471,hover,1,2,1.21517621395192
18.505,hover,1,2,1.2044534799522508
18.539,hover,1,2,1.1936465711435176
18.573,hover,1,2,1.1827870941533145
18.607,hover,1,2,1.1719024066130705
18.641,hover,1,2,1.1610202037651987
18.675,hover,1,2,1.150163750487966
18.709,hover,1,2,1.139341598189542
18.743,hover,1,2,1.128234535308049
18.777,hover,1,2,1.1177896449299995
18.812,hover,1,2,1.1067388259222597
18.846,hover,1,2,1.096020492314561
18.88,hover,1,2,1.085298468870527
18.914,hover,1,2,1.074553644580837
18.949,hover,1,2,1.0634531754372973
18.983,hover,1,2,1.0526193055023187
19.017,hover,1,2,1.0417350095839664
19.051,hover,1,2,1.0308261615370697
19.085,hover,1,2,1.0199472004853938
19.119,hover,1,2,1.009177390452126
19.153,hover,1,2,0.9986184431142833
19.187,hover,1,2,0.9883752736750953
19.221,hover,1,2,0.978552933313843
19.255,hover,1,2,0.9692439899893631
19.289,hover,1,2,0.9605246785165072
19.323,hover,1,2,0.9524551076866028
19.357,hover,1,2,0.9450831739256137
19.391,hover,1,2,0.938457879173785
19.425,hover,1,2,0.9326365401935358
19.459,hover,1,2,0.9276803360158056
19.493,hover,1,2,0.9236441869815084
19.527,hover,1,2,0.920569198254245
19.561,hover,1,2,0.9184849069893752
19.595,hover,1,2,0.9174028184461752
19.629,hover,1,2,0.9173132740667383
19.663,hover,1,2,0.9181843862865843
19.697,hover,1,2,0.9199657039347235
19.731,hover,1,2,0.9225876523062088
19.765,hover,1,2,0.9259621109604644
19.799,hover,1,2,0.9299930899519949
19.834,hover,1,2,0.9347287047128335
19.868,hover,1,2,0.9399602350894712
19.902,hover,1,2,0.9452617195931592
19.936,hover,1,2,0.9510171197746276
19.97,hover,1,2,0.9569971826266632
20.004,hover,1,2,0.9631398474057569
20.038,hover,1,2,0.9693940771484235
20.072,hover,1,2,0.9757259962689186
20.106,hover,1,2,0.982121577407576
20.14,hover,1,2,0.98857689195713
20.174,hover,1,2,0.9950974933031551
20.208,hover,1,2,1.0016988185834856
20.242,hover,1,2,1.0084071649766364
20.276,hover,1,2,1.0152566142012107
20.31,hover,1,2,1.0222826077440947
20.344,hover,1,2,1.029519468526429
20.378,hover,1,2,1.0369911164599706
20.412,hover,1,2,1.0447125680515021
20.447,hover,1,2,1.0529346006563782
20.489,hover,1,2,1.0614403142140034
20.523,hover,1,2,1.0717611949248143
20.557,hover,1,2,1.0806025805818733
20.591,hover,1,2,1.0896862673826992
20.625,hover,1,2,1.098987897433396
20.659,hover,1,2,1.1084758191443083
20.693,hover,1,2,1.1181209733868405
20.727,hover,1,2,1.1278950159806878
20.761,hover,1,2,1.1377707354367486
20.795,hover,1,2,1.1477257322934231
20.829,hover,1,2,1.1577449992427307
20.863,hover,1,2,1.1678173574331165
20.897,hover,1,2,1.1779376551737455
20.931,hover,1,2,1.1881035670033986
20.965,hover,1,2,1.1983141233222323
20.999,hover,1,2,1.208571777404685
21.033,hover,1,2,1.2188811409961662
21.067,hover,1,2,1.2295565954651058
21.101,hover,1,2,1.2396913309188267
21.135,hover,1,2,1.2502154059191308
21.169,hover,1,2,1.2608258867911488
21.203,hover,1,2,1.2715100105229413
21.237,hover,1,2,1.2819144539706946
21.271,hover,1,2,1.292916768184532
21.305,hover,1,2,1.303479291264509
21.339,hover,1,2,1.3138140044353954
21.373,hover,1,2,1.3238082856151323
21.407,hover,1,2,1.3333509764160048
21.441,hover,1,2,1.342344263687178
21.475,hover,1,2,1.3507115705512112
21.509,hover,1,2,1.3584004905605016
21.543,hover,1,2,1.3653892995828543
21.576999999999998,hover,1,2,1.3716818127660557
21.612,hover,1,2,1.3774621846242296
21.647,hover,1,2,1.3825935342393283
21.681,hover,1,2,1.3870307580331687
21.715,hover,1,2,1.3910128632610235
21.749,hover,1,2,1.394631193875466
21.783,hover,1,2,1.3979759381943513
21.817,hover,1,2,1.4011304420263515
21.851,hover,1,2,1.4041670966486728
21.885,hover,1,2,1.4071430807155954
21.919,hover,1,2,1.4100972580626603
21.953,hover,1,2,1.4130514092964543
21.987,hover,1,2,1.4160105596330603
22.021,hover,1,2,1.4189654975003319
22.055,hover,1,2,1.4218961298031458
22.089,hover,1,2,1.4247755546792709
22.124,hover,1,2,1.427654555789762
22.158,hover,1,2,1.43033608457189
22.205,hover,1,2,1.4332331619468286
22.239,hover,1,2,1.4360974604303396
22.273,hover,1,2,1.4381988116364768
22.307,hover,1,2,1.4400969510225354
22.341,hover,1,2,1.4417928057550833
22.375,hover,1,2,1.4432985642577414
22.409,hover,1,2,1.4446347381652715
22.443,hover,1,2,1.4458233160426646
22.477,hover,1,2,1.4468901640640968
22.511,hover,1,2,1.4478637771335625
22.545,hover,1,2,1.4487736733702126
22.579,hover,1,2,1.4496480484945464
22.613,hover,1,2,1.4505112000104325
22.647,hover,1,2,1.4513815721431602
22.681,hover,1,2,1.4522698076238105
22.715,hover,1,2,1.4531829820441027
22.749,hover,1,2,1.4541243928419654
22.783,hover,1,2,1.4550896155421897
22.817,hover,1,2,1.4560677324130344
22.851,hover,1,2,1.4570460607986095
22.885,hover,1,2,1.4580138745896862
22.919,hover,1,2,1.4589595426379323
22.953,hover,1,2,1.4598692157428472
22.987,hover,1,2,1.4607292508740581
23.021,hover,1,2,1.4615260540820731
23.055,hover,1,2,1.4622523369980749
23.089,hover,1,2,1.462904567281061
23.123,hover,1,2,1.463482203011118
23.157,hover,1,2,1.4639879423832334
23.191,hover,1,2,1.4644280564180785
23.225,hover,1,2,1.4648103988509766
23.259,hover,1,2,1.465144989854103
23.293,hover,2,3,1.4653258736523185
23.327,hover,2,3,1.4653579967295356
23.361,hover,2,3,1.4653825837940073
23.395,hover,2,3,1.4653999818205643
23.429,hover,2,3,1.4654106169308851
23.463,hover,2,3,1.4654160269010836
23.497,hover,2,3,1.465413415764481
23.531,hover,2,3,1.4653989288951992
23.565,hover,2,3,1.4653706427610382
23.599,hover,2,3,1.465328308853755
23.634,hover,2,3,1.4652683509975954
23.668,hover,2,3,1.465194621596626
23.703,hover,2,3,1.465109952380381
23.737,hover,2,3,1.4650273070781086
23.771,hover,2,3,1.4649529244225301
23.805,hover,2,3,1.4648943360299478
23.841,hover,2,3,1.4648534691964885
23.875,hover,2,3,1.464837058317118
23.909,hover,2,3,1.4648430576607991
23.943,hover,2,3,1.4648716451226511
23.977,hover,2,3,1.4649208713042035
24.011,hover,2,3,1.4649865243741689
24.045,hover,2,3,1.4650613977111453
24.079,hover,2,3,1.4651390632167969
24.114,hover,2,3,1.4652200118576324
24.149,hover,2,3,1.465302067684673
24.184,hover,2,3,1.465383908061038
24.218,hover,2,3,1.4654632409268369
24.253,hover,2,3,1.4655282606859596
24.287,hover,2,3,1.465621957972902
24.321,hover,2,3,1.4656934771325518
24.355,hover,2,3,1.4657698861457888
24.389,hover,2,3,1.465855256279717
24.423,hover,2,3,1.4659576200172768
24.457,hover,2,3,1.4660840487477724
24.491,hover,2,3,1.4662369514251732
24.525,hover,2,3,1.466414897687474
24.559,hover,2,3,1.4666168248377054
24.593,hover,2,3,1.466842030155362
24.627,hover,2,3,1.4670857507995692
24.661,hover,2,3,1.4673418291887743
24.695,hover,2,3,1.4676036099927758
24.729,hover,2,3,1.467866041608381
24.763,hover,2,3,1.4681271206246287
24.797,hover,2,3,1.4683833185543442
24.831,hover,2,3,1.4686315690143863
24.865,hover,2,3,1.4688696298133301
24.899,hover,2,3,1.4690932703385062
24.933,hover,2,3,1.469298387510243
24.968,hover,2,3,1.4694881969258848
25.002,hover,2,3,1.4696501077717283
25.036,hover,2,3,1.4697881839363311
25.07,hover,2,3,1.4699029555303669
25.104,hover,2,3,1.4700015125839847
25.138,hover,2,3,1.4700944278072237
25.172,hover,2,3,1.4701914724750793
25.206,hover,2,3,1.4702987087583559
25.24,hover,2,3,1.4704187323503426
25.274,hover,2,3,1.4705523842096815
25.308,hover,2,3,1.470702499204981
25.342,hover,2,3,1.4708716630845895
25.376,hover,2,3,1.4710574079334904
25.41,hover,2,3,1.4712536051723986
25.444,hover,2,3,1.4714534003167437
25.478,hover,2,3,1.4716500498687533
25.513,hover,2,3,1.471851412926995
25.548000000000002,hover,2,3,1.4720297442193102
25.582,hover,2,3,1.4721902131371223
25.617,hover,2,3,1.4723327738567773
25.651,hover,2,3,1.4724487613635178
25.685,hover,2,3,1.4725447632697846
25.719,hover,2,3,1.4726258120302287
25.753,hover,1,2,1.4726545966032474
25.787,hover,1,2,1.4725745101126282
25.821,hover,1,2,1.4725195624978586
25.855,hover,1,2,1.4724891268289297
25.89,hover,1,2,1.4724799879649308
25.924,hover,1,2,1.4724858327196644
25.958,hover,1,2,1.4724996034779902
25.995,hover,1,2,1.4725145093993701
26.029,hover,1,2,1.4725346550063103
26.063,hover,1,2,1.4725479660136294
26.097,hover,1,2,1.4725552565995494
26.131,hover,1,2,1.4725568525298767
26.165,hover,1,2,1.4725543571581827
26.199,hover,1,2,1.4725517644272645
26.233,hover,1,2,1.4725558113016035
26.267,hover,1,2,1.4725735205067862
26.301,hover,1,2,1.4726054996606834
26.335,hover,2,3,1.472636844397274
26.369,hover,2,3,1.4724581698589356
26.403,hover,2,3,1.4722560956800743
26.437,hover,2,3,1.47203546882231
26.471,hover,2,3,1.471801978644552
26.505,hover,2,3,1.4715587017329375
26.539,hover,2,3,1.4713063997817823
26.573,hover,2,3,1.471046997870819
26.607,hover,2,3,1.4707799856711214
26.641,hover,2,3,1.4705048429167427
26.675,hover,2,3,1.4702222701814087
26.709,hover,2,3,1.469932678069062
26.743,hover,2,3,1.4696387005769636
26.777,hover,2,3,1.469343678311427
26.811,hover,2,3,1.4690524807355025
26.845,hover,2,3,1.4687724011135577
26.879,hover,2,3,1.4685108624115608
26.913,hover,2,3,1.4682729368870746
26.947,hover,2,3,1.468059439629262
26.981,hover,2,3,1.467870563115972
27.015,hover,2,3,1.4677031866077377
27.049,hover,2,3,1.4675502392944881
27.083,hover,2,3,1.4674040307911074
27.117,land,2,3,1.4672587190994717
27.151,land,2,3,1.4671079622150773
27.185,land,2,3,1.4669460921923605
27.22,land,2,3,1.4667679225445207
27.254,land,2,3,1.4665624529733927
27.288,land,2,3,1.4663471403154291
27.322,land,2,3,1.4661004989922823
27.356,land,2,3,1.465850169533077
27.39,land,2,3,1.4655974190035905
27.424,land,2,3,1.4653521675983856
27.458,land,2,3,1.4651227119776145
27.492,land,2,3,1.4649123177921444
27.526,land,2,3,1.4647197360715631
27.56,land,2,3,1.4645407562211672
27.594,land,2,3,1.4643664644980576
27.628,land,2,3,1.464186337741927
27.662,land,2,3,1.4639945274071167
27.696,land,2,3,1.463786509461678
27.73,land,2,3,1.4635614505228154
27.764,land,2,3,1.4633144553613238
27.798000000000002,land,2,3,1.463072180205667
27.832,land,2,3,1.4628174733405335
27.866,land,2,3,1.4625629082130984
27.9,land,2,3,1.4623146855664595
27.934,land,2,3,1.4620758889219496
27.968,land,2,3,1.4618484086612813
28.002,land,2,3,1.4616332186043648
28.036,land,2,3,1.4614286701535684
28.07,land,2,3,1.461232488698985
28.104,land,2,3,1.4610432215957212
28.138,land,2,3,1.460854741272398
28.172,land,2,3,1.4606593140332227
28.206,land,2,3,1.4604560634816837
28.24,land,2,3,1.460247388198234
28.274,land,2,3,1.460034021552089
28.308,land,2,3,1.4598143381384352
28.342,land,2,3,1.4595886859994545
28.376,land,2,3,1.4593607263352049
28.41,land,2,3,1.4591339008196849
28.444,land,2,3,1.4589105971524485
28.478,land,2,3,1.458693509254628
28.512,land,2,3,1.4584873619055068
28.546,land,2,3,1.4582952912267493
28.58,land,2,3,1.4581205714450662
28.614,land,2,3,1.4579667711602518
28.648,land,2,3,1.4578375669147952
28.682,land,2,3,1.457733482337873
28.716,land,2,3,1.457651893229805
28.75,land,2,3,1.4575868947464108
28.784,land,2,3,1.4575315862114981
28.818,land,2,3,1.457479695710917
28.852,land,2,3,1.4574282830431313
28.886,land,2,3,1.4573781506179042
28.921,land,2,3,1.4573260193576631
28.955,land,2,3,1.4572765226713948
28.989,land,2,3,1.457232257432157
29.023,land,2,3,1.4571931740784625
29.057,land,2,3,1.4571582712165694
29.091,land,2,3,1.4571295804124764
