time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.01,1.2721800073488274e-16,2.354571499907586e-15,1.5574170898140935e-06,0.0,0.0,0.02,9.796073725084417e-14,-4.2729417112409256e-15,3.3344950001557575e-13,1.1028182614991708,-1.102818261488599,1.1028182614912934,-1.1028182614971505
0.02,1.8380205813078257e-16,4.6783559834985016e-15,3.1285112037070094e-06,0.0,0.0,0.04,1.8504838126181984e-13,1.4434217773761472e-15,1.0444837524462721e-12,2.10047264558936,-2.100472645568268,2.100472645575378,-2.1004726455817018
0.03,2.2126168741329996e-16,6.936093961184448e-15,4.724918559844519e-06,0.0,0.0,0.06,2.7957369665474615e-13,-6.439062717763037e-16,1.6051773601449573e-12,3.0052984518486294,-3.0052984518184185,3.0052984518297374,-3.0052984518372523
0.04,1.4303869684699245e-16,8.938424306462938e-15,6.355479843560324e-06,0.0,0.0,0.08,3.6247232561351103e-13,-5.9170296771593015e-15,-5.13748763903966e-13,3.8281895982033562,-3.8281895981848613,3.8281895981816825,-3.8281895982074423
0.05,1.7302048493451807e-16,1.06094936806691e-14,8.026404129431567e-06,0.0,0.0,0.1,4.3296374058480196e-13,-7.517549366600827e-15,-5.984832656125615e-13,4.578767587643652,-4.578767587623988,4.578767587620291,-4.578767587648418
0.06,3.92577261849073e-16,1.1830486282275445e-14,9.74183925328417e-06,0.0,0.0,0.12,4.851840455297406e-13,-4.32912439410952e-15,2.8118863086738336e-12,5.26553062617268,-5.265530626128754,5.265530626148729,-5.265530626152897
0.07,6.651267346173721e-16,1.2461067624723639e-14,1.1504370818695137e-05,0.0,0.0,0.14,5.151293768910965e-13,4.232873976425482e-16,7.124003014193448e-12,5.896003518290541,-5.8960035182176185,5.896003518267609,-5.896003518239798
0.08,8.759069584078604e-16,1.2473442511721892e-14,1.3315421036301205e-05,0.0,0.0,0.16,5.05701467557958e-13,5.74978562130469e-15,9.951743899901921e-12,6.476885542272212,-6.476885542183566,6.476885542253155,-6.4768855422010825
0.09,1.0423004917613983e-15,1.2011002316494875e-14,1.5175547819291545e-05,0.0,0.0,0.18,4.567571905254043e-13,6.015844789715762e-15,1.0010788622795741e-11,7.013908501899499,-7.013908501816893,7.01390850188705,-7.0139085018281015
0.1,1.3680925597185242e-15,1.0917032882142202e-14,1.7084691141293374e-05,0.0,0.0,0.2,4.169947259748239e-13,1.0081793445023645e-14,1.3701112170801087e-11,7.512175402869854,-7.5121754027651635,7.512175402861138,-7.512175402772095
0.11,1.7342126607933033e-15,9.459662508671125e-15,1.9042411051024715e-05,0.0,0.0,0.22000000000000003,3.797807442603489e-13,2.384156744893929e-14,1.8382033518293797e-11,7.976384086632955,-7.97638408649802,7.976384086626015,-7.976384086501029
0.12,2.1271680103744673e-15,7.644735082879763e-15,2.1047981713006806e-05,0.0,0.0,0.24,3.36553910183436e-13,6.861940312379221e-14,2.2404496097447594e-11,8.410563363671532,-8.410563363510917,8.410563363663755,-8.410563363507574
0.13,2.8686132852243304e-15,5.794151623802832e-15,2.3100531617765897e-05,0.0,0.0,0.26,2.936093051983351e-13,1.0613109404143964e-13,2.6333494994676378e-11,8.818309743142025,-8.818309742955869,8.818309743134257,-8.818309742948063
0.14,4.026519890442767e-15,4.0070853253774576e-15,2.5199092269206673e-05,0.0,0.0,0.28,2.570633545228005e-13,1.0975541107551966e-13,3.029701003212983e-11,9.202761257445442,-9.202761257232547,9.202761257440118,-9.202761257224614
0.15,5.655142261210484e-15,2.4365163031193993e-15,2.7342680186376878e-05,0.0,0.0,0.3,2.3026235029842935e-13,6.859241024890145e-14,3.448783531766476e-11,9.566701970122327,-9.56670196988011,9.566701970122171,-9.566701969876728
0.16,7.658322536170075e-15,1.2294688369216356e-15,2.9530336571190826e-05,0.0,0.0,0.32,2.1299328139658955e-13,-1.1555700343216725e-14,3.9121755848537597e-11,9.912592413580931,-9.912592413305575,9.912592413587387,-9.912592413309564
0.17,9.524311677771318e-15,1.9168422210829888e-16,3.176116146307221e-05,0.0,0.0,0.34,2.0397696495210207e-13,-7.145077313630369e-14,4.415298568737849e-11,10.242622188215119,-10.242622187903327,10.242622188224177,-10.242622187911644
0.18,1.0668466990692732e-14,-9.092786807615993e-16,3.4034317678341776e-05,0.0,0.0,0.36,2.0255296897652513e-13,-9.689113848031932e-14,4.923496965977635e-11,10.558721838121444,-10.55872183777251,10.558721838129166,-10.55872183778192
0.19,1.0946071276297646e-14,-2.3155049974523604e-15,3.634905302660043e-05,0.0,0.0,0.38,2.1644741166648108e-13,-6.793498397252426e-14,5.4742312399438564e-11,10.862593314501607,-10.862593314111557,10.862593314502547,-10.862593314118545
0.2,1.0612759493298499e-14,-4.219642830150061e-15,3.870470868739648e-05,0.0,0.0,0.4,2.413161658773714e-13,-1.5921371320677764e-15,6.068731239500591e-11,11.155744075764026,-11.155744075329276,11.155744075755672,-11.155744075332306
0.21,1.0093281362662425e-14,-6.848136943120548e-15,4.1100721888682426e-05,0.0,0.0,0.42000000000000004,2.776925096048925e-13,8.359602255775673e-14,6.730738540438603e-11,11.439512020279242,-11.439512019794469,11.439512020260922,-11.439512019793971
0.22,9.852607119465508e-15,-1.0668470951517247e-14,4.3536625391618e-05,0.0,0.0,0.44000000000000006,3.4080430587137583e-13,1.7612457470221925e-13,7.540914937534497e-11,11.715070703181826,-11.715070702634783,11.715070703152715,-11.715070702633469
0.23,1.0011250528562498e-14,-1.669564775186673e-14,4.601205005722023e-05,0.0,0.0,0.4600000000000001,4.77918980150755e-13,3.0383996310801806e-13,8.690455916647314e-11,11.983466519155094,-11.983466518516302,11.983466519108003,-11.983466518517961
0.24,1.1791361815301692e-14,-2.5240337379458132e-14,4.852671742511713e-05,0.0,0.0,0.48,5.958000360941058e-13,3.916578082551274e-13,1.0000511921706701e-10,12.245623628316062,-12.245623627577105,12.245623628258242,-12.245623627583127
0.25,1.6225546943655172e-14,-3.641080257007764e-14,5.1080439698723516e-05,0.0,0.0,0.5,5.917955739652492e-13,3.680521026341925e-13,1.1251064402374115e-10,12.502355774683213,-12.502355773860009,12.502355774635982,-12.50235577386829
0.26,2.2570808526113992e-14,-4.9818334931710987e-14,5.367311070955492e-05,0.0,0.0,0.52,4.893004997476321e-13,2.6767149272238507e-13,1.2457521661921808e-10,12.754395992695954,-12.754395991799072,12.754395992671615,-12.754395991807005
0.27,3.0291759300329376e-14,-6.466963808860623e-14,5.6304706343851154e-05,0.0,0.0,0.54,2.8031566391322857e-13,1.005152259052231e-13,1.3531116899286789e-10,13.002388870314881,-13.002388869360628,13.002388870323477,-13.00238886936443
