time,x,y,z,x_ref,y_ref,z_ref
92.51,-8.89153580584792,-8.17939575616123,9.999981098767197,-8.867205328981674,-8.097549881386122,10.0
92.52,-8.888622080597248,-8.186851361143555,9.999981098075558,-8.864298825548902,-8.104917031886213,10.0
92.53,-8.885704896745263,-8.194294223771053,9.9999810975633,-8.86138882263133,-8.11227138361604,10.0
92.54,-8.882784236720195,-8.201724263723175,9.999981097432595,-8.85847532137779,-8.119612924962045,10.0
92.55,-8.879860027863893,-8.209141196701747,9.999981097811663,-8.855558322938489,-8.126941644330936,10.0
92.56,-8.876932286933732,-8.216545068430715,9.999981098074883,-8.852637828465005,-8.13425753014968,10.0
92.57000000000001,-8.874001075987449,-8.223936092849438,9.999981097914919,-8.849713839110299,-8.141560570865499,10.0
92.58,-8.871066389571094,-8.231314234098585,9.999981097948952,-8.84678635602873,-8.148850754945862,10.0
92.59,-8.86812817232228,-8.238679270577506,9.999981098635288,-8.84385538037601,-8.156128070878605,10.0
92.60000000000001,-8.865186486684273,-8.24603141833895,9.999981099426781,-8.840920913309244,-8.163392507171842,10.0
92.61,-8.862241282382941,-8.253370474681878,9.999981100172446,-8.837982955986917,-8.170644052354039,10.0
92.62,-8.859292525936453,-8.260696298673722,9.999981100847936,-8.835041509568889,-8.177882694974,10.0
92.63,-8.856340287652163,-8.268009136328056,9.999981101351219,-8.832096575216392,-8.185108423600937,10.0
92.64,-8.853384580043071,-8.275309018588707,9.999981102051818,-8.829148154092033,-8.192321226824456,10.0
92.65,-8.850425366962927,-8.282595794413567,9.99998110324245,-8.826196247359809,-8.199521093254535,10.0
92.66,-8.847462652583316,-8.289869463389017,9.999981104708683,-8.823240856185096,-8.206708011521583,10.0
92.67,-8.844496483879341,-8.297130185899992,9.999981106256476,-8.820281981734626,-8.213881970276494,10.0
92.68,-8.841526817785105,-8.304377784874086,9.999981107893113,-8.817319625176506,-8.22104295819063,10.0
92.69,-8.838553597034004,-8.311612029044083,9.999981109634218,-8.814353787680247,-8.228190963955772,10.0
92.7,-8.83557694481884,-8.318833365803012,9.99998111109311,-8.811384470416701,-8.235325976284273,10.0
92.71000000000001,-8.832596822101557,-8.3260416326956,9.999981112837167,-8.80841167455811,-8.242447983908967,10.0
92.72,-8.829613153334316,-8.333236528762772,9.999981115099294,-8.80543540127809,-8.249556975583229,10.0
92.73,-8.82662605309028,-8.340418470577715,9.999981117283506,-8.802455651751625,-8.256652940080992,10.0
92.74,-8.823635428723794,-8.3475870925355,9.999981119454752,-8.799472427155075,-8.26373586619675,10.0
92.75,-8.820641365012564,-8.354742699539889,9.999981121697726,-8.796485728666164,-8.270805742745615,10.0
