time,x,y,z,x_ref,y_ref,z_ref
38.82,-2.9706561652670334,1.2040144045394328,5.175999816265083,-2.7962133373746325,1.0868261001136381,5.176
38.83,-2.9744240118104264,1.1946759305492507,5.177333150759118,-2.799613897901695,1.0780361880176736,5.1773333333333325
38.84,-2.9781625027785488,1.1853256640608718,5.1786664852550635,-2.8029868273698373,1.0692356361397493,5.178666666666667
38.85,-2.9818715454801934,1.1759636755185194,5.179999819829988,-2.806332092489603,1.0604245313377691,5.18
38.86,-2.9855512129472936,1.1665901002910104,5.181333154291342,-2.8096496602445757,1.0516029605737802,5.181333333333334
38.87,-2.9892013694410347,1.157204992359613,5.182666488838907,-2.8129394978917057,1.042771010913115,5.182666666666666
38.88,-2.992822061157456,1.1478084757031342,5.1839998233746725,-2.8162015729616225,1.0339287695235506,5.184
38.89,-2.996413224079475,1.1384006322758484,5.185333157862621,-2.819435853258959,1.02507632367445,5.185333333333333
38.9,-2.9999747586092456,1.128981530985692,5.186666492449389,-2.8226423068626763,1.0162137607358745,5.1866666666666665
38.910000000000004,-3.003506740210053,1.1195513059942606,5.187999826932038,-2.8258209021263734,1.007341168177738,5.188000000000001
38.92,-3.0070090801264664,1.1101100304294735,5.189333161470464,-2.828971607678593,0.9984586335689616,5.189333333333334
38.93,-3.0104816853562424,1.1006577756020877,5.190666496042368,-2.8320943924231483,0.9895662445765608,5.190666666666667
38.94,-3.013924634155317,1.0911946763545182,5.191999830524411,-2.8351892255394135,0.9806640889648301,5.191999999999999
38.95,-3.0173377821122878,1.0817207862268716,5.193333165108914,-2.8382560764826366,0.9717522545944465,5.193333333333333
38.96,-3.0207212058495974,1.0722362378255648,5.194666499622955,-2.8412949149842333,0.9628308294216272,5.1946666666666665
38.97,-3.024074817400187,1.0627411053842486,5.195999834149631,-2.8443057110520944,0.9538999014972372,5.196
38.980000000000004,-3.0273985264517527,1.0532354627644376,5.197333168747129,-2.8472884349708836,0.9449595589659143,5.197333333333334
