t,phase,uav_a,uav_b,distance_m
8.17,takeoff,2,3,1.4660079915107949
8.204,takeoff,2,3,1.4660079914774786
8.238,takeoff,2,3,1.4660079914441626
8.272,takeoff,2,3,1.4660079914108461
8.306,takeoff,2,3,1.4660079913775297
8.34,takeoff,2,3,1.4660079913442134
8.374,takeoff,2,3,1.4660079913108972
8.408,takeoff,2,3,1.466007991277581
8.442,takeoff,2,3,1.4660079912442645
8.475999999999999,takeoff,2,3,1.4660079912109483
8.51,takeoff,2,3,1.466007991177632
8.544,takeoff,2,3,1.4660079911443158
8.578,takeoff,2,3,1.4660079911109993
8.612,takeoff,2,3,1.466007991077683
8.646,takeoff,2,3,1.4660079910443669
8.68,takeoff,2,3,1.4660079910110506
8.714,takeoff,2,3,1.4660079909777342
8.748,takeoff,2,3,1.4660079909444177
8.782,takeoff,2,3,1.4660079909111015
8.816,takeoff,2,3,1.4660079908777852
8.85,takeoff,2,3,1.466007990844469
8.885,takeoff,2,3,1.4660079908101726
8.919,takeoff,2,3,1.4660079907768566
8.953,takeoff,2,3,1.4660079907435402
8.987,takeoff,2,3,1.466007990710224
9.021,takeoff,2,3,1.4660079906769075
9.055,takeoff,2,3,1.4660079906435914
9.089,takeoff,2,3,1.466007990610275
9.123,takeoff,2,3,1.4660079905769585
9.157,takeoff,2,3,1.4660079905436425
9.191,takeoff,2,3,1.466007990510326
9.225,takeoff,2,3,1.4660079904770098
9.259,takeoff,2,3,1.4660079904436938
9.293,takeoff,2,3,1.4660079904103773
9.327,takeoff,2,3,1.466007990376081
9.361,takeoff,2,3,1.4660079903437446
9.395,takeoff,2,3,1.4660079903104284
9.43,takeoff,2,3,1.4660079902761323
9.464,takeoff,2,3,1.4660079902428158
9.498,takeoff,2,3,1.4660079902094993
9.532,takeoff,2,3,1.4660079901761833
9.566,takeoff,2,3,1.466007990142867
9.6,takeoff,2,3,1.4660079901095506
9.634,takeoff,2,3,1.4660079900762475
9.668,takeoff,2,3,1.4660079900489706
9.703,takeoff,2,3,1.4660079900366763
9.737,takeoff,2,3,1.46600799000749
9.771,takeoff,2,3,1.466007989988862
9.805,takeoff,2,3,1.4660079899675884
9.839,takeoff,2,3,1.466007989951327
9.873,takeoff,2,3,1.4660079899300817
9.907,takeoff,2,3,1.466007989902562
9.941,takeoff,2,3,1.4660079898896723
9.975,takeoff,2,3,1.4660079898625533
10.009,takeoff,2,3,1.4660079898507887
10.043,takeoff,2,3,1.4660079898234923
10.077,takeoff,2,3,1.4660079898038814
10.111,takeoff,2,3,1.4660079897848315
10.145,takeoff,2,3,1.46600798976631
10.179,takeoff,2,3,1.4660079897471394
10.213,takeoff,2,3,1.4660079897197082
10.248,takeoff,2,3,1.4660079897057035
10.282,takeoff,2,3,1.4660079896857825
10.316,takeoff,2,3,1.466007989663807
10.35,takeoff,2,3,1.466007989642341
10.384,takeoff,2,3,1.4660079896239797
10.418,takeoff,2,3,1.4660079896054241
10.452,takeoff,2,3,1.4660079895851734
10.486,takeoff,2,3,1.4660079895601232
10.52,takeoff,2,3,1.466007989548642
10.554,takeoff,2,3,1.4660079895218536
10.588,takeoff,2,3,1.4660079895081264
10.622,takeoff,2,3,1.4660079894814058
10.656,takeoff,2,3,1.4660079894670357
10.69,takeoff,2,3,1.466007989447367
10.724,takeoff,2,3,1.4660079894269114
10.758,takeoff,2,3,1.4660079894027136
10.793,takeoff,2,3,1.4660079893888958
10.827,takeoff,2,3,1.4660079893644171
10.862,takeoff,2,3,1.4660079893518512
10.896,takeoff,2,3,1.4660079893235058
10.931000000000001,takeoff,2,3,1.4660079892765088
10.965,takeoff,2,3,1.4660079892573157
10.999,takeoff,2,3,1.4660079892332443
11.033,takeoff,2,3,1.4660079891976256
11.067,takeoff,2,3,1.4660079891702509
11.101,takeoff,2,3,1.466007989131266
11.135,takeoff,2,3,1.4660079891124687
11.169,takeoff,2,3,1.4660079890853583
11.203,takeoff,2,3,1.4660079890497328
11.237,takeoff,2,3,1.4660079890197828
11.271,takeoff,2,3,1.466007988974119
11.305,takeoff,2,3,1.466007988951271
11.339,takeoff,2,3,1.4660079889311717
11.373,takeoff,2,3,1.466007988893011
11.407,takeoff,2,3,1.4660079888644635
11.441,takeoff,2,3,1.4660079888136774
11.475,takeoff,2,3,1.4660079888020607
11.509,takeoff,2,3,1.466007988777008
11.543,takeoff,2,3,1.4660079887372466
11.577,takeoff,2,3,1.4660079887017399
11.611,takeoff,2,3,1.4660079886634136
11.645,takeoff,2,3,1.4660079886397315
11.679,takeoff,2,3,1.4660079886173563
11.713,takeoff,2,3,1.4660079885921224
11.747,takeoff,2,3,1.4660079885578106
11.781,takeoff,2,3,1.4660079885034838
11.815,takeoff,2,3,1.46600798847854
11.849,takeoff,2,3,1.4660079884692476
11.883,takeoff,2,3,1.4660079884494943
11.918,takeoff,2,3,1.4660079883814645
11.952,takeoff,2,3,1.4660079883299562
11.986,takeoff,2,3,1.4660079883224562
12.02,takeoff,2,3,1.466007988310168
12.054,takeoff,2,3,1.4660079882687673
12.088,takeoff,2,3,1.4660079881868666
12.122,takeoff,2,3,1.4660079881725692
12.156,takeoff,2,3,1.46600798815838
12.19,takeoff,2,3,1.4660079881297954
12.224,takeoff,2,3,1.4660079880802483
12.258,takeoff,2,3,1.466007988038323
12.292,takeoff,2,3,1.4660079880199002
12.326,takeoff,2,3,1.4660079880003385
12.361,takeoff,2,3,1.466007987959937
12.396,takeoff,2,3,1.4660079879242784
12.43,takeoff,2,3,1.4660079878947485
12.464,takeoff,2,3,1.4660079878804229
12.498,takeoff,2,3,1.4660079878380807
12.532,takeoff,2,3,1.4660079878292607
12.566,takeoff,2,3,1.4660014209640362
12.6,takeoff,2,3,1.4659783231172043
12.634,takeoff,2,3,1.4659154402362422
12.668,takeoff,2,3,1.465798023988059
12.703,takeoff,2,3,1.465617324939193
12.738,takeoff,2,3,1.4653841486668366
12.772,takeoff,2,3,1.4651266667855058
12.806000000000001,takeoff,2,3,1.4648676973182226
12.84,takeoff,2,3,1.464643760398095
12.874,takeoff,2,3,1.4644935797659826
12.908,takeoff,2,3,1.464452958592609
12.942,takeoff,2,3,1.4645512305592965
12.975999999999999,takeoff,2,3,1.4648127897812184
13.01,takeoff,2,3,1.4652522211687007
13.044,takeoff,2,3,1.465875478665105
13.079,takeoff,2,3,1.4666788165421465
13.113,takeoff,2,3,1.4676811938313465
13.147,takeoff,2,3,1.4688062811940865
13.181,takeoff,2,3,1.4700550922988105
13.215,takeoff,2,3,1.471398753306853
13.249,takeoff,2,3,1.4728064226963418
13.283,takeoff,2,3,1.4742495911505589
13.317,takeoff,2,3,1.4757020561039627
13.350999999999999,takeoff,2,3,1.4771420949191973
13.385,takeoff,2,3,1.4785550517787711
13.419,takeoff,2,3,1.4799315355827682
13.453,takeoff,2,3,1.4812696099420994
13.487,takeoff,2,3,1.4825734482845903
13.521,takeoff,2,3,1.4838520508486788
13.555,takeoff,2,3,1.4851148241801264
13.589,takeoff,2,3,1.4863738526278512
13.623,takeoff,2,3,1.4876439905784344
13.657,takeoff,2,3,1.4889394909642377
13.691,takeoff,2,3,1.490271858221777
13.725,takeoff,2,3,1.49144616253393
13.759,takeoff,2,3,1.4922247141611658
13.793,takeoff,2,3,1.4925821216916708
13.827,takeoff,2,3,1.492557918528669
13.861,takeoff,2,3,1.4922089456314789
13.895,takeoff,2,3,1.4916010653657437
13.929,takeoff,2,3,1.490796234280001
13.963,takeoff,2,3,1.4898523608067331
13.998,takeoff,2,3,1.4887967810902896
14.032,takeoff,2,3,1.4877369681437713
14.066,takeoff,2,3,1.4866868171512106
14.1,takeoff,2,3,1.485683810440835
14.134,takeoff,2,3,1.4847582848772904
14.168,takeoff,2,3,1.4839403522440062
14.203,takeoff,2,3,1.483232742367754
14.237,takeoff,2,3,1.482684075826919
14.271,takeoff,2,3,1.4822679134885568
14.305,takeoff,2,3,1.4819798150756518
14.339,takeoff,2,3,1.481809958771054
14.373,takeoff,2,3,1.4817404158990815
14.407,takeoff,2,3,1.481740090253591
14.441,takeoff,2,3,1.481782986001578
14.475,takeoff,2,3,1.4818408051925187
14.509,takeoff,2,3,1.4818892986633667
14.543,takeoff,2,3,1.4819079502160082
14.577,takeoff,2,3,1.4818863867340681
14.611,takeoff,2,3,1.4818072325343496
14.645,takeoff,2,3,1.4816744799566783
14.679,takeoff,2,3,1.4814900193786937
14.713,takeoff,2,3,1.4812591696325685
14.747,takeoff,2,3,1.4809988066364004
14.781,takeoff,2,3,1.480713831178618
14.815,takeoff,2,3,1.4804447499386666
14.849,takeoff,2,3,1.4801823862793697
14.883,takeoff,2,3,1.479947824675013
14.917,takeoff,2,3,1.4797444008861118
14.951,takeoff,2,3,1.4795815457832575
14.985,takeoff,2,3,1.4794708597723691
15.019,takeoff,2,3,1.4794074216390567
15.053,takeoff,2,3,1.479386320379254
15.087,takeoff,2,3,1.4793984877252684
15.121,takeoff,2,3,1.4794333909541229
15.155,takeoff,2,3,1.4794830863636093
15.192,takeoff,2,3,1.4795298783240258
15.226,takeoff,2,3,1.4795846712601746
15.26,takeoff,2,3,1.479611396450823
15.294,takeoff,2,3,1.4796068734800143
15.328,takeoff,2,3,1.4795687957689865
15.362,takeoff,2,3,1.4794981857626444
15.396,takeoff,2,3,1.479399497121636
15.43,takeoff,2,3,1.4792814668781158
15.465,takeoff,2,3,1.479139603933846
15.499,takeoff,2,3,1.4789930282827166
15.533,takeoff,2,3,1.4788440738360231
15.568,takeoff,2,3,1.4786956627701973
15.602,takeoff,2,3,1.4785650496701324
15.636,takeoff,2,3,1.4784462136661807
15.67,takeoff,2,3,1.478335723560047
15.704,takeoff,2,3,1.4782371901155646
15.738,takeoff,2,3,1.4781520863740405
15.772,takeoff,2,3,1.4780850735413082
15.806000000000001,takeoff,1,2,1.4771998644261175
15.84,takeoff,1,2,1.4760498170240417
15.874,takeoff,1,2,1.474938436974018
15.908,takeoff,1,2,1.4738737788265746
15.942,takeoff,1,2,1.4728684758382782
15.975999999999999,takeoff,1,2,1.471930893361953
16.01,takeoff,1,2,1.4710664980791148
16.049,takeoff,1,2,1.4703225864599772
16.083,takeoff,1,2,1.4694709409551976
16.117,takeoff,1,2,1.4688513079549643
16.151,takeoff,1,2,1.4683073754623837
16.185,takeoff,1,2,1.4678317554699094
16.219,takeoff,1,2,1.4674172512051062
16.253,takeoff,1,2,1.467058025684314
16.287,takeoff,1,2,1.4667477726229068
16.321,takeoff,1,2,1.4664802628647906
16.355,takeoff,1,2,1.4662515871230888
16.389,takeoff,1,2,1.4660598156711546
16.423,takeoff,1,2,1.4659015305861134
16.457,takeoff,1,2,1.4657734873886272
16.491,takeoff,1,2,1.4656770352225317
16.525,takeoff,1,2,1.4656157502397964
16.559,takeoff,1,2,1.4655903841303783
16.593,takeoff,1,2,1.4655824769119417
16.628,takeoff,1,2,1.4655731597732107
16.662,takeoff,1,2,1.4655512502490942
16.696,takeoff,1,2,1.4655112864982842
16.73,takeoff,1,2,1.4654472236008973
16.764,takeoff,1,2,1.465358081249935
16.798000000000002,takeoff,1,2,1.465248889387237
16.832,takeoff,1,2,1.4651250446482484
16.866,takeoff,1,2,1.4649926785713823
16.9,takeoff,1,2,1.4648580233821724
16.934,takeoff,1,2,1.4647259555061392
16.968,takeoff,1,2,1.4645982407852614
17.002,takeoff,1,2,1.4644883222001124
17.036,takeoff,1,2,1.4643837444420345
17.07,takeoff,1,2,1.4642865451815086
17.104,takeoff,1,2,1.4641982615115108
17.138,takeoff,1,2,1.4641210392811095
17.172,takeoff,1,2,1.4640571799195727
17.206,hover,1,2,1.4640092624763195
17.24,hover,1,2,1.4639769217209508
17.274,hover,1,2,1.4639536711430179
17.309,hover,1,2,1.4639265512352626
17.343,hover,1,2,1.4638772739304802
17.377,hover,1,2,1.4637805336664786
17.411,hover,1,2,1.4636075410866225
17.445,hover,2,3,1.4626385674809335
17.479,hover,2,3,1.4610922048905084
17.513,hover,2,3,1.4589840431756345
17.547,hover,2,3,1.4562938985338698
17.581,hover,2,3,1.4529827248229816
17.615,hover,2,3,1.4490484506100307
17.649,hover,2,3,1.44450951689853
17.683,hover,2,3,1.4394492289201413
17.717,hover,2,3,1.4341196027265006
17.751,hover,2,3,1.4288695601721841
17.785,hover,2,3,1.4240782275227497
17.819,hover,2,3,1.4200873228442839
17.854,hover,2,3,1.417141326339886
17.888,hover,2,3,1.415608355939233
17.922,hover,2,3,1.4154830633249087
17.956,hover,2,3,1.416744751709025
17.99,hover,2,3,1.4192717624185711
18.025,hover,2,3,1.4228585532336098
18.059,hover,2,3,1.4273753902867032
18.093,hover,2,3,1.4322480941598463
18.127,hover,2,3,1.437281208187017
18.161,hover,2,3,1.4421771401536063
18.195,hover,2,3,1.4466791424286354
18.229,hover,2,3,1.4505852352493542
18.263,hover,2,3,1.4537586935432258
18.297,hover,2,3,1.4561348897006843
18.331,hover,2,3,1.4577132788184546
18.365,hover,2,3,1.4585699018414344
18.399,hover,2,3,1.4587719368739451
18.433,hover,2,3,1.4585105759014896
18.467,hover,2,3,1.4579412453781841
18.501,hover,2,3,1.4572408344226424
18.535,hover,2,3,1.4565789673419811
18.57,hover,2,3,1.4560957832680588
18.604,hover,2,3,1.4559449068624744
18.638,hover,2,3,1.4561938072221365
18.672,hover,2,3,1.456884296253096
18.706,hover,2,3,1.4580144595071838
18.74,hover,2,3,1.4595519381629434
18.774,hover,2,3,1.4614382596270181
18.808,hover,2,3,1.4635946013821333
18.842,hover,2,3,1.4659293373312485
18.877,hover,2,3,1.468414752626847
18.912,hover,2,3,1.4709565186054703
18.947,hover,2,3,1.4732670695836503
18.981,hover,2,3,1.475435877589039
19.015,hover,2,3,1.4774285058553644
19.049,hover,2,3,1.4792352429369655
19.084,hover,2,3,1.4809152311539895
19.118,hover,2,3,1.482405728925019
19.152,hover,2,3,1.4838055569838058
19.187,hover,2,3,1.4851667232796968
19.221,hover,2,3,1.486586488783004
19.255,hover,2,3,1.488040904271038
19.289,hover,2,3,1.4896205581680444
19.323,hover,2,3,1.4913683439937775
19.357,hover,2,3,1.4933147198097565
19.391,hover,2,3,1.49547765357754
19.425,hover,2,3,1.4979308711457862
19.459,hover,2,3,1.500423490562754
19.493,hover,2,3,1.5031060453220995
19.527,hover,2,3,1.505807972400196
19.561,hover,2,3,1.5084081546612413
19.595,hover,2,3,1.5107784628537217
19.629,hover,2,3,1.5127899135956997
19.664,hover,2,3,1.514362464126922
19.698,hover,2,3,1.515305621499061
19.732,hover,2,3,1.5156038948416106
19.766,hover,2,3,1.5151959125143684
19.8,hover,2,3,1.514143998053163
19.834,hover,2,3,1.5124098757767592
19.868,hover,2,3,1.5100672100811874
19.903,hover,2,3,1.5070969446053566
19.937,hover,2,3,1.5037680845624988
19.971,hover,2,3,1.5001244734208377
20.005,hover,2,3,1.4963020736266055
20.039,hover,2,3,1.4924438619937326
20.073,hover,2,3,1.4886884738487016
20.107,hover,2,3,1.4851654269047982
20.141,hover,2,3,1.4819771963771746
20.175,hover,2,3,1.4791983873271946
20.209,hover,2,3,1.4768735078251753
20.243,hover,2,3,1.4750146066907046
20.277,hover,2,3,1.4736042457046825
20.311,hover,2,3,1.472597503897632
20.345,hover,2,3,1.4719303304727072
20.379,hover,2,3,1.4715250267618332
20.413,hover,2,3,1.4712994781028983
20.447,hover,2,3,1.4711744336656074
20.481,hover,2,3,1.4710778120272476
20.516,hover,2,3,1.4709444565748178
20.55,hover,2,3,1.4707349299198993
20.584,hover,2,3,1.4704157782911045
20.618,hover,2,3,1.4699709509325558
20.652,hover,2,3,1.4694002580025536
20.686,hover,2,3,1.4686995666380247
20.72,hover,2,3,1.4679614358605397
20.754,hover,2,3,1.4671544109385883
20.788,hover,2,3,1.4663349175702054
20.822,hover,2,3,1.465535772401322
20.856,hover,2,3,1.4647883180804944
20.89,hover,2,3,1.4641200092228068
20.924,hover,2,3,1.4635511527918073
20.958,hover,2,3,1.4630921103849885
20.992,hover,2,3,1.462745863529549
21.027,hover,2,3,1.4625069172247187
21.061,hover,2,3,1.4623809285937932
21.095,hover,2,3,1.4623462412800676
21.129,hover,2,3,1.4623863421867302
21.163,hover,2,3,1.4624819451376863
21.197,hover,2,3,1.46261185428031
21.231,hover,2,3,1.4627582299136683
21.265,hover,2,3,1.4629076937478633
21.3,hover,2,3,1.4630369092026887
21.334,hover,2,3,1.4631428722046254
21.368,hover,2,3,1.4632233274554303
21.403,hover,2,3,1.4632771270630556
21.437,hover,2,3,1.4633058898415108
21.471,hover,2,3,1.4633206916292023
21.505,hover,2,3,1.4633294676074373
21.539,hover,2,3,1.463340479629091
21.573,hover,2,3,1.4633606670340868
21.607,hover,2,3,1.4633946552240045
21.641,hover,2,3,1.4634488373206713
21.675,hover,2,3,1.463527261806305
21.709,hover,2,3,1.4636313689651212
21.743,hover,2,3,1.4637664264915027
21.777,hover,2,3,1.4639183147196047
21.811,hover,2,3,1.4640944029443543
21.845,hover,2,3,1.4642909833386846
21.879,hover,2,3,1.4644862291127645
21.913,hover,2,3,1.4646920560587433
21.953,hover,2,3,1.4649298195468967
21.987,hover,2,3,1.4651435304622054
22.021,hover,2,3,1.4653524583721664
22.055,hover,2,3,1.4655641065360983
22.089,hover,2,3,1.4657775913781712
22.123,hover,2,3,1.465991861809008
22.157,hover,2,3,1.4662048956486766
22.191,hover,2,3,1.4664139214174945
22.225,hover,2,3,1.4666149606400574
22.259,hover,2,3,1.4668039546586171
22.293,hover,2,3,1.4669785009785068
22.327,hover,2,3,1.4671384421694245
22.362,hover,2,3,1.4672886543089387
22.396,hover,2,3,1.4674230806498856
22.43,hover,2,3,1.4675458744405443
22.464,hover,2,3,1.4676565941880622
22.498,hover,2,3,1.4677589800527688
22.532,hover,2,3,1.4678560146595656
22.567,hover,2,3,1.4679523504766996
22.601,hover,2,3,1.4680432803630623
22.635,hover,2,3,1.4681315949231803
22.67,hover,2,3,1.468218362222578
22.704,hover,2,3,1.4682972904461937
22.738,hover,2,3,1.468371261787664
22.772,hover,2,3,1.4684380653340636
22.806,hover,2,3,1.4684939607999397
22.84,hover,2,3,1.4685383275419346
22.874,hover,2,3,1.4685715320937593
22.909,hover,2,3,1.4685911598866677
22.943,hover,2,3,1.4685895777475608
22.977,hover,2,3,1.46856339582096
23.011,hover,2,3,1.4685096979423222
23.045,hover,2,3,1.4684286634086192
23.079,hover,2,3,1.4683211122365745
23.114,hover,2,3,1.4681819809042824
23.148,hover,2,3,1.4680197756658488
23.183,hover,2,3,1.4678298639061513
23.217,hover,2,3,1.4676295612169585
23.251,hover,2,3,1.4674183589117287
23.285,hover,2,3,1.467187452011115
23.319,hover,2,3,1.4669782368136943
23.353,hover,2,3,1.466754297237523
23.387,hover,2,3,1.4665299564388312
23.422,hover,2,3,1.4662985117455662
23.456,hover,2,3,1.4660746529698174
23.49,hover,2,3,1.465848891064343
23.524,hover,2,3,1.46561394078172
23.558,hover,2,3,1.4653644668414731
23.592,hover,2,3,1.4650985290728404
23.626,hover,2,3,1.4648132221746926
23.66,hover,2,3,1.4645079787364972
23.694,hover,2,3,1.4641879205598811
23.728,hover,2,3,1.4638613663325415
23.762,hover,2,3,1.4635362385387805
23.796,hover,2,3,1.4632196359686662
23.83,hover,2,3,1.4629146009920337
23.864,hover,2,3,1.462613858677631
23.898,hover,2,3,1.4623440195066093
23.932,hover,2,3,1.462082746523547
23.966,hover,2,3,1.4618413669316161
24.0,hover,2,3,1.4616214441295328
24.034,hover,2,3,1.4614211136823192
24.068,hover,2,3,1.4612369047308515
24.102,hover,2,3,1.4610682324791053
24.136,hover,2,3,1.4609158467533225
24.17,hover,2,3,1.4607784102332577
24.204,hover,2,3,1.4606542643468892
24.238,hover,2,3,1.460541800540048
24.272,hover,2,3,1.4604391363081222
24.306,hover,2,3,1.460332139334664
24.34,hover,2,3,1.4602284372646548
24.374,hover,2,3,1.460124028376508
24.408,hover,2,3,1.4600213048576123
24.442,hover,2,3,1.4599254519160252
24.476,hover,2,3,1.4598395357964111
24.51,hover,2,3,1.4597634362765628
24.552,hover,2,3,1.4596965316906652
24.601,hover,2,3,1.4596420302608033
24.635,hover,2,3,1.4595963773041598
24.67,hover,2,3,1.459586147683135
24.704,hover,2,3,1.4595901806217273
24.738,hover,2,3,1.4596095557628948
24.772,hover,2,3,1.4596465897719038
24.806,hover,2,3,1.459701455170031
24.84,hover,2,3,1.4597738749293991
24.874,hover,2,3,1.459863706620571
24.908,hover,2,3,1.4599670223997658
24.942,hover,2,3,1.460080476573385
24.976,hover,2,3,1.4602014613007874
25.01,hover,2,3,1.4603261433050518
25.044,hover,2,3,1.460449008490175
25.078,hover,2,3,1.4605681817991076
25.112,hover,2,3,1.4606887033820666
25.146,hover,2,3,1.46081702700981
25.18,hover,2,3,1.4609590167165138
25.214,hover,2,3,1.4611178583917133
25.248,hover,2,3,1.461295224530507
25.282,hover,2,3,1.4614944721999175
25.316,hover,2,3,1.4617217415880632
25.35,hover,2,3,1.461982441610507
25.384,hover,2,3,1.4622758600301027
25.418,hover,2,3,1.462599999714909
25.452,hover,2,3,1.4629408392025596
25.486,hover,2,3,1.4633266143204087
25.52,hover,2,3,1.463723709400098
25.554,hover,2,3,1.4641363752099645
25.589,hover,2,3,1.464571139533368
25.623,hover,2,3,1.4649971656611571
25.657,hover,2,3,1.4654219634978016
25.691,hover,2,3,1.4658423225590504
25.725,hover,2,3,1.4662570677298739
25.759,hover,2,3,1.466663506844192
25.793,hover,2,3,1.4670609475312242
25.826999999999998,hover,2,3,1.4674475981609345
25.861,hover,2,3,1.467821185448655
25.895,hover,2,3,1.468179275296454
25.929,hover,2,3,1.468519122232876
25.963,hover,2,3,1.46883932716399
25.997,hover,2,3,1.4691404527433372
26.031,hover,2,3,1.4694215775529067
26.065,hover,2,3,1.469678707291297
26.099,hover,2,3,1.4699107937416083
26.139,hover,2,3,1.470109300366651
26.173,hover,2,3,1.4703153789683356
26.207,hover,2,3,1.4704487395502746
26.241,hover,2,3,1.4705453477874206
26.275,hover,2,3,1.4706013133594347
26.309,hover,2,3,1.4706120905357312
26.343,hover,2,3,1.4705763578356315
26.377,hover,2,3,1.4704925753823475
26.411,hover,2,3,1.4703612717339734
26.446,hover,2,3,1.4701830185538893
26.48,hover,2,3,1.4699750117822046
26.514,hover,2,3,1.4697304932708306
26.548000000000002,hover,2,3,1.4694685759973325
26.582,hover,2,3,1.469196220168852
26.616,hover,2,3,1.4688979708906462
26.651,hover,2,3,1.4685724014810657
26.685,hover,2,3,1.4682376774898178
26.719,hover,2,3,1.4678846016028522
26.753,hover,2,3,1.467517739425596
26.787,hover,2,3,1.4671409030761309
26.821,hover,2,3,1.4667580879978568
26.855,hover,2,3,1.4663741277397615
26.889,hover,2,3,1.465994495054888
26.923000000000002,hover,2,3,1.4656224713359198
26.957,hover,2,3,1.4652581989110984
26.991,hover,2,3,1.4649009705309717
27.025,hover,2,3,1.4645368699074852
27.059,hover,2,3,1.464191520422422
27.093,hover,2,3,1.4638306914405468
27.127,hover,2,3,1.4634652340628491
27.161,hover,2,3,1.4630946536340417
27.195,land,2,3,1.4627192684538284
27.229,land,2,3,1.4623386407540373
27.263,land,2,3,1.4619297722275488
27.297,land,2,3,1.4615644100190168
27.331,land,2,3,1.461180656452852
27.365,land,2,3,1.4608086407103258
27.399,land,2,3,1.460455718430272
27.433,land,2,3,1.460129845928541
27.467,land,2,3,1.4598356180138288
27.501,land,2,3,1.4595735943377595
27.535,land,2,3,1.4593528663029622
27.569,land,2,3,1.4591284743896777
27.603,land,2,3,1.458927929779231
27.637,land,2,3,1.458726932287205
27.671,land,2,3,1.4585178912230155
27.705,land,2,3,1.4582943087076952
27.739,land,2,3,1.4580525760235357
27.773,land,2,3,1.457795792763774
27.807,land,2,3,1.4575339551564372
27.842,land,2,3,1.4572694657356724
27.876,land,2,3,1.457027792035829
27.91,land,2,3,1.4568089747579762
27.944,land,2,3,1.456615261669452
27.978,land,2,3,1.456447233773675
28.012,land,2,3,1.456304382492245
28.046,land,2,3,1.4561847453508427
28.08,land,2,3,1.4560850974216744
28.114,land,2,3,1.4560006580912437
28.148,land,2,3,1.455920533270187
28.182,land,2,3,1.4558366769271296
28.216,land,2,3,1.4557471045119847
28.25,land,2,3,1.4556515857848362
28.284,land,2,3,1.4555478233686083
28.319,land,2,3,1.4554282400054395
28.353,land,2,3,1.455299699036331
28.387,land,2,3,1.4551614256200784
28.421,land,2,3,1.4550156851997893
28.455,land,2,3,1.4548656230898354
28.489,land,2,3,1.4547168355623121
28.523,land,2,3,1.4545748464724386
28.557,land,2,3,1.4544426464132971
28.591,land,2,3,1.454324605461666
28.625,land,2,3,1.454226594313093
28.659,land,2,3,1.4541541828533855
28.693,land,2,3,1.4541080191090714
28.727,land,2,3,1.4540856510010882
28.761,land,2,3,1.454083278917634
28.795,land,2,3,1.4540990132571057
28.829,land,2,3,1.4541291654358528
28.863,land,2,3,1.4541735834514287
