Name,Description,Visibility,Color,Translucency,Material,Mass(kg),Ixx(kg*m^2),Ixy(kg*m^2),Ixz(kg*m^2),Iyx(kg*m^2),Iyy(kg*m^2),Iyz(kg*m^2),Izx(kg*m^2),Izy(kg*m^2),Izz(kg*m^2),Marker
BevelGear34X2,,true,[255;0;0;255],false,钢(7800kg/m^3),0.278276,0.000124,0.000030,0.000000,0.000030,0.000093,-0.000000,0.000000,-0.000000,0.000074,Marker2
BevelGear34X2_1,,true,[255;0;0;255],false,钢(7800kg/m^3),0.278276,0.000124,0.000030,0.000000,0.000030,0.000093,-0.000000,0.000000,-0.000000,0.000074,Marker2
First,,true,[255;255;0;255],false,钢(7800kg/m^3),0.923027,0.000453,-0.000000,0.000000,-0.000000,0.000453,0.000000,0.000000,0.000000,0.000495,Marker3
Axis2,,true,[200;207;237;255],false,钢(7800kg/m^3),0.0397507,0.000016,0.000000,-0.000000,0.000000,0.000016,0.000000,-0.000000,0.000000,0.000000,Marker3
Axis2_1,,true,[200;207;237;255],false,钢(7800kg/m^3),0.0397507,0.000016,0.000000,-0.000000,0.000000,0.000016,0.000000,-0.000000,0.000000,0.000000,Marker3
BevelGear17X2,,true,[255;255;0;255],false,钢(7800kg/m^3),0.0597888,0.000004,0.000000,-0.000000,0.000000,0.000004,0.000000,-0.000000,0.000000,0.000007
BevelGear17X2_1,,true,[255;255;0;255],false,钢(7800kg/m^3),0.0597888,0.000004,0.000000,-0.000000,0.000000,0.000004,0.000000,-0.000000,0.000000,0.000007
STGearM2X34_M2X34,,true,[190;190;190;255],false,钢(7800kg/m^3),0.823488,0.000306,-0.000000,0.000000,-0.000000,0.000306,0.000000,0.000000,0.000000,0.000488
STGearM2X34_M2X34_1,,true,[190;190;190;255],false,钢(7800kg/m^3),0.823488,0.000306,-0.000000,0.000000,-0.000000,0.000306,0.000000,0.000000,0.000000,0.000488
Fixed,,true,[200;207;237;255],false,钢(7800kg/m^3),0.112008,0.000117,-0.000160,-0.000075,-0.000160,0.000599,-0.000027,-0.000075,-0.000027,0.000584,Marker3;Marker5;Marker1;Marker2;Marker4
