t,phase,uav_a,uav_b,distance_m
11.087,takeoff,2,3,1.4660079890860145
11.121,takeoff,2,3,1.466007989059414
11.155,takeoff,2,3,1.4660079890285658
11.189,takeoff,2,3,1.4660079890009716
11.223,takeoff,2,3,1.466007988983639
11.257,takeoff,2,3,1.4660079889386113
11.291,takeoff,2,3,1.4660079889114277
11.325,takeoff,2,3,1.4660079888738426
11.359,takeoff,2,3,1.4660079888436803
11.393,takeoff,2,3,1.4660079888313897
11.427,takeoff,2,3,1.4660079887805886
11.462,takeoff,2,3,1.4660079887498838
11.496,takeoff,2,3,1.4660079887114104
11.53,takeoff,2,3,1.4660079886952049
11.565,takeoff,2,3,1.466007988671875
11.599,takeoff,2,3,1.46600798861795
11.633,takeoff,2,3,1.4660079885851087
11.667,takeoff,2,3,1.466007988560618
11.701,takeoff,2,3,1.4660079885362602
11.735,takeoff,2,3,1.4660079885078465
11.769,takeoff,2,3,1.4660079884733475
11.803,takeoff,2,3,1.4660079884451513
11.837,takeoff,2,3,1.4660079884017305
11.871,takeoff,2,3,1.4660079883774757
11.905,takeoff,2,3,1.4660079883579469
11.939,takeoff,2,3,1.466007988331253
11.973,takeoff,2,3,1.466007988269923
12.008,takeoff,2,3,1.4660079882263828
12.042,takeoff,2,3,1.466007988215186
12.076,takeoff,2,3,1.4660079881953092
12.11,takeoff,2,3,1.4660079881442336
12.144,takeoff,2,3,1.4660079880731511
12.178,takeoff,2,3,1.4660079880662045
12.212,takeoff,2,3,1.4660079880491805
12.246,takeoff,2,3,1.4660079880137444
12.28,takeoff,2,3,1.466007987950219
12.314,takeoff,2,3,1.4660079879262478
12.348,takeoff,2,3,1.4660079879123524
12.382,takeoff,2,3,1.4660079878824424
12.416,takeoff,2,3,1.466007987833567
12.45,takeoff,2,3,1.4660079878065018
12.484,takeoff,2,3,1.4660079877781602
12.518,takeoff,2,3,1.466007987753344
12.552,takeoff,2,3,1.4660079877174286
12.586,takeoff,2,3,1.466007987699707
12.62,takeoff,2,3,1.466007987655879
12.654,takeoff,2,3,1.466007987644515
12.688,takeoff,2,3,1.4660073848582995
12.722,takeoff,2,3,1.4660034208741353
12.756,takeoff,2,3,1.4659963939785816
12.79,takeoff,2,3,1.465994007312608
12.824,takeoff,2,3,1.4660130298751666
12.858,takeoff,2,3,1.4660739217026453
12.892,takeoff,2,3,1.466196063289296
12.926,takeoff,2,3,1.4663947707663796
12.96,takeoff,2,3,1.4666821710868396
12.994,takeoff,2,3,1.467067944851883
13.028,takeoff,2,3,1.4675580371678245
13.063,takeoff,2,3,1.4681728316489162
13.097,takeoff,2,3,1.4688743584989306
13.131,takeoff,2,3,1.4696735972984716
13.165,takeoff,2,3,1.4705613056196782
13.199,takeoff,2,3,1.4715243594776328
13.233,takeoff,2,3,1.472547393710915
13.267,takeoff,2,3,1.4736155093287642
13.301,takeoff,2,3,1.4747149817919716
13.335,takeoff,2,3,1.4758322767455425
13.37,takeoff,2,3,1.4769893473635465
13.404,takeoff,2,3,1.4781116884301362
13.438,takeoff,2,3,1.479259875864743
13.472,takeoff,2,3,1.480335938361668
13.506,takeoff,2,3,1.481439677002239
13.54,takeoff,2,3,1.4825417380073722
13.574,takeoff,2,3,1.4836455648869322
13.609,takeoff,2,3,1.4847906104429778
13.643,takeoff,2,3,1.4859185176557181
13.678,takeoff,2,3,1.4871066097432497
13.713,takeoff,2,3,1.488337832690781
13.749,takeoff,2,3,1.4896430821119566
13.783,takeoff,2,3,1.4906917153973063
13.817,takeoff,2,3,1.4913054159309935
13.850999999999999,takeoff,2,3,1.491536986710334
13.885,takeoff,2,3,1.491399996197484
13.919,takeoff,2,3,1.490950039677764
13.953,takeoff,2,3,1.4902465313946034
13.987,takeoff,2,3,1.489350960779133
14.021,takeoff,2,3,1.4883172197544896
14.055,takeoff,2,3,1.4871937300398153
14.089,takeoff,2,3,1.4860293933689175
14.123,takeoff,2,3,1.484867121211436
14.157,takeoff,2,3,1.483716738269825
14.192,takeoff,2,3,1.482713210910253
14.227,takeoff,2,3,1.4817679528754695
14.261,takeoff,2,3,1.4809644705970253
14.295,takeoff,2,3,1.4803335155069086
14.329,takeoff,2,3,1.479856660869694
14.363,takeoff,2,3,1.4795284349290267
14.397,takeoff,2,3,1.4793281394276274
14.431,takeoff,2,3,1.479228826904988
14.465,takeoff,2,3,1.4792043571294942
14.499,takeoff,2,3,1.479225415291343
14.533,takeoff,2,3,1.4792641191528517
14.567,takeoff,2,3,1.4792989327816786
14.600999999999999,takeoff,2,3,1.4793038158633467
14.635,takeoff,2,3,1.4792660483824411
14.669,takeoff,2,3,1.4791731150505802
14.703,takeoff,2,3,1.4790250058214052
14.737,takeoff,2,3,1.4788267348913888
14.771,takeoff,2,3,1.4785877616244534
14.805,takeoff,2,3,1.4783178987511023
14.84,takeoff,2,3,1.4780220903481176
14.874,takeoff,2,3,1.4777306328733184
14.908,takeoff,2,3,1.4774447379720497
14.942,takeoff,2,3,1.4771775245659415
14.975999999999999,takeoff,2,3,1.4769474355563632
15.01,takeoff,2,3,1.4767601783883288
15.044,takeoff,2,3,1.4766157900987527
15.078,takeoff,2,3,1.4765137483282307
15.112,takeoff,2,3,1.4764477177921396
15.146,takeoff,2,3,1.4764123196541232
15.182,takeoff,2,3,1.4763985574020986
15.216,takeoff,2,3,1.476397791644967
15.251,takeoff,2,3,1.4764003626160604
15.285,takeoff,2,3,1.4763917130034698
15.319,takeoff,2,3,1.4763625952312913
15.353,takeoff,2,3,1.4763138096284172
15.387,takeoff,2,3,1.4762429555956398
15.421,takeoff,2,3,1.4761578010720084
15.457,takeoff,2,3,1.4760485235353016
15.491,takeoff,2,3,1.4759325645649155
15.525,takeoff,2,3,1.4758089433194477
15.559,takeoff,2,3,1.4756779301549623
15.594,takeoff,2,3,1.4755452876963209
15.628,takeoff,2,3,1.4754075298520124
15.662,takeoff,2,3,1.4752680491326806
15.696,takeoff,2,3,1.4751259270831463
15.73,takeoff,2,3,1.4749840436847326
15.764,takeoff,2,3,1.4748474118025712
15.798,takeoff,2,3,1.474721561127069
15.832,takeoff,2,3,1.4746016566865898
15.867,takeoff,2,3,1.474487701868568
15.902,takeoff,2,3,1.4743885550631217
15.936,takeoff,2,3,1.4743057440384955
15.97,takeoff,2,3,1.4742403973841838
16.004,takeoff,2,3,1.4742003029032016
16.038,takeoff,2,3,1.474183763333989
16.072,takeoff,2,3,1.4741906498148432
16.106,takeoff,2,3,1.4742248225185237
16.14,takeoff,2,3,1.4742835125397082
16.174,takeoff,1,2,1.4735912298067033
16.208,takeoff,1,2,1.4729077351183844
16.242,takeoff,1,2,1.472277462274575
16.276,takeoff,1,2,1.4716983937981605
16.31,takeoff,1,2,1.4711666704126187
16.344,takeoff,1,2,1.4706804044961297
16.378,takeoff,1,2,1.4702402459238457
16.412,takeoff,1,2,1.469844981146345
16.447,takeoff,1,2,1.4694799862117245
16.481,takeoff,1,2,1.469166609849088
16.516,takeoff,1,2,1.4688885052284097
16.55,takeoff,1,2,1.4686609752407134
16.584,takeoff,1,2,1.4684728893054377
16.62,takeoff,1,2,1.4683207173908746
16.654,takeoff,1,2,1.468217436850601
16.688,takeoff,1,2,1.468164165074918
16.722,takeoff,1,2,1.4681406354576552
16.756,takeoff,1,2,1.46812474200692
16.79,takeoff,1,2,1.468108448450939
16.824,takeoff,1,2,1.4680885499225613
16.858,takeoff,1,2,1.4680647754110743
16.892,takeoff,1,2,1.468038831743981
16.926,takeoff,1,2,1.4680116652356694
16.96,takeoff,1,2,1.4679854432667332
16.994,takeoff,1,2,1.4679616038892367
17.028,takeoff,1,2,1.4679374806325585
17.062,takeoff,1,2,1.467911086528408
17.096,takeoff,1,2,1.46788099948193
17.13,takeoff,1,2,1.467852335939214
17.165,takeoff,1,2,1.4678260304031934
17.199,takeoff,1,2,1.4678069044980486
17.234,hover,1,2,1.4677956613625718
17.268,hover,1,2,1.4677895053212895
17.302,hover,2,3,1.4677170625916205
17.336,hover,2,3,1.4673559473810476
17.37,hover,2,3,1.46702655684453
17.404,hover,2,3,1.4667384342108976
17.438,hover,2,3,1.4665131936079674
17.472,hover,2,3,1.4663765357836953
17.506,hover,2,3,1.4663475983526948
17.54,hover,2,3,1.4664391265568792
17.574,hover,2,3,1.4666550692826332
17.608,hover,2,3,1.4669906708619325
17.642,hover,2,3,1.4674458545501754
17.676,hover,2,3,1.4680094581587206
17.71,hover,2,3,1.4686658731866415
17.744,hover,2,3,1.4693984146095944
17.778,hover,2,3,1.470189113941707
17.812,hover,1,2,1.4707371076352977
17.846,hover,1,2,1.4711114516429156
17.881,hover,1,2,1.4714866265834146
17.915,hover,1,2,1.47183782282486
17.949,hover,1,2,1.4721704007480474
17.983,hover,1,2,1.4724812877098807
18.017,hover,1,2,1.4727685843713414
18.052,hover,1,2,1.4730379301526635
18.086,hover,1,2,1.4732746018837346
18.12,hover,1,2,1.473488085414977
18.154,hover,1,2,1.4736828592617917
18.188,hover,1,2,1.473863649948513
18.222,hover,1,2,1.4740323518577274
18.256,hover,1,2,1.4741922604363191
18.29,hover,1,2,1.4743520004254524
18.324,hover,1,2,1.4744969877569845
18.358,hover,1,2,1.4746378219548468
18.392,hover,1,2,1.4747684738423357
18.426,hover,1,2,1.4748896771527877
18.46,hover,1,2,1.4750038472810125
18.494,hover,1,2,1.475114611305522
18.528,hover,1,2,1.4752254690041406
18.562,hover,1,2,1.475337999286974
18.596,hover,1,2,1.4754516999276042
18.632,hover,1,2,1.4755749306858674
18.666,hover,1,2,1.4757022904300647
18.7,hover,1,2,1.4758284711741538
18.734,hover,1,2,1.4759606254358644
18.768,hover,1,2,1.4760929438213868
18.802,hover,1,2,1.4762288373905925
18.837,hover,1,2,1.47637745471868
18.871,hover,1,2,1.4765315128774852
18.905,hover,1,2,1.476677178179291
18.939,hover,1,2,1.4768245755814724
18.973,hover,1,2,1.4769674627481746
19.007,hover,1,2,1.4770992050748322
19.041,hover,2,3,1.4770499034900415
19.075,hover,2,3,1.4765796896388375
19.109,hover,2,3,1.476130988079098
19.143,hover,2,3,1.4756801493976677
19.177,hover,2,3,1.4752542917191465
19.211,hover,2,3,1.474863888915947
19.245,hover,2,3,1.4745178143114517
19.279,hover,2,3,1.4742210056072924
19.313,hover,2,3,1.4739761767716217
19.347,hover,2,3,1.4737808706060054
19.381,hover,2,3,1.4736299688200616
19.415,hover,2,3,1.4735179264755514
19.452,hover,2,3,1.4734338418697812
19.486,hover,2,3,1.473384900967085
19.52,hover,2,3,1.4733574882518954
19.554,hover,2,3,1.4733454086759845
19.588,hover,2,3,1.4733437961262579
19.622,hover,2,3,1.473350702816936
19.656,hover,2,3,1.4733627639544795
19.69,hover,2,3,1.4733765804568013
19.724,hover,2,3,1.4733904986331514
19.758,hover,2,3,1.4734031484629229
19.792,hover,2,3,1.4734165594799034
19.826,hover,2,3,1.473434809832337
19.86,hover,2,3,1.473461858659965
19.894,hover,2,3,1.473498809077461
19.928,hover,2,3,1.4735455887334499
19.963,hover,2,3,1.473602769279188
19.997,hover,2,3,1.4736647814680108
20.031,hover,2,3,1.4737318956276046
20.065,hover,2,3,1.4737971145361217
20.099,hover,2,3,1.4738695555287185
20.133,hover,2,3,1.473950085611503
20.167,hover,2,3,1.474038343721166
20.201,hover,2,3,1.4741351717999114
20.235,hover,2,3,1.4742397831450227
20.269,hover,2,3,1.4743496822640139
20.303,hover,2,3,1.4744593951435272
20.337,hover,2,3,1.4745631018383631
20.371,hover,2,3,1.4746541726500317
20.405,hover,2,3,1.474726776711518
20.439,hover,2,3,1.4747765028380897
20.473,hover,2,3,1.474800876083628
20.507,hover,2,3,1.4747995273043462
20.541,hover,2,3,1.4747749716122718
20.575,hover,2,3,1.4747319032539812
20.609,hover,2,3,1.47467499479621
20.643,hover,2,3,1.4746077729274265
20.677,hover,2,3,1.474536517024408
20.711,hover,2,3,1.474469922947671
20.745,hover,2,3,1.4744139860855991
20.779,hover,2,3,1.4743722952837959
20.813,hover,2,3,1.4743460726806648
20.847,hover,2,3,1.4743356337751834
20.881,hover,2,3,1.4743417353540222
20.916,hover,2,3,1.474365047430729
20.95,hover,2,3,1.474401360238229
20.984,hover,2,3,1.474447281020995
21.018,hover,2,3,1.4745021739136583
21.052,hover,2,3,1.474565576247088
21.086,hover,2,3,1.4746381425750426
21.121,hover,2,3,1.4747248545101281
21.155,hover,2,3,1.474823083014461
21.189,hover,2,3,1.474937888501996
21.223,hover,2,3,1.4750594775546693
21.257,hover,2,3,1.4751990955107845
21.292,hover,2,3,1.4753566042069541
21.327,hover,2,3,1.4755287467708664
21.361,hover,2,3,1.4757130101731948
21.395,hover,2,3,1.475913512571059
21.431,hover,2,3,1.4761423858086475
21.465,hover,2,3,1.4763759155264922
21.499,hover,2,3,1.4766261718315876
21.533,hover,2,3,1.4768914050411146
21.567,hover,2,3,1.4771686626820508
21.601,hover,1,2,1.4774401614106218
21.635,hover,1,2,1.4774452310726163
21.669,hover,1,2,1.477449811651763
21.703,hover,1,2,1.477452201505756
21.737,hover,1,2,1.4774521164890333
21.773,hover,1,2,1.4774493587705935
21.807,hover,1,2,1.477443953552446
21.841,hover,1,2,1.4774359189176836
21.875,hover,1,2,1.4774255404068288
21.909,hover,1,2,1.477411520033788
21.943,hover,1,2,1.477392353938207
21.984,hover,1,2,1.4773659543736517
22.018,hover,1,2,1.477323240753048
22.052,hover,1,2,1.4772801916961391
22.086,hover,1,2,1.4772333677373357
22.12,hover,1,2,1.47718719182094
22.154,hover,1,2,1.477144830327169
22.188,hover,1,2,1.4771080456602552
22.222,hover,1,2,1.477076943529731
22.256,hover,1,2,1.477049567704607
22.29,hover,1,2,1.4770235086434924
22.324,hover,1,2,1.4769967043041614
22.358,hover,1,2,1.4769675797104704
22.392,hover,1,2,1.476938183771163
22.426,hover,1,2,1.4769081793663337
22.46,hover,1,2,1.4768746815503075
22.494,hover,1,2,1.476835984065656
22.528,hover,1,2,1.4767914704108358
22.562,hover,1,2,1.4767432123856148
22.596,hover,1,2,1.4766936818217093
22.63,hover,1,2,1.4766444176490578
22.664,hover,1,2,1.4766001387353882
22.698,hover,1,2,1.4765573353133208
22.732,hover,1,2,1.4765211722308988
22.766,hover,1,2,1.476495234582149
22.8,hover,1,2,1.4764796350787301
22.834,hover,1,2,1.4764735281362753
22.869,hover,1,2,1.4764793109613885
22.903,hover,1,2,1.476500404255415
22.937,hover,1,2,1.4765378163993021
22.971,hover,1,2,1.4765898157946105
23.005,hover,1,2,1.4766517619382284
23.039,hover,1,2,1.4767187791133238
23.073,hover,1,2,1.4767884276308667
23.107,hover,1,2,1.4768575860248938
23.141,hover,1,2,1.4769223628187238
23.175,hover,1,2,1.4769800271430114
23.21,hover,1,2,1.4770293225025481
23.244,hover,1,2,1.477065671722612
23.278,hover,1,2,1.4770899515659788
23.312,hover,1,2,1.4771017028420697
23.346,hover,1,2,1.4771014245161804
23.381,hover,2,3,1.4769866046348377
23.415,hover,2,3,1.4768272107402036
23.449,hover,2,3,1.476673638310225
23.483,hover,2,3,1.47654806575001
23.517,hover,2,3,1.4764158925884547
23.552,hover,2,3,1.4762865163873249
23.586,hover,2,3,1.476152029542725
23.62,hover,2,3,1.4760078264606158
23.655,hover,2,3,1.4758445652881362
23.689,hover,2,3,1.4756674588398409
23.723,hover,2,3,1.4754934842677212
23.757,hover,2,3,1.4753134124111291
23.796,hover,2,3,1.4751499101121417
23.83,hover,2,3,1.4749500341694928
23.864,hover,2,3,1.4748075783297996
23.898,hover,2,3,1.4746765649328737
23.932,hover,2,3,1.4745640421813733
23.967,hover,2,3,1.474469281230712
24.001,hover,2,3,1.474398156114906
24.035,hover,2,3,1.4743448467144111
24.069,hover,2,3,1.4743054468574197
24.103,hover,2,3,1.474279823782968
24.137,hover,2,3,1.4742701843457555
24.172,hover,2,3,1.474277819917674
24.206,hover,2,3,1.4743000976291274
24.242,hover,2,3,1.474338648122995
24.276,hover,2,3,1.4743873119401363
24.31,hover,2,3,1.474440581793979
24.344,hover,2,3,1.4745002375074014
24.378,hover,2,3,1.4745660108615803
24.412,hover,2,3,1.4746491150838503
24.446,hover,2,3,1.4747477677924599
24.48,hover,2,3,1.4748659632697423
24.514,hover,2,3,1.475001771011057
24.548000000000002,hover,2,3,1.475153256948868
24.582,hover,2,3,1.4753200294851836
24.616,hover,2,3,1.4754988065905439
24.65,hover,2,3,1.47568469979397
24.684,hover,2,3,1.4758731374464955
24.718,hover,2,3,1.4760605615864661
24.752,hover,2,3,1.4762470415097768
24.786,hover,2,3,1.4764323567584747
24.82,hover,2,3,1.4766158611405251
24.854,hover,2,3,1.4767977367544178
24.888,hover,2,3,1.4769765188043784
24.922,hover,2,3,1.4771493613366444
24.956,hover,2,3,1.477315179763249
24.99,hover,2,3,1.477477005578046
25.024,hover,2,3,1.4776185556894552
25.058,hover,2,3,1.47775074486013
25.093,hover,2,3,1.477875053582353
25.127,hover,2,3,1.4779915863651303
25.161,hover,2,3,1.4781112343140617
25.195,hover,2,3,1.4782381670717921
25.23,hover,2,3,1.478377326616517
25.264,hover,2,3,1.478518936897752
25.298,hover,2,3,1.4786674016774013
25.332,hover,2,3,1.478824303675251
25.366,hover,1,2,1.478817439326801
25.4,hover,1,2,1.4787396732303475
25.434,hover,1,2,1.4786427312949606
25.468,hover,1,2,1.4785274812491733
25.502,hover,1,2,1.4783989003583051
25.536,hover,1,2,1.4782611585720542
25.57,hover,1,2,1.4781187201138068
25.604,hover,1,2,1.4779762862795465
25.638,hover,1,2,1.4778378452076462
25.672,hover,1,2,1.4777051349662111
25.707,hover,1,2,1.4775783811685614
25.741,hover,1,2,1.4774669189912248
25.775,hover,1,2,1.4773682260496837
25.809,hover,1,2,1.477283117465612
25.843,hover,1,2,1.4772110902922835
25.877,hover,1,2,1.477150767536049
25.911,hover,1,2,1.4770978756550406
25.945,hover,1,2,1.4770476494008193
25.979,hover,1,2,1.476996902226579
26.013,hover,1,2,1.4769450375574462
26.047,hover,1,2,1.476891253896086
26.081,hover,1,2,1.476836260604783
26.115,hover,1,2,1.4767810428806254
26.149,hover,1,2,1.476728754518674
26.183,hover,1,2,1.476683644463834
26.217,hover,1,2,1.4766514756678208
26.251,hover,1,2,1.4766388053024533
26.285,hover,1,2,1.4766490078945393
26.319,hover,1,2,1.4766829030971707
26.353,hover,1,2,1.4767394678330126
26.388,hover,1,2,1.476814933472632
26.422,hover,1,2,1.4768965511846153
26.456,hover,1,2,1.4769784202723806
26.493,hover,1,2,1.477058746967303
26.527,hover,1,2,1.4771174570789218
26.561,hover,1,2,1.4771604025838523
26.595,hover,1,2,1.4771901225072686
26.629,hover,1,2,1.4772116918553932
26.663,hover,1,2,1.477228231231359
26.697,hover,1,2,1.4772403075169118
26.732,hover,2,3,1.4770967935367636
26.766,hover,2,3,1.4767776792662717
26.802,hover,2,3,1.4764370464776693
26.836,hover,2,3,1.4761198339812507
26.87,hover,2,3,1.475814986088653
26.904,hover,2,3,1.4755293578640034
26.938,hover,2,3,1.475265571352655
26.973,hover,2,3,1.4750184191324898
27.007,hover,2,3,1.474800970526977
27.042,hover,2,3,1.4745944686610324
27.076,hover,2,3,1.4744032272464562
27.11,hover,2,3,1.4742158864457968
27.144,hover,2,3,1.474026299735926
27.178,hover,2,3,1.4738288964348851
27.212,land,2,3,1.4736184605966576
27.246,land,2,3,1.4733897871610664
27.28,land,2,3,1.4731331990854528
27.314,land,2,3,1.4728744701908596
27.348,land,2,3,1.4725975110489227
27.382,land,2,3,1.4723172194680791
27.416,land,2,3,1.472043124115256
27.451,land,2,3,1.471775863474884
27.485,land,2,3,1.4715345293998665
27.519,land,2,3,1.4713102880002347
27.553,land,2,3,1.471099202795978
27.587,land,2,3,1.4708932518067577
27.621,land,2,3,1.4706810763587557
27.655,land,2,3,1.470455367653599
27.69,land,2,3,1.4702028434673857
27.724,land,2,3,1.4699338415132968
27.758,land,2,3,1.4696406314571295
27.792,land,2,3,1.4693311231582655
27.826,land,2,3,1.4690180122581202
27.86,land,2,3,1.4687171174009859
27.894,land,2,3,1.4684429515057797
27.928,land,2,3,1.4682058648460672
27.962,land,2,3,1.4680117232751835
27.996,land,2,3,1.467864090415185
28.03,land,2,3,1.4677622595095774
28.064,land,2,3,1.4677007556119568
28.098,land,2,3,1.4676725499740155
28.132,land,2,3,1.4676647031048446
28.166,land,2,3,1.4676609200694757
28.2,land,2,3,1.4676514938353789
28.241,land,2,3,1.4676313111312476
28.275,land,2,3,1.467584440370374
28.309,land,2,3,1.4675185709368999
28.343,land,2,3,1.467425337129809
28.377,land,2,3,1.4673068056877476
28.411,land,2,3,1.4671669492460753
28.445,land,2,3,1.467009527739757
28.48,land,2,3,1.4668352219978467
28.514,land,2,3,1.4666622205952822
28.548000000000002,land,2,3,1.4664920227069436
28.582,land,2,3,1.4663315779506265
28.616,land,2,3,1.4661874066350329
28.65,land,2,3,1.4660661816275677
28.684,land,2,3,1.4659698262335377
28.718,land,2,3,1.4658967274371766
28.753,land,2,3,1.4658400083578118
28.787,land,2,3,1.465796968104512
28.821,land,2,3,1.465759914064123
