time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,plant_gust_force_x_N,plant_gust_force_y_N,plant_gust_force_z_N,plant_mass_kg,controller_nominal_mass_kg,fault_effectiveness_1,fault_effectiveness_2,fault_effectiveness_3,fault_effectiveness_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,74.7028535629344,-74.7028535629344,74.7028535629344,-74.7028535629344,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.01,4.26513497846044e-11,-5.503400082975156e-11,3.3905423161687875e-05,0.0,0.0,0.02,6.161045047528941e-07,4.774809634152118e-07,-1.4721713260632643e-13,74.7988550625577,-74.79837625628902,74.7980051814529,-74.79848398772414,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.02,7.517830532923673e-10,-9.70042769821335e-10,0.00023299533138655424,0.0,0.0,0.04,2.564831871232278e-06,1.9877439648335917e-06,-2.5671599865201643e-12,74.87884673636071,-74.87724667913588,74.87600663531245,-74.87760669258213,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.03,4.04522346156298e-09,-5.2196450256881625e-09,0.0006845625190896719,0.0,0.0,0.06,5.891042661041284e-06,4.565553426385728e-06,-1.373775207086322e-11,74.9363334624881,-74.93327229733293,74.93089989727041,-74.93396106266555,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.04,1.3281040070930803e-08,-1.713683820323332e-08,0.0014303592479467202,0.0,0.0,0.08,1.0537431736551597e-05,8.166493334004425e-06,-4.4904689272121516e-11,74.97072337100897,-74.96603592799028,74.96240316877913,-74.96709061258227,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.05,3.321219110581185e-08,-4.2854492087379746e-08,0.002490880441843961,0.0,0.0,0.1,1.6385813386329214e-05,1.2698963830998876e-05,-1.1153177229233264e-10,74.98373578907925,-74.97736427732805,74.9724263765246,-74.97879789022416,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.06,6.983901449771851e-08,-9.011502226514127e-08,0.0038757609842009653,0.0,0.0,0.12,2.3280440450104964e-05,1.804225435832149e-05,-2.3213993290626347e-10,74.97791783322701,-74.96987263171081,74.96363763962266,-74.97168284519411,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.07,1.302412617365435e-07,-1.6805367102503305e-07,0.005589837742242225,0.0,0.0,0.14,3.104972456087118e-05,2.4063377546689065e-05,-4.2690385565002464e-10,74.95585746759224,-74.94619261571333,74.93870241997197,-74.94836727930846,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.08,2.222475948914877e-07,-2.867720597771871e-07,0.007635388867209005,0.0,0.0,0.16,3.952135773220202e-05,3.06287863817408e-05,-9.593057554863471e-10,74.91990550126627,-74.90870162342,74.90001871312558,-74.91122260772991,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.09,3.544965857908607e-07,-4.574169144993729e-07,0.01001312515943451,0.0,0.0,0.18,4.8531569595861966e-05,3.761155373062907e-05,-2.0388062194135964e-09,74.87219093127055,-74.85953832478465,74.84973268116215,-74.86238532326387,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1,5.361511493886368e-07,-6.918116008909182e-07,0.012723033320536979,0.0,0.0,0.2,5.793952511482126e-05,4.4902527023455894e-05,-3.9078528913440425e-09,74.81454026834619,-74.80052718404727,74.78966719863475,-74.80368035119976,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.11,7.767672667083732e-07,-1.002286743736075e-06,0.015764616186749663,0.0,0.0,0.22000000000000003,6.761241271002894e-05,5.239877235057839e-05,-6.765132124682339e-09,74.74850430726057,-74.73322006239735,74.72137495036093,-74.73665931340389,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.12,1.086119743562769e-06,-1.4014554065243552e-06,0.019136952691287398,0.0,0.0,0.24,7.742238186160654e-05,6.000120076501281e-05,-1.0766829508032996e-08,74.67539169097067,-74.6589298345758,74.64617208862042,-74.6626341331005,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.13,1.4740886126396136e-06,-1.902066520620231e-06,0.02283887829341709,0.0,0.0,0.26,8.724547537647298e-05,6.761374114999208e-05,-1.6006418469869894e-08,74.59627684831733,-74.57873683056475,74.56514351538394,-74.58268381275181,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.14,1.9505319729463126e-06,-2.5168408146857564e-06,0.02686888143171986,0.0,0.0,0.28,9.696124398709144e-05,7.514304227723261e-05,-2.250545239175951e-08,74.51208603589333,-74.4935736375219,74.4792267230975,-74.49773951461552,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15,2.525160528136372e-06,-3.258308932900526e-06,0.03122520139553853,0.0,0.0,0.3,0.00010645382857710392,8.249931225085828e-05,-3.0219294642776427e-08,74.42360437132874,-74.40423113824677,74.38921706191871,-74.40859082289998,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.16,3.207367956669349e-06,-4.138592555033508e-06,0.03590579644387652,0.0,0.0,0.32,0.00011561371050948385,8.959767566360378e-05,-3.905066159638882e-08,74.33148418449318,-74.31136612222431,74.29577477687408,-74.31589352131694,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.17,4.00626306251755e-06,-5.169445887759666e-06,0.0409085424651109,0.0,0.0,0.34,0.00012433825318375528,9.635859601297173e-05,-4.886454104828358e-08,74.23631427427163,-74.21557006212076,74.19949341027034,-74.22023847603336,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.18,4.930420455517389e-06,-6.361933940092225e-06,0.04623109709570046,0.0,0.0,0.36,0.0001325344577135013,0.0001027100109225101,-5.9509774060394e-08,74.13858252021413,-74.11733145247197,74.10086193044432,-74.12211403775966,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.19,5.987837107127959e-06,-7.726376449183504e-06,0.051870974735289815,0.0,0.0,0.38,0.00014011989851159845,0.00010858805407926728,-7.083243042927186e-08,74.03870750237262,-74.01706744404002,74.00029637924958,-74.02193767495024,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2,7.185855965379527e-06,-9.272249296199727e-06,0.05782557641860294,0.0,0.0,0.4,0.0001470237727947377,0.00011393786681130042,-8.268723950851752e-08,73.93704649020697,-73.91513193097018,73.89814803524169,-73.92006403893761,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21,8.531095007599317e-06,-1.1008092938423674e-05,0.06409219968437632,0.0,0.0,0.42000000000000004,0.00015318763526065565,0.0001187141665968455,-9.494514643925094e-08,73.83390796206174,-73.81182827346242,73.79471629323118,-73.81679764042238,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.22,1.0029452937979058e-05,-1.2941519744095645e-05,0.0706681709315753,0.0,0.0,0.44000000000000006,0.00015856544144507046,0.00012288128035976446,-1.0749733612428558e-07,73.72951557547145,-73.70737354125927,73.69021311893414,-73.71235703101173,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
