metric,value
generated_at,2026-05-15T23:46:05
raw_file,results/formation/triangle_figure8/formation_triangle_figure8_linear_mpc_sysblock/raw/formation_triangle_figure8_linear_mpc_sysblock.csv
scene_id,formation_triangle_figure8
controller_id,linear_mpc_sysblock
row_count,4001
duration_s,80.0
sample_rate_hz,50.0
position_rmse_m,0.02125081823719471
x_rmse_m,0.008114372934107569
y_rmse_m,0.019572598620186475
z_rmse_m,0.0016332822443121202
max_position_error_m,0.14377794881847064
steady_state_error_m,0.011013125730284781
settling_time_s,1.36
disturbance_window_start_s,15.0
disturbance_window_end_s,19.0
disturbance_peak_error_m,0.018460332859847252
disturbance_recovery_time_s,0.0
overshoot_x_pct,5.593306646783588
overshoot_y_pct,71.39246041768357
overshoot_z_pct,nan
overshoot_max_pct,71.39246041768357
roll_rmse_rad,0.0056044219939988755
pitch_rmse_rad,0.0025353348816112
yaw_rmse_rad,4.921345371885088e-05
max_tilt_rad,0.07135452353506325
minimum_altitude_m,0.9867451210858335
altitude_violation_count,0
tilt_violation_count,0
constraint_violation_count,0
constraint_violation_rate_hz,0.0
altitude_violation_rate_hz,0.0
tilt_violation_rate_hz,0.0
control_energy,6.392132491781262
control_energy_per_second,0.07990165614726577
control_smoothness,70.0502924530063
control_smoothness_per_second,0.8756286556625789
control_command_min,-0.8724659296624144
control_command_max,0.8536037788354638
control_command_normalized,False
saturation_ratio,nan
nan_count,0
valid,True
tracking_score,100.0
robustness_score,100.0
safety_score,100.0
energy_score,43.78067355713489
smoothness_score,86.1622660414817
fault_tolerance_score,100.0
total_health_score,93.68618065778757
formation_error_rmse_m,2.694636426978494e-10
formation_error_max_m,7.99290034074404e-10
formation_keeping_rate,1.0
follower1_formation_error_rmse_m,2.735361855114123e-10
follower1_formation_error_max_m,8.316816264001436e-10
follower2_formation_error_rmse_m,2.845432426993716e-10
follower2_formation_error_max_m,8.499989767441777e-10
min_inter_uav_distance_m,1.2806248466617063
formation_score,100.0
source,MWORKS_MCP
evidence_level,real_sysplorer_mcp_sysblock_formation_triangle_figure8_linear_mpc
