t,phase,uav_a,uav_b,distance_m
12.02,takeoff,2,3,1.4660079881998402
12.054,takeoff,2,3,1.4660079881651908
12.088,takeoff,2,3,1.4660079881380468
12.122,takeoff,2,3,1.4660079881073778
12.156,takeoff,2,3,1.4660079880733163
12.19,takeoff,2,3,1.4660079880270518
12.224,takeoff,2,3,1.4660079880017773
12.258,takeoff,2,3,1.466007987973665
12.292,takeoff,2,3,1.466007987945467
12.326,takeoff,2,3,1.4660079879173977
12.36,takeoff,2,3,1.4660079878737622
12.395,takeoff,2,3,1.4660079878506571
12.429,takeoff,2,3,1.4660079878267556
12.463,takeoff,2,3,1.4660079877946737
12.497,takeoff,2,3,1.4660079877731187
12.531,takeoff,2,3,1.466007987733395
12.565,takeoff,2,3,1.4660079877173777
12.603,takeoff,2,3,1.466007925332728
12.637,takeoff,2,3,1.466002701024304
12.671,takeoff,2,3,1.4659845426434748
12.705,takeoff,2,3,1.4659414628139547
12.741,takeoff,2,3,1.4658673299317113
12.775,takeoff,2,3,1.4657807916114691
12.809,takeoff,2,3,1.4656964670265733
12.843,takeoff,2,3,1.465637204379642
12.877,takeoff,2,3,1.4656283185760324
12.911,takeoff,2,3,1.4656936670240792
12.945,takeoff,2,3,1.4658535105132462
12.979,takeoff,2,3,1.4661256138439371
13.013,takeoff,2,3,1.4665232365002954
13.047,takeoff,2,3,1.467053914062274
13.081,takeoff,2,3,1.467718831407678
13.115,takeoff,2,3,1.4685146188937879
13.149,takeoff,2,3,1.469432153173295
13.183,takeoff,2,3,1.4704570663834347
13.217,takeoff,2,3,1.4715706963950765
13.251,takeoff,2,3,1.4727530640801398
13.285,takeoff,2,3,1.4739850809039066
13.32,takeoff,2,3,1.4752857567848479
13.354,takeoff,2,3,1.4765642481493213
13.388,takeoff,2,3,1.4778439958669036
13.422,takeoff,2,3,1.4791149527979826
13.456,takeoff,2,3,1.4803721262628997
13.491,takeoff,2,3,1.481651351273981
13.525,takeoff,2,3,1.4828807176952432
13.56,takeoff,2,3,1.4841361790179517
13.595,takeoff,2,3,1.4853872345880574
13.629,takeoff,2,3,1.4864497943666586
13.663,takeoff,2,3,1.4871260914934445
13.697,takeoff,2,3,1.487379746040148
13.731,takeoff,2,3,1.4872466818078216
13.765,takeoff,2,3,1.4867854024367326
13.799,takeoff,2,3,1.4860629067543778
13.833,takeoff,2,3,1.4851412789180432
13.867,takeoff,2,3,1.484076241512188
13.901,takeoff,2,3,1.4829256492962266
13.935,takeoff,2,3,1.4817433333763976
13.969,takeoff,2,3,1.4805795099266301
14.003,takeoff,2,3,1.4794805394328452
14.037,takeoff,2,3,1.4784755601896915
14.071,takeoff,2,3,1.4775884230025913
14.105,takeoff,2,3,1.4768347590072144
14.14,takeoff,2,3,1.4762062468450794
14.174,takeoff,2,3,1.4757423594240644
14.208,takeoff,2,3,1.47541488757968
14.243,takeoff,2,3,1.4752008469397935
14.278,takeoff,2,3,1.4750860090660272
14.313,takeoff,2,3,1.4750485170502297
14.347,takeoff,2,3,1.4750639898156466
14.381,takeoff,2,3,1.475104973564768
14.415,takeoff,2,3,1.4751427496884275
14.449,takeoff,2,3,1.4751582048951837
14.483,takeoff,2,3,1.4751386876701813
14.517,takeoff,2,3,1.4750715106723034
14.552,takeoff,2,3,1.4749484373465354
14.586,takeoff,2,3,1.4747782171697013
14.62,takeoff,2,3,1.474562416896995
14.654,takeoff,2,3,1.4743150697452412
14.688,takeoff,2,3,1.4740478762310214
14.723,takeoff,2,3,1.4737667574474975
14.757,takeoff,2,3,1.4735084233946185
14.791,takeoff,2,3,1.473275882503256
14.825,takeoff,2,3,1.47308023690232
14.859,takeoff,2,3,1.4729303690574427
14.893,takeoff,2,3,1.4728274096529017
14.927,takeoff,2,3,1.4727693354540512
14.962,takeoff,2,3,1.4727547957639344
14.996,takeoff,2,3,1.4727862446491478
15.03,takeoff,2,3,1.4728466755153435
15.064,takeoff,2,3,1.4729248559910966
15.098,takeoff,2,3,1.4730058843566527
15.132,takeoff,2,3,1.4730777706459293
15.166,takeoff,2,3,1.4731333679419996
15.2,takeoff,2,3,1.4731636289176933
15.234,takeoff,2,3,1.473164085431906
15.268,takeoff,2,3,1.4731306243188746
15.302,takeoff,2,3,1.4730586022539716
15.336,takeoff,2,3,1.4729568257461838
15.37,takeoff,2,3,1.472833621181775
15.404,takeoff,2,3,1.4727000536461805
15.438,takeoff,2,3,1.4725675594297678
15.472,takeoff,2,3,1.4724412027416935
15.506,takeoff,2,3,1.4723313331993917
15.54,takeoff,2,3,1.472240433947663
15.574,takeoff,2,3,1.4721721073579994
15.608,takeoff,2,3,1.4721282045958077
15.642,takeoff,2,3,1.4720992455999795
15.676,takeoff,2,3,1.4720779639005952
15.71,takeoff,2,3,1.4720614474174627
15.744,takeoff,2,3,1.4720451799117702
15.778,takeoff,2,3,1.4720295344654077
15.812,takeoff,2,3,1.4720082862985338
15.847,takeoff,2,3,1.4719738747909636
15.881,takeoff,2,3,1.4719323716555703
15.915,takeoff,2,3,1.4718836865593936
15.949,takeoff,2,3,1.4718280086467506
15.983,takeoff,2,3,1.4717733928314058
16.017,takeoff,2,3,1.4717282928936286
16.051,takeoff,2,3,1.4716948668054481
16.085,takeoff,2,3,1.4716794655290706
16.119,takeoff,1,2,1.4715506121876292
16.153,takeoff,1,2,1.4708910018253085
16.187,takeoff,1,2,1.4702913308220826
16.221,takeoff,1,2,1.469748141465541
16.255,takeoff,1,2,1.46925965914414
16.289,takeoff,1,2,1.4688234818454196
16.323,takeoff,1,2,1.4684364209682281
16.357,takeoff,1,2,1.4680973651876144
16.401,takeoff,1,2,1.4677823348188055
16.435,takeoff,1,2,1.467493547331107
16.469,takeoff,1,2,1.467298744117279
16.503,takeoff,1,2,1.4671457634743699
16.537,takeoff,1,2,1.467034365243111
16.571,takeoff,1,2,1.4669619122139426
16.605,takeoff,1,2,1.4669302709358114
16.639,takeoff,1,2,1.4669330919700316
16.673000000000002,takeoff,1,2,1.4669514327937414
16.708,takeoff,1,2,1.466966005756762
16.742,takeoff,1,2,1.4669609645185797
16.776,takeoff,1,2,1.4669307672297178
16.81,takeoff,1,2,1.4668763803748466
16.844,takeoff,1,2,1.466799891707782
16.878,takeoff,1,2,1.4667061481757386
16.912,takeoff,1,2,1.4666003174009803
16.946,takeoff,1,2,1.4664877129473852
16.98,takeoff,1,2,1.466375202325767
17.014,takeoff,1,2,1.4662659264331788
17.048,takeoff,1,2,1.4661602714420077
17.082,hover,1,2,1.4660631155757824
17.116,hover,1,2,1.4659703964885056
17.15,hover,2,3,1.465774947423525
17.185,hover,2,3,1.4654155839261294
17.219,hover,2,3,1.465099107728802
17.253,hover,2,3,1.4648097895165362
17.287,hover,2,3,1.4645522957307844
17.321,hover,2,3,1.4643359295328606
17.355,hover,2,3,1.464168702332256
17.389,hover,2,3,1.4640577562226618
17.423,hover,2,3,1.4640078950117674
17.457,hover,2,3,1.464025983800187
17.491,hover,2,3,1.4641186559287802
17.525,hover,2,3,1.4642927378166664
17.559,hover,2,3,1.464545377539554
17.593,hover,2,3,1.4648761280454659
17.627,hover,2,3,1.4652957352447435
17.661,hover,2,3,1.465816561196397
17.695,hover,2,3,1.4664460482384307
17.729,hover,2,3,1.4671856236104568
17.763,hover,2,3,1.4680230007711357
17.797,hover,2,3,1.468930565113671
17.831,hover,1,2,1.4695656690732797
17.865,hover,1,2,1.4697600678484868
17.899,hover,1,2,1.4700215154864402
17.933,hover,1,2,1.4703442973521887
17.967,hover,1,2,1.470711145055095
18.001,hover,1,2,1.4710982804317971
18.035,hover,1,2,1.4714776423743616
18.069,hover,1,2,1.4718198798274347
18.103,hover,1,2,1.4720986782609824
18.137,hover,1,2,1.4722952660671027
18.171,hover,1,2,1.4724031548430225
18.205,hover,1,2,1.4724264247234857
18.239,hover,1,2,1.4723782212407968
18.273,hover,1,2,1.472284883080541
18.307,hover,1,2,1.4721765479636761
18.341,hover,1,2,1.4720807715225803
18.375,hover,1,2,1.4720254184740087
18.409,hover,1,2,1.4720366681964558
18.443,hover,1,2,1.4721369352251796
18.477,hover,1,2,1.4723401061586483
18.511,hover,1,2,1.4726515924559997
18.545,hover,1,2,1.4730615830392717
18.579,hover,1,2,1.4735468636371982
18.613,hover,1,2,1.4740700843331704
18.647,hover,1,2,1.4745933492913403
18.681,hover,1,2,1.475075074134962
18.715,hover,1,2,1.4754705516116084
18.749,hover,1,2,1.4757404386414819
18.783,hover,1,2,1.4758613247223695
18.817,hover,1,2,1.4758347945847456
18.851,hover,1,2,1.4756762362804248
18.885,hover,1,2,1.4754088843910615
18.919,hover,2,3,1.4750534276940759
18.953,hover,2,3,1.4743361055329933
18.987,hover,2,3,1.4736837187199643
19.021,hover,2,3,1.4731035076166967
19.055,hover,2,3,1.4727941951992032
19.089,hover,2,3,1.472554141749769
19.123,hover,2,3,1.4725457516860014
19.157,hover,2,3,1.472725992074915
19.191,hover,2,3,1.4730641547804992
19.225,hover,2,3,1.4735133810929593
19.259,hover,2,3,1.474015712750351
19.293,hover,2,3,1.474506152772912
19.328,hover,2,3,1.4749291814569025
19.362,hover,2,3,1.4751957845357129
19.396,hover,2,3,1.4752734806327936
19.43,hover,2,3,1.475136023949373
19.464,hover,2,3,1.474781797656311
19.498,hover,2,3,1.4742332880506204
19.532,hover,2,3,1.473536550215909
19.566,hover,2,3,1.4727545001635902
19.6,hover,2,3,1.471961417388266
19.634,hover,2,3,1.4712391402283087
19.668,hover,2,3,1.4706597595143378
19.701999999999998,hover,2,3,1.47028602540238
19.736,hover,2,3,1.4701584452056957
19.77,hover,2,3,1.4702987926101754
19.804,hover,2,3,1.4707051389849037
19.838,hover,2,3,1.471351561577569
19.872,hover,2,3,1.472186575354622
19.906,hover,2,3,1.4731336778153545
19.94,hover,2,3,1.4741047805314607
19.975,hover,2,3,1.475027620233173
20.009,hover,2,3,1.4757564699882326
20.043,hover,2,3,1.4762405441487152
20.077,hover,2,3,1.4764297809622065
20.111,hover,2,3,1.476304487687448
20.145,hover,2,3,1.475875595900979
20.179,hover,2,3,1.475182994203785
20.213,hover,2,3,1.4742944219420844
20.247,hover,2,3,1.4732985766268323
20.281,hover,2,3,1.4722919001731873
20.315,hover,2,3,1.4713745513270784
20.349,hover,2,3,1.4706383100722806
20.383,hover,2,3,1.4701588030391592
20.417,hover,2,3,1.4699884047887906
20.451,hover,2,3,1.4701502475272692
20.485,hover,2,3,1.470636871170626
20.519,hover,2,3,1.4714079223709675
20.553,hover,2,3,1.4723964973931842
20.588,hover,2,3,1.4735432630046308
20.622,hover,2,3,1.4746393227981576
20.656,hover,2,3,1.4756966640375764
20.69,hover,2,3,1.4765125130071715
20.724,hover,2,3,1.4770397066656182
20.758,hover,2,3,1.477184416014635
20.792,hover,2,3,1.4769457197951492
20.826,hover,2,3,1.4763168479135285
20.86,hover,2,3,1.4753437056137295
20.895,hover,2,3,1.4740699710230025
20.929,hover,2,3,1.4726843694273353
20.963,hover,2,3,1.4712826095805
20.999,hover,2,3,1.4701747000989993
21.033,hover,2,3,1.4689144664795806
21.067,hover,2,3,1.4682667061420491
21.102,hover,2,3,1.468073442698453
21.136,hover,2,3,1.4683875765131236
21.17,hover,2,3,1.469192192943643
21.204,hover,2,3,1.4704290244955176
21.238,hover,2,3,1.471999336627569
21.272,hover,2,3,1.4737689001618401
21.306,hover,2,3,1.4755790222614225
21.34,hover,2,3,1.4772673040928588
21.375,hover,2,3,1.4787130048449904
21.409,hover,2,3,1.479696016893523
21.443,hover,2,3,1.480159190863546
21.477,hover,2,3,1.4800793779932715
21.511,hover,2,3,1.4794482650848484
21.545,hover,2,3,1.4783407694544213
21.579,hover,2,3,1.4768759288145998
21.613,hover,2,3,1.4752087694866751
21.647,hover,1,2,1.473081339726548
21.682,hover,1,2,1.4699899804040606
21.716,hover,1,2,1.4673021204717933
21.75,hover,1,2,1.465434430375949
21.784,hover,1,2,1.4645076748032384
21.818,hover,1,2,1.4646599196384
21.852,hover,1,2,1.4659213231987172
21.886,hover,1,2,1.4682301367772395
21.92,hover,1,2,1.4714248741163771
21.955,hover,1,2,1.475382933227039
21.989,hover,1,2,1.4795616377898875
22.023,hover,2,3,1.4829756036390638
22.057,hover,2,3,1.4848860543470495
22.091,hover,2,3,1.4862214901275796
22.125,hover,2,3,1.4868364266510872
22.16,hover,2,3,1.4866457976079346
22.2,hover,2,3,1.485664965934348
22.235,hover,2,3,1.4835597739222322
22.269,hover,2,3,1.4812317772757677
22.303,hover,2,3,1.4785979913268428
22.337,hover,2,3,1.4758995778742738
22.371,hover,1,2,1.4718445611805548
22.405,hover,1,2,1.4667566658545366
22.439,hover,1,2,1.4622623254238907
22.473,hover,1,2,1.4586935860729195
22.508,hover,1,2,1.4562856633372343
22.542,hover,1,2,1.4553899598790385
22.576,hover,1,2,1.4560603691533405
22.61,hover,1,2,1.458291272517308
22.644,hover,1,2,1.461957091818252
22.678,hover,1,2,1.4668044317022801
22.712,hover,1,2,1.4724821335805829
22.746,hover,1,2,1.4785615263402674
22.78,hover,1,2,1.484579231391016
22.814,hover,1,2,1.4900555974838763
22.848,hover,2,3,1.4929748659295532
22.882,hover,2,3,1.4921411427189915
22.916,hover,2,3,1.4901755856262089
22.95,hover,2,3,1.4872259137344834
22.984,hover,2,3,1.4835321974805769
23.018,hover,2,3,1.4793910292940478
23.052,hover,2,3,1.4751377274366224
23.086,hover,2,3,1.4711010550931929
23.12,hover,2,3,1.4675859194825607
23.154,hover,2,3,1.4648609919284488
23.188,hover,1,2,1.4616310447978227
23.222,hover,1,2,1.4563188740380049
23.256,hover,1,2,1.4528842550334913
23.29,hover,1,2,1.4508138710555036
23.324,hover,1,2,1.4505577222519193
23.358,hover,1,2,1.452196830493405
23.392,hover,1,2,1.455661586155129
23.427,hover,1,2,1.4608995352400447
23.461,hover,1,2,1.4672488642456707
23.496,hover,1,2,1.4745892295587169
23.53,hover,1,2,1.481947656212976
23.564,hover,1,2,1.4889611176803628
23.598,hover,1,2,1.4950891269261548
23.637,hover,2,3,1.4969937867508847
23.671,hover,2,3,1.4939883810059118
23.705,hover,2,3,1.4899596512234832
23.739,hover,2,3,1.4849093038806542
23.773,hover,2,3,1.4792408650172524
23.807,hover,2,3,1.4733888100214878
23.843,hover,2,3,1.4676349986934758
23.877,hover,2,3,1.4625725839092376
23.911,hover,2,3,1.4586755132917175
23.945,hover,2,3,1.4560513894120326
23.979,hover,2,3,1.4549106123120241
24.013,hover,1,3,1.4486736035303334
24.047,hover,1,3,1.4464729850331401
24.081,hover,1,2,1.4494986802079564
24.115,hover,1,2,1.450523653006291
24.15,hover,1,2,1.4536324883813803
24.184,hover,1,2,1.4586330864156554
24.218,hover,1,2,1.464753188014371
24.252,hover,1,2,1.472037290295087
24.286,hover,1,2,1.4797704217273988
24.32,hover,1,2,1.4873720885183168
24.355,hover,1,2,1.4944588738548792
24.389,hover,2,3,1.4978211441369111
24.423,hover,2,3,1.4958509072589543
24.457,hover,2,3,1.49223855080742
24.491,hover,2,3,1.4872818369756964
24.525,hover,2,3,1.4814005761184772
24.56,hover,2,3,1.4748855469856812
24.594,hover,2,3,1.468620802145084
24.628,hover,2,3,1.462879952274311
24.662,hover,2,3,1.4579356121590246
24.696,hover,2,3,1.4544861877794186
24.73,hover,2,3,1.452403913401904
24.764,hover,2,3,1.4519896794788005
24.798000000000002,hover,1,3,1.44555878616027
24.832,hover,1,3,1.4446349018288713
24.866,hover,1,3,1.4505171849907783
24.9,hover,1,2,1.4525258404314876
24.934,hover,1,2,1.4557230908438814
24.968,hover,1,2,1.4605919500621822
25.002,hover,1,2,1.466796573757936
25.036,hover,1,2,1.4738747863478845
25.07,hover,1,2,1.4812855891915269
25.105,hover,1,2,1.4886739817735637
25.139,hover,1,2,1.495064427750641
25.173,hover,1,2,1.500210350367958
25.207,hover,2,3,1.4994205328458883
25.241,hover,2,3,1.495137613570557
25.275,hover,2,3,1.4894510189172003
25.309,hover,2,3,1.4828591560235407
25.343,hover,2,3,1.4759152184164888
25.377,hover,2,3,1.4691758807079984
25.411,hover,2,3,1.4629656598960272
25.445,hover,2,3,1.4581882240068293
25.479,hover,2,3,1.4546789456235658
25.513,hover,2,3,1.4528358151288345
25.547,hover,1,3,1.443299856614604
25.6,hover,1,3,1.434309018161947
25.634,hover,1,3,1.436693848525426
25.668,hover,1,3,1.4465581151293274
25.701999999999998,hover,1,2,1.451627630455943
25.736,hover,1,2,1.4552984407978728
25.77,hover,1,2,1.4604287170033163
25.804,hover,1,2,1.4664519251295882
25.838,hover,1,2,1.4734895071453848
25.872,hover,1,2,1.4804554069487215
25.906,hover,1,2,1.4870261894468935
25.94,hover,1,2,1.4927327771777696
25.974,hover,1,2,1.4971365758157615
26.009,hover,1,2,1.4999716775756653
26.043,hover,2,3,1.4960636488267682
26.077,hover,2,3,1.4892396371678114
26.111,hover,2,3,1.481810205527863
26.146,hover,2,3,1.4741709785154518
26.18,hover,2,3,1.46731646411403
26.214,hover,2,3,1.461501798388689
26.249,hover,2,3,1.4569998921171565
26.283,hover,1,3,1.4512329164475988
26.317,hover,1,3,1.4342042689002958
26.351,hover,1,3,1.423751349899302
26.385,hover,1,3,1.4200559140998454
26.419,hover,1,3,1.4239749288161945
26.453,hover,1,3,1.4349700440555546
26.487,hover,1,2,1.4491166693777957
26.522,hover,1,2,1.4524704969247402
26.556,hover,1,2,1.4575403095270754
26.59,hover,1,2,1.463703522664802
26.625,hover,1,2,1.4708738021059589
26.659,hover,1,2,1.4781443940072219
26.693,hover,1,2,1.4852036677512186
26.727,hover,1,2,1.491546827887329
26.761,hover,1,2,1.496852497202642
26.795,hover,2,3,1.4995951500564386
26.829,hover,2,3,1.492679338890913
26.863,hover,2,3,1.4846730656814389
26.897,hover,2,3,1.4762512272096566
26.931,hover,2,3,1.4680896871484455
26.965,hover,2,3,1.4607700909788146
26.999,hover,2,3,1.4548015455852108
27.033,hover,2,3,1.4505322275861483
27.067,land,1,3,1.4461504548776385
27.101,land,1,3,1.4299990265755178
27.135,land,1,3,1.4203113886922092
27.169,land,1,3,1.4178396675881157
27.204,land,1,3,1.4227430604728648
27.238,land,1,3,1.4351189999177858
27.272,land,1,2,1.4477813239406252
27.306,land,1,2,1.4505678921130558
27.34,land,1,2,1.454881566393763
27.375,land,1,2,1.4605599456997342
27.409,land,1,2,1.4668529250771647
27.443,land,1,2,1.4734422758223735
27.477,land,1,2,1.4798611589491537
27.511,land,1,2,1.485656818604959
27.545,land,1,2,1.4904446723430225
27.579,land,1,2,1.493893101892741
27.613,land,1,2,1.4957743927874259
27.647,land,1,2,1.4959909545863201
27.681,land,1,2,1.4946378502932984
27.715,land,1,2,1.4919564535568681
27.749,land,1,2,1.4882865168598471
27.783,land,1,2,1.4840237911067347
27.817,land,1,2,1.4795811283270996
27.852,land,1,2,1.475231493376307
27.886,land,1,2,1.4715792987027159
27.92,land,1,2,1.4687517279072662
27.954,land,1,2,1.4668634847805448
27.988,land,1,2,1.4659659718793687
28.022,land,1,2,1.4660669086434681
28.056,land,1,2,1.4671098264333122
28.09,land,1,2,1.4689759515811673
28.124,land,1,2,1.471491343757603
28.158,land,1,2,1.4744321356366212
28.2,land,1,2,1.477643842182048
28.235,land,1,2,1.4813642573795864
28.269,land,1,2,1.4839916543966556
28.303,land,1,2,1.4860669828033015
28.337,land,1,2,1.4874495597574955
28.371,land,1,2,1.4880590938967897
28.405,land,1,2,1.487881862425112
28.439,land,1,2,1.4869669858878127
28.474,land,1,2,1.4854219671070834
28.508,land,1,2,1.483337485454113
28.543,land,2,3,1.4807650526857843
28.578,land,2,3,1.4781754265971094
28.612,land,1,2,1.476147319337714
28.646,land,1,2,1.4740940727632414
28.682,land,1,2,1.4723604046179255
28.716,land,1,2,1.4712381590286479
28.75,land,1,2,1.4706688532956291
28.784,land,1,2,1.4706553270474032
28.818,land,1,2,1.4711594931884284
28.852,land,1,2,1.4721114428260662
28.886,land,1,2,1.4734135187379387
28.92,land,1,2,1.4749413583344486
28.954,land,1,2,1.4765638103250807
