time_s,position_x_m,position_y_m,position_z_m,position_ref_x_m,position_ref_y_m,position_ref_z_m,position_error_norm_m
39.6,9.925182449162268,9.519568846925266,15.48072520613636,10.0,9.600000000000001,15.0,0.49311617303951133
39.61,9.926402643940854,9.528189982710185,15.480604019038585,10.0,9.61,15.0,0.4930412486434553
39.62,9.927620918685838,9.53681320685178,15.4804838985825,10.0,9.619999999999997,15.0,0.49297418873933435
39.63,9.928837233424098,9.545438559083854,15.480362790240836,10.0,9.630000000000003,15.0,0.49291296075931396
39.64,9.930051540271672,9.554066099903537,15.480242757680925,10.0,9.64,15.0,0.4928595423740257
39.65,9.93126379997276,9.562695868226921,15.480121746507336,10.0,9.649999999999999,15.0,0.4928118992963651
39.660000000000004,9.932473965006443,9.57132792414338,15.480001820154456,10.0,9.660000000000004,15.0,0.4927720058914311
39.67,9.93368199683496,9.579962305751554,15.479880924361417,10.0,9.670000000000002,15.0,0.49273782632891455
39.68,9.934887848305614,9.588599072728108,15.479761122325797,10.0,9.68,15.0,0.4927113316128857
39.69,9.936091481599185,9.597238262354304,15.479640359924307,10.0,9.689999999999998,15.0,0.4926904845474029
39.7,9.937292849936266,9.605879933888911,15.479520700114541,10.0,9.700000000000003,15.0,0.49267725272455176
39.71,9.938491916216531,9.614524123795698,15.479400088913748,10.0,9.71,15.0,0.4926695977612202
39.72,9.93968863403876,9.6231708909102,15.479280589036676,10.0,9.719999999999999,15.0,0.4926694837906832
39.730000000000004,9.940882967021771,9.631820270878604,15.479160146644015,10.0,9.730000000000004,15.0,0.4926748714217256
39.74,9.942074869147316,9.640472322107838,15.479040824204903,10.0,9.740000000000002,15.0,0.49268772128582583
39.75,9.943264304753471,9.649127079426316,15.478920568026322,10.0,9.75,15.0,0.4927059931630893
39.76,9.94445122820966,9.6577846008071,15.478801440329159,10.0,9.759999999999998,15.0,0.49273164414400644
39.77,9.945635604573212,9.66644492026069,15.478681387569466,10.0,9.770000000000003,15.0,0.49276263335947595
39.78,9.946817388605796,9.675108095320939,15.478562471717279,10.0,9.780000000000001,15.0,0.49280091432348183
39.79,9.947996546083901,9.683774159180375,15.478442639380475,10.0,9.79,15.0,0.49284444569701213
39.800000000000004,9.949173032165941,9.692443168928458,15.478323952275701,10.0,9.800000000000004,15.0,0.4928951773856234
39.81,9.950346813347346,9.701115156939828,15.47820435716533,10.0,9.810000000000002,15.0,0.49295106775917286
39.82,9.951517845187647,9.709790179854295,15.47808591551013,10.0,9.82,15.0,0.49301406308639606
39.83,9.952686094900919,9.71846826922878,15.477966574229624,10.0,9.829999999999998,15.0,0.493082121624128
39.84,9.953851518452101,9.727149481248466,15.477848394526253,10.0,9.840000000000003,15.0,0.49315718597926333
39.85,9.95501408377349,9.73583384665283,15.47772932347928,10.0,9.850000000000001,15.0,0.49323721447271185
39.86,9.956173747239637,9.744521421167455,15.47761142203044,10.0,9.86,15.0,0.4933241460278817
39.87,9.957330477500557,9.753212234714836,15.477492637421259,10.0,9.869999999999997,15.0,0.4934159392055978
39.88,9.958484231344489,9.761906342556172,15.477375030330405,10.0,9.880000000000003,15.0,0.4935145292273309
39.89,9.959634978138553,9.770603773797493,15.477256548164185,10.0,9.89,15.0,0.4936178750682235
39.9,9.960782675088677,9.779304583230973,15.477139251335876,10.0,9.899999999999999,15.0,0.493727908232469
39.910000000000004,9.961927292278395,9.78800879914704,15.477021087419006,10.0,9.910000000000004,15.0,0.49384258828215083
39.92,9.963068787335201,9.796716475864246,15.476904116559233,10.0,9.920000000000002,15.0,0.4939638429919404
39.93,9.964207131058222,9.80542764085826,15.476786286499673,10.0,9.93,15.0,0.4940896326815304
39.94,9.965342281500329,9.814142347969744,15.476669657116146,10.0,9.939999999999998,15.0,0.49422188138668527
39.95,9.966474210175331,9.822860623860695,15.476552176323699,10.0,9.950000000000003,15.0,0.49435855035319637
39.96,9.96760287556517,9.831582521889601,15.476435903726163,10.0,9.96,15.0,0.49450155987139854
39.97,9.968728249897323,9.840308067906049,15.476318787412803,10.0,9.969999999999999,15.0,0.4946488722792649
39.980000000000004,9.969850292086386,9.849037314782349,15.476202886713333,10.0,9.980000000000004,15.0,0.49480240411785203
39.99,9.970968975072397,9.857770287557075,15.476086149893456,10.0,9.990000000000002,15.0,0.49496011898077275
40.0,9.972084258206111,9.866507038612445,15.475970636006728,10.0,10.0,15.0,0.49512392965859753
40.01,9.97319611513891,9.875247592177589,15.475854293497475,10.0,10.0,15.0,0.4926651196716864
40.02,9.974304507744641,9.883991995055466,15.475738578899051,10.0,10.0,15.0,0.49035223155028573
40.03,9.975409422516842,9.89274018943186,15.475618034147503,10.0,10.0,15.0,0.4881822178965597
40.04,9.976510829645857,9.90149196247728,15.475491693890904,10.0,10.0,15.0,0.4861562768696342
40.050000000000004,9.977608710389807,9.910246857270506,15.475354913983638,10.0,10.0,15.0,0.484271918170588
40.06,9.97870302851097,9.919004171727336,15.475207911069342,10.0,10.0,15.0,0.482531288037436
40.07,9.979793759949784,9.927762927502524,15.475047532870981,10.0,10.0,15.0,0.4809330985353144
40.08,9.980880860374043,9.9365218890432,15.474875379330852,10.0,10.0,15.0,0.47948059185466635
40.09,9.981964301213427,9.9452795735621,15.474688994191,10.0,10.0,15.0,0.4781728272354348
40.1,9.983044033828651,9.954034264112126,15.474490465668703,10.0,10.0,15.0,0.4770131609033658
40.11,9.984120027486131,9.962784061418253,15.474277530838936,10.0,10.0,15.0,0.47600039482151657
40.12,9.985192231815432,9.971526868941503,15.474052393139532,10.0,10.0,15.0,0.47513751760116735
40.13,9.986260615711158,9.980260488041854,15.473812818267728,10.0,10.0,15.0,0.47442281328767194
40.14,9.987325128708289,9.98898256147754,15.47356100933228,10.0,10.0,15.0,0.47385869821463256
40.15,9.988385740731454,9.997690714070135,15.473294727165246,10.0,10.0,15.0,0.473442839825768
40.160000000000004,9.989442402534044,10.006382446638774,15.473016150206437,10.0,10.0,15.0,0.4731770037158066
40.17,9.990495086122413,10.015055323074595,15.472723038163132,10.0,10.0,15.0,0.47305821729559067
40.18,9.991543744606787,10.02370681218156,15.472417546321683,10.0,10.0,15.0,0.47308758097384734
40.19,9.992588352870921,10.032334519234276,15.472097443648131,10.0,10.0,15.0,0.4732615027089973
40.2,9.993628867196053,10.040935976839117,15.471764869087647,10.0,10.0,15.0,0.47358044431570717
40.21,9.994665266006102,10.049508917968902,15.471417607666995,10.0,10.0,15.0,0.4740402442448422
40.22,9.99569750892417,10.058051015582741,15.471057789262002,10.0,10.0,15.0,0.4746407827652924
40.230000000000004,9.996725578660229,10.066560201706732,15.470683216671011,10.0,10.0,15.0,0.47537740032748843
40.24,9.997749437708158,10.07503434437018,15.470296015186777,10.0,10.0,15.0,0.4762494721952497
40.25,9.99876907323,10.08347162539051,15.469894005239425,10.0,10.0,15.0,0.47725192884470935
40.26,9.999784451296332,10.091870156137157,15.469479313865591,10.0,10.0,15.0,0.4783837352979461
40.27,10.000795563155808,10.100228399179263,15.469049776308962,10.0,10.0,15.0,0.4796395079413913
40.28,10.001802377911087,10.108544732571925,15.468607524195523,10.0,10.0,15.0,0.48101789911385084
40.29,10.002804890554541,10.11681791561514,15.468150407569794,10.0,10.0,15.0,0.4825133126945345
40.300000000000004,10.003803073114977,10.125046606802563,15.467680568270625,10.0,10.0,15.0,0.484124189827246
