time,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,jx_ref,jy_ref,jz_ref,yaw_ref
1.75,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
1.8,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
1.85,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
1.9000000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
1.9500000000000002,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.0,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.0500000000000003,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.1,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.15,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.2,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.25,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.3000000000000003,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.35,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.4000000000000004,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.45,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.5,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.5500000000000003,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.6,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.6500000000000004,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.7,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.75,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.8000000000000003,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.85,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.9000000000000004,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
2.95,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.0,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.0500000000000003,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.1,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.1500000000000004,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.2,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.25,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.3000000000000003,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.35,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.4000000000000004,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.45,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.5,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.5500000000000003,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.6,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.6500000000000004,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.7,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.75,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.8000000000000003,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.85,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.9000000000000004,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
3.95,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.0,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.05,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.1000000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.15,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.2,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
4.25,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
