time_s,uav1_tracking_error_m,uav2_tracking_error_m,uav3_tracking_error_m,minimum_pair_distance_m,formation_distance_error_m,clearance_lower_bound_m,uav1_x_m,uav1_y_m,uav1_z_m,uav2_x_m,uav2_y_m,uav2_z_m,uav3_x_m,uav3_y_m,uav3_z_m,uav1_ref_x_m,uav1_ref_y_m,uav1_ref_z_m,uav2_ref_x_m,uav2_ref_y_m,uav2_ref_z_m,uav3_ref_x_m,uav3_ref_y_m,uav3_ref_z_m
22.0,0.06286224742265797,0.030446860138750996,0.000740026410648096,2.415845484101424,0.0302565394882451,0.383774142101342,-32.33196260624717,-24.38987176212405,1.4329555887309438,-40.54484735971641,-25.62797620516603,2.1169028183831182,-40.99954669680618,-28.00058494042682,2.1000000000513297,-32.28616056430703,-24.34681970080752,1.432359667981745,-40.51485498439813,-25.622769185274905,2.1174991898525555,-41.0,-28.0,2.1
23.0,0.2226465497135105,0.007612935717442301,0.0007400263971866533,2.761440519937271,0.13663689898001313,0.22398983981048948,-32.106567233380204,-24.178333315920383,1.4434233371472374,-39.79773372081757,-25.51456893801001,2.069606716820468,-40.999546696813745,-28.000584940415653,2.0999999999881993,-31.929827185041457,-24.042930358337276,1.444116511220198,-39.79034888925432,-25.512793299429788,2.0701245591253756,-41.0,-28.0,2.1
24.0,0.18122344549386155,0.016214721160360986,0.0007400264098152065,3.239450651520745,0.12126887162552494,0.26541294403013843,-31.446794347381474,-23.62895370632467,1.4654993313092346,-39.06499313485837,-25.403342358391914,2.023357911946514,-40.99954669680669,-28.00058494042616,2.0999999999877454,-31.307907176532733,-23.5125425994236,1.464636104590778,-39.081103855650284,-25.405133955533763,2.0237478318800264,-41.0,-28.0,2.1
25.0,0.0035072089909892476,0.03833385774873704,0.0007400264148271498,3.7517309674051424,0.022414343205228466,0.40998748476126295,-30.625558554286634,-22.9346314039443,1.4887647795583976,-38.39609355722687,-25.30180598790533,1.9812179844363236,-40.99954669680402,-28.000584940430432,2.0999999999947447,-30.627201401617825,-22.932020980087973,1.4870952721929789,-38.43408410487694,-25.30692005405311,1.981439945208631,-41.0,-28.0,2.1
26.0,0.17261055830873856,0.05641308789152918,0.0007400264130497502,4.218645372580922,0.10705203268073966,0.2740258312152614,-29.99760802765524,-22.39707838611091,1.5037772929971345,-37.833820969033816,-25.216455250206376,1.9458206753586813,-40.999546696805076,-28.000584940429004,2.0999999999985715,-30.12992056254906,-22.50792838590237,1.5035025278996088,-37.889688211275164,-25.224283867759308,1.9458425160059718,-41.0,-28.0,2.1
27.0,0.2270025534092846,0.0681058499811315,0.0007400264119329463,4.5865892617688315,0.14215193328519918,0.21963383611471538,-29.768739364546693,-22.200032023816753,1.5090605927778962,-37.40932115143995,-25.15201770149869,1.9190406817015182,-40.99954669680532,-28.00058494042778,2.0999999999998304,-29.941522798881618,-22.34725841823961,1.5097185129933386,-37.476748944066095,-25.161602046286795,1.9188408863055355,-41.0,-28.0,2.1
28.0,0.06285002295639039,0.07106339034104005,0.010107143585072179,4.824531302864206,0.050378978525320285,0.37725795216895996,-29.858848591984742,-22.276123176296135,1.5122711644751534,-37.13718224959337,-25.110707654625564,1.9016635975868699,-40.99570117322789,-28.000145940088547,2.099351236987108,-29.910192368308476,-22.31226963362425,1.5149869776248313,-37.20753310918129,-25.12073662069074,1.901237168615562,-40.98574842113247,-27.99839361540474,2.0991886473845836
29.0,0.2898413427760129,0.06291619341135271,0.041748931187035716,4.888003742210939,0.21313239835788816,0.15679504674798705,-29.76601347928266,-22.13086090647798,1.58289894402731,-37.01044780055423,-25.09146943082797,1.89305588083944,-40.938449611916255,-27.99369280787097,2.094256833993076,-29.57889234988303,-21.909562616748254,1.587454586364837,-37.072741391093075,-25.1002760080048,1.8924232912550907,-40.89703840899236,-27.988394555071018,2.0941383227130115
30.0,0.18443096282188154,0.041283813996132034,0.06576022334339021,4.740235729596164,0.13732640299273413,0.26220542670211844,-29.14178607353625,-21.374724170284015,1.7171024379366384,-36.995607875424945,-25.089216544310293,1.8908347245183197,-40.753024184032434,-27.97280396161726,2.0820964893838925,-29.023007229288805,-21.23386437892691,1.709047291415285,-37.03650819464471,-25.094776015798914,1.8900540436900086,-40.687752433404356,-27.9648046237158,2.0822235218869602
31.0,0.2563057884163921,0.0024325943422118627,0.07120787678399074,4.419531534904233,0.20064423875758397,0.19033060110760786,-28.551309893010558,-20.66239430691006,1.782545127758084,-37.02735210972449,-25.09404391520932,1.8903454876509889,-40.40923450847701,-27.93405485352497,2.0620088188207477,-28.715026729298934,-20.859503070417627,1.7764140560743695,-37.02957927300774,-25.093805574497406,1.889396565816198,-40.33854999642603,-27.9254438328446,2.0623431764750007
32.0,0.23200681593042455,0.054503910171713056,0.06440700683576141,4.040661715158555,0.1788729285583394,0.21462957359357543,-28.52586771891629,-20.632630747942468,1.773617482785544,-36.99605821665851,-25.089902711414116,1.8814884267584535,-39.9162392066726,-27.878480991565947,2.0342014169520217,-28.65896276524771,-20.822647080648263,1.776199068587271,-36.942179541395035,-25.081703605185538,1.8807541019586997,-39.85231328408718,-27.8706370516724,2.034661371396784
33.0,0.2869712553016771,0.09144741304927821,0.05100201854300683,3.7286138366600414,0.15612854878868898,0.15966513422232287,-28.39267394904793,-20.70914757302898,1.7208630385552415,-36.78465667085714,-25.060590874584758,1.8561521800672482,-39.30019663939354,-27.809040540647395,1.9998332252637914,-28.128812699768197,-20.596412812250403,1.7254035462534019,-36.694171106712,-25.047362647722213,1.856229954188992,-39.2495928181292,-27.80270065804455,2.0003480626072294
34.0,0.1703346156234423,0.09343054758218892,0.03290326546308774,3.533697593368626,0.08905729526545705,0.27630177390055766,-27.48257555023077,-20.35105595120046,1.643732606420757,-36.35608942609699,-25.00119986341334,1.8128875399241557,-38.59666857033327,-27.7297419301659,1.9608130946951698,-27.33911570105554,-20.259420450289362,1.649739929200339,-36.26363556923433,-24.987747729391444,1.813656736247,-38.56405310774451,-27.725429189357662,1.9613197947807124
35.0,0.30816458714990974,0.0719498287529543,0.011505932642677914,3.449792981926095,0.2427313223463267,0.13847180237409024,-26.74485921125299,-20.011737993884907,1.614653699230178,-35.74523275707126,-24.916608982820105,1.7542009586774157,-37.84925501133765,-27.645496528571595,1.9195331525802577,-27.030338799776843,-20.12765414314808,1.6201549399560227,-35.674062253337866,-24.90611134396532,1.7553571742236334,-37.83791830131591,-27.643581993480534,1.919980418995247
36.0,0.11662153295972277,0.03889715674629187,0.011195705537773328,3.4541537838384793,0.09752279013230902,0.3300148565642772,-26.817662915957186,-20.031030231107028,1.618101601452153,-35.01930595457338,-24.816097627676243,1.6855455011602944,-37.106244911448314,-27.561746698654993,1.8786137059921146,-26.922148869173487,-20.082332669464662,1.6109372906745694,-34.98089022277189,-24.810129966368805,1.6868133227648934,-37.11741783815596,-27.562369879675035,1.8789618104166763
37.0,0.31450106733346234,0.0014297049819794302,0.03276810794901647,3.520599726643548,0.22163970978866665,0.13213532219053764,-26.592978656925933,-19.94363256148897,1.5585465061936896,-34.25852233572734,-24.710755599634794,1.6141912448670817,-36.41560621209556,-27.483899808833698,1.8406482618514703,-26.30258791483856,-19.822868116863344,1.5582512468210064,-34.25805029593241,-24.71004056734448,1.6153357812759825,-36.44823210024638,-27.48694176951702,1.8408645859828574
38.0,0.12016242819809436,0.0377456147636026,0.05109711932878475,3.619366802716808,0.10730070946856252,0.3264739613259056,-25.618576496566284,-19.53974847903484,1.4886680002764376,-33.54704463986107,-24.612237140521895,1.547904092425189,-35.82009571408208,-27.41677548763117,1.8079416400693356,-25.508982812753267,-19.490516003138357,1.4907648874590602,-33.5845070611354,-24.616777128117356,1.5487329101254115,-35.87093806397743,-27.42187134781723,1.8079988220878485
39.0,0.2987873584358276,0.06983945643394454,0.06404958699891858,3.718424478925346,0.15660633773801846,0.14784903108817238,-24.88000778793437,-19.22838321148316,1.456745766449812,-32.961537732585384,-24.531160805875242,1.4936232914905427,-35.352741007475046,-27.364096353407035,1.7822470728373447,-25.156030641128098,-19.34270394903838,1.4607506435620805,-33.030800891890124,-24.540107155059644,1.4939800468491087,-35.41645495188726,-27.370643713542204,1.7821247722660947
40.0,0.16656124397878033,0.08921241102294893,0.06949600355357634,3.7895180981615524,0.06515111937074783,0.2800751455452196,-24.942215644274803,-19.250205693767658,1.4610358744069976,-32.55713606204531,-24.475161867784855,1.4561232780486926,-35.03236419575552,-27.327984019902722,1.7645043260542397,-25.099361807515944,-19.305088795448686,1.455071268450399,-32.64558996217237,-24.486768194355538,1.4558887223545274,-35.10148988440136,-27.335142030735177,1.764193584876616
41.0,0.2851828773364599,0.0894718364710001,0.06528956667328774,3.81667049251538,0.2407720290036545,0.16145351218754006,-24.886214772211822,-19.14879242979448,1.4104016974233344,-32.3534856609962,-24.44696091253601,1.436658461469269,-34.8590391808944,-27.30844696507998,1.7545779142551237,-24.651153140457797,-18.987320959473738,1.4088960163497095,-32.44219226169778,-24.458604346665986,1.4357758771247555,-34.92398353157188,-27.315134179436978,1.7540880207871923
42.0,0.20649130522397124,0.06430378952146507,0.04927518273528579,3.804548634270573,0.17377349426951394,0.24014508430002873,-24.10103222089366,-18.586949449137283,1.332021304662153,-32.3213646867835,-24.442511966641092,1.4316086669485713,-34.80952824370883,-27.302865906864422,1.7509952057500842,-23.92784938225571,-18.474518135947335,1.3343799798804177,-32.38512761119503,-24.45070278179349,1.4301330774226217,-34.85855576481703,-27.30775940660695,1.7503631710585512
43.0,0.20977120640765476,0.008207273555785455,0.019172792537159943,3.7865025657973006,0.14052829456847055,0.23686518311634522,-23.28655117090508,-18.020108053562616,1.2817790284084987,-32.36878508553171,-24.447980312637064,1.4324301196637494,-34.83272665019209,-27.305480706919397,1.750683388939663,-23.45776341782382,-18.141239887179466,1.2859508897891667,-32.372299165145954,-24.44061452244192,1.431560798960341,-34.85182452081524,-27.30702148964463,1.7499810358033692
44.0,0.2927470926465601,0.11242325171966822,0.0313994020762124,3.8793982566076606,0.2701585755193562,0.15388929687743985,-23.159816889671227,-17.931729086779054,1.281636929714258,-32.31137984733602,-24.38133019578501,1.4512361764062105,-34.84118336995961,-27.307343737983736,1.7483383829976735,-23.399186018264526,-18.100254451539712,1.2800615053951399,-32.22299099808356,-24.31186067026064,1.4518557556733678,-34.80989544280828,-27.304772983413155,1.7477225207932405
45.0,0.021007018736415015,0.15655066290048683,0.07834985486347128,4.220143296134117,0.10515732568845118,0.2917706796095132,-23.351101940803954,-18.082498530167925,1.2886958027119642,-31.976045870598213,-24.096791782105324,1.5022728276163724,-34.71288259802593,-27.30047280687934,1.7384127412510606,-23.33722091757909,-18.097762625136752,1.2847436595964563,-31.85644754388115,-23.995776944574878,1.501678773950543,-34.634698683001155,-27.29537780887355,1.7382855255012235
46.0,0.14937395048428787,0.0921646641378519,0.09374624596096615,4.727795950745873,0.04582414236669289,0.2972624390397121,-23.239577893079503,-18.12533098117907,1.3046103329153516,-31.40420771808242,-23.608028658283253,1.5750511136486087,-34.37614143100447,-27.282119067652786,1.7190102108437926,-23.094947218421694,-18.088019979782754,1.3030501386601607,-31.335554527213088,-23.546591988454463,1.5724820088531488,-34.28256459631272,-27.276494119418192,1.7193177790549081
47.0,0.1352756483346565,0.020714298701417288,0.08172089497930314,5.179678698560231,0.08700224247739019,0.3113607411893435,-22.756227991712908,-18.08396425039899,1.3400949609658617,-30.78287063727097,-23.07186284936199,1.6482004880459342,-33.83950275967,-27.25328372050405,1.6905205425663838,-22.621789591343557,-18.068992710321833,1.3388024725868848,-30.799298891180737,-23.08415928800992,1.64537343290931,-33.75793210336757,-27.24835995845657,1.6910583844667144
48.0,0.095047882904759,0.11753555089795761,0.054859567175325044,5.377327719817009,0.12333053171381447,0.33078579161204236,-22.02668571607004,-18.04070816315167,1.3924354349527022,-30.304168539781084,-22.65797998170599,1.7019065018094672,-33.15580001627586,-27.216670078931603,1.6550457929615474,-21.931650926600593,-18.041239899021814,1.390950143015453,-30.393562549831923,-22.734278113078826,1.7005238084486125,-33.10105814467727,-27.213134161477154,1.6556757868522753
49.0,0.05841418643458701,0.15567797537612402,0.020530847065829316,5.246642786786844,0.1282508815615803,0.29264336713387595,-21.143666354346884,-18.007374601581226,1.456432449719455,-30.083724118611578,-22.46769349645936,1.7259899590109797,-32.396176594011614,-27.175954627710656,1.6159844995694297,-21.08527243034751,-18.00720415534463,1.4549034746214586,-30.20191614068041,-22.569014457912157,1.7265736599367199,-32.37572713482142,-27.17423725810927,1.6166057416488175
50.0,0.01551516752857582,0.09575735477853664,0.016666106920904197,4.900235669614982,0.06973573366956001,0.35256398773146336,-20.18794714768887,-17.97228120991788,1.5252185727937417,-30.10343367404661,-22.48484913400245,1.7276814124449509,-31.640304955424444,-27.135412626750288,1.5773634755110633,-20.172593720831898,-17.970502255716728,1.5238665265158438,-30.176352966592706,-22.54687220647786,1.730002241923628,-31.65696041662885,-27.13569237418497,1.5778892828335447
51.0,0.03388970120019205,0.08548019734453355,0.05137375129048686,4.657800685146657,0.06941755289032306,0.36284114516546645,-19.261235897104605,-17.935147821445863,1.5910942333342584,-30.150540933545326,-22.517453071726674,1.7284727536909894,-30.96739796945825,-27.099320750763503,1.5431611857037992,-19.29511292458834,-17.935215783299466,1.590169983643476,-30.094120308019377,-22.453270637184147,1.7305202520463785,-31.01872571535877,-27.10146613380092,1.5435106911420178
52.0,0.07883925449736232,0.19985871963744742,0.0777403322516587,4.848629642026512,0.14335142677138712,0.24846262287255258,-18.469449819444442,-17.902619797365446,1.6469273524991628,-29.922869012838525,-22.255476721676025,1.731020998977416,-30.44398777892009,-27.071251542258658,1.5166439605192839,-18.54824677263248,-17.905181767759526,1.6466040481817272,-29.78954826785141,-22.106590602544518,1.732438849871755,-30.5216465928819,-27.074809561380256,1.5167354622865383
53.0,0.10905274540889284,0.1182134256259094,0.08987006409158033,5.436169975876775,0.11262994585988562,0.3301079168840906,-17.894709156172645,-17.87935439276744,1.6874536625323784,-29.40380234094331,-21.66857826436368,1.7356589186231828,-30.11094068791779,-27.05339179392096,1.499687274650428,-18.00369069665515,-17.883283325039315,1.6877513309390504,-29.32630964751594,-21.579307859007887,1.7353569398222177,-30.200711901861617,-27.057598983734472,1.49944827517453
54.0,0.11624081030886799,0.057648857197617594,0.08202282344101265,6.119393582246021,0.040430889565082374,0.33039557921513196,-17.57561330864527,-17.86664042007735,1.7105033383907347,-28.84698367756497,-21.035673087985238,1.7385582109908313,-29.97105211124654,-27.04588962318466,1.4920928567320697,-17.69177892521641,-17.870740297127355,1.71131974275356,-28.88599339940289,-21.078116574134725,1.7381306343335123,-30.052985239935126,-27.049676932125294,1.49149096012692
55.0,0.09253742170178897,0.18406935875027866,0.04845138058661929,6.562316743659558,0.08233753109246203,0.26425198375972136,-17.491366523165812,-17.863306026063285,1.718287351731424,-28.512645237512086,-20.654159165450793,1.7392891531760573,-29.97691240857295,-27.04620341958379,1.4909084995950583,-17.5838445799397,-17.8663998918287,1.7194753858916092,-28.63463103101623,-20.79200260736572,1.739714047220336,-30.02531440389457,-27.04819304432655,1.4900004670965217
56.0,0.007084077244909076,0.15869028836153573,0.02036293539608546,6.609399497485884,0.1021990782023406,0.28963105414846424,-17.543373470745188,-17.865768207986527,1.7186337460113426,-28.484171351115126,-20.621235460726734,1.7399613827449951,-30.017790764966737,-27.04550336124876,1.4930704085348625,-17.54591608581858,-17.872237567231373,1.72,-28.589030345214688,-20.740345488028503,1.7399420729735708,-30.000147911465294,-27.035335853831974,1.4930959271832263
57.0,0.33867840496757334,0.2549655555581665,0.09563966290422447,6.431354601473816,0.07738456872176809,0.10795798455642663,-17.238560300610388,-17.93615872985138,1.7156466188338784,-28.40701160706774,-20.74250043047379,1.6193553663931788,-29.92238326464149,-26.99187024221007,1.5128297568906774,-16.90571974360057,-17.99861890654979,1.72,-28.153301182345498,-20.767713890250135,1.6177011734025766,-29.835763161803985,-26.95132819627645,1.5133251520563982
58.0,0.03533165711369253,0.11274845851161999,0.12009747154653418,6.264246065391129,0.096254923899739,0.32577015049846586,-16.219334674889865,-18.135987865641656,1.7202983922291524,-27.803936524598907,-20.81420857074601,1.5358208427493387,-29.580869973216252,-26.82110288411902,1.5583373904443039,-16.253594184098986,-18.12735519599506,1.72,-27.911192145595503,-20.78247045987571,1.5500031902195366,-29.473943548441955,-26.766422855368514,1.5578507563919892
59.0,0.29566869151968544,0.10109293306797575,0.09177430511388823,5.898779816131218,0.16876146120377317,0.15096769800431453,-15.895240468041104,-18.19649690198905,1.7223245420533093,-27.724330601050344,-20.78039476849994,1.5560644591899069,-29.018053585892584,-26.535136148503835,1.6256044258190372,-16.18093670560927,-18.12049706841284,1.7269786027260121,-27.813218900192762,-20.732576707823103,1.5504001441421125,-28.937042934962346,-26.492043614158636,1.623921868627161
60.0,0.19743178344939916,0.15115416426929476,0.037717006936871446,5.618065164152406,0.08878779519336118,0.24920460607460082,-15.889931379544192,-18.047643460286544,1.8110827587207106,-27.58990935936253,-20.61837840497382,1.555941319063094,-28.333935175867527,-26.18498009405938,1.7043576527554318,-15.71729544247493,-17.95186349052668,1.8126123799246625,-27.455072891265825,-20.550187647477337,1.5518512286960031,-28.300882890081166,-26.166938546255462,1.7022078691822207
61.0,0.22952531738569573,0.15260756834532782,0.022456949129207416,5.5678023119721916,0.13324568548400487,0.21711107213830425,-15.121110319130093,-17.704727289778923,1.972904944077004,-27.01341502539531,-20.306714194406204,1.5561395168303291,-27.64744193822806,-25.83368926638863,1.7819248411795912,-14.897506678881923,-17.65369349724137,1.9640260135104624,-26.87073397717014,-20.252607825815495,1.5542187691720841,-27.667646226410767,-25.843327451535117,1.7801341177771701
62.0,0.16228612849283008,0.012342825632644166,0.07573938009051456,5.679474664669922,0.10171132203761513,0.2843502610311699,-14.162912846615002,-17.374962968938007,2.0824287762282996,-26.238610772550615,-19.928404943199723,1.5579097349961732,-27.07104841007788,-25.539146774338093,1.8461043750740198,-14.31107807565613,-17.440400243599072,2.0723384100647837,-26.22688073782613,-19.924719801385525,1.5568274412424048,-27.13877053922333,-25.573049291850438,1.8452176807482559
63.0,0.3102784446630034,0.11762029694131225,0.10949420566022669,5.837171073245428,0.12937398637413158,0.13635794486099656,-13.921407742800804,-17.303023391957854,2.085942694983883,-25.61392260269235,-19.61684414434087,1.5589084738490355,-26.690024274654327,-25.344509256690376,1.8881860022474257,-14.214414216190637,-17.40502274724953,2.0899491016318295,-25.720409526670046,-19.666794804338345,1.5588794885448465,-26.787841745214347,-25.39370962674026,1.8884030583645204
64.0,0.09591852735194238,0.1690118615252518,0.10909994816165959,5.933977666321311,0.1629518663280871,0.27930948098474817,-14.088210895361977,-17.347030779292865,2.0761753065803203,-25.324566458546265,-19.46715777736475,1.559550405043822,-26.536029986513803,-25.2658047594009,1.9061629301025744,-14.012111121049124,-17.288771042823058,2.0800471724569665,-25.47595352260482,-19.542303396459964,1.559869940267784,-26.633487621266134,-25.314828049138683,1.9073979121443463
65.0,0.31642729736482866,0.10582136311832613,0.059824160269257014,5.934592821970415,0.26980280910236054,0.1302090921591713,-13.645267224990764,-17.068487880984442,2.043783856376101,-25.349010012395762,-19.47778224838673,1.5601281363023354,-26.558689543123158,-25.277359066905927,1.9079443544645804,-13.366939453245216,-16.918028786124477,2.0484685940088525,-25.443394876908137,-19.5256322410119,1.559937220161561,-26.612218697478312,-25.303992328232248,1.9100008507732997
66.0,0.05737645054109457,0.08041474218428182,0.05517684822254848,5.925854839061427,0.01894713321607829,0.3679066003257182,-12.663409100431075,-16.51059838426671,2.0102012644938836,-25.413923459002895,-19.50431041454697,1.5484393869768516,-26.59156544081804,-25.300772378134333,1.9089163501508668,-12.612369342865989,-16.48442167111967,2.0115353983737725,-25.348022529850457,-19.458254575969068,1.5468715763071492,-26.538357246095632,-25.286251990793097,1.9105072447472775
67.0,0.2740547929443288,0.1941848101746396,0.15105913332699283,6.067763362010819,0.3112749888897879,0.1725815965796712,-11.969451311837028,-16.11691678700115,1.9891638828648421,-25.151576561500697,-19.316629441636803,1.4972381015284506,-26.362165964441058,-25.24793917613059,1.9117140940160398,-12.207892074907122,-16.251992346352843,1.991737850257323,-24.99165108122842,-19.206488976852985,1.4980500617777837,-26.216245760555775,-25.20888597185452,1.9127156404959786
68.0,0.230797482648161,0.12440949042011916,0.1364345892834181,6.359843340526453,0.2418464908361626,0.21583890687583898,-11.969950514803653,-16.116160022605833,1.991817304928689,-24.534298986017976,-18.884223534870163,1.4191130210905778,-25.770314922118644,-25.102932300856036,1.916640111402586,-12.170177579052591,-16.230933508636355,1.9899074244661525,-24.433105117104294,-18.811893226168362,1.4215314180754217,-25.63791922502995,-25.069981202205643,1.916680646153184
69.0,0.05806104572293512,0.03474274595520381,0.04319802582490236,6.638505351961132,0.048283540032515816,0.38857534380106484,-12.137984301131157,-16.222754927008985,1.9890576267435305,-23.84136038192042,-18.39556050545865,1.3413644255443313,-24.974689398906804,-24.910785304364158,1.9220230748383536,-12.082781742402123,-16.20498272976375,1.9862448798148635,-23.87041043296236,-18.414366530861525,1.3444444157253308,-24.932711949238158,-24.900601711241237,1.9215155459308235
70.0,0.17069893502134315,0.1603138020210706,0.06326158749706591,6.75124593177305,0.2071475840542485,0.27593745450265683,-11.9416465023717,-16.176054502182502,1.9744402904094773,-23.372792830356406,-18.06373102860706,1.2920319699857394,-24.22440980489683,-24.730959313633925,1.9261748208438814,-11.78198804299279,-16.115666910168557,1.973639355374162,-23.50414543682366,-18.155611441067816,1.2942675233291376,-24.28602903004308,-24.74527883323256,1.925949202827952
71.0,0.1423171530339512,0.17067171391994368,0.13739141014699757,6.674319246586078,0.2083926305243692,0.2776496285900563,-11.368617750180745,-15.995775048687083,1.950764011308452,-23.261175495671175,-17.984440085611414,1.2812804383368286,-23.724358555997124,-24.61111962498747,1.9286730088774473,-11.23299144937683,-15.952651259208888,1.950632257844269,-23.40079255236082,-18.082595768859015,1.2801085766178766,-23.858117813044014,-24.642501413598193,1.9288829613397245
72.0,0.08774324847790974,0.03610027506806273,0.1443259527186415,6.548352598106838,0.11718080151703258,0.3015416693263585,-10.56312813622486,-15.75223473636817,1.9187155745987954,-23.364736431694503,-18.058721766026295,1.283924130088116,-23.562349648464917,-24.572151708016715,1.9297578211208002,-10.47861422728037,-15.728651155457378,1.9190181631031926,-23.392333007108512,-18.081753227395996,1.2805758958393396,-23.702839354170806,-24.60520601517487,1.9299475501663719
73.0,0.03380881317872141,0.06344690084190681,0.04640538309177485,6.529970197305363,0.04468952091616085,0.3848744416680932,-9.645333573593401,-15.481088481305273,1.8821718544711146,-23.37867871778288,-18.09751571596574,1.287566698976067,-23.640572747507193,-24.590524906775524,1.9300259918115645,-9.612891733626773,-15.471588875846786,1.8827378617735933,-23.318005918823353,-18.079013318167743,1.2861588749159443,-23.686498385327287,-24.59717598680864,1.9297841135260239
74.0,0.025098955286953367,0.07883479445234279,0.13493987977389538,6.507242180531528,0.10879186420583556,0.31092774227110465,-8.730338634841814,-15.210574374922064,1.8461603104440483,-23.198753370372835,-18.08280617111417,1.301524451077552,-23.625282554319877,-24.54602838141143,1.925248998975444,-8.754658210559944,-15.216750324815598,1.8467714047896455,-23.120701019757348,-18.071740094822083,1.3009791665298298,-23.51194281490442,-24.472797001357225,1.9254479914028855
75.0,0.08223686455473944,0.07251078136972426,0.18888656276742918,6.240416187499112,0.17649322006281545,0.25698105927757087,-7.942044202210874,-14.97640992674665,1.8155343499219525,-22.848578022868114,-18.060337618263286,1.3273758885100724,-23.223615652591032,-24.261814690963718,1.9137401833504573,-8.021132579467686,-14.998941763453644,1.8160311489639027,-22.77608071876424,-18.059036404085376,1.3268648560436733,-23.067214481036007,-24.155907320701097,1.914400527477205
76.0,0.12197722759821003,0.06527393996100427,0.07296790602617742,5.766586876494675,0.1394166894469091,0.3246591619257899,-7.384392282696458,-14.810540844057382,1.7940643411734176,-22.35159281306142,-18.042030810018392,1.36432753316579,-22.538131508405506,-23.780681187889716,1.8996959669170386,-7.501504235005011,-14.84464653864769,1.7942548025541603,-22.28633078514275,-18.040982819670525,1.363651762342049,-22.479554478602477,-23.73717215965188,1.8998025084551684
77.0,0.12964173406822285,0.05287903985346652,0.09237798036497813,5.326399824665727,0.09172195956178471,0.3169946554557771,-7.106071057253189,-14.727855288535062,1.783233847821036,-21.727319289661875,-18.02104876602135,1.4104099972504192,-21.895576769147546,-23.32344298345985,1.8866873068831604,-7.230518839117491,-14.764181812227056,1.7828984708303206,-21.67451125808695,-18.018429400629344,1.4096077616555942,-21.971917751312716,-23.375457314544278,1.8871923417421486
78.0,0.09262834971159294,0.03287169828629045,0.187546558635552,5.136017208509339,0.1180770958947012,0.25832106340944805,-7.0730901098307575,-14.718111666224452,1.7809801711189144,-21.011692551296868,-17.995026900698097,1.4626722100189469,-21.562291780695034,-23.08434820261569,1.8801910006595959,-7.162064115064561,-14.743855290109217,1.7800297016412545,-20.978907356136684,-17.992787449704927,1.4618571113851762,-21.715391705067688,-23.192670541847626,1.8808199970407473
79.0,0.010378762966638746,0.008326232861438344,0.12897833084982233,5.30685090724581,0.0805712786899404,0.3168892911951777,-7.1449813625459235,-14.737336679803262,1.7816865599551976,-20.255620558321223,-17.966787887640738,1.5175057573210997,-21.576294275569563,-23.0938317589476,1.8806980287144472,-7.1487477243222886,-14.7276880289535,1.781025669293593,-20.247380386627928,-17.965821271684014,1.5168047739260586,-21.681365804356016,-23.168627968485872,1.87974371954501
80.0,0.11623827176734787,0.017071517659484826,0.10641257791576406,5.624958078111239,0.06896178270826395,0.3303981177566521,-7.102796328126605,-14.655237482568783,1.7908476279547318,-19.514654444303932,-17.939331922514373,1.571048344466979,-21.630687517217954,-23.143761096920244,1.8475883658670642,-7.0239917447362705,-14.569791205118388,1.7911749351589357,-19.531718655143198,-17.93943993174937,1.5705607404920676,-21.536565894426705,-23.094307516531586,1.8432179827530877
81.0,0.16150993280553652,0.0403693311664604,0.22351738359403728,5.592205460825431,0.14697146194060076,0.22235023845096274,-6.821370953878566,-14.309224870121627,1.8160011428658804,-18.841629971476358,-17.914575082277857,1.6195809098663758,-21.25746724609257,-22.957018995293375,1.7208309111179168,-6.719250780998952,-14.184097225348893,1.8159665088477805,-18.881988374961942,-17.91548901383214,1.6193643549397583,-21.061103529187456,-22.850270224732952,1.723282734066321
82.0,0.12582219657629176,0.05921245569904704,0.07567336039119009,5.173420614638747,0.09697272710597844,0.3208141929477082,-6.3277405356924135,-13.692217035604433,1.8551048004377426,-18.28169295557223,-17.89397339972111,1.6599363555269397,-20.50229540493628,-22.565470614342786,1.5583519490983813,-6.251519396480478,-13.59211517953004,1.8540178326464103,-18.340884576510916,-17.89554237896423,1.6600086375925809,-20.43612222351567,-22.52949037671245,1.5656313744626904
83.0,0.04876185828119356,0.07098706391842648,0.14730210327503304,4.7882432798223835,0.12783784034768697,0.29856551876996695,-5.722713637634874,-12.925581158025294,1.900933330925381,-17.867124173202793,-17.878686567229266,1.6899208155234324,-19.85163900320024,-22.229374760436862,1.443980087362259,-5.693853308919981,-12.88630769616494,1.8993856090489392,-17.938082016814597,-17.880693923630663,1.6902646090650473,-19.982480329835198,-22.296652727986075,1.4512003336253654
84.0,0.03646266079499731,0.07298894945335349,0.21466710338287887,4.744586395475318,0.11680521752792306,0.23120051866212116,-5.122916419177682,-12.164612447186107,1.9451467887688039,-17.611629308841877,-17.869258966258254,1.708735241682871,-19.668076742447063,-22.135319828722245,1.4209006803440565,-5.145948699424455,-12.192854781995717,1.943959260500914,-17.684586088945554,-17.871349338121966,1.7093056140868992,-19.859071303924868,-22.233311427667783,1.4200704413460903
