metric,value
altitude_violation_count,64
altitude_violation_rate_hz,12.8
constraint_violation_count,64
constraint_violation_rate_hz,12.8
control_command_max,17.27806381942603
control_command_min,-17.27806382228684
control_command_normalized,False
control_energy,4023.8800301332185
control_energy_per_second,804.7760060266437
control_smoothness,3124.9227260673983
control_smoothness_per_second,624.9845452134797
controller_id,awff_sysblock
disturbance_peak_error_m,
disturbance_recovery_time_s,
disturbance_window_end_s,19.0
disturbance_window_start_s,15.0
duration_s,5.0
energy_score,0.0
evidence_level,real_sysplorer_mcp_sysblock_closed_loop_5s
fault_tolerance_score,35.0
generated_at,2026-05-10T21:50:45
max_position_error_m,1.2971645328538624
max_tilt_rad,2.236782216628573e-09
minimum_altitude_m,0.0
nan_count,0
overshoot_max_pct,0.08297417673283292
overshoot_x_pct,
overshoot_y_pct,
overshoot_z_pct,0.08297417673283292
pitch_rmse_rad,6.533926610639497e-10
position_rmse_m,0.659238213631417
raw_file,results/raw/official_example1_awff_sysblock_5s.csv
robustness_score,0.0
roll_rmse_rad,1.7319688705095038e-11
row_count,501
safety_score,35.0
sample_rate_hz,100.0
saturation_ratio,
scene_id,official_example1_awff_sysblock_5s
settling_time_s,
smoothness_score,0.0
source,MWORKS_MCP
steady_state_error_m,0.47422733934747474
tilt_violation_count,0
tilt_violation_rate_hz,0.0
total_health_score,32.857746057668436
tracking_score,74.52582019222811
valid,True
x_rmse_m,9.634150727104021e-11
y_rmse_m,3.235492814028011e-12
yaw_rmse_rad,2.2086728783155923e-09
z_rmse_m,0.659238213631417
