metric,value
generated_at,2026-05-13T23:55:29
raw_file,results/robustness/rotor1_loss15_wind_gust_example1/robust_rotor1_loss15_wind_gust_example1_awff_sysblock/raw/robust_rotor1_loss15_wind_gust_example1_awff_sysblock.csv
scene_id,robust_rotor1_loss15_wind_gust_example1
controller_id,awff_sysblock
row_count,5001
duration_s,50.0
sample_rate_hz,100.0
position_rmse_m,0.3792376576027167
x_rmse_m,0.22349936027234318
y_rmse_m,0.21448941161042187
z_rmse_m,0.218777350767541
max_position_error_m,1.3270838656949535
steady_state_error_m,0.26500162888310463
settling_time_s,nan
disturbance_window_start_s,15.0
disturbance_window_end_s,19.0
disturbance_peak_error_m,0.43208082275233645
disturbance_recovery_time_s,13.75
overshoot_x_pct,6.627950280591452
overshoot_y_pct,3.0913453759006693
overshoot_z_pct,1.9620898065426455
overshoot_max_pct,6.627950280591452
roll_rmse_rad,0.02557753721548412
pitch_rmse_rad,0.02715484622282849
yaw_rmse_rad,0.0026444993713422285
max_tilt_rad,0.22773975343094532
minimum_altitude_m,-8.081278785435714e-05
altitude_violation_count,65
tilt_violation_count,0
constraint_violation_count,65
constraint_violation_rate_hz,1.3
altitude_violation_rate_hz,1.3
tilt_violation_rate_hz,0.0
control_energy,41466.257785495654
control_energy_per_second,829.3251557099131
control_smoothness,12020.034923160982
control_smoothness_per_second,240.40069846321964
control_command_min,-19.992512952755284
control_command_max,20.0
control_command_normalized,False
saturation_ratio,nan
nan_count,0
valid,True
tracking_score,84.89136704357483
robustness_score,0.0
safety_score,35.0
energy_score,0.0
smoothness_score,0.0
fault_tolerance_score,35.0
total_health_score,35.96741011307245
source,MWORKS_MCP
evidence_level,real_sysplorer_mcp_sysblock_rotor_loss_wind_gust_boundary
