t,mode_id,mode,minimum_pair_distance_input_m,formation_rmse_input_m,active_agents,failed_mask,safety_corrections,status_code
18.161,2,virtual_structure,1.5006597361771792,0.03666784909156097,3.0,0.0,0.0,1.0
18.181,2,virtual_structure,1.5001041626337257,0.03493027793111783,3.0,0.0,0.0,1.0
18.201,2,virtual_structure,1.4997114736399528,0.03374190197661761,3.0,0.0,0.0,1.0
18.221,2,virtual_structure,1.499275785816812,0.03205759918679093,3.0,0.0,0.0,1.0
18.243,2,virtual_structure,1.4990096993107558,0.030924704511745893,3.0,0.0,0.0,1.0
18.261,2,virtual_structure,1.4986600944539803,0.029334442489072503,3.0,0.0,0.0,1.0
18.281,2,virtual_structure,1.4984804721532132,0.028275153338434434,3.0,0.0,0.0,1.0
18.301,2,virtual_structure,1.4981437570299512,0.02676745979657671,3.0,0.0,0.0,1.0
18.321,2,virtual_structure,1.4980160057409897,0.025760533972593112,3.0,0.0,0.0,1.0
18.341,2,virtual_structure,1.497738535681213,0.024348281768491742,3.0,0.0,0.0,1.0
18.361,2,virtual_structure,1.4976733367807968,0.023386241174261302,3.0,0.0,0.0,1.0
18.381,2,virtual_structure,1.4974213628671882,0.022107048867485293,3.0,0.0,0.0,1.0
18.401,2,virtual_structure,1.4973973716559195,0.021221764932791022,3.0,0.0,0.0,1.0
18.421,2,virtual_structure,1.4971831434650247,0.020113613363202103,3.0,0.0,0.0,1.0
18.441,2,virtual_structure,1.4971735508280055,0.019336740541641216,3.0,0.0,0.0,1.0
18.461,2,virtual_structure,1.4969947568513078,0.018444633971215266,3.0,0.0,0.0,1.0
18.481,2,virtual_structure,1.49706958198448,0.017818856182406185,3.0,0.0,0.0,1.0
18.501,2,virtual_structure,1.496908842555634,0.017202529816542866,3.0,0.0,0.0,1.0
18.521,2,virtual_structure,1.4969078462272,0.01679436261944122,3.0,0.0,0.0,1.0
18.541,2,virtual_structure,1.4967644673949305,0.01652818250364847,3.0,0.0,0.0,1.0
18.561,2,virtual_structure,1.4968453217934463,0.016390222043148894,3.0,0.0,0.0,1.0
18.581,2,virtual_structure,1.4968013618129266,0.01649195088473532,3.0,0.0,0.0,1.0
18.601,2,virtual_structure,1.4969800102482005,0.016563814558629052,3.0,0.0,0.0,1.0
18.621,2,virtual_structure,1.4970921365164442,0.016866402367129805,3.0,0.0,0.0,1.0
18.641,2,virtual_structure,1.4973700703965902,0.01703380461224301,3.0,0.0,0.0,1.0
18.661,2,virtual_structure,1.497465186555233,0.017384758093183298,3.0,0.0,0.0,1.0
18.681,2,virtual_structure,1.497719170958745,0.017541622527761706,3.0,0.0,0.0,1.0
18.701,2,virtual_structure,1.4978532134685718,0.017851566244589476,3.0,0.0,0.0,1.0
18.721,2,virtual_structure,1.4982103758765153,0.01796204758728107,3.0,0.0,0.0,1.0
18.741,2,virtual_structure,1.4984353728807005,0.01819435526786706,3.0,0.0,0.0,1.0
18.761,2,virtual_structure,1.4988983907309785,0.018266482072307813,3.0,0.0,0.0,1.0
18.781,2,virtual_structure,1.4992102726633163,0.018420603337656747,3.0,0.0,0.0,1.0
18.801,2,virtual_structure,1.499736131697892,0.01844452920764599,3.0,0.0,0.0,1.0
18.821,2,virtual_structure,1.5000173412121913,0.018547722049868202,3.0,0.0,0.0,1.0
18.841,2,virtual_structure,1.5005162115224453,0.01853857317433779,3.0,0.0,0.0,1.0
18.861,2,virtual_structure,1.5007945093267956,0.01859540094170094,3.0,0.0,0.0,1.0
18.881,2,virtual_structure,1.5006752878405458,0.01855866071914983,3.0,0.0,0.0,1.0
18.901,2,virtual_structure,1.5006132733943167,0.01857395718195776,3.0,0.0,0.0,1.0
18.921,2,virtual_structure,1.5005894364543486,0.01851300299466575,3.0,0.0,0.0,1.0
18.941,2,virtual_structure,1.5006288684790248,0.018501510608876417,3.0,0.0,0.0,1.0
18.961,2,virtual_structure,1.5007416978640968,0.018422123843427236,3.0,0.0,0.0,1.0
18.981,2,virtual_structure,1.5008619040470743,0.01838243353469797,3.0,0.0,0.0,1.0
19.001,2,virtual_structure,1.5010640847677315,0.0182973891386821,3.0,0.0,0.0,1.0
19.021,2,virtual_structure,1.5011850914299885,0.01824153568277435,3.0,0.0,0.0,1.0
19.041,2,virtual_structure,1.5012796334943515,0.018154504708977035,3.0,0.0,0.0,1.0
19.061,2,virtual_structure,1.5013242859789249,0.018099128983721735,3.0,0.0,0.0,1.0
19.081,2,virtual_structure,1.501373303868026,0.018008425529813275,3.0,0.0,0.0,1.0
19.101,2,virtual_structure,1.5014518501355365,0.017947427655445634,3.0,0.0,0.0,1.0
19.121,2,virtual_structure,1.5016159300376801,0.017848654782750793,3.0,0.0,0.0,1.0
19.141,2,virtual_structure,1.5017278056581234,0.017777984029628605,3.0,0.0,0.0,1.0
19.161,2,virtual_structure,1.501827286794875,0.017669497292627758,3.0,0.0,0.0,1.0
19.181,2,virtual_structure,1.5018929432500032,0.017587435740422534,3.0,0.0,0.0,1.0
19.201,2,virtual_structure,1.5019576293608692,0.017462967087437515,3.0,0.0,0.0,1.0
19.221,2,virtual_structure,1.5019771717942947,0.017370116754363774,3.0,0.0,0.0,1.0
19.241,2,virtual_structure,1.5019856909879294,0.017242420619877713,3.0,0.0,0.0,1.0
19.261,2,virtual_structure,1.5019740169576539,0.017142725243054185,3.0,0.0,0.0,1.0
19.281,2,virtual_structure,1.5019136022088297,0.017027005456495176,3.0,0.0,0.0,1.0
19.301,2,virtual_structure,1.501862675605931,0.016925185517794494,3.0,0.0,0.0,1.0
19.321,2,virtual_structure,1.5017380826737192,0.016830424953904445,3.0,0.0,0.0,1.0
19.341,2,virtual_structure,1.501616371339262,0.016750323984191018,3.0,0.0,0.0,1.0
19.362,2,virtual_structure,1.5014491697044288,0.0166708121097893,3.0,0.0,0.0,1.0
19.381,2,virtual_structure,1.5013554813010122,0.01661069782374721,3.0,0.0,0.0,1.0
19.401,2,virtual_structure,1.50118703616791,0.01655494699040331,3.0,0.0,0.0,1.0
19.421,2,virtual_structure,1.5010541014095589,0.01651144556481211,3.0,0.0,0.0,1.0
19.441,2,virtual_structure,1.5008763939643581,0.016470382812447296,3.0,0.0,0.0,1.0
19.461,2,virtual_structure,1.5007657294285972,0.016435334509209185,3.0,0.0,0.0,1.0
19.481,2,virtual_structure,1.5006088549048593,0.01641309599090049,3.0,0.0,0.0,1.0
19.501,2,virtual_structure,1.500502991934369,0.016398519326276804,3.0,0.0,0.0,1.0
19.521,2,virtual_structure,1.500365484071243,0.016395453291471216,3.0,0.0,0.0,1.0
19.541,2,virtual_structure,1.500246313049263,0.01640127105343883,3.0,0.0,0.0,1.0
19.561,2,virtual_structure,1.5000962707669252,0.016419255623861196,3.0,0.0,0.0,1.0
19.581,2,virtual_structure,1.5000249747633048,0.01643747819716705,3.0,0.0,0.0,1.0
19.601,2,virtual_structure,1.4999147187078161,0.016472713320374643,3.0,0.0,0.0,1.0
19.621,2,virtual_structure,1.4998276588214272,0.016508421672957935,3.0,0.0,0.0,1.0
19.641,2,virtual_structure,1.4997134083776977,0.01654411210052797,3.0,0.0,0.0,1.0
19.661,2,virtual_structure,1.4996803175025262,0.0165841361285714,3.0,0.0,0.0,1.0
19.681,2,virtual_structure,1.4997048793676633,0.016628720814009013,3.0,0.0,0.0,1.0
19.701,2,virtual_structure,1.4997176164356545,0.016680045743808027,3.0,0.0,0.0,1.0
19.721,2,virtual_structure,1.499705689210842,0.016746439710605535,3.0,0.0,0.0,1.0
19.741,2,virtual_structure,1.4996708866137982,0.016809067226638212,3.0,0.0,0.0,1.0
19.761,2,virtual_structure,1.499615911696346,0.016897597777827608,3.0,0.0,0.0,1.0
19.781,2,virtual_structure,1.499600901115589,0.0169802817748546,3.0,0.0,0.0,1.0
19.801,2,virtual_structure,1.4996286869137578,0.017088764199970755,3.0,0.0,0.0,1.0
19.821,2,virtual_structure,1.4996306254917817,0.01719179607470174,3.0,0.0,0.0,1.0
19.841,2,virtual_structure,1.4995899104348638,0.017320543364986535,3.0,0.0,0.0,1.0
19.861,2,virtual_structure,1.49956190973318,0.017456268752439618,3.0,0.0,0.0,1.0
19.881,2,virtual_structure,1.499550445815364,0.017620826094932,3.0,0.0,0.0,1.0
19.901,2,virtual_structure,1.499569761020634,0.017773146197897084,3.0,0.0,0.0,1.0
19.921,2,virtual_structure,1.4996067753151359,0.01797201999855993,3.0,0.0,0.0,1.0
19.941,2,virtual_structure,1.4996537581803595,0.01814979937024219,3.0,0.0,0.0,1.0
19.961,2,virtual_structure,1.499755338306631,0.018369094858138067,3.0,0.0,0.0,1.0
19.981,2,virtual_structure,1.49981826126382,0.01856492866636785,3.0,0.0,0.0,1.0
20.001,2,virtual_structure,1.4998886583293911,0.018782988902832216,3.0,0.0,0.0,1.0
20.021,2,virtual_structure,1.4998914630223925,0.018983441301788657,3.0,0.0,0.0,1.0
20.041,2,virtual_structure,1.499926601166172,0.019190170755353068,3.0,0.0,0.0,1.0
20.061,2,virtual_structure,1.4999762602033582,0.019372454349048294,3.0,0.0,0.0,1.0
20.081,2,virtual_structure,1.5000411442765247,0.01955433333073958,3.0,0.0,0.0,1.0
20.101,2,virtual_structure,1.5000784176129558,0.01971987249133312,3.0,0.0,0.0,1.0
20.122,2,virtual_structure,1.500105208628909,0.019884675112974277,3.0,0.0,0.0,1.0
20.141,2,virtual_structure,1.5000982674112548,0.020038309492205825,3.0,0.0,0.0,1.0
20.161,2,virtual_structure,1.5000836633159285,0.020168769257819418,3.0,0.0,0.0,1.0
20.181,2,virtual_structure,1.5001110190996807,0.020287188711032862,3.0,0.0,0.0,1.0
20.201,2,virtual_structure,1.5001578826353783,0.020381838111318034,3.0,0.0,0.0,1.0
20.221,2,virtual_structure,1.5001596496759917,0.0204806532994021,3.0,0.0,0.0,1.0
20.241,2,virtual_structure,1.5001325766675357,0.0205460121329806,3.0,0.0,0.0,1.0
20.261,2,virtual_structure,1.5001311139785936,0.020608019959675507,3.0,0.0,0.0,1.0
20.281,2,virtual_structure,1.5001725371046026,0.020637020385329337,3.0,0.0,0.0,1.0
20.301,2,virtual_structure,1.5002393838023553,0.0206717899976007,3.0,0.0,0.0,1.0
20.321,2,virtual_structure,1.5003743680615649,0.02067645325922943,3.0,0.0,0.0,1.0
20.341,2,virtual_structure,1.5004568056848968,0.020702491572395135,3.0,0.0,0.0,1.0
20.361,2,virtual_structure,1.5005036548868707,0.02068391100403864,3.0,0.0,0.0,1.0
20.381,2,virtual_structure,1.5005165651717127,0.020684933547886777,3.0,0.0,0.0,1.0
20.401,2,virtual_structure,1.5005873112987353,0.02064817285481873,3.0,0.0,0.0,1.0
20.421,2,virtual_structure,1.5006391119671076,0.020630176532867923,3.0,0.0,0.0,1.0
20.441,2,virtual_structure,1.5006904039541762,0.02058037240965243,3.0,0.0,0.0,1.0
20.461,2,virtual_structure,1.5007080161852626,0.020557295632444864,3.0,0.0,0.0,1.0
20.481,2,virtual_structure,1.50073008156135,0.02050739814565325,3.0,0.0,0.0,1.0
20.501,2,virtual_structure,1.5007551250334357,0.020485157685987194,3.0,0.0,0.0,1.0
20.521,2,virtual_structure,1.5007633893220629,0.02043865325662876,3.0,0.0,0.0,1.0
20.541,2,virtual_structure,1.5007790295386796,0.020418440326332485,3.0,0.0,0.0,1.0
20.561,2,virtual_structure,1.5008396158434123,0.020370011742135822,3.0,0.0,0.0,1.0
20.581,2,virtual_structure,1.5008752073934488,0.020355284101306957,3.0,0.0,0.0,1.0
20.601,2,virtual_structure,1.500915614800084,0.02030728135590826,3.0,0.0,0.0,1.0
20.621,2,virtual_structure,1.5009111475684371,0.02028856737628441,3.0,0.0,0.0,1.0
20.641,2,virtual_structure,1.5008708465737313,0.020234785808920287,3.0,0.0,0.0,1.0
20.661,2,virtual_structure,1.5008311935332497,0.020207222439806643,3.0,0.0,0.0,1.0
20.681,2,virtual_structure,1.5007775127699587,0.020153653982057203,3.0,0.0,0.0,1.0
20.701,2,virtual_structure,1.5007581360934215,0.020121094059053605,3.0,0.0,0.0,1.0
20.721,2,virtual_structure,1.5007742335551595,0.020056972598704457,3.0,0.0,0.0,1.0
20.741,2,virtual_structure,1.5007708008390996,0.020018805126576496,3.0,0.0,0.0,1.0
20.761,2,virtual_structure,1.50075573130397,0.019944242267011813,3.0,0.0,0.0,1.0
20.781,2,virtual_structure,1.5007279453580329,0.01990036473243865,3.0,0.0,0.0,1.0
20.801,2,virtual_structure,1.5006546547144526,0.01982046114579125,3.0,0.0,0.0,1.0
20.821,2,virtual_structure,1.5005868384784382,0.019757812550889386,3.0,0.0,0.0,1.0
20.841,2,virtual_structure,1.5005005977542198,0.019677850995591138,3.0,0.0,0.0,1.0
20.861,2,virtual_structure,1.5004785393246365,0.019619357654848305,3.0,0.0,0.0,1.0
20.881,2,virtual_structure,1.500472009162959,0.01953945836061724,3.0,0.0,0.0,1.0
20.901,2,virtual_structure,1.5004827128769835,0.019482679139055385,3.0,0.0,0.0,1.0
20.921,2,virtual_structure,1.5004681421682462,0.01940109684413279,3.0,0.0,0.0,1.0
