t,phase,uav_a,uav_b,distance_m
29.199,land,2,3,1.460659524783713
29.233,land,2,3,1.460581004977743
29.269,land,2,3,1.4605102889921082
29.303,land,2,3,1.4604566015356204
29.337,land,2,3,1.4604150703236454
29.371,land,2,3,1.460383305623748
29.405,land,2,3,1.4603566660077474
29.439,land,2,3,1.4603311505722139
29.473,land,2,3,1.4603042622285698
29.507,land,2,3,1.4602751262606588
29.541,land,2,3,1.4602418130399375
29.575,land,2,3,1.4602043784535248
29.609,land,2,3,1.4601655373285298
29.643,land,2,3,1.460127939734143
29.677,land,2,3,1.4600929542039907
29.711,land,2,3,1.460060940342092
29.745,land,2,3,1.4600311359014913
29.779,land,2,3,1.4600018986950822
29.813,land,2,3,1.4599734647637461
29.847,land,2,3,1.4599481326539119
29.881,land,2,3,1.459931540777796
29.915,land,2,3,1.4599318525590876
29.949,land,2,3,1.4599556987285351
29.983,land,2,3,1.4600051905489497
30.017,land,2,3,1.4600807721263989
30.051,land,2,3,1.4601809191316493
30.085,land,2,3,1.460302505292196
30.119,land,2,3,1.4604422831709245
30.153,land,2,3,1.4605981073130112
30.187,land,2,3,1.4607666278005267
30.221,land,2,3,1.4609438392480467
30.255,land,2,3,1.4611285247615902
30.289,land,2,3,1.461318042138938
30.323,land,2,3,1.461508566968827
30.357,land,2,3,1.4616966466209722
30.391,land,2,3,1.4618789933515777
30.425,land,2,3,1.4620561754967907
30.459,land,2,3,1.4622337563357475
30.493,land,2,3,1.4624139107945888
30.527,land,2,3,1.462598058357672
30.562,land,2,3,1.4627930751696667
30.596,land,2,3,1.4629877672429108
30.631,land,2,3,1.463191214764363
30.665,land,2,3,1.46339168839159
30.699,land,2,3,1.4635957473395114
30.733,land,2,3,1.4638025787486948
30.767,land,2,3,1.4640093719773972
30.801,land,2,3,1.4642121972344275
30.835,land,2,3,1.4644084831632156
30.869,land,2,3,1.4645995811630872
30.903,land,2,3,1.4647861157491924
30.937,land,2,3,1.4649724941381195
30.971,land,2,3,1.465164384901885
31.005,land,2,3,1.465364422469825
31.039,land,2,3,1.4655748535908073
31.073,land,2,3,1.4657982158413283
31.107,land,2,3,1.466032900771396
31.141,land,2,3,1.4662760069373129
31.175,land,2,3,1.4665245349758498
31.209,land,2,3,1.4667755477109232
31.243,land,2,3,1.4670257705096954
31.277,land,2,3,1.4672688162790415
31.311,land,2,3,1.467497767122062
31.345,land,2,3,1.4677101110551354
31.379,land,2,3,1.4679062007472072
31.413,land,2,3,1.4680896292780679
31.448,land,2,3,1.4682458122727107
31.486,land,2,3,1.4683702788941053
31.52,land,2,3,1.4684967484568432
31.554,land,2,3,1.46857956678333
31.588,land,2,3,1.4686493094174011
31.622,land,2,3,1.4687031890040567
31.656,land,2,3,1.4687431288148336
31.69,land,2,3,1.4687645658644253
31.724,land,2,3,1.4687656732511458
31.758,land,2,3,1.4687480767618888
31.792,land,2,3,1.4687125214928596
31.826,land,2,3,1.4686574586987513
31.86,land,2,3,1.4685813377499948
31.894,land,2,3,1.4684827787148411
31.928,land,2,3,1.4683588679521915
31.962,land,2,3,1.4682041080698098
31.996,land,2,3,1.468014069706487
32.03,land,2,3,1.467787727401229
32.064,land,2,3,1.4675249030118007
32.098,land,2,3,1.467224720449384
32.132,land,2,3,1.4668840830313825
32.166,land,2,3,1.4665010535285368
32.2,land,2,3,1.4660786573687121
32.234,land,2,3,1.4656229506061793
32.268,land,2,3,1.4651404826306111
32.302,land,2,3,1.4646381698344013
32.336,land,2,3,1.4641243545793492
32.37,land,2,3,1.4636059494167128
32.404,land,2,3,1.4630859923746096
32.438,land,2,3,1.4625725190630794
32.472,land,2,3,1.462073052190278
32.506,land,2,3,1.4615938323539008
32.54,land,2,3,1.4611397704390499
32.574,land,2,3,1.460713585281788
32.608,land,2,3,1.4603143681231818
32.642,land,2,3,1.459941416746434
32.676,land,2,3,1.4595940679057648
32.711,land,2,3,1.4592632360968159
32.745,land,2,3,1.4589696467698077
32.779,land,2,3,1.4587041397236395
32.813,land,2,3,1.458467703180629
32.847,land,2,3,1.4582641909093592
32.881,land,2,3,1.458097260876303
32.915,land,2,3,1.4579730341139336
32.949,land,2,3,1.4578976209534966
32.983,land,2,3,1.4578710531604397
33.017,land,2,3,1.4585069315051447
33.051,land,2,3,1.4593880131578747
33.085,land,2,3,1.4603255881570758
33.119,land,2,3,1.4613317495402312
33.153,land,2,3,1.4615112698933266
33.187,land,2,3,1.461371609821023
33.221,land,2,3,1.461263344242691
33.255,land,2,3,1.4612313366602487
33.289,land,2,3,1.461292100057926
33.323,land,2,3,1.4614547222700685
33.357,land,2,3,1.4617238643103747
33.391,land,2,3,1.4620962006142957
33.425,land,2,3,1.4625620325630388
33.459,land,2,3,1.463106769247901
33.493,land,2,3,1.4637106645883728
33.527,land,2,3,1.4643489669674352
33.561,land,2,3,1.4649913318129963
33.595,land,2,3,1.4656077904412383
33.629,land,2,3,1.4661716103996991
33.664,land,2,3,1.4666764750869898
33.698,land,2,3,1.467081762474527
33.732,land,2,3,1.4673566018710456
33.766,land,2,3,1.4665054336492407
33.8,land,2,3,1.465702496239131
33.834,land,2,3,1.464914813020973
33.868,land,2,3,1.4640781541468981
33.902,land,2,3,1.4632078242807667
33.936,land,2,3,1.4622995997662607
33.97,land,2,3,1.4613438160133614
34.004,land,2,3,1.460445982538831
34.038,land,2,3,1.4595518494784494
34.072,land,2,3,1.4590139529811899
34.106,land,2,3,1.4589570821833768
34.14,land,2,3,1.4588937091836534
34.174,land,2,3,1.4588073175813225
34.208,land,2,3,1.4587123716421826
34.242,land,2,3,1.4586457517946245
34.276,land,2,3,1.4585254082191597
34.31,land,2,3,1.4584395657462745
34.344,land,2,3,1.4583574875562144
34.378,land,2,3,1.458266638974192
34.413,land,2,3,1.4581595213002576
34.447,land,2,3,1.458040342784673
34.481,land,2,3,1.4579129808680245
34.516,land,2,3,1.4578762395522171
34.55,land,2,3,1.4578743591963796
34.584,land,2,3,1.4578743591786383
34.618,land,2,3,1.4578743591654064
34.652,land,2,3,1.4578743591449081
34.687,land,2,3,1.4578743591298582
34.721,land,2,3,1.457874359114987
34.755,land,2,3,1.457874359102523
34.789,land,2,3,1.4578743590828354
34.823,land,2,3,1.4578743590722119
34.857,land,2,3,1.4578743590614351
34.891,land,2,3,1.4578743590488465
34.926,land,2,3,1.4578743590339798
34.96,land,2,3,1.4578743590229524
34.994,land,2,3,1.4578743590117802
35.028,land,2,3,1.457874358998635
35.062,land,2,3,1.4578743589859011
35.096,land,2,3,1.4578743589781296
35.131,land,2,3,1.457874358964007
35.165,land,2,3,1.457874358953449
35.199,land,2,3,1.457874358939702
35.233,land,2,3,1.4578743589254501
35.267,land,2,3,1.4578743589120229
35.301,land,2,3,1.457874358896731
35.335,land,2,3,1.4578743588802825
35.369,land,2,3,1.4578743588662195
35.403,land,2,3,1.4578743588491505
35.438,land,2,3,1.4578743588325391
35.472,land,2,3,1.4578743588172063
