time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,eta_hat1,eta_hat2,eta_hat3,eta_hat4,fault_index
13.290000000000001,0.023083892919756377,0.022986926775506913,15.290413501357861,0.0,0.0,15.0,-0.0018570868591997864,0.0018556584403253192,0.04884378863609873,9.663376982636617,-9.932971328675423,9.662453617770947,-9.243488141038512,1.0,0.900224132625834,1.0,1.0,2.0
13.3,0.022969960989294488,0.02287104050948382,15.290489260360639,0.0,0.0,15.0,-0.0018002649782461345,0.0017970215581065861,0.048823919715812486,9.85891072785057,-10.140475216202356,9.858135693127979,-9.437893143450713,1.0,0.9003780832086267,1.0,1.0,2.0
13.31,0.022856855591311082,0.022755983276563946,15.290039844551213,0.0,0.0,15.0,-0.0017596602414229456,0.0017527133084822065,0.0488055481614895,10.059104486097366,-10.353536842011504,10.058611797347872,-9.63643673613982,1.0,0.9005323560823262,1.0,1.0,2.0
13.32,0.022744590278860912,0.022641770672246517,15.289084299462525,0.0,0.0,15.0,-0.0017362095785669815,0.001723264539377544,0.048788702053849324,10.262946191940454,-10.571080112386056,10.262878632161167,-9.838119346564559,1.0,0.9006869459008616,1.0,1.0,2.0
13.33,0.02263318537632571,0.022528426208786863,15.287642406230907,0.0,0.0,15.0,-0.0017306229808971012,0.0017091074379009929,0.04877340196308585,10.469483327622946,-10.792078737811838,10.469980659663472,-10.042002087638954,1.0,0.9008418473660553,1.0,1.0,2.0
13.34,0.022522669094491608,0.022415982794873168,15.285734648105233,0.0,0.0,15.0,-0.0017433241480192395,0.0017105896256456334,0.048759661068627586,10.677824511547675,-11.015555008417895,10.679008030502692,-10.247207410893962,1.0,0.9009970552135356,1.0,1.0,2.0
13.35,0.022413079773450563,0.022304485315095164,15.283382003837296,0.0,0.0,15.0,-0.0017743922392893024,0.0017279835170344337,0.04874748627681101,10.887131763424396,-11.24057333067633,10.889090405471647,-10.452911272614307,1.0,0.9011525641239905,1.0,1.0,2.0
13.36,0.022304463283510382,0.02219398754470301,15.280606165607338,0.0,0.0,15.0,-0.0018236444909461734,0.0017614716533479338,0.0487368771897922,11.096627842776318,-11.46624766708009,11.099404540300153,-10.658351015078026,1.0,0.9013083688157434,1.0,1.0,2.0
13.370000000000001,0.022196891534574003,0.022084572919166413,15.277429658173483,0.0,0.0,15.0,-0.0018901850808933421,0.001811047788753865,0.04872781954456622,11.305642156170398,-11.69178364159649,11.309216014610323,-10.86287323594277,1.0,0.9014644637400646,1.0,1.0,2.0
13.38,0.02209041913612963,0.021976305106322053,15.273874376017355,0.0,0.0,15.0,-0.001973602624900983,0.0018768363037692058,0.048720310337018825,11.513428309221906,-11.916322806842246,11.517727962438743,-11.06574704421469,1.0,0.9016208435066976,1.0,1.0,2.0
13.39,0.02198513313346317,0.02186928319408293,15.269962976187518,0.0,0.0,15.0,-0.0020728016788259785,0.0019586940785907155,0.04871433128897895,11.719352426280281,-12.139114004080298,11.724251338070019,-11.266360880256556,1.0,0.9017775022950418,1.0,1.0,2.0
13.4,0.02188112262970977,0.021763608550534864,15.265718162190478,0.0,0.0,15.0,-0.002186639403658141,0.002056462484361,0.048709863697157955,11.922787730992065,-12.359412922561443,11.928103648066289,-11.464110634611961,1.0,0.9019344342575191,1.0,1.0,2.0
13.41,0.021778493552324574,0.02165939942263409,15.2611628663539,0.0,0.0,15.0,-0.0023138151017488,0.0021697858049836457,0.04870688235482625,12.123154662246357,-12.576530971558968,12.128662675864929,-11.658447313291235,1.0,0.9020916332422719,1.0,1.0,2.0
13.42,0.02167737656956075,0.02155679938474526,15.256320406957695,0.0,0.0,15.0,-0.002452729386896496,0.0022980392769780134,0.048705351606733935,12.319946396466994,-12.789860970103508,12.325392984242315,-11.848904775556269,1.0,0.9022490926759925,1.0,1.0,2.0
13.43,0.021577913753300173,0.021455961845026655,15.251213936661138,0.0,0.0,15.0,-0.002601848916410679,0.0024404184813864396,0.048705233643827936,12.512670828247787,-12.99882477413622,12.517794819308788,-12.035040049411935,1.0,0.9024068056375123,1.0,1.0,2.0
13.44,0.02148026021602778,0.021357048189050713,15.245865876403444,0.0,0.0,15.0,-0.0027600932991669676,0.0025958066400120572,0.048706492520510666,12.700822100866194,-13.202866236381572,12.705406134823933,-12.216413485537315,1.0,0.9025647645595287,1.0,1.0,2.0
13.450000000000001,0.02138459258406979,0.02126024487635681,15.240299506973574,0.0,0.0,15.0,-0.0029257743105339826,0.0027629506775229775,0.04870907815430179,12.883986906494961,-13.401511485666745,12.887844450177523,-12.392680047914473,1.0,0.9027229617465364,1.0,1.0,2.0
13.46,0.021291095147462562,0.021165736099111192,15.234536581919846,0.0,0.0,15.0,-0.003098127411604275,0.0029401686859354542,0.04871294847515898,13.061731834064789,-13.594298292156884,13.064751225843018,-12.563487589000939,1.0,0.9028813882641321,1.0,1.0,2.0
13.47,0.021199973075646802,0.021073730370976165,15.228599620774297,0.0,0.0,15.0,-0.003275875081294694,0.0031256602319275897,0.048718048797651306,13.233681460220328,-13.780829344468993,13.235838064836374,-12.72855095953023,1.0,0.9030400352291212,1.0,1.0,2.0
13.48,0.02111145560149367,0.020984453477278404,15.222509793969671,0.0,0.0,15.0,-0.0034581582668402645,0.003317254102099943,0.04872432324922816,13.399527506853845,-13.960790393426512,13.400893176169802,-12.887650267475273,1.0,0.9031988919512653,1.0,1.0,2.0
13.49,0.0210257736136756,0.020898130893297666,15.216287456318046,0.0,0.0,15.0,-0.003644258113751015,0.0035128335700964366,0.04873171795088553,13.55899096428854,-14.13388681375863,13.559705777238293,-13.04057740947071,1.0,0.9033579468708547,1.0,1.0,2.0
