time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.01,1.8672634530292937e-14,-7.875284711778048e-17,1.5558930842038253e-06,0.0,0.0,0.01,-2.638245624026951e-15,-7.835634303837226e-13,1.748756710423438e-13,0.5134015003578896,-0.5134015003565271,0.5134015004225825,-0.5134015004208159
0.02,3.9033254685688835e-14,-1.2268246010314428e-16,3.110985324102508e-06,0.0,0.0,0.02,1.5211130020891543e-14,-1.6201416605056887e-12,2.589509043849557e-12,0.9765411919862185,-0.9765411919625444,0.9765411921056733,-0.9765411920843547
0.03,5.955890641432892e-14,-4.464471602482233e-16,4.66578684035187e-06,0.0,0.0,0.03,-8.30221625892537e-15,-2.4821073404236544e-12,1.070669532018123e-12,1.3953884016213292,-1.3953884016143432,1.3953884017910858,-1.3953884017826264
0.04,8.071330519665215e-14,-2.8006981818910325e-16,6.2221957836652274e-06,0.0,0.0,0.04,-2.0660762719081178e-14,-3.369578701944197e-12,2.4517615042670577e-12,1.7752109781805738,-1.7752109781626277,1.7752109783937646,-1.7752109783726655
0.05,1.0151216613659769e-13,-4.0205353914703414e-16,7.781532584339459e-06,0.0,0.0,0.05,-3.6070351309947594e-14,-4.245052155552197e-12,2.2916539856747037e-12,2.1206578095522413,-2.120657809536927,2.120657809801716,-2.1206578097815374
