time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,eta_hat
43.426,10.07011464632831,9.858558948325378,15.001093559022742,10.0,10.0,15.0,-0.010490511005533734,-0.00025876534808422,-0.004635881679211248,1.0195366351900657,-0.42631054571098387,-0.15858085069671873,-0.42968148590098837,0.8744129768230368
43.428000000000004,10.070113746660935,9.858656325327557,15.001093547863608,10.0,10.0,15.0,-0.01043865324138219,-0.0002588795945032391,-0.004636423797430636,1.0194930386921053,-0.4263203358145942,-0.15854402349331337,-0.4296473420725278,0.8743658773307933
43.43,10.070112836858204,9.858754111864938,15.00109353628558,10.0,10.0,15.0,-0.01038648858108858,-0.0002589085188447725,-0.004636967572723972,1.0194711976864417,-0.4263185531526808,-0.15852739819514233,-0.42962487362312535,0.8743188426002616
43.432,10.070111916921777,9.858852305875665,15.001093524271152,10.0,10.0,15.0,-0.010333971346479134,-0.00025884405133029726,-0.0046375131659085935,1.0194726252596287,-0.42630416636270374,-0.15853238246775303,-0.42961511360990645,0.8742718728554099
43.434,10.070110986855235,9.858950905292657,15.001093511802775,10.0,10.0,15.0,-0.010281070131278831,-0.00025868180469849135,-0.0046380607586803445,1.0194979531011876,-0.4262765895458844,-0.15855956392299936,-0.42961864980664105,0.8742249683188246
43.436,10.070110046664658,9.859049908039054,15.001093498862781,10.0,10.0,15.0,-0.01022777461931816,-0.00025842220745752405,-0.00463861054394995,1.0195466508792852,-0.4262358674148994,-0.15860844905154403,-0.42963543946470106,0.8741781292119469
43.438,10.070109096358507,9.859149312027862,15.001093485433389,10.0,10.0,15.0,-0.010174095366665513,-0.0002580703156843584,-0.004639162723179277,1.019617051226752,-0.4261826751861702,-0.15867748660667175,-0.42966480939458546,0.8741313557551539
43.44,10.070108135947779,9.85924911516262,15.00109347149671,10.0,10.0,15.0,-0.010120068579415489,-0.0002576359687680259,-0.004639717475671432,1.0197063084057463,-0.42611841403619044,-0.1587640290053216,-0.42970536020815076,0.874084648167599
43.442,10.07010716544592,9.859349315336937,15.001093457034747,10.0,10.0,15.0,-0.010065751218150282,-0.0002571337695262466,-0.004640274991949255,1.0198104147699787,-0.4260451148535555,-0.15886434812894273,-0.429755062893685,0.8740380066672375
43.444,10.070106184869157,9.85944991043598,15.001093442029498,10.0,10.0,15.0,-0.010011236922187155,-0.00025658365346303017,-0.004640835377570116,1.0199240004990033,-0.42596578492561094,-0.15897344826352594,-0.4298109111924164,0.8739914314695378
43.446,10.070105194231347,9.859550898352587,15.001093426462985,10.0,10.0,15.0,-0.009956589804156054,-0.0002560009775786474,-0.004641398791234515,1.0200428653285443,-0.42588262762821055,-0.15908742279924498,-0.4298707032938341,0.8739449227918727
43.448,10.070104193550241,9.859652276968916,15.001093410317267,10.0,10.0,15.0,-0.009901922282781769,-0.0002554084497168414,-0.004641965255358595,1.0201611042934031,-0.4257990597000846,-0.1592007784975159,-0.4299310226745594,0.8738984808471865
43.45,10.07010318284124,9.859754044173814,15.001093393574402,10.0,10.0,15.0,-0.00984731737071675,-0.00025482422236639403,-0.004642534862951968,1.02027389772115,-0.4257177399092043,-0.1593090329982762,-0.4299892114840978,0.8738521058508759
43.452,10.070102162122215,9.859856197851729,15.001093376216609,10.0,10.0,15.0,-0.009792887604596184,-0.00025427046586642884,-0.004643107552074927,1.0203757521513526,-0.4256419100881217,-0.15940707623292227,-0.43004202729295193,0.8738057980136131
43.454,10.070101131410022,9.859958735890435,15.001093358226118,10.0,10.0,15.0,-0.009738733652411033,-0.00025376740059224624,-0.004643683283920067,1.0204616371562558,-0.42557450142100806,-0.1594902296481976,-0.4300865385524678,0.8737595575469288
43.456,10.070100090720034,9.860061656187547,15.001093339585463,10.0,10.0,15.0,-0.00968493908451913,-0.00025333133833938047,-0.004644261929552248,1.0205278597087897,-0.4255177280299648,-0.15955505834111605,-0.43012052992197314,0.873713384659975
43.458,10.070099040067154,9.860164956644558,15.001093320277292,10.0,10.0,15.0,-0.009631582806389491,-0.00025297734792167654,-0.004644843324672975,1.0205711459888682,-0.425473593614992,-0.15959851737823255,-0.43014199614662624,0.8736672795608015
43.46,10.070097979462846,9.860268635180446,15.001093300284603,10.0,10.0,15.0,-0.009578706888009296,-0.00025271320826840204,-0.0046454272841478855,1.020590206075555,-0.4254429467981496,-0.15961940717877982,-0.43015008687611606,0.8736212424565581
43.462,10.070096908916828,9.860372689724661,15.001093279590648,10.0,10.0,15.0,-0.009526334229613869,-0.00025254255149943295,-0.004646013572254188,1.020584998412583,-0.42542594758115976,-0.1596176888653565,-0.4301446399100171,0.8735752735528095
43.464,10.070095828436356,9.860477118221029,15.001093258178923,10.0,10.0,15.0,-0.009474465836724217,-0.0002524641834863193,-0.004646601974753684,1.0205565163334553,-0.4254221846189481,-0.15959428626264272,-0.43012606462094616,0.8735293730542916
43.466,10.070094738025483,9.860581918630782,15.001093236033253,10.0,10.0,15.0,-0.009423068940126055,-0.0002524699501528053,-0.004647192257698778,1.0205076025941366,-0.4254301912320694,-0.15955184286959845,-0.4300958255543963,0.8734835411645057
43.468,10.070093637687254,9.86068708892471,15.001093213137583,10.0,10.0,15.0,-0.009372107264225663,-0.00025254981357220735,-0.00464778423185432,1.020441121960109,-0.4254485666932929,-0.15949302279034683,-0.4300553217422891,0.8734377780858215
43.47,10.070092527421817,9.860792627090545,15.001093189476146,10.0,10.0,15.0,-0.0093215156117844,-0.0002526875693155302,-0.004648377721314898,1.020361390503375,-0.42547508975100706,-0.15942183959662232,-0.4300067728941513,0.8733920840195056
43.472,10.070091407229121,9.860898531122341,15.001093165033241,10.0,10.0,15.0,-0.009271230275025105,-0.0002528662199573474,-0.004648972584443016,1.0202725519373086,-0.4255077057852594,-0.15934214644871092,-0.42995223241915403,0.8733464591654243
43.474000000000004,10.07009027710745,9.86100479902659,15.001093139793355,10.0,10.0,15.0,-0.009221172035075702,-0.00025306525503433335,-0.00464956872113512,1.0201793728048623,-0.42554401239426803,-0.15925837563546025,-0.4298941019202141,0.873300903722356
43.476,10.070089137055183,9.86111142881458,15.001093113741057,10.0,10.0,15.0,-0.009171260570443917,-0.0002532637618339137,-0.004650166062121971,1.0200865490432902,-0.4255816392515422,-0.15917489357469822,-0.42983475121572806,0.8732554178877525
43.478,10.070087987071032,9.86121841850098,15.001093086860996,10.0,10.0,15.0,-0.009121412892752763,-0.00025344141055692724,-0.004650764577079679,1.0199986630259392,-0.425618173925158,-0.15909596095537382,-0.42977659259412526,0.8732100018579557
43.480000000000004,10.070086827153407,9.861325766107429,15.001093059137931,10.0,10.0,15.0,-0.009071541680742833,-0.00025357689215534953,-0.004651364275635132,1.0199203420137013,-0.4256511645475175,-0.1590258801022747,-0.42972207816315144,0.8731646558279651
43.482,10.070085657302672,9.861433469652141,15.001093030556607,10.0,10.0,15.0,-0.009021567368406001,-0.00025365323113082596,-0.0046519652145429625,1.0198554367512016,-0.42567837783809803,-0.15896823130123539,-0.42967344188059686,0.8731193799914894
43.484,10.07008447751981,9.861541526794745,15.001093001099003,10.0,10.0,15.0,-0.008971399407987394,-0.0002536513298036496,-0.004652567478020375,1.0198082376543824,-0.42569730167556546,-0.1589270035021299,-0.4296331968257933,0.8730741745766418
43.486000000000004,10.070083287808083,9.861649936097917,15.00109297075405,10.0,10.0,15.0,-0.008920995810650418,-0.00025356504527080824,-0.004653171176557393,1.0197802623256917,-0.4257068067225296,-0.15890360740258125,-0.4296024734638554,0.8730290397211773
43.488,10.070082088172754,9.861758695446897,15.001092939505435,10.0,10.0,15.0,-0.008870300668279662,-0.0002533863724948034,-0.0046537764567913704,1.01977352315031,-0.42570538429096466,-0.1588999139295459,-0.42958278198449235,0.8729839756276072
43.49,10.070080878621171,9.861867802828861,15.001092907337645,10.0,10.0,15.0,-0.008819276864896542,-0.0002531126382424011,-0.004654383484964211,1.0197888967901678,-0.4256920725471131,-0.15891673811661605,-0.4295750858813579,0.8729389824867045
43.492000000000004,10.070079659162898,9.861977256242831,15.001092874235242,10.0,10.0,15.0,-0.00876790528593556,-0.00025274594182790047,-0.004654992438358394,1.0198262211917208,-0.4256664353754274,-0.15895392936281666,-0.429579823015015,0.8728940604862606
43.494,10.070078429811055,9.862087053626167,15.001092840182318,10.0,10.0,15.0,-0.008716194871794144,-0.00025229531667321563,-0.004655603505196049,1.0198837698860403,-0.42562886594947635,-0.15900988286524265,-0.4295966020264663,0.872849209817047
43.496,10.070077190579127,9.862197192924178,15.001092805163017,10.0,10.0,15.0,-0.008664159500777147,-0.0002517706593663407,-0.004656216868128528,1.019959592429604,-0.42557990339367674,-0.1590827857475851,-0.429624885549794,0.8728044306686682
43.498,10.070075941483086,9.862307672119135,15.001092769161778,10.0,10.0,15.0,-0.008611842291589355,-0.0002511874539879398,-0.004656832689185727,1.0200503463165744,-0.42552094984080463,-0.15916953112138782,-0.4296632729881142,0.8727597232246626
43.5,10.070074682540204,9.862418489175386,15.001092732162912,10.0,10.0,15.0,-0.008559301278188556,-0.00025056368366266764,-0.0046574511125519425,1.0201520300685711,-0.42545384621635574,-0.1592663997289987,-0.4297099247610643,0.8727150876687468
43.502,10.07007341376973,9.86252964206038,15.001092694150769,10.0,10.0,15.0,-0.008506618084962857,-0.00024992147389535336,-0.004658072257388943,1.0202595741695635,-0.4253811274340596,-0.15936867972823804,-0.4297623070358724,0.8726705241820961
43.504,10.070072135190689,9.862641128735351,15.001092655109712,10.0,10.0,15.0,-0.008453880389610816,-0.00024928229121297645,-0.004658696197212468,1.020367908233501,-0.42530549092274766,-0.15947165857212425,-0.4298177230278201,0.8726260329455124
43.506,10.070070846822748,9.862752947158588,15.001092615024145,10.0,10.0,15.0,-0.008401187938523477,-0.00024866878989316917,-0.004659322968050856,1.0204715761535539,-0.4252299739947083,-0.1595702653711234,-0.42987313569526076,0.8725816141385253
43.508,10.070069548684552,9.862865095285619,15.001092573878559,10.0,10.0,15.0,-0.00834863828536834,-0.0002481012366600999,-0.0046599525516383975,1.0205655841111565,-0.42515750797873025,-0.15965985895674023,-0.42992561345897135,0.8725372679400596
43.51,10.07006824079371,9.862977571075362,15.001092531657585,10.0,10.0,15.0,-0.008296324574624984,-0.00024759748011288994,-0.004660584885322477,1.0206454457651557,-0.42509085638289884,-0.15973626992014273,-0.42997239213994626,0.8724929945280127
43.512,10.070066923165871,9.863090372496021,15.001092488346076,10.0,10.0,15.0,-0.008244326206221293,-0.0002471710492059568,-0.004661219858109124,1.0207076804366417,-0.42503232074074465,-0.15979626351223214,-0.43001116908115394,0.8724487940790481
43.514,10.070065595815125,9.863203497523633,15.001092443929068,10.0,10.0,15.0,-0.008192709945619922,-0.0002468318409630613,-0.004661857328571964,1.0207496537002312,-0.4249837955292783,-0.15983739153255777,-0.43004004840146187,0.8724046667685837
43.516,10.070064258752996,9.86331694414754,15.001092398391863,10.0,10.0,15.0,-0.008141521010478475,-0.00024658407846165985,-0.00466249711712931,1.0207700845653818,-0.4249464868292164,-0.159858463490353,-0.4300578222688593,0.8723606127707447
43.518,10.070062911989409,9.863430710367536,15.001092351719949,10.0,10.0,15.0,-0.008090789076135614,-0.0002464281735988471,-0.004663139040279588,1.0207685488560032,-0.4249211470729387,-0.15985908523828163,-0.4300637364783262,0.8723166322583676
43.52,10.070061555531742,9.863544794198004,15.001092303899089,10.0,10.0,15.0,-0.008040520691985307,-0.0002463588381413406,-0.004663782898057788,1.0207459443297084,-0.424907827885304,-0.15984009097593566,-0.43005773749438114,0.8722727254030124
