time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,plant_gust_force_x_N,plant_gust_force_y_N,plant_gust_force_z_N,plant_mass_kg,controller_nominal_mass_kg,fault_effectiveness_1,fault_effectiveness_2,fault_effectiveness_3,fault_effectiveness_4
0.27,0.0001193964082024059,-0.0077984448942891955,0.017246384925305093,-0.004918060168263516,0.12136718332799708,0.0405,0.1531325856568943,0.0039833863899681205,-0.00031179952373045937,69.29738003814263,-62.50881382325128,62.704888338652175,-69.4983001120498,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.28,0.0001465162552485579,-0.009218543492045999,0.018621433141530624,-0.005288889035778732,0.12585187626771122,0.042,0.16109464729352158,0.004450963900611727,-0.00034755114926170465,69.44210457205143,-62.32084913955555,62.49669635941295,-69.62339860168467,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.29,0.0001782124025932736,-0.010803440666056256,0.020030266978713025,-0.0056731702932033,0.13033543654138846,0.0435,0.1684798694066874,0.004940888300201002,-0.00038413169102162535,69.53504391079528,-62.18864418715123,62.34344576322935,-69.69591683994908,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,0.00021498043784763408,-0.012560356059847847,0.02147008972026679,-0.00607090048200859,0.13481782379701657,0.045,0.17524289671578408,0.005451458583515419,-0.00042097217841436345,69.57665272986077,-62.11174525038881,62.24498707150974,-69.71660492765204,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.31,0.0002573352329980511,-0.01449583995869317,0.022938106750871094,-0.006482076022625627,0.13929899769314055,0.0465,0.18134849683766763,0.005980865553662692,-0.00045745386759161994,69.56804908969677,-62.089000398156664,62.20046757714215,-69.68687020992407,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.32,0.00030580893929104005,-0.016615742606471775,0.02443155018764854,-0.0069066932144770665,0.14377891789922556,0.048,0.18677163877115885,0.006527218311849682,-0.0004929252733241601,69.51096920380847,-62.11860220336541,62.20837091993828,-69.60872915836715,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.33,0.0003609492191257985,-0.018925202639527853,0.025947744139718072,-0.007344748236011167,0.14825754409602,0.0495,0.19149717904451652,0.0070886681638322535,-0.0005266420204413884,69.4077135974218,-62.19813849060924,62.26656526007441,-69.48475125302745,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.34,0.00042331836041794945,-0.021428665633894676,0.027484265731474528,-0.007796237144735929,0.15273483597591828,0.051000000000000004,0.19551880452901318,0.007663598141592914,-0.0005576518170111947,69.26102504171017,-62.324697079884,62.372364239413585,-69.31789208349419,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.35000000000000003,0.0004934924965399696,-0.024129903364942744,0.029039049782954678,-0.0082611558772539,0.15721075324332373,0.052500000000000005,0.1988385976690514,0.008250174213998769,-0.0005849555466034673,69.0738251816702,-62.49501961370141,62.52262783220285,-69.1111749909607,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.36,0.0005720608654052518,-0.02703204179516647,0.030610488353519875,-0.008739500249299648,0.16168525561501118,0.054,0.20146804309982544,0.008846120026039841,-0.0006073996545266407,68.84910230253706,-62.70538052806628,62.713886290056315,-68.8678266227582,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
