time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,plant_gust_force_x_N,plant_gust_force_y_N,plant_gust_force_z_N,plant_mass_kg,controller_nominal_mass_kg,fault_effectiveness_1,fault_effectiveness_2,fault_effectiveness_3,fault_effectiveness_4
3.58,0.12327030647578908,-0.159025355599641,1.4351740176168222,0.0,0.0,1.432,0.03489327448682585,0.02705091599663358,-0.00028531765869595894,64.71285647290118,-64.79114802158938,64.84775370942339,-64.77431781112392,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.59,0.12514773657593173,-0.16144699309653432,1.4391116301375635,0.0,0.0,1.436,0.03536971336397507,0.027420279690851614,-0.000292896984608043,64.7148754463496,-64.79434165270617,64.8517684026377,-64.77728639572445,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.6,0.12705204297186234,-0.16390328269843954,1.4430478639219675,0.0,0.0,1.44,0.03585446315625716,0.02779609137998947,-0.0003007054605132379,64.71708387420834,-64.79751085385163,64.85558909361086,-64.78027871626377,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.61,0.12898359649113908,-0.1663947020612333,1.446982784051274,0.0,0.0,1.444,0.03634764750772025,0.02817844862136133,-0.00030875125128360814,64.71947060943775,-64.80065561341102,64.8592241539666,-64.7832921581518,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.62,0.13094277444034874,-0.16892173715938566,1.450916454750341,0.0,0.0,1.448,0.036849369052495244,0.02856743264794626,-0.0003170421212159524,64.7220223950752,-64.80377628824941,64.86268426485313,-64.78632393134082,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.63,0.13292996068503934,-0.17148488238556756,1.4548489393184358,0.0,0.0,1.452,0.03735971026805502,0.02896310901888974,-0.00032558541868998815,64.72472402181818,-64.80687357976869,64.86598225435135,-64.78937108884136,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.64,0.13494554571433637,-0.1740846406305306,1.4587803000637831,0.0,0.0,1.456,0.03787873457738987,0.02936552846380016,-0.00033438806919813493,64.72755848938584,-64.80994851054088,64.86913293219396,-64.7924305459018,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.65,0.13698993410882263,-0.17672153290732365,1.4627105980101283,0.0,0.0,1.46,0.03840648990903231,0.0297747296410572,-0.00034345658883938704,64.70639770836213,-64.8160273806953,64.89621510199717,-64.79242683757394,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.66,0.13906352270535724,-0.17939607019834447,1.4666399006529438,0.0,0.0,1.464,0.03894324555677975,0.030190912351648707,-0.000352840373010336,64.70191044610797,-64.82000507761208,64.9066353838663,-64.79454057777335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.67,0.14116672307908879,-0.1821087824520541,1.4705682907594337,0.0,0.0,1.468,0.039490035226858976,0.030614844255789635,-0.00036269738243038075,64.70275266691974,-64.82329770509976,64.91170639183447,-64.79732510390662,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.68,0.14329995405949836,-0.18486020896841596,1.4744958361045784,0.0,0.0,1.472,0.0400478395802608,0.031047271134887932,-0.00037311713117262074,64.7056304388912,-64.8262950944348,64.91468445396652,-64.80035574026354,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.69,0.14546364236689915,-0.18765089923492684,1.4784225872046004,0.0,0.0,1.476,0.04061730729576572,0.03148870424648958,-0.00038410118419047854,64.7095770484229,-64.82912342039886,64.91654012766551,-64.80351171958279,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.7,0.14765822336200302,-0.19048141388089684,1.4823485856234457,0.0,0.0,1.48,0.04119880048363806,0.031939443949979066,-0.00039560707557449856,64.71424441187818,-64.83184544722441,64.91764508564671,-64.80675389404857,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3.71,0.14988414158767935,-0.19335232534957802,1.486273871808566,0.0,0.0,1.484,0.04179245798175785,0.032399617665483285,-0.00040758964898479557,64.71945609662288,-64.83449931459494,64.91819557248161,-64.81006319407996,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
