time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,eta_hat1,eta_hat2,eta_hat3,eta_hat4,fault_index
45.94,9.957329819511227,10.127041484857484,14.993041799258794,10.0,10.0,15.0,0.010963610144223332,0.0004353891559125428,-0.06391914347605646,13.721033144513855,-14.525724345212796,14.87882649716159,-14.527647248664776,0.9594472790700939,0.9407636054493789,0.8672171951975463,0.9381510068834468,3.0
45.95,9.9573162451685,10.126531103407128,14.993063254260212,10.0,10.0,15.0,0.010778383309541067,0.00044161616288608036,-0.06386240900580714,13.721057418763928,-14.525265177439428,14.879441659412793,-14.526743575375846,0.9595283034127295,0.9407325133781065,0.8671074981798672,0.9382745811811762,3.0
45.96,9.957303104013057,10.126010144962464,14.993085206003538,10.0,10.0,15.0,0.010590048586455823,0.0004472624798832467,-0.06380594273125698,13.721009082666415,-14.524860015811463,14.880132492376552,-14.525791365233632,0.959609165851516,0.9407027380820782,0.8669991937966278,0.9383979085512077,3.0
45.97,9.957290401686548,10.125478793169506,14.993107627934519,10.0,10.0,15.0,0.010398833329885268,0.00045234868634713406,-0.06374974441071196,13.720910682884792,-14.524492200953258,14.88087531909385,-14.524807469470954,0.9596898667148194,0.9406743058758645,0.8668923103064937,0.9385209894943477,3.0
45.980000000000004,9.957278143285684,10.124937235052863,14.99313049355934,10.0,10.0,15.0,0.010205211448545987,0.0004569245752820738,-0.06369381368922336,13.720790255689442,-14.524140386232599,14.881640645926025,-14.523813420832761,0.95977040632884,0.9406472425516027,0.8667868754951416,0.9386438245081012,3.0
45.99,9.957266333333358,10.12438565926165,14.993153776649514,10.0,10.0,15.0,0.010009886319941132,0.0004610718264750993,-0.06363815013302415,13.720682472789825,-14.523778072565161,14.882391950436531,-14.52283589960608,0.9598507850113657,0.9406215732156068,0.8666829164954432,0.9387664140771422,3.0
46.0,9.95725497588816,10.123824257918326,14.99317745101841,10.0,10.0,15.0,0.009813696635883037,0.000464889117804941,-0.06358275303465674,13.72062026409038,-14.523379872189821,14.883094527437938,-14.521900453001555,0.9599310030991194,0.9405973224075417,0.8665804598994911,0.9388887587150248,3.0
46.01,9.957244074519387,10.123253227406488,14.993201490437048,10.0,10.0,15.0,0.009617671164146848,0.0004684961740906721,-0.06352762142713328,13.720637252089647,-14.522919354061559,14.883712917607113,-14.521033653778073,0.9600110609421156,0.9405745141861571,0.8664795318616775,0.9390108589555721,3.0
46.02,9.957233632737932,10.122672760742232,14.99322586912203,10.0,10.0,15.0,0.009422735283585506,0.0004720015150807219,-0.06347275416127326,13.720757658863407,-14.522377577104214,14.884221574502696,-14.520254556558907,0.9600909588636832,0.9405531721994875,0.8663801581471829,0.9391327152919102,3.0
46.03,9.957223654070813,10.1220830477851,14.993250561681393,10.0,10.0,15.0,0.009229649453768854,0.0004754937243388311,-0.06341814984293333,13.720991904637259,-14.52174645525628,14.884609521328699,-14.519571329564451,0.9601706971688799,0.9405333197330474,0.8662823641761088,0.9392543281892978,3.0
46.04,9.957214141855781,10.121484279916624,14.993275542777878,10.0,10.0,15.0,0.009039105942039022,0.0004790560158209402,-0.06336380688267222,13.721344027860276,-14.521023012143495,14.884872518056374,-14.51898701479055,0.9602502761785098,0.9405149795069958,0.8661861748348918,0.9393756981370093,3.0
46.050000000000004,9.95720509966852,10.120876642363644,14.993300787625765,10.0,10.0,15.0,0.008851383779187707,0.0004827342718831653,-0.0633097237191228,13.721804915359135,-14.520215880875444,14.885020225647636,-14.518493029874163,0.9603296961984904,0.9404981735142696,0.8660916142887674,0.9394968256016147,3.0
46.06,9.957196531227325,10.120260317890443,14.993326271675123,10.0,10.0,15.0,0.008666509353786411,0.0004865440166105363,-0.06325589862437837,13.722350613678003,-14.519345259005913,14.885077993491993,-14.518069209472367,0.9604089575305738,0.9404829234005402,0.865998706376777,0.9396177110433318,3.0
46.07,9.957188440189235,10.11963548912161,14.99335197047567,10.0,10.0,15.0,0.00848433479159097,0.0004904936191432759,-0.06320233007951324,13.72296132263761,-14.518428727087167,14.885066793601325,-14.517698020493333,0.9604880604989495,0.9404692499492947,0.8659074740961635,0.9397383549565977,3.0
46.08,9.957180830469268,10.119002333256466,14.993377860066154,10.0,10.0,15.0,0.008304337545415123,0.0004945469232516557,-0.06314901649329614,13.723599259138679,-14.517498132833303,14.885026617354692,-14.517347647330475,0.9605670054094118,0.940457173400622,0.8658179399201718,0.9398587578077952,3.0
46.09,9.957173706045552,10.11836102826126,14.993403916354085,10.0,10.0,15.0,0.008125967195173472,0.0004986652759278261,-0.06309595665292968,13.724240042165235,-14.516574136349446,14.884983305976244,-14.516997493661806,0.9606457925865292,0.9404467136446378,0.8657301259808498,0.9399789200919396,3.0
