time,x_ref,y_ref,z_ref,yaw_ref
1.14,0.0,0.0,0.15199999999999997,0.0
1.15,0.0,0.0,0.15333333333333332,0.0
1.16,0.0,0.0,0.15466666666666667,0.0
1.17,0.0,0.0,0.156,0.0
1.18,0.0,0.0,0.15733333333333333,0.0
1.19,0.0,0.0,0.15866666666666665,0.0
1.2,0.0,0.0,0.16,0.0
1.21,0.0,0.0,0.16133333333333333,0.0
1.22,0.0,0.0,0.16266666666666665,0.0
1.23,0.0,0.0,0.164,0.0
1.24,0.0,0.0,0.16533333333333333,0.0
1.25,0.0,0.0,0.16666666666666666,0.0
1.26,0.0,0.0,0.16799999999999998,0.0
1.27,0.0,0.0,0.16933333333333334,0.0
1.28,0.0,0.0,0.1706666666666667,0.0
1.29,0.0,0.0,0.17200000000000001,0.0
1.3,0.0,0.0,0.17333333333333334,0.0
1.31,0.0,0.0,0.1746666666666667,0.0
1.32,0.0,0.0,0.17600000000000002,0.0
1.33,0.0,0.0,0.17733333333333334,0.0
1.34,0.0,0.0,0.17866666666666667,0.0
1.35,0.0,0.0,0.18,0.0
1.36,0.0,0.0,0.18133333333333335,0.0
1.37,0.0,0.0,0.18266666666666667,0.0
1.38,0.0,0.0,0.184,0.0
1.39,0.0,0.0,0.18533333333333332,0.0
1.4,0.0,0.0,0.18666666666666668,0.0
1.41,0.0,0.0,0.188,0.0
1.42,0.0,0.0,0.18933333333333333,0.0
1.43,0.0,0.0,0.19066666666666665,0.0
1.44,0.0,0.0,0.19199999999999998,0.0
1.45,0.0,0.0,0.19333333333333333,0.0
1.46,0.0,0.0,0.19466666666666665,0.0
1.47,0.0,0.0,0.19599999999999998,0.0
1.48,0.0,0.0,0.19733333333333333,0.0
1.49,0.0,0.0,0.19866666666666666,0.0
1.5,0.0,0.0,0.2,0.0
1.51,0.0,0.0,0.20133333333333334,0.0
1.52,0.0,0.0,0.20266666666666666,0.0
1.53,0.0,0.0,0.20400000000000001,0.0
1.54,0.0,0.0,0.20533333333333334,0.0
1.55,0.0,0.0,0.20666666666666667,0.0
