metric,value
generated_at,2026-05-14T00:03:43
raw_file,results/robustness/rotor1_loss15_wind_gust_example1/robust_rotor1_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock/raw/robust_rotor1_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock.csv
scene_id,robust_rotor1_loss15_wind_gust_example1
controller_id,linear_mpc_online_fault_allocation_sysblock
row_count,5001
duration_s,50.0
sample_rate_hz,100.0
position_rmse_m,0.26143419496089787
x_rmse_m,0.11423022511439963
y_rmse_m,0.1051059437732196
z_rmse_m,0.21036167557021157
max_position_error_m,1.2466794730670552
steady_state_error_m,0.11450561773782174
settling_time_s,7.930000000000001
disturbance_window_start_s,15.0
disturbance_window_end_s,19.0
disturbance_peak_error_m,0.19670954665579102
disturbance_recovery_time_s,2.620000000000001
overshoot_x_pct,4.615396859478622
overshoot_y_pct,3.6930362098568104
overshoot_z_pct,1.931287894700186
overshoot_max_pct,4.615396859478622
roll_rmse_rad,0.02849643902867553
pitch_rmse_rad,0.02997643586549249
yaw_rmse_rad,0.06131587283240537
max_tilt_rad,0.2705902565210888
minimum_altitude_m,-7.641245143160687e-05
altitude_violation_count,61
tilt_violation_count,0
constraint_violation_count,61
constraint_violation_rate_hz,1.22
altitude_violation_rate_hz,1.22
tilt_violation_rate_hz,0.0
control_energy,41484.0102192868
control_energy_per_second,829.680204385736
control_smoothness,13110.554237509652
control_smoothness_per_second,262.21108475019304
control_command_min,-20.0
control_command_max,20.0
control_command_normalized,False
saturation_ratio,nan
nan_count,0
valid,True
tracking_score,90.73840695604594
robustness_score,54.38461538461537
safety_score,35.0
energy_score,0.0
smoothness_score,0.0
fault_tolerance_score,35.0
total_health_score,51.317675932967624
source,MWORKS_MCP
evidence_level,real_sysplorer_mcp_sysblock_linear_mpc_online_fault_allocation_rotor_loss_wind_gust
