t,phase,uav_a,uav_b,distance_m
10.326,takeoff,2,3,1.4660079894071898
10.36,takeoff,2,3,1.4660079893738738
10.395,takeoff,2,3,1.4660079893395774
10.429,takeoff,2,3,1.4660079893062612
10.463,takeoff,2,3,1.466007989272945
10.497,takeoff,2,3,1.4660079892396287
10.531,takeoff,2,3,1.4660079892063123
10.565,takeoff,2,3,1.4660079891729958
10.599,takeoff,2,3,1.4660079891396798
10.633,takeoff,2,3,1.4660079891063633
10.667,takeoff,2,3,1.466007989073047
10.701,takeoff,2,3,1.466007989039731
10.735,takeoff,2,3,1.4660079890064146
10.769,takeoff,2,3,1.4660079889730981
10.803,takeoff,2,3,1.466007988939782
10.837,takeoff,2,3,1.4660079889064657
10.871,takeoff,2,3,1.4660079888731494
10.905,takeoff,2,3,1.4660079888399626
10.939,takeoff,2,3,1.4660079888208781
10.973,takeoff,2,3,1.4660079888038362
11.007,takeoff,2,3,1.4660079887754456
11.041,takeoff,2,3,1.4660079887610742
11.075,takeoff,2,3,1.4660079887379986
11.109,takeoff,2,3,1.4660079887226023
11.143,takeoff,2,3,1.4660079886989161
11.177,takeoff,2,3,1.466007988678853
11.211,takeoff,2,3,1.4660079886577422
11.245,takeoff,2,3,1.4660079886395392
11.279,takeoff,2,3,1.4660079886197575
11.313,takeoff,2,3,1.466007988598843
11.347,takeoff,2,3,1.4660079885748611
11.381,takeoff,2,3,1.4660079885604917
11.415,takeoff,2,3,1.466007988535745
11.449,takeoff,2,3,1.4660079885193396
11.483,takeoff,2,3,1.4660079884979238
11.52,takeoff,2,3,1.4660079884715875
11.554,takeoff,2,3,1.4660079884562445
11.588,takeoff,2,3,1.4660079884343875
11.622,takeoff,2,3,1.4660079884183894
11.656,takeoff,2,3,1.4660079883892003
11.69,takeoff,2,3,1.4660079883738286
11.724,takeoff,2,3,1.466007988350027
11.758,takeoff,2,3,1.4660079883384867
11.792,takeoff,2,3,1.4660079883123194
11.826,takeoff,2,3,1.4660079882871597
11.86,takeoff,2,3,1.4660079882724286
11.894,takeoff,2,3,1.4660079882508141
11.928,takeoff,2,3,1.4660079882359491
11.962,takeoff,2,3,1.4660079882021044
11.996,takeoff,2,3,1.4660079881566694
12.031,takeoff,2,3,1.4660079881401908
12.065,takeoff,2,3,1.4660079881127097
12.099,takeoff,2,3,1.4660079880812873
12.133,takeoff,2,3,1.4660079880396595
12.167,takeoff,2,3,1.466007988017696
12.201,takeoff,2,3,1.4660079879964223
12.235,takeoff,2,3,1.466007987976065
12.269,takeoff,2,3,1.4660079879387946
12.304,takeoff,2,3,1.4660079879084904
12.338,takeoff,2,3,1.4660079878894179
12.372,takeoff,2,3,1.466007987872829
12.406,takeoff,2,3,1.4660079878348047
12.44,takeoff,2,3,1.4660079878091998
12.474,takeoff,2,3,1.4660079877861638
12.508,takeoff,2,3,1.4660079877614132
12.542,takeoff,2,3,1.4660079877460968
12.576,takeoff,2,3,1.4660079877059127
12.61,takeoff,2,3,1.4660079876848982
12.644,takeoff,2,3,1.4660079876604433
12.678,takeoff,2,3,1.466007987646155
12.712,takeoff,2,3,1.4660079876103564
12.746,takeoff,2,3,1.4660079875861511
12.78,takeoff,2,3,1.4660079875669059
12.814,takeoff,2,3,1.4660079875436614
12.848,takeoff,2,3,1.466007987523915
12.882,takeoff,2,3,1.466007987492929
12.916,takeoff,2,3,1.4660079874732368
12.95,takeoff,2,3,1.4660079874535428
12.984,takeoff,2,3,1.4660079874292262
13.018,takeoff,2,3,1.466007987407099
13.052,takeoff,2,3,1.4660079873746685
13.086,takeoff,2,3,1.466007987358857
13.12,takeoff,2,3,1.4660079873354221
13.154,takeoff,2,3,1.4660079873044007
13.188,takeoff,2,3,1.4660079872763419
13.222,takeoff,2,3,1.466007987252322
13.256,takeoff,2,3,1.466007987235326
13.29,takeoff,2,3,1.466007987201488
13.324,takeoff,2,3,1.4660079871836549
13.358,takeoff,2,3,1.4660079871568592
13.392,takeoff,2,3,1.466007987138002
13.426,takeoff,2,3,1.4660079871133316
13.46,takeoff,2,3,1.4660079870882756
13.494,takeoff,2,3,1.4660079870666098
13.528,takeoff,2,3,1.4660079870407132
13.562,takeoff,2,3,1.466007987020031
13.596,takeoff,2,3,1.4660079870028522
13.63,takeoff,2,3,1.4660079869709135
13.664,takeoff,2,3,1.4660129438375458
13.698,takeoff,2,3,1.4660325220971353
13.732,takeoff,2,3,1.4661063488673949
13.766,takeoff,2,3,1.4662848823279584
13.8,takeoff,2,3,1.4666114892522584
13.834,takeoff,2,3,1.467113124792039
13.868,takeoff,2,3,1.4677993026023641
13.902,takeoff,2,3,1.4686651459664313
13.936,takeoff,2,3,1.469692974223807
13.97,takeoff,2,3,1.4708566212464107
14.004,takeoff,2,3,1.4721272141351185
14.038,takeoff,2,3,1.4734726355782308
14.072,takeoff,2,3,1.4748606487214495
14.106,takeoff,2,3,1.4763027102790787
14.14,takeoff,2,3,1.4776500094068659
14.174,takeoff,2,3,1.4790085653222051
14.208,takeoff,2,3,1.4803675171714348
14.242,takeoff,2,3,1.4816114211750262
14.276,takeoff,2,3,1.4828571419731444
14.31,takeoff,2,3,1.4840754834929435
14.344,takeoff,2,3,1.4852829365470364
14.381,takeoff,2,3,1.4866086881432403
14.415,takeoff,2,3,1.4878575658158364
14.449,takeoff,2,3,1.4891512538173504
14.483,takeoff,2,3,1.490501295869526
14.517,takeoff,2,3,1.4919131165680892
14.552,takeoff,2,3,1.4934337801765667
14.586,takeoff,2,3,1.4949765094245298
14.62,takeoff,2,3,1.4965774816924766
14.654,takeoff,2,3,1.498229603650623
14.688,takeoff,2,3,1.4999195125649303
14.722,takeoff,2,3,1.5014526685423775
14.756,takeoff,2,3,1.502551468386906
14.79,takeoff,2,3,1.5031103579608938
14.824,takeoff,2,3,1.5031207546313228
14.858,takeoff,2,3,1.502610674622951
14.892,takeoff,2,3,1.5016312106140832
14.926,takeoff,2,3,1.5002475796018135
14.96,takeoff,2,3,1.4985415973851621
14.994,takeoff,2,3,1.4966097813676327
15.028,takeoff,2,3,1.494543411506982
15.062,takeoff,2,3,1.4924364045738276
15.096,takeoff,2,3,1.4903795806564775
15.13,takeoff,2,3,1.48845046257874
15.164,takeoff,2,3,1.4867162959986253
15.199,takeoff,2,3,1.485185008167891
15.233,takeoff,2,3,1.4839736315361967
15.267,takeoff,2,3,1.4830414704613144
15.301,takeoff,2,3,1.4823706943034007
15.335,takeoff,2,3,1.4819319778906026
15.369,takeoff,2,3,1.481686493423945
15.403,takeoff,2,3,1.4815876968979538
15.437,takeoff,2,3,1.4815887187121397
15.471,takeoff,2,3,1.4816331912398886
15.505,takeoff,2,3,1.481675688597761
15.541,takeoff,2,3,1.4816739351218116
15.575,takeoff,2,3,1.4815959633823352
15.609,takeoff,2,3,1.4814270449049252
15.643,takeoff,2,3,1.4811562572222454
15.677,takeoff,2,3,1.4807823004018736
15.712,takeoff,2,3,1.480305527566078
15.746,takeoff,2,3,1.479774258942228
15.78,takeoff,2,3,1.4792059324360258
15.814,takeoff,2,3,1.478630190182497
15.848,takeoff,2,3,1.4780697460582162
15.882,takeoff,2,3,1.4775555070723552
15.916,takeoff,2,3,1.4771119926360772
15.95,takeoff,2,3,1.4767541868839098
15.984,takeoff,2,3,1.4764958514648048
16.018,takeoff,2,3,1.4763460224140872
16.052,takeoff,2,3,1.4763008792422612
16.086,takeoff,2,3,1.4763527550526356
16.12,takeoff,2,3,1.476492976082947
16.154,takeoff,2,3,1.4767019080380919
16.188,takeoff,2,3,1.476962201024343
16.222,takeoff,2,3,1.4772584460969085
16.256,takeoff,2,3,1.4775734137504863
16.291,takeoff,2,3,1.4779021219638657
16.325,takeoff,2,3,1.478213781340049
16.359,takeoff,2,3,1.4785085763383259
16.393,takeoff,2,3,1.4787774307931887
16.427,takeoff,2,3,1.4790206867513023
16.461,takeoff,2,3,1.4792427475374774
16.495,takeoff,2,3,1.479446263612288
16.529,takeoff,2,3,1.479637208548592
16.563,takeoff,2,3,1.4798259798029392
16.597,takeoff,2,3,1.4800251305808103
16.631,takeoff,2,3,1.4802421508162995
16.665,takeoff,2,3,1.480479601312991
16.699,takeoff,2,3,1.4807432551978825
16.733,takeoff,2,3,1.4810396692191539
16.767,takeoff,2,3,1.4813717901957546
16.801,takeoff,2,3,1.4817429718644413
16.835,takeoff,2,3,1.4821561256769977
16.869,takeoff,2,3,1.482602872443844
16.903,takeoff,2,3,1.4830757114468631
16.938,takeoff,2,3,1.4835835645440534
16.972,takeoff,2,3,1.4840928616610032
17.006,takeoff,2,3,1.4846123455216371
17.04,takeoff,2,3,1.4851312905642222
17.074,takeoff,2,3,1.4856420254158742
17.108,takeoff,2,3,1.4861366066336035
17.142,takeoff,2,3,1.4866071795793265
17.176,takeoff,2,3,1.4870493902961652
17.21,takeoff,2,3,1.4874587222995685
17.244,takeoff,2,3,1.4878314136383164
17.278,takeoff,1,2,1.4880137757455998
17.312,takeoff,1,2,1.4874042005076358
17.346,takeoff,1,2,1.486839098135482
17.38,takeoff,1,2,1.4863180251907335
17.414,takeoff,1,2,1.485836252245992
17.448,takeoff,1,2,1.4853885955693704
17.482,takeoff,1,2,1.4849735191740576
17.516,takeoff,1,2,1.4845941033720615
17.55,takeoff,1,2,1.4842546697978054
17.584,takeoff,1,2,1.483957443353109
17.618,takeoff,1,2,1.4837082876810044
17.652,takeoff,1,2,1.483510463248144
17.686,takeoff,1,2,1.4833435385553304
17.72,takeoff,1,2,1.483184883067629
17.754,takeoff,1,2,1.4830200148275647
17.788,takeoff,1,2,1.4828401542694305
17.822,takeoff,1,2,1.482642006312981
17.856,takeoff,1,2,1.4824269822486462
17.89,takeoff,1,2,1.4821993139758938
17.924,takeoff,1,2,1.4819660936965378
17.958,takeoff,1,2,1.4817325749091097
17.992,takeoff,1,2,1.4815043590057009
18.026,takeoff,2,3,1.4801191049572868
18.06,takeoff,2,3,1.4787661703598576
18.094,takeoff,2,3,1.4774807107639214
18.128,takeoff,2,3,1.4762869887783834
18.162,takeoff,2,3,1.4752037397862023
18.196,takeoff,2,3,1.4742417380053798
18.231,hover,2,3,1.473383080358836
18.265,hover,2,3,1.4726987572741437
18.299,hover,2,3,1.4722417977701414
18.333,hover,2,3,1.4718940593577974
18.367,hover,2,3,1.471568789246054
18.401,hover,2,3,1.4712692854227014
18.435,hover,2,3,1.4710584121214527
18.469,hover,2,3,1.4710279006880635
18.503,hover,2,3,1.4712964137479323
18.537,hover,2,3,1.4719765077154705
18.571,hover,2,3,1.4731619246569727
18.605,hover,2,3,1.4749039543572144
18.639,hover,2,3,1.4772063019444885
18.673000000000002,hover,1,2,1.479329453554017
18.708,hover,1,2,1.4792106042584434
18.742,hover,1,2,1.479101670418229
18.776,hover,1,2,1.478998022122975
18.81,hover,1,2,1.4789230092674606
18.846,hover,1,2,1.478873518595321
18.88,hover,1,2,1.4788636964124846
18.914,hover,1,2,1.478879495145058
18.948,hover,1,2,1.4789104767048606
18.982,hover,1,2,1.4789440813628476
19.016,hover,1,2,1.4789672019079663
19.05,hover,2,3,1.4758291988213983
19.084,hover,2,3,1.471839729830926
19.118,hover,2,3,1.4682157399026456
19.152,hover,2,3,1.4651504265212185
19.186,hover,2,3,1.4627831841565786
19.22,hover,2,3,1.4612172417047238
19.254,hover,2,3,1.460514504729104
19.288,hover,2,3,1.4607010288806166
19.323,hover,2,3,1.4617668656976393
19.357,hover,2,3,1.463709670117405
19.391,hover,2,3,1.4662865967348877
19.425,hover,2,3,1.4693504063169738
19.459,hover,2,3,1.4726578983594378
19.493,hover,1,2,1.4746521617326305
19.527,hover,1,2,1.4745183034997893
19.561,hover,1,2,1.4744895971209007
19.595,hover,1,2,1.4745644497333732
19.629,hover,1,2,1.4747279275728389
19.663,hover,1,2,1.4749647079384725
19.697,hover,1,2,1.4752475115204982
19.731,hover,1,2,1.4755529548985868
19.765,hover,1,2,1.4758567998858159
19.799,hover,2,3,1.4743682817814365
19.833,hover,2,3,1.4712914527449241
19.867,hover,2,3,1.4683438815892418
19.901,hover,2,3,1.4657416698827284
19.935,hover,2,3,1.4636606253518178
19.969,hover,2,3,1.4622306587727625
20.003,hover,2,3,1.461531795227908
20.037,hover,2,3,1.461588821979028
20.072,hover,2,3,1.462409886985186
20.106,hover,2,3,1.463873755673843
20.14,hover,2,3,1.4658697596561459
20.174,hover,2,3,1.4682387114858513
20.208,hover,2,3,1.4707871912642765
20.242,hover,2,3,1.4733163819053443
20.276,hover,2,3,1.475621769268549
20.31,hover,1,2,1.4769039147202878
20.345,hover,1,2,1.4771216655431036
20.379,hover,1,2,1.4773575841073183
20.413,hover,1,2,1.4776009049952321
20.448,hover,1,2,1.4778356958766201
20.482,hover,2,3,1.4777766326141377
20.516,hover,2,3,1.4761087491020992
20.55,hover,2,3,1.4740802069482306
20.586,hover,2,3,1.471979446931829
20.62,hover,2,3,1.4698590654827874
20.654,hover,2,3,1.467997044445245
20.688,hover,2,3,1.4664633744546305
20.722,hover,2,3,1.4653595206155945
20.756,hover,2,3,1.4647478187507657
20.79,hover,2,3,1.4646507633666064
20.824,hover,2,3,1.4650508139747072
20.858,hover,2,3,1.4658964887212769
20.892,hover,2,3,1.467103933230983
20.926,hover,2,3,1.4685674030613622
20.96,hover,2,3,1.4701621411432049
20.994,hover,2,3,1.4717607425584034
21.028,hover,2,3,1.4732411107873438
21.062,hover,2,3,1.4744973667818244
21.096,hover,2,3,1.4754458479208366
21.13,hover,2,3,1.4760335592878095
21.164,hover,2,3,1.4762403627162868
21.198,hover,2,3,1.4760762670163792
21.232,hover,2,3,1.4755840273900174
21.266,hover,2,3,1.4748315791201105
21.3,hover,2,3,1.4739038099842836
21.334,hover,2,3,1.4728985310664697
21.368,hover,2,3,1.471917391652537
21.402,hover,2,3,1.471053082021279
21.436,hover,2,3,1.4703848890140452
21.47,hover,2,3,1.4699757714460138
21.505,hover,2,3,1.469866627358255
21.539,hover,2,3,1.4700773012585617
21.573,hover,2,3,1.470588616912168
21.608,hover,2,3,1.4713928685076239
21.642,hover,2,3,1.4723914192490257
21.676,hover,2,3,1.4735372342796622
21.71,hover,2,3,1.4747547797721727
21.744,hover,1,2,1.4759495175385864
21.778,hover,1,2,1.475904231883322
21.812,hover,1,2,1.4758880847426654
21.846,hover,1,2,1.4758980688129535
21.88,hover,1,2,1.4759296010617566
21.914,hover,1,2,1.4759746921926076
21.948,hover,1,2,1.4760243486119076
21.982,hover,1,2,1.4760672567305897
22.016,hover,1,2,1.476094174361144
22.051,hover,1,2,1.4760976570827151
22.085,hover,1,2,1.4760741571035534
22.119,hover,1,2,1.4760249250248956
22.153,hover,1,2,1.4759515407469619
22.187,hover,1,2,1.4758573731084053
22.221,hover,1,2,1.4757441340426571
22.255,hover,1,2,1.4756145906381866
22.289,hover,1,2,1.4754707199277028
22.323,hover,1,2,1.4753128555379393
22.357,hover,1,2,1.4751601272520138
22.391,hover,1,2,1.475007584245613
22.425,hover,1,2,1.4748673354666173
22.459,hover,1,2,1.474741883927057
22.493,hover,1,2,1.4746330784412078
22.527,hover,1,2,1.4745406876222216
22.561,hover,1,2,1.4744663763012447
22.595,hover,1,2,1.474410416048148
22.629,hover,1,2,1.474373575007741
22.664,hover,1,2,1.4743522629372114
22.698,hover,1,2,1.4743454430271459
22.732,hover,1,2,1.4743501090161162
22.766,hover,1,2,1.474366951109978
22.8,hover,1,2,1.4743928960766932
22.834,hover,1,2,1.4744227916542405
22.868,hover,1,2,1.474455795282824
22.902,hover,1,2,1.4744933788471877
22.936,hover,1,2,1.4745375866318116
22.97,hover,1,2,1.474586897698522
23.004,hover,1,2,1.4746388314575007
23.038,hover,1,2,1.4746897614298953
23.072,hover,1,2,1.4747394173449098
23.106,hover,1,2,1.4747878775351024
23.14,hover,1,2,1.4748337576477744
23.174,hover,1,2,1.474875815112499
23.208,hover,1,2,1.47491315640076
23.242,hover,1,2,1.4749452262068001
23.276,hover,1,2,1.4749713148749057
23.31,hover,1,2,1.4749908015934663
23.344,hover,1,2,1.4750034141804869
23.378,hover,1,2,1.4750102922342772
23.412,hover,1,2,1.4750122832708803
23.446,hover,1,2,1.4750147602383177
23.48,hover,1,2,1.4750282114544746
23.514,hover,1,2,1.4750607505107807
23.548000000000002,hover,1,2,1.4751154601916046
23.582,hover,1,2,1.4751936990965646
23.616,hover,2,3,1.4749668023569218
23.65,hover,2,3,1.4745860434221527
23.686,hover,2,3,1.4741725736263684
23.72,hover,2,3,1.4738518335637438
23.754,hover,2,3,1.473553221594754
23.788,hover,2,3,1.47331022071926
23.822,hover,2,3,1.4731296723176122
23.856,hover,2,3,1.473012138720273
23.89,hover,2,3,1.4729539829241358
23.924,hover,2,3,1.4729477613582078
23.961,hover,2,3,1.4729877244444773
23.995,hover,2,3,1.4730539920148367
24.03,hover,2,3,1.4731378870818348
24.071,hover,2,3,1.4732131381433544
24.105,hover,2,3,1.4732792487542046
24.139,hover,2,3,1.4733083520409083
24.173,hover,2,3,1.4733078580913725
24.207,hover,2,3,1.4732752660331476
24.241,hover,2,3,1.473212710099963
24.275,hover,2,3,1.4731227413552976
24.31,hover,2,3,1.473006827819596
24.344,hover,2,3,1.4728818388823417
24.378,hover,2,3,1.4727565538521585
24.412,hover,2,3,1.472644889854909
24.446,hover,2,3,1.4725603575756379
24.48,hover,2,3,1.4725140284276244
24.514,hover,2,3,1.4725113949882227
24.548000000000002,hover,2,3,1.4725548834843973
24.582,hover,2,3,1.472646198145561
24.616,hover,2,3,1.4727829627625
24.65,hover,2,3,1.4729584253514967
24.684,hover,2,3,1.4731692983089513
24.718,hover,2,3,1.4733860766493363
24.752,hover,2,3,1.4736191897307755
24.786,hover,2,3,1.4738539425276715
24.82,hover,2,3,1.4740809547096265
24.854,hover,2,3,1.474292404068666
24.888,hover,2,3,1.474481750004627
24.922,hover,2,3,1.4746417973862145
24.956,hover,2,3,1.4747692027881132
24.99,hover,2,3,1.4748622652762662
25.025,hover,2,3,1.4749223059261454
25.059,hover,2,3,1.4749472466159144
25.093,hover,2,3,1.474945794004631
25.127,hover,2,3,1.4749289931243275
25.161,hover,2,3,1.4749092519140388
25.195,hover,2,3,1.4748970260708842
25.229,hover,2,3,1.4748997003501096
25.263,hover,2,3,1.474921721915113
25.297,hover,2,3,1.4749666605962157
25.331,hover,2,3,1.475038708169966
25.365,hover,2,3,1.4751426441138298
25.399,hover,2,3,1.475264518075915
25.433,hover,2,3,1.4754087162287124
25.468,hover,2,3,1.4755696051682952
25.502,hover,1,2,1.4755770008506512
25.536,hover,1,2,1.4753625571971625
25.57,hover,1,2,1.4751410194871835
25.604,hover,1,2,1.474920041408568
25.638,hover,1,2,1.4747005263570605
25.672,hover,1,2,1.4745058869561447
25.706,hover,1,2,1.474323403817433
25.74,hover,1,2,1.4741639577864933
25.774,hover,1,2,1.4740303565896573
25.808,hover,1,2,1.4739245670007173
25.842,hover,1,2,1.4738470302897484
25.876,hover,1,2,1.4737966114085246
25.91,hover,1,2,1.473768740801387
25.944,hover,1,2,1.4737565792264058
25.978,hover,1,2,1.4737544492397752
26.012,hover,1,2,1.4737583564647405
26.046,hover,1,2,1.473764916885725
26.08,hover,1,2,1.473771269813975
26.114,hover,1,2,1.4737759061784446
26.148,hover,1,2,1.4737788976748114
26.182,hover,1,2,1.473783397016404
26.216,hover,1,2,1.4737949611097505
26.25,hover,1,2,1.4738219003449395
26.285,hover,1,2,1.4738719072269821
26.319,hover,1,2,1.4739448470610494
26.353,hover,1,2,1.474042229600692
26.387,hover,1,2,1.4741592983189888
26.421,hover,1,2,1.474286768043486
26.455,hover,1,2,1.4744150501551498
26.489,hover,1,2,1.4745346520417357
26.523,hover,1,2,1.4746367007580232
26.557,hover,2,3,1.4745255844543752
26.591,hover,2,3,1.4742423212947935
26.626,hover,2,3,1.473939182098695
26.66,hover,2,3,1.4736365847794248
26.694,hover,2,3,1.4733286157085912
26.728,hover,2,3,1.473017663033782
26.762,hover,2,3,1.472708087200888
26.796,hover,2,3,1.4724034076764005
26.83,hover,2,3,1.472108296820486
26.865,hover,2,3,1.471820111076118
26.899,hover,2,3,1.471560560249669
26.933,hover,2,3,1.4713237916821156
26.967,hover,2,3,1.4711094979469905
27.001,hover,2,3,1.4709171982035356
27.035,hover,2,3,1.4707425560498717
27.069,hover,2,3,1.4705796331473484
27.103,hover,2,3,1.4704231080341108
27.137,hover,2,3,1.4702682602588217
27.172,hover,2,3,1.4701041698938202
27.206,hover,2,3,1.4699355657912665
27.24,hover,2,3,1.4697527296924233
27.274,hover,2,3,1.4695514038329192
27.308,hover,2,3,1.4693312922396415
27.342,hover,2,3,1.469095679400345
27.376,hover,2,3,1.4688493496899409
27.41,hover,2,3,1.4685983499881967
27.444,hover,2,3,1.468350343648569
27.478,hover,2,3,1.4681105574101625
27.512,hover,2,3,1.4678809004065645
27.546,hover,2,3,1.4676611448192243
27.58,hover,2,3,1.4674492932981837
27.614,hover,2,3,1.4672385765693698
27.648,hover,2,3,1.4670236534278474
27.682,hover,2,3,1.4668011132711227
27.716,hover,2,3,1.4665674448690529
27.75,hover,2,3,1.4663202962730317
27.785,hover,2,3,1.46605081043204
27.819,hover,2,3,1.4657744196783145
27.857,hover,2,3,1.4654841795950477
27.891,hover,2,3,1.4651553672221944
27.926,hover,2,3,1.4648265210304379
27.96,hover,2,3,1.4645097601231793
27.994,hover,2,3,1.464189896092979
28.028,hover,2,3,1.4638705742785032
28.062,hover,2,3,1.4635543299340052
28.096,hover,2,3,1.46324494881182
28.13,hover,2,3,1.462944381347167
28.166,hover,2,3,1.4626319555157397
28.2,hover,2,3,1.462341174985964
28.234,land,2,3,1.4620586233447894
28.268,land,2,3,1.4617868460370989
28.302,land,2,3,1.4615252252535489
28.336,land,2,3,1.4612723254660176
28.37,land,2,3,1.4610296454345852
28.404,land,2,3,1.4607982389930356
28.438,land,2,3,1.460578452344756
28.472,land,2,3,1.4603701339404918
28.506,land,2,3,1.4601751800260754
28.54,land,2,3,1.4599941729488066
28.574,land,2,3,1.4598272929217202
28.609,land,2,3,1.459671760440874
28.643,land,2,3,1.4595395347488622
28.677,land,2,3,1.4594276487566913
28.711,land,2,3,1.4593343958726217
28.745,land,2,3,1.4592568068652645
28.779,land,2,3,1.4591898848961273
28.813,land,2,3,1.4591252106714065
28.847,land,2,3,1.4590518962069785
28.881,land,2,3,1.458963775263158
28.915,land,2,3,1.4588548337449452
28.949,land,2,3,1.4587213130836685
28.983,land,2,3,1.4585649158041205
29.017,land,2,3,1.4583875470286758
29.052,land,2,3,1.4581846784466779
29.086,land,2,3,1.4579757416750883
29.12,land,2,3,1.4577631524718884
29.154,land,2,3,1.4575516105862716
29.188,land,2,3,1.4573445658099788
29.222,land,2,3,1.4571449175988518
29.256,land,2,3,1.456957581575565
29.291,land,2,3,1.4567836472195148
29.325,land,2,3,1.4566357245472648
