time,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,yaw_ref,segment_index
2.26332521472,-54.83,-22.98,1.9,0,0,0,1.57079632679,1
2.31332521472,-54.83,-22.9789513026,1.9,0,0.0611790696296,0,1.57079632679,2
2.36332521472,-54.83,-22.9722919955,1.9,0,0.217919336296,0,1.57079632679,2
2.41332521472,-54.83,-22.9561809408,1.9,0,0.43352064,0,1.57079632679,2
2.46332521472,-54.83,-22.9284955003,1.9,0,0.675943158519,0,1.57079632679,2
2.51332521472,-54.83,-22.8885985185,1.9,0,0.917807407407,0,1.57079632679,2
2.56332521472,-54.83,-22.8371053056,1.9,0,1.13639424,0,1.57079632679,2
2.61332521472,-54.83,-22.7756506207,1.9,0,1.31364484741,0,1.57079632679,2
2.66332521472,-54.83,-22.7066556549,1.9,0,1.43616075852,0,1.57079632679,2
2.71332521472,-54.83,-22.6330950144,1.9,0,1.49520384,0,1.57079632679,2
2.76332521472,-54.83,-22.5582637037,1.9,0,1.4866962963,0,1.57079632679,2
2.81332521472,-54.83,-22.4855441086,1.9,0,1.41122066963,0,1.57079632679,2
2.86332521472,-54.83,-22.4181729792,1.9,0,1.27401984,0,1.57079632679,2
2.91332521472,-54.83,-22.3590084134,1.9,0,1.08499702519,0,1.57079632679,2
2.96332521472,-54.83,-22.3102968396,1.9,0,0.858715780741,0,1.57079632679,2
3.01332521472,-54.83,-22.27344,1.9,0,0.6144,0,1.57079632679,2
3.06332521472,-54.83,-22.2487619337,1.9,0,0.375933914074,0,1.57079632679,2
3.11332521472,-54.83,-22.2352759599,1.9,0,0.171862091852,0,1.57079632679,2
3.16332521472,-54.83,-22.2304516608,1.9,0,0.03538944,0,1.57079632679,2
3.20082521472,-54.83,-22.23,1.9,0,0,0,1.57079632679,2
3.25082521472,-54.8289513026,-22.23,1.9,0.0611790696296,0,0,0,3
3.30082521472,-54.8222919955,-22.23,1.9,0.217919336296,0,0,0,3
3.35082521472,-54.8061809408,-22.23,1.9,0.43352064,0,0,0,3
3.40082521472,-54.7784955003,-22.23,1.9,0.675943158519,0,0,0,3
3.45082521472,-54.7385985185,-22.23,1.9,0.917807407407,0,0,0,3
3.50082521472,-54.6871053056,-22.23,1.9,1.13639424,0,0,0,3
3.55082521472,-54.6256506207,-22.23,1.9,1.31364484741,0,0,0,3
3.60082521472,-54.5566556549,-22.23,1.9,1.43616075852,0,0,0,3
3.65082521472,-54.4830950144,-22.23,1.9,1.49520384,0,0,0,3
3.70082521472,-54.4082637037,-22.23,1.9,1.4866962963,0,0,0,3
3.75082521472,-54.3355441086,-22.23,1.9,1.41122066963,0,0,0,3
3.80082521472,-54.2681729792,-22.23,1.9,1.27401984,0,0,0,3
3.85082521472,-54.2090084134,-22.23,1.9,1.08499702519,0,0,0,3
3.90082521472,-54.1602968396,-22.23,1.9,0.858715780741,0,0,0,3
3.95082521472,-54.12344,-22.23,1.9,0.6144,0,0,0,3
4.00082521472,-54.0987619337,-22.23,1.9,0.375933914074,0,0,0,3
4.05082521472,-54.0852759599,-22.23,1.9,0.171862091852,0,0,0,3
4.10082521472,-54.0804516608,-22.23,1.9,0.03538944,0,0,0,3
4.13832521472,-54.08,-22.23,1.9,0,0,0,0,3
4.18832521472,-54.0789513026,-22.23,1.9,0.0611790696296,0,0,0,4
4.23832521472,-54.0722919955,-22.23,1.9,0.217919336296,0,0,0,4
4.28832521472,-54.0561809408,-22.23,1.9,0.43352064,0,0,0,4
4.33832521472,-54.0284955003,-22.23,1.9,0.675943158519,0,0,0,4
4.38832521472,-53.9885985185,-22.23,1.9,0.917807407407,0,0,0,4
4.43832521472,-53.9371053056,-22.23,1.9,1.13639424,0,0,0,4
4.48832521472,-53.8756506207,-22.23,1.9,1.31364484741,0,0,0,4
4.53832521472,-53.8066556549,-22.23,1.9,1.43616075852,0,0,0,4
4.58832521472,-53.7330950144,-22.23,1.9,1.49520384,0,0,0,4
4.63832521472,-53.6582637037,-22.23,1.9,1.4866962963,0,0,0,4
4.68832521472,-53.5855441086,-22.23,1.9,1.41122066963,0,0,0,4
4.73832521472,-53.5181729792,-22.23,1.9,1.27401984,0,0,0,4
4.78832521472,-53.4590084134,-22.23,1.9,1.08499702519,0,0,0,4
4.83832521472,-53.4102968396,-22.23,1.9,0.858715780741,0,0,0,4
4.88832521472,-53.37344,-22.23,1.9,0.6144,0,0,0,4
4.93832521472,-53.3487619337,-22.23,1.9,0.375933914074,0,0,0,4
4.98832521472,-53.3352759599,-22.23,1.9,0.171862091852,0,0,0,4
5.03832521472,-53.3304516608,-22.23,1.9,0.03538944,0,0,0,4
5.07582521472,-53.33,-22.23,1.9,0,0,0,0,4
5.12582521472,-53.3289513026,-22.23,1.9,0.0611790696296,0,0,0,5
5.17582521472,-53.3222919955,-22.23,1.9,0.217919336296,0,0,0,5
5.22582521472,-53.3061809408,-22.23,1.9,0.43352064,0,0,0,5
5.27582521472,-53.2784955003,-22.23,1.9,0.675943158519,0,0,0,5
5.32582521472,-53.2385985185,-22.23,1.9,0.917807407407,0,0,0,5
5.37582521472,-53.1871053056,-22.23,1.9,1.13639424,0,0,0,5
5.42582521472,-53.1256506207,-22.23,1.9,1.31364484741,0,0,0,5
5.47582521472,-53.0566556549,-22.23,1.9,1.43616075852,0,0,0,5
5.52582521472,-52.9830950144,-22.23,1.9,1.49520384,0,0,0,5
5.57582521472,-52.9082637037,-22.23,1.9,1.4866962963,0,0,0,5
5.62582521472,-52.8355441086,-22.23,1.9,1.41122066963,0,0,0,5
5.67582521472,-52.7681729792,-22.23,1.9,1.27401984,0,0,0,5
5.72582521472,-52.7090084134,-22.23,1.9,1.08499702519,0,0,0,5
5.77582521472,-52.6602968396,-22.23,1.9,0.858715780741,0,0,0,5
5.82582521472,-52.62344,-22.23,1.9,0.6144,0,0,0,5
5.87582521472,-52.5987619337,-22.23,1.9,0.375933914074,0,0,0,5
5.92582521472,-52.5852759599,-22.23,1.9,0.171862091852,0,0,0,5
5.97582521472,-52.5804516608,-22.23,1.9,0.03538944,0,0,0,5
6.01332521472,-52.58,-22.23,1.9,0,0,0,0,5
6.06332521472,-52.5789513026,-22.23,1.9,0.0611790696296,0,0,0,6
6.11332521472,-52.5722919955,-22.23,1.9,0.217919336296,0,0,0,6
6.16332521472,-52.5561809408,-22.23,1.9,0.43352064,0,0,0,6
6.21332521472,-52.5284955003,-22.23,1.9,0.675943158519,0,0,0,6
6.26332521472,-52.4885985185,-22.23,1.9,0.917807407407,0,0,0,6
6.31332521472,-52.4371053056,-22.23,1.9,1.13639424,0,0,0,6
6.36332521472,-52.3756506207,-22.23,1.9,1.31364484741,0,0,0,6
6.41332521472,-52.3066556549,-22.23,1.9,1.43616075852,0,0,0,6
6.46332521472,-52.2330950144,-22.23,1.9,1.49520384,0,0,0,6
6.51332521472,-52.1582637037,-22.23,1.9,1.4866962963,0,0,0,6
6.56332521472,-52.0855441086,-22.23,1.9,1.41122066963,0,0,0,6
6.61332521472,-52.0181729792,-22.23,1.9,1.27401984,0,0,0,6
6.66332521472,-51.9590084134,-22.23,1.9,1.08499702519,0,0,0,6
6.71332521472,-51.9102968396,-22.23,1.9,0.858715780741,0,0,0,6
6.76332521472,-51.87344,-22.23,1.9,0.6144,0,0,0,6
6.81332521472,-51.8487619337,-22.23,1.9,0.375933914074,0,0,0,6
6.86332521472,-51.8352759599,-22.23,1.9,0.171862091852,0,0,0,6
6.91332521472,-51.8304516608,-22.23,1.9,0.03538944,0,0,0,6
6.95082521472,-51.83,-22.23,1.9,0,0,0,0,6
7.00082521472,-51.8289513026,-22.23,1.9,0.0611790696296,0,0,0,7
7.05082521472,-51.8222919955,-22.23,1.9,0.217919336296,0,0,0,7
7.10082521472,-51.8061809408,-22.23,1.9,0.43352064,0,0,0,7
7.15082521472,-51.7784955003,-22.23,1.9,0.675943158519,0,0,0,7
7.20082521472,-51.7385985185,-22.23,1.9,0.917807407407,0,0,0,7
7.25082521472,-51.6871053056,-22.23,1.9,1.13639424,0,0,0,7
7.30082521472,-51.6256506207,-22.23,1.9,1.31364484741,0,0,0,7
7.35082521472,-51.5566556549,-22.23,1.9,1.43616075852,0,0,0,7
7.40082521472,-51.4830950144,-22.23,1.9,1.49520384,0,0,0,7
7.45082521472,-51.4082637037,-22.23,1.9,1.4866962963,0,0,0,7
7.50082521472,-51.3355441086,-22.23,1.9,1.41122066963,0,0,0,7
7.55082521472,-51.2681729792,-22.23,1.9,1.27401984,0,0,0,7
7.60082521472,-51.2090084134,-22.23,1.9,1.08499702519,0,0,0,7
7.65082521472,-51.1602968396,-22.23,1.9,0.858715780741,0,0,0,7
7.70082521472,-51.12344,-22.23,1.9,0.6144,0,0,0,7
7.75082521472,-51.0987619337,-22.23,1.9,0.375933914074,0,0,0,7
7.80082521472,-51.0852759599,-22.23,1.9,0.171862091852,0,0,0,7
7.85082521472,-51.0804516608,-22.23,1.9,0.03538944,0,0,0,7
7.88832521472,-51.08,-22.23,1.9,0,0,0,0,7
7.93832521472,-51.0789513026,-22.23,1.9,0.0611790696296,0,0,0,8
7.98832521472,-51.0722919955,-22.23,1.9,0.217919336296,0,0,0,8
8.03832521472,-51.0561809408,-22.23,1.9,0.43352064,0,0,0,8
8.08832521472,-51.0284955003,-22.23,1.9,0.675943158519,0,0,0,8
8.13832521472,-50.9885985185,-22.23,1.9,0.917807407407,0,0,0,8
8.18832521472,-50.9371053056,-22.23,1.9,1.13639424,0,0,0,8
8.23832521472,-50.8756506207,-22.23,1.9,1.31364484741,0,0,0,8
8.28832521472,-50.8066556549,-22.23,1.9,1.43616075852,0,0,0,8
8.33832521472,-50.7330950144,-22.23,1.9,1.49520384,0,0,0,8
8.38832521472,-50.6582637037,-22.23,1.9,1.4866962963,0,0,0,8
8.43832521472,-50.5855441086,-22.23,1.9,1.41122066963,0,0,0,8
8.48832521472,-50.5181729792,-22.23,1.9,1.27401984,0,0,0,8
8.53832521472,-50.4590084134,-22.23,1.9,1.08499702519,0,0,0,8
8.58832521472,-50.4102968396,-22.23,1.9,0.858715780741,0,0,0,8
8.63832521472,-50.37344,-22.23,1.9,0.6144,0,0,0,8
8.68832521472,-50.3487619337,-22.23,1.9,0.375933914074,0,0,0,8
8.73832521472,-50.3352759599,-22.23,1.9,0.171862091852,0,0,0,8
8.78832521472,-50.3304516608,-22.23,1.9,0.03538944,0,0,0,8
8.82582521472,-50.33,-22.23,1.9,0,0,0,0,8
8.87582521472,-50.3289513026,-22.23,1.9,0.0611790696296,0,0,0,9
8.92582521472,-50.3222919955,-22.23,1.9,0.217919336296,0,0,0,9
8.97582521472,-50.3061809408,-22.23,1.9,0.43352064,0,0,0,9
9.02582521472,-50.2784955003,-22.23,1.9,0.675943158519,0,0,0,9
9.07582521472,-50.2385985185,-22.23,1.9,0.917807407407,0,0,0,9
9.12582521472,-50.1871053056,-22.23,1.9,1.13639424,0,0,0,9
9.17582521472,-50.1256506207,-22.23,1.9,1.31364484741,0,0,0,9
9.22582521472,-50.0566556549,-22.23,1.9,1.43616075852,0,0,0,9
9.27582521472,-49.9830950144,-22.23,1.9,1.49520384,0,0,0,9
9.32582521472,-49.9082637037,-22.23,1.9,1.4866962963,0,0,0,9
9.37582521472,-49.8355441086,-22.23,1.9,1.41122066963,0,0,0,9
9.42582521472,-49.7681729792,-22.23,1.9,1.27401984,0,0,0,9
9.47582521472,-49.7090084134,-22.23,1.9,1.08499702519,0,0,0,9
9.52582521472,-49.6602968396,-22.23,1.9,0.858715780741,0,0,0,9
9.57582521472,-49.62344,-22.23,1.9,0.6144,0,0,0,9
9.62582521472,-49.5987619337,-22.23,1.9,0.375933914074,0,0,0,9
9.67582521472,-49.5852759599,-22.23,1.9,0.171862091852,0,0,0,9
9.72582521472,-49.5804516608,-22.23,1.9,0.03538944,0,0,0,9
9.76332521472,-49.58,-22.23,1.9,0,0,0,0,9
9.81332521472,-49.5789513026,-22.23,1.9,0.0611790696296,0,0,0,10
9.86332521472,-49.5722919955,-22.23,1.9,0.217919336296,0,0,0,10
9.91332521472,-49.5561809408,-22.23,1.9,0.43352064,0,0,0,10
9.96332521472,-49.5284955003,-22.23,1.9,0.675943158519,0,0,0,10
10.0133252147,-49.4885985185,-22.23,1.9,0.917807407407,0,0,0,10
10.0633252147,-49.4371053056,-22.23,1.9,1.13639424,0,0,0,10
10.1133252147,-49.3756506207,-22.23,1.9,1.31364484741,0,0,0,10
10.1633252147,-49.3066556549,-22.23,1.9,1.43616075852,0,0,0,10
10.2133252147,-49.2330950144,-22.23,1.9,1.49520384,0,0,0,10
10.2633252147,-49.1582637037,-22.23,1.9,1.4866962963,0,0,0,10
10.3133252147,-49.0855441086,-22.23,1.9,1.41122066963,0,0,0,10
10.3633252147,-49.0181729792,-22.23,1.9,1.27401984,0,0,0,10
10.4133252147,-48.9590084134,-22.23,1.9,1.08499702519,0,0,0,10
10.4633252147,-48.9102968396,-22.23,1.9,0.858715780741,0,0,0,10
10.5133252147,-48.87344,-22.23,1.9,0.6144,0,0,0,10
10.5633252147,-48.8487619337,-22.23,1.9,0.375933914074,0,0,0,10
10.6133252147,-48.8352759599,-22.23,1.9,0.171862091852,0,0,0,10
10.6633252147,-48.8304516608,-22.23,1.9,0.03538944,0,0,0,10
10.7008252147,-48.83,-22.23,1.9,0,0,0,0,10
10.7508252147,-48.8289513026,-22.23,1.9,0.0611790696296,0,0,0,11
10.8008252147,-48.8222919955,-22.23,1.9,0.217919336296,0,0,0,11
10.8508252147,-48.8061809408,-22.23,1.9,0.43352064,0,0,0,11
10.9008252147,-48.7784955003,-22.23,1.9,0.675943158519,0,0,0,11
10.9508252147,-48.7385985185,-22.23,1.9,0.917807407407,0,0,0,11
11.0008252147,-48.6871053056,-22.23,1.9,1.13639424,0,0,0,11
11.0508252147,-48.6256506207,-22.23,1.9,1.31364484741,0,0,0,11
11.1008252147,-48.5566556549,-22.23,1.9,1.43616075852,0,0,0,11
11.1508252147,-48.4830950144,-22.23,1.9,1.49520384,0,0,0,11
11.2008252147,-48.4082637037,-22.23,1.9,1.4866962963,0,0,0,11
11.2508252147,-48.3355441086,-22.23,1.9,1.41122066963,0,0,0,11
11.3008252147,-48.2681729792,-22.23,1.9,1.27401984,0,0,0,11
11.3508252147,-48.2090084134,-22.23,1.9,1.08499702519,0,0,0,11
11.4008252147,-48.1602968396,-22.23,1.9,0.858715780741,0,0,0,11
11.4508252147,-48.12344,-22.23,1.9,0.6144,0,0,0,11
11.5008252147,-48.0987619337,-22.23,1.9,0.375933914074,0,0,0,11
11.5508252147,-48.0852759599,-22.23,1.9,0.171862091852,0,0,0,11
11.6008252147,-48.0804516608,-22.23,1.9,0.03538944,0,0,0,11
11.6383252147,-48.08,-22.23,1.9,0,0,0,0,11
11.6883252147,-48.0789513026,-22.23,1.9,0.0611790696296,0,0,0,12
11.7383252147,-48.0722919955,-22.23,1.9,0.217919336296,0,0,0,12
11.7883252147,-48.0561809408,-22.23,1.9,0.43352064,0,0,0,12
11.8383252147,-48.0284955003,-22.23,1.9,0.675943158519,0,0,0,12
11.8883252147,-47.9885985185,-22.23,1.9,0.917807407407,0,0,0,12
11.9383252147,-47.9371053056,-22.23,1.9,1.13639424,0,0,0,12
11.9883252147,-47.8756506207,-22.23,1.9,1.31364484741,0,0,0,12
12.0383252147,-47.8066556549,-22.23,1.9,1.43616075852,0,0,0,12
12.0883252147,-47.7330950144,-22.23,1.9,1.49520384,0,0,0,12
12.1383252147,-47.6582637037,-22.23,1.9,1.4866962963,0,0,0,12
12.1883252147,-47.5855441086,-22.23,1.9,1.41122066963,0,0,0,12
12.2383252147,-47.5181729792,-22.23,1.9,1.27401984,0,0,0,12
12.2883252147,-47.4590084134,-22.23,1.9,1.08499702519,0,0,0,12
12.3383252147,-47.4102968396,-22.23,1.9,0.858715780741,0,0,0,12
12.3883252147,-47.37344,-22.23,1.9,0.6144,0,0,0,12
12.4383252147,-47.3487619337,-22.23,1.9,0.375933914074,0,0,0,12
12.4883252147,-47.3352759599,-22.23,1.9,0.171862091852,0,0,0,12
12.5383252147,-47.3304516608,-22.23,1.9,0.03538944,0,0,0,12
12.5758252147,-47.33,-22.23,1.9,0,0,0,0,12
12.6258252147,-47.3289513026,-22.23,1.9,0.0611790696296,0,0,0,13
12.6758252147,-47.3222919955,-22.23,1.9,0.217919336296,0,0,0,13
12.7258252147,-47.3061809408,-22.23,1.9,0.43352064,0,0,0,13
12.7758252147,-47.2784955003,-22.23,1.9,0.675943158519,0,0,0,13
12.8258252147,-47.2385985185,-22.23,1.9,0.917807407407,0,0,0,13
12.8758252147,-47.1871053056,-22.23,1.9,1.13639424,0,0,0,13
12.9258252147,-47.1256506207,-22.23,1.9,1.31364484741,0,0,0,13
12.9758252147,-47.0566556549,-22.23,1.9,1.43616075852,0,0,0,13
13.0258252147,-46.9830950144,-22.23,1.9,1.49520384,0,0,0,13
13.0758252147,-46.9082637037,-22.23,1.9,1.4866962963,0,0,0,13
13.1258252147,-46.8355441086,-22.23,1.9,1.41122066963,0,0,0,13
13.1758252147,-46.7681729792,-22.23,1.9,1.27401984,0,0,0,13
13.2258252147,-46.7090084134,-22.23,1.9,1.08499702519,0,0,0,13
13.2758252147,-46.6602968396,-22.23,1.9,0.858715780741,0,0,0,13
13.3258252147,-46.62344,-22.23,1.9,0.6144,0,0,0,13
13.3758252147,-46.5987619337,-22.23,1.9,0.375933914074,0,0,0,13
13.4258252147,-46.5852759599,-22.23,1.9,0.171862091852,0,0,0,13
13.4758252147,-46.5804516608,-22.23,1.9,0.03538944,0,0,0,13
13.5133252147,-46.58,-22.23,1.9,0,0,0,0,13
13.5633252147,-46.5789513026,-22.23,1.9,0.0611790696296,0,0,0,14
13.6133252147,-46.5722919955,-22.23,1.9,0.217919336296,0,0,0,14
13.6633252147,-46.5561809408,-22.23,1.9,0.43352064,0,0,0,14
13.7133252147,-46.5284955003,-22.23,1.9,0.675943158519,0,0,0,14
13.7633252147,-46.4885985185,-22.23,1.9,0.917807407407,0,0,0,14
13.8133252147,-46.4371053056,-22.23,1.9,1.13639424,0,0,0,14
13.8633252147,-46.3756506207,-22.23,1.9,1.31364484741,0,0,0,14
13.9133252147,-46.3066556549,-22.23,1.9,1.43616075852,0,0,0,14
13.9633252147,-46.2330950144,-22.23,1.9,1.49520384,0,0,0,14
14.0133252147,-46.1582637037,-22.23,1.9,1.4866962963,0,0,0,14
14.0633252147,-46.0855441086,-22.23,1.9,1.41122066963,0,0,0,14
14.1133252147,-46.0181729792,-22.23,1.9,1.27401984,0,0,0,14
14.1633252147,-45.9590084134,-22.23,1.9,1.08499702519,0,0,0,14
14.2133252147,-45.9102968396,-22.23,1.9,0.858715780741,0,0,0,14
14.2633252147,-45.87344,-22.23,1.9,0.6144,0,0,0,14
14.3133252147,-45.8487619337,-22.23,1.9,0.375933914074,0,0,0,14
14.3633252147,-45.8352759599,-22.23,1.9,0.171862091852,0,0,0,14
14.4133252147,-45.8304516608,-22.23,1.9,0.03538944,0,0,0,14
14.4508252147,-45.83,-22.23,1.9,0,0,0,0,14
14.5008252147,-45.8289513026,-22.23,1.9,0.0611790696296,0,0,0,15
14.5508252147,-45.8222919955,-22.23,1.9,0.217919336296,0,0,0,15
14.6008252147,-45.8061809408,-22.23,1.9,0.43352064,0,0,0,15
14.6508252147,-45.7784955003,-22.23,1.9,0.675943158519,0,0,0,15
14.7008252147,-45.7385985185,-22.23,1.9,0.917807407407,0,0,0,15
14.7508252147,-45.6871053056,-22.23,1.9,1.13639424,0,0,0,15
14.8008252147,-45.6256506207,-22.23,1.9,1.31364484741,0,0,0,15
14.8508252147,-45.5566556549,-22.23,1.9,1.43616075852,0,0,0,15
14.9008252147,-45.4830950144,-22.23,1.9,1.49520384,0,0,0,15
14.9508252147,-45.4082637037,-22.23,1.9,1.4866962963,0,0,0,15
15.0008252147,-45.3355441086,-22.23,1.9,1.41122066963,0,0,0,15
15.0508252147,-45.2681729792,-22.23,1.9,1.27401984,0,0,0,15
15.1008252147,-45.2090084134,-22.23,1.9,1.08499702519,0,0,0,15
15.1508252147,-45.1602968396,-22.23,1.9,0.858715780741,0,0,0,15
15.2008252147,-45.12344,-22.23,1.9,0.6144,0,0,0,15
15.2508252147,-45.0987619337,-22.23,1.9,0.375933914074,0,0,0,15
15.3008252147,-45.0852759599,-22.23,1.9,0.171862091852,0,0,0,15
15.3508252147,-45.0804516608,-22.23,1.9,0.03538944,0,0,0,15
15.3883252147,-45.08,-22.23,1.9,0,0,0,0,15
15.4383252147,-45.0789513026,-22.23,1.9,0.0611790696296,0,0,0,16
15.4883252147,-45.0722919955,-22.23,1.9,0.217919336296,0,0,0,16
15.5383252147,-45.0561809408,-22.23,1.9,0.43352064,0,0,0,16
15.5883252147,-45.0284955003,-22.23,1.9,0.675943158519,0,0,0,16
15.6383252147,-44.9885985185,-22.23,1.9,0.917807407407,0,0,0,16
15.6883252147,-44.9371053056,-22.23,1.9,1.13639424,0,0,0,16
15.7383252147,-44.8756506207,-22.23,1.9,1.31364484741,0,0,0,16
15.7883252147,-44.8066556549,-22.23,1.9,1.43616075852,0,0,0,16
15.8383252147,-44.7330950144,-22.23,1.9,1.49520384,0,0,0,16
15.8883252147,-44.6582637037,-22.23,1.9,1.4866962963,0,0,0,16
15.9383252147,-44.5855441086,-22.23,1.9,1.41122066963,0,0,0,16
15.9883252147,-44.5181729792,-22.23,1.9,1.27401984,0,0,0,16
16.0383252147,-44.4590084134,-22.23,1.9,1.08499702519,0,0,0,16
16.0883252147,-44.4102968396,-22.23,1.9,0.858715780741,0,0,0,16
16.1383252147,-44.37344,-22.23,1.9,0.6144,0,0,0,16
16.1883252147,-44.3487619337,-22.23,1.9,0.375933914074,0,0,0,16
16.2383252147,-44.3352759599,-22.23,1.9,0.171862091852,0,0,0,16
16.2883252147,-44.3304516608,-22.23,1.9,0.03538944,0,0,0,16
16.3258252147,-44.33,-22.23,1.9,0,0,0,0,16
16.3758252147,-44.3289513026,-22.23,1.9,0.0611790696296,0,0,0,17
16.4258252147,-44.3222919955,-22.23,1.9,0.217919336296,0,0,0,17
16.4758252147,-44.3061809408,-22.23,1.9,0.43352064,0,0,0,17
16.5258252147,-44.2784955003,-22.23,1.9,0.675943158519,0,0,0,17
16.5758252147,-44.2385985185,-22.23,1.9,0.917807407407,0,0,0,17
16.6258252147,-44.1871053056,-22.23,1.9,1.13639424,0,0,0,17
16.6758252147,-44.1256506207,-22.23,1.9,1.31364484741,0,0,0,17
16.7258252147,-44.0566556549,-22.23,1.9,1.43616075852,0,0,0,17
16.7758252147,-43.9830950144,-22.23,1.9,1.49520384,0,0,0,17
16.8258252147,-43.9082637037,-22.23,1.9,1.4866962963,0,0,0,17
16.8758252147,-43.8355441086,-22.23,1.9,1.41122066963,0,0,0,17
16.9258252147,-43.7681729792,-22.23,1.9,1.27401984,0,0,0,17
16.9758252147,-43.7090084134,-22.23,1.9,1.08499702519,0,0,0,17
17.0258252147,-43.6602968396,-22.23,1.9,0.858715780741,0,0,0,17
17.0758252147,-43.62344,-22.23,1.9,0.6144,0,0,0,17
17.1258252147,-43.5987619337,-22.23,1.9,0.375933914074,0,0,0,17
17.1758252147,-43.5852759599,-22.23,1.9,0.171862091852,0,0,0,17
17.2258252147,-43.5804516608,-22.23,1.9,0.03538944,0,0,0,17
17.2633252147,-43.58,-22.23,1.9,0,0,0,0,17
17.3133252147,-43.5789513026,-22.23,1.9,0.0611790696296,0,0,0,18
