metric,value
generated_at,2026-05-12T08:48:06
raw_file,results/robustness/wind_gust_example1/robust_wind_gust_example1_linear_mpc_sysblock/raw/robust_wind_gust_example1_linear_mpc_sysblock.csv
scene_id,robust_wind_gust_example1
controller_id,linear_mpc_sysblock
row_count,5001
duration_s,50.0
sample_rate_hz,100.0
position_rmse_m,0.25879954824234275
x_rmse_m,0.08787341926300934
y_rmse_m,0.0885520246390976
z_rmse_m,0.22674657062408668
max_position_error_m,1.3438696129194163
steady_state_error_m,0.07221678551451705
settling_time_s,5.76
disturbance_window_start_s,15.0
disturbance_window_end_s,19.0
disturbance_peak_error_m,0.072141453679329
disturbance_recovery_time_s,2.6700000000000017
overshoot_x_pct,4.190770222266789
overshoot_y_pct,4.217949279467419
overshoot_z_pct,2.015091552411382
overshoot_max_pct,4.217949279467419
roll_rmse_rad,0.025952474300087937
pitch_rmse_rad,0.025978632348469734
yaw_rmse_rad,0.0010718407767318623
max_tilt_rad,0.21031461641456323
minimum_altitude_m,0.0
altitude_violation_count,66
tilt_violation_count,0
constraint_violation_count,66
constraint_violation_rate_hz,1.32
altitude_violation_rate_hz,1.32
tilt_violation_rate_hz,0.0
control_energy,47685.8240349966
control_energy_per_second,953.716480699932
control_smoothness,14135.519126468633
control_smoothness_per_second,282.7103825293727
control_command_min,-19.999999828716835
control_command_max,20.0
control_command_normalized,False
saturation_ratio,nan
nan_count,0
valid,True
tracking_score,90.39647413985298
robustness_score,71.07692307692308
safety_score,35.0
energy_score,0.0
smoothness_score,0.0
fault_tolerance_score,35.0
total_health_score,55.388173011186666
source,MWORKS_MCP
evidence_level,real_sysplorer_mcp_sysblock_linear_mpc_wind_ablation
