time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.002,4.572056401854637e-12,-6.3654627011975905e-12,5.977105709348278e-07,0.0,0.0,0.004,2.2389670032516293e-08,1.6081744793397192e-08,6.431086622410173e-16,0.2312084288697457,-0.2312066067384058,0.23120506087860918,-0.23120688300993678
0.004,1.8936753307268056e-11,-2.6267750547195595e-11,1.2238264919132698e-06,0.0,0.0,0.008,8.931470395784754e-08,6.43968037599687e-08,2.732324955499594e-16,0.4577401160128967,-0.45773294351626803,0.4577268478839044,-0.45773402038052824
0.006,4.5156488289995394e-11,-6.228224018539344e-11,2.0059422911604136e-06,0.0,0.0,0.012,2.005223491505661e-07,1.454771931679191e-07,-6.715326772301509e-15,0.6797027906474123,-0.6796868972840233,0.6796733328435773,-0.6796892262070953
0.008,8.687755680603931e-11,-1.1896786800424934e-10,3.6577462300327958e-06,0.0,0.0,0.016,3.56072539932734e-07,2.6050166320217695e-07,-2.864007697025895e-14,0.8971676696946781,-0.8971398088653193,0.8971158742131569,-0.8971437350430602
0.01,1.494302033286914e-10,-2.0297078205287033e-10,7.1821810733272316e-06,0.0,0.0,0.02,5.560981348356068e-07,4.110379100702969e-07,-8.284672797254286e-14,1.1101873854775082,-1.1101444214905514,1.110107193327523,-1.1101501573160482
0.012,2.3994775829258556e-10,-3.2315105506013077e-10,1.3648983521173277e-05,0.0,0.0,0.024,8.007099562096584e-07,5.988303299346504e-07,-1.941140524590486e-13,1.318809184806845,-1.3187480880967273,1.3186946037000016,-1.3187557004137787
0.014,3.675244831212524e-10,-4.90762025177181e-10,2.4151031471974562e-05,0.0,0.0,0.028000000000000004,1.090083870301192e-06,8.25669458550773e-07,-3.9127181457432734e-13,1.523077556169676,-1.5229953917110002,1.5229226446120088,-1.5230048090780317
0.016,5.434053867230298e-10,-7.196750700869142e-10,3.981285906606394e-05,0.0,0.0,0.032,1.4246140210335616e-06,1.0932775775857305e-06,-7.098166126485256e-13,1.723033798431829,-1.7229277022883995,1.7228326490201884,-1.7229387451768952
0.018000000000000002,7.811936670382913e-10,-1.026635281022725e-09,6.1802235989627e-05,0.0,0.0,0.036000000000000004,1.8050622343366114e-06,1.403178992233154e-06,-1.1853914398154644e-12,1.9187154223152356,-1.9185825670987664,1.9184621459666658,-1.9185950012052215
0.02,1.0970662208422904e-09,-1.4315415302661747e-09,9.133430659196283e-05,0.0,0.0,0.04,2.232680725155086e-06,1.75656212806243e-06,-1.8533135095590893e-12,2.1101559925526576,-2.109993544369809,2.1098447064723365,-2.110007154689579
0.022,1.509993410034799e-09,-1.9577517973641964e-09,0.00012967120313759308,0.0,0.0,0.044,2.7093007481562587e-06,2.1541613023623515e-06,-2.7647897608449237e-12,2.2973852333436806,-2.297190303286261,2.297010053354638,-2.297204983463168
0.024,2.041965727880491e-09,-2.6324209005633602e-09,0.00017812060628709397,0.0,0.0,0.048,3.237382868048199e-06,2.5961896765104547e-06,-3.9957016833080455e-12,2.480429192597706,-2.4801987860537613,2.4799842277971544,-2.480214634414706
0.026000000000000002,2.7182376258743018e-09,-3.4868875224610533e-09,0.00023803462121446746,0.0,0.0,0.052000000000000005,3.820021636998621e-06,3.0823485542903954e-06,-5.634622356086205e-12,2.6593103884997156,-2.6590413560794097,2.658789734505703,-2.659058767029472
0.028,3.567576954636245e-09,-4.55709490514472e-09,0.0003108089901304258,0.0,0.0,0.05600000000000001,4.460885231668531e-06,3.6119381893184916e-06,-7.768032437315422e-12,2.8340479326617163,-2.833736927828704,2.833445659090678,-2.8337566640658873
0.03,4.622751204725741e-09,-5.884359899589664e-09,0.0003978847082282092,0.0,0.0,0.06,5.164087508658262e-06,4.184064646399386e-06,-1.0489027403890116e-11,3.0046574767807335,-3.004300925728538,3.003967605406123,-3.0043241566497425
0.032,5.920453189480165e-09,-7.515380565237578e-09,0.0005007438382417486,0.0,0.0,0.064,5.933949499723349e-06,4.797886939163633e-06,-1.3913875582636057e-11,3.1711515884645918,-3.170745679637477,3.170368068047712,-3.170773977128002
0.034,7.501496751400237e-09,-9.502635860327292e-09,0.0006209072886594491,0.0,0.0,0.068,6.774630854765552e-06,5.452943660572544e-06,-1.8178248271883093e-11,3.3335399876826206,-3.3330806911645663,3.3326566687343195,-3.333115965582195
0.036000000000000004,9.411351290915368e-09,-1.1905149949877177e-08,0.0007599386299600708,0.0,0.0,0.07200000000000001,7.689926102059964e-06,6.14927812144445e-06,-2.344005677532005e-11,3.491829279766249,-3.4913123829337054,3.490839894127022,-3.491356791383685
0.038,1.1700562068167873e-08,-1.4789185516256541e-08,0.0009194422293344129,0.0,0.0,0.076,8.682636906577946e-06,6.887838969151305e-06,-2.98730752991222e-11,3.6460231782449033,-3.6454443701616284,3.644921332958369,-3.6455001415807247
0.04,1.4424705668340587e-08,-1.8228102014299907e-08,0.0011010604240158774,0.0,0.0,0.08,9.754351107873314e-06,7.670465963202077e-06,-3.766011611149464e-11,3.796122726864199,-3.795477696983142,3.794901917387397,-3.7955469479462978
0.042,1.7645866692982637e-08,-2.2304412835295563e-08,0.0013064825277169546,0.0,0.0,0.084,1.090495089845736e-05,8.50018719173654e-06,-1.546447118645666e-11,3.942125680405459,-3.9414102549877343,3.940779315490886,-3.941494741146868
0.044,2.14319314189437e-08,-2.7108653725929374e-08,0.0015374161744108829,0.0,0.0,0.088,1.2130831877411032e-05,9.379952816482295e-06,2.8210731252536745e-10,4.084028334478277,-4.083238747462989,4.082550027720018,-4.083339609291327
0.046,2.5853964458413367e-08,-3.273569776203825e-08,0.001795415396832608,0.0,0.0,0.092,1.3420684612000201e-05,1.0308368581665399e-05,6.606836988773575e-10,4.221835010566931,-4.22096851173143,4.220219607960615,-4.221086094254735
0.048,3.098447034510408e-08,-3.9282257933480276e-08,0.002081649923426056,0.0,0.0,0.096,1.4759102762612949e-05,1.1281783103045774e-05,8.303675107158286e-10,4.355571511043789,-4.354626654692003,4.353815580378493,-4.35476042121827
0.05,3.6898068123074297e-08,-4.6847338037548585e-08,0.002396938793609108,0.0,0.0,0.1,1.6134472069419483e-05,1.229929488561192e-05,7.542140370815982e-10,4.485283270281821,-4.484259552612741,4.483384457301209,-4.484408161219056
0.052000000000000005,4.367371495339004e-08,-5.553474577722218e-08,0.0027419833184965845,0.0,0.0,0.10400000000000001,1.7541818398553567e-05,1.3363852331262518e-05,5.827919721336897e-10,4.611021645180258,-4.609918928493832,4.608977725591858,-4.610080432048109
0.054,5.1396396967382717e-08,-6.545504232639362e-08,0.0031175577750043987,0.0,0.0,0.10800000000000001,1.8980661686838345e-05,1.4479540526000378e-05,4.6367620101293655e-10,4.732832562577865,-4.731650698302922,4.730640967357053,-4.731822823839848
0.056,6.015725264086048e-08,-7.672562946643292e-08,0.0035245427090165185,0.0,0.0,0.11200000000000002,2.045202422702028e-05,1.564822533863073e-05,4.3522196388010306e-10,4.850754439597504,-4.849493148752147,4.848412360586373,-4.84967364429323
0.058,7.005257493083966e-08,-8.946952088497683e-08,0.003963850898231204,0.0,0.0,0.11600000000000002,2.195733005542934e-05,1.6867983305556895e-05,4.493097435659329e-10,4.9648225096962,-4.963481356389596,4.962327237027446,-4.963668383022301
0.06,8.118279085767678e-08,-1.038141942335715e-07,0.004436351227828098,0.0,0.0,0.12,2.3499029668246765e-05,1.8133588047050616e-05,4.478470500722672e-10,5.0750733423202306,-5.073651656992901,5.072422488891336,-5.073844167030581
0.062,9.365210100779926e-08,-1.1989143613067282e-07,0.004942848447747534,0.0,0.0,0.124,2.5081423038476136e-05,1.943792675762444e-05,4.1101461069410485e-10,5.181546088693343,-5.180042827525961,5.178737602638005,-5.180240857407981
0.064,1.0756865621473836e-07,-1.378380510378553e-07,0.005484107431494736,0.0,0.0,0.128,2.6710603898409876e-05,2.0773247058498536e-05,3.541566497013082e-10,5.284281087040561,-5.2826947014366805,5.281313148846884,-5.2828995292045615
0.066,1.2304474097884542e-07,-1.5779671462183673e-07,0.006060882243702075,0.0,0.0,0.132,2.839348461689223e-05,2.2131953354565724e-05,2.9927430653285107e-10,5.383318161987422,-5.381646552043176,5.38018908865626,-5.38186069444052
0.068,1.4019659234556578e-07,-1.7991639417268e-07,0.006673924488680101,0.0,0.0,0.136,3.0136451679524336e-05,2.350724885857922e-05,2.5487919731527206e-10,5.478696134897629,-5.476936713164617,5.475404335648427,-5.47716375408354
0.07,1.5914389743263736e-07,-2.0435228687406733e-07,0.007323973472783643,0.0,0.0,0.14,3.194412149943112e-05,2.489385427485006e-05,2.1544513272018968e-10,5.5704534022614665,-5.568603255151799,5.566997368719508,-5.5688475132804625
0.07200000000000001,1.800092520761186e-07,-2.312655538292742e-07,0.008011743387787209,0.0,0.0,0.14400000000000002,3.381836714060253e-05,2.628869331476919e-05,1.7180617672206867e-10,5.658628682334196,-5.656684803415694,5.65500699362783,-5.656950870811605
0.074,2.0291781697384673e-07,-2.608230886164096e-07,0.00873791810615788,0.0,0.0,0.148,3.5757607204130106e-05,2.7691274661298357e-05,1.1947234701093548e-10,5.7432613021861725,-5.741220873478056,5.739472652542704,-5.7415130804795655
0.076,2.2799721876227512e-07,-2.931973339561869e-07,0.009503153594532548,0.0,0.0,0.152,3.775641400876606e-05,2.910362526813382e-05,5.965782160639487e-11,5.824391030579874,-5.8222517243167795,5.820434295604287,-5.822573602183453
0.078,2.553776063066176e-07,-3.2856602067872914e-07,0.010308082355635548,0.0,0.0,0.156,3.980563360822082e-05,3.052983357068458e-05,-4.357205533996611e-12,5.902057800177113,-5.899818059050885,5.897932135915548,-5.900171878504818
