receive_time_s,stamp_s,sequence,frame_id,planner_id,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,yaw_ref,yaw_rate_ref,trajectory_status
1780692576.673760653,1780692576.673267603,69,map,ego_position_cmd,0.349711972613941,0.33580365503144716,1.234630893259768,0.006388355235848766,0.15737038767627345,0.00811467805101018,-0.07081667445432306,0.002874759856131945,-0.0017531889712757622,1.5302242111498345,0.45,1
1780692576.718019247,1780692576.717321634,69,map,ego_position_cmd,0.349711972613941,0.33580365503144716,1.234630893259768,0.006388355235848766,0.15737038767627345,0.00811467805101018,-0.07081667445432306,0.002874759856131945,-0.0017531889712757622,1.5302242111498345,0.45,1
1780692576.761932611,1780692576.761306763,70,map,ego_position_cmd,0.3499543497108928,0.3443472910541802,1.235068671970363,0.0025437190256189083,0.15747945736990177,0.008018932595155697,-0.0708657558164558,0.0011446735615285087,-0.0017753515184996314,1.5546450275993267,0.45,1
1780692576.805835485,1780692576.805299997,71,map,ego_position_cmd,0.34999294559540695,0.352222168636832,1.2354673979389539,-0.0009999758865744147,0.15749682551793312,0.007929657872452268,-0.07087357148306991,-0.00044998914895848664,-0.0017955370206595438,1.577145422699323,0.45,1
1780692576.849946976,1780692576.849304676,72,map,ego_position_cmd,0.3498543489222455,0.3600962636748296,1.2358616520053518,-0.00454331865367333,0.1574344570150105,0.007839375579056425,-0.07084550565675472,-0.0020444933941529985,-0.0018154961327709425,1.5996467965502235,0.45,1
1780692576.894021749,1780692576.893331289,73,map,ego_position_cmd,0.3495381031043356,0.36797538534281965,1.2362518662250066,-0.00808892340426883,0.15729214639695102,0.007747982713727066,-0.07078146587862796,-0.003640015531920974,-0.0018352507276409667,1.6221771751486813,0.45,1
1780692576.937959194,1780692576.937357426,74,map,ego_position_cmd,0.34904997945070193,0.37577036758497195,1.2366338235390353,-0.011596665413237388,0.15707249075281587,0.00765649237599111,-0.07068262083876714,-0.005218499435956825,-0.0018545873166636686,1.644492639598684,0.45,1
1780692576.981967449,1780692576.981323957,75,map,ego_position_cmd,0.34837479578692265,0.38368978569863427,1.237017842498036,-0.015160403564385434,0.15676865810411522,0.0075624081101871065,-0.07054589614685185,-0.006822181603973446,-0.0018740282764630784,1.6672021218004376,0.45,1
1780692577.025563955,1780692577.025247812,76,map,ego_position_cmd,0.34755364032394387,0.3913094068896498,1.2373836006296137,-0.018589233100342408,0.15639913814577475,0.007470767142720706,-0.07037961216559864,-0.008365154895154084,-0.0018925447818742005,1.6890989616014849,0.45,1
1780692577.070134163,1780692577.069337845,76,map,ego_position_cmd,0.34755364032394387,0.3913094068896498,1.2373836006296137,-0.018589233100342408,0.15639913814577475,0.007470767142720706,-0.07037961216559864,-0.008365154895154084,-0.0018925447818742005,1.6890989616014849,0.45,1
