time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,eta_hat1,eta_hat2,eta_hat3,eta_hat4,fault_index
13.8,0.02241281344419273,0.02232148622774376,15.037749002708953,0.0,0.0,15.0,-0.005596055764335014,0.005865311634889247,0.04813254389335017,15.339088085523588,-16.023405454721388,15.332139748947297,-14.754488549947892,1.0,0.9092414293373806,1.0,1.0,2.0
13.81,0.02251985013295234,0.0224309273978354,15.033853793108527,0.0,0.0,15.0,-0.005527277709987295,0.005808518967615314,0.04814620586008929,15.32434397630334,-16.006080563002772,15.317609588576317,-14.740183952021994,1.0,0.9093854802427661,1.0,1.0,2.0
13.82,0.02263334210945766,0.02254651259183729,15.030089502926906,0.0,0.0,15.0,-0.00545600945843798,0.005745338604507268,0.04815953365924224,15.307768818112754,-15.986939676956126,15.30137780398472,-14.724087246519238,1.0,0.9095288249861522,1.0,1.0,2.0
13.83,0.022753204861358733,0.022668150166564427,15.026453672453192,0.0,0.0,15.0,-0.005382865805343459,0.005676029630394873,0.048172522065673094,15.289569500214027,-15.966211590557958,15.283667593394284,-14.70641175537969,1.0,0.909671430794696,1.0,1.0,2.0
13.84,0.022879346414216805,0.022795744616477286,15.022943612766678,0.0,0.0,15.0,-0.005308331532268032,0.005600902858914841,0.048185166680922056,15.2699512858967,-15.944112947766426,15.264684737396664,-14.687363220645022,1.0,0.9098132651849062,1.0,1.0,2.0
13.85,0.023011667670683314,0.02292919857584408,15.019556445767948,0.0,0.0,15.0,-0.005232760858506109,0.005520306828885777,0.04819746361880664,15.249115213528077,-15.920848808338622,15.244617998222287,-14.667137074398545,1.0,0.9099542960360932,1.0,1.0,2.0
13.86,0.02315006319979603,0.023068412528008262,15.016289126879052,0.0,0.0,15.0,-0.005156292891876548,0.005434700942720675,0.04820940924481585,15.227262893522294,-15.896610743566374,15.223635346401641,-14.645921285557835,1.0,0.9100944916065347,1.0,1.0,2.0
13.870000000000001,0.023294422043000005,0.02321328577301716,15.013138479190937,0.0,0.0,15.0,-0.005078925929694711,0.005344624960201464,0.048221000354747225,15.204591913131857,-15.871579480876344,15.20188680541887,-14.623892092149053,1.0,0.9102338205980358,1.0,1.0,2.0
13.88,0.023444628185471522,0.02336371631828546,15.010101211530918,0.0,0.0,15.0,-0.00500052401884156,0.005250736165435048,0.048232234289932396,15.181293298719844,-15.845926225134178,15.179508436505765,-14.601214193515782,1.0,0.9103722521606182,1.0,1.0,2.0
13.89,0.02360056165953988,0.023519601588919442,15.007173954299885,0.0,0.0,15.0,-0.00492079135626166,0.00515378598987382,0.048243108679455936,15.157553735467825,-15.819810145728345,15.156618369745114,-14.578041401199204,1.0,0.91050975595903,1.0,1.0,2.0
13.9,0.023762099489011854,0.023680837131165793,15.004353264931522,0.0,0.0,15.0,-0.004839485656751639,0.005054516671053753,0.04825362258568524,15.133540899656566,-15.793382342938447,15.133333636922599,-14.554515013203181,1.0,0.9106463021564482,1.0,1.0,2.0
13.91,0.023929116136712714,0.023847318489136866,15.001635672479035,0.0,0.0,15.0,-0.004756222946120059,0.0049537729249404605,0.04826377535602886,15.109415327307158,-15.766782732591514,15.109756234487808,-14.530764734139186,1.0,0.9107818614925373,1.0,1.0,2.0
13.92,0.024101485494096225,0.024018938075518872,14.99901766590418,0.0,0.0,15.0,-0.004670799146673447,0.0048521715339656536,0.048273568262405475,15.085311513260173,-15.740137786752076,15.085995069928464,-14.506913851227432,1.0,0.9109164052396643,1.0,1.0,2.0
13.93,0.024279080497250003,0.024195588247929015,14.99649574948619,0.0,0.0,15.0,-0.004582993861896548,0.004750386431427644,0.0482830034112522,15.06134784023649,-15.713565663472501,15.062153519656626,-14.483071856929424,1.0,0.9110499052970499,1.0,1.0,2.0
13.94,0.024461774868454925,0.02437715806942019,14.994066414828904,0.0,0.0,15.0,-0.004492741971468835,0.004648782051063775,0.04829208433484484,15.037623721794182,-15.6871686021055,15.038336041896054,-14.459345448132252,1.0,0.911182334121172,1.0,1.0,2.0
13.950000000000001,0.024649443717947292,0.024563535314327443,14.99172620392274,0.0,0.0,15.0,-0.004400147371394317,0.00454758801887989,0.048300816277103524,15.014209891301014,-15.661038400215645,15.014655247082011,-14.435830663235038,1.0,0.9113136648299142,1.0,1.0,2.0
13.96,0.02484196375421342,0.02475460623350787,14.98947170975452,0.0,0.0,15.0,-0.0043054246528491874,0.0044468778001354224,0.048309204948367344,14.991174615801773,-15.635260666661127,14.991210847318525,-14.412614033618423,1.0,0.9114438711591459,1.0,1.0,2.0
13.97,0.025039211903924965,0.0249502549028866,14.987299523421541,0.0,0.0,15.0,-0.004208925410925121,0.004346539101767073,0.04831725790269489,14.968555968690433,-15.609905939436544,14.96811146929162,-14.389775095791181,1.0,0.9115729274453342,1.0,1.0,2.0
