metric,value
generated_at,2026-05-12T08:17:43
raw_file,results/smoke/example2_helix/linear_mpc_sysblock_smoke/raw/smoke_example2_linear_mpc_sysblock.csv
scene_id,official_example2_smoke
controller_id,linear_mpc_sysblock
row_count,6
duration_s,0.05
sample_rate_hz,100.0
position_rmse_m,0.004032185839712156
x_rmse_m,2.0471147086235714e-14
y_rmse_m,1.7967697544134602e-14
z_rmse_m,0.004032185839712156
max_position_error_m,0.00665895110396653
steady_state_error_m,0.0033294644486318047
settling_time_s,nan
disturbance_window_start_s,15.0
disturbance_window_end_s,19.0
disturbance_peak_error_m,nan
disturbance_recovery_time_s,nan
overshoot_x_pct,nan
overshoot_y_pct,nan
overshoot_z_pct,0.0
overshoot_max_pct,0.0
roll_rmse_rad,7.692157093604108e-13
pitch_rmse_rad,8.617582320879476e-13
yaw_rmse_rad,2.783357404822601e-13
max_tilt_rad,1.9937468821883743e-12
minimum_altitude_m,0.0
altitude_violation_count,6
tilt_violation_count,0
constraint_violation_count,6
constraint_violation_rate_hz,120.0
altitude_violation_rate_hz,120.0
tilt_violation_rate_hz,0.0
control_energy,0.006077932942588458
control_energy_per_second,0.12155865885176916
control_smoothness,5.149871365868568
control_smoothness_per_second,102.99742731737136
control_command_min,-0.28247138864485827
control_command_max,0.28247138856819437
control_command_normalized,False
saturation_ratio,nan
nan_count,0
valid,False
tracking_score,100.0
robustness_score,0.0
safety_score,43.0
energy_score,45.0
smoothness_score,99.16836245172973
fault_tolerance_score,43.0
total_health_score,52.358418122586485
source,MWORKS_MCP
evidence_level,real_sysplorer_mcp_sysblock_linear_mpc_helix_smoke
