time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,z_ref_rate,yaw_ref
0.0,-55.58,-24.48,1.9,-55.58,-24.48,1.9,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-55.57999996522325,-24.479999966253164,1.8997169735783115,-55.579620147098176,-24.47962014709818,1.9,-3.216547577776718e-05,3.2377266244636965e-05,5.269689016742077e-10,0.014071802636512878,0.03278400209404446,0.013714851890383635,-0.06057064690933019,0.0,0.0
0.1,-55.57999753935707,-24.47999750938286,1.8990374771965224,-55.57713498283877,-24.477134982838773,1.9,-0.0007705121287530948,0.0007860941128645859,2.923374556985272e-07,0.04448925559397872,0.16363231970968,0.03712679399235609,-0.24524321317331854,0.0,0.0
0.15000000000000002,-55.57996991291884,-24.479969431965173,1.8980333584907805,-55.57089862613086,-24.47089862613086,1.9,-0.004158401907984593,0.004107954587682991,8.34118211687207e-06,0.08399179962878853,0.28596859824537163,0.06268242860901665,-0.4325015455877529,0.0,0.0
0.2,-55.57983161120236,-24.479827935460904,1.8968101916513957,-55.55972894530572,-24.459728945305724,1.9,-0.012219361822011504,0.011772339309304033,7.107793810388236e-05,0.11631854746812764,0.31049745725918554,0.09520146749506148,-0.5208530102766453,0.0,0.0
0.25,-55.579391923235534,-24.479374892372554,1.8954753146828347,-55.542866366161284,-24.442866366161287,1.9,-0.0256876542802029,0.024495689941699133,0.0003102969604052978,0.13415482892966912,0.2273046681020897,0.135606106380118,-0.49212805229084583,0.0,0.0
0.30000000000000004,-55.57833769632651,-24.47828297136714,1.8941105569019105,-55.51993268000655,-24.419932680006553,1.9,-0.04374600076265558,0.04175404652356215,0.0008897136705870981,0.14614517014701878,0.07596577606931296,0.17392355253024389,-0.3822500597332213,0.0,0.0
0.35000000000000003,-55.57624709347699,-24.476112026507042,1.8927611534917073,-55.49088985170602,-24.390889851706024,1.9,-0.06462014733791496,0.06206507549611581,0.0019211648426667755,0.1623140639989617,-0.09294028686701161,0.20212146362757005,-0.2424407884248445,0.0,0.0
0.4,-55.57262474842711,-24.47235091224068,1.8914347660888626,-55.45599882772415,-24.355998827724154,1.9,-0.08630561711291106,0.08355279104978175,0.0033939036341645787,0.18453412939387293,-0.24320790194626518,0.22185213101154905,-0.11290533218124316,0.0,0.0
0.45,-55.56694470657007,-24.466468296908307,1.8901080685996776,-55.41577834416975,-24.315778344169754,1.9,-0.10702001722711316,0.10446082927009866,0.005169252277400291,0.2097152181257816,-0.3607538523312668,0.2399274245766556,-0.013587949534921873,0.0,0.0
0.5,-55.558690978929064,-24.457958604540323,1.8887398086229172,-55.37096373484045,-24.270963734840453,1.9,-0.12535580569461335,0.123397886432004,0.0070195130232264214,0.23636555627166211,-0.44730636362757537,0.2606521119501428,0.051235021581241214,0.0,0.0
