time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,eta_hat
0.168,0.0015964867472889844,-0.0016442598547577513,0.08435873528388248,0.0,0.0,0.336,0.028942821524442768,0.027485979817463452,-0.0003859488824244422,8.054390394910262,-6.835387653613214,5.646106733697897,-6.870999655575105,1.0
0.17,0.0016713970155683927,-0.0017221431831329506,0.08702784196135177,0.0,0.0,0.34,0.029326425734002515,0.027817785096476838,-0.0003959261379198522,8.034873648310306,-6.80598683143006,5.6112070634933175,-6.846122677187372,1.0
0.17200000000000001,0.0017485807269508884,-0.0018024221339895394,0.08973946578025682,0.0,0.0,0.34400000000000003,0.029700469151571984,0.02814106546313619,-0.00040575256091215147,8.013433151012425,-6.775223788282489,5.575377974048017,-6.8197515711448204,1.0
0.17400000000000002,0.0018280581811843065,-0.001885120083248832,0.09249337789580862,0.0,0.0,0.34800000000000003,0.030063410195455845,0.0284567323371375,-0.0004153751944770372,7.990107187467146,-6.743240350586765,5.538657659653042,-6.791820068096699,1.0
0.176,0.0019098485866026675,-0.001970259107565421,0.09528933900628604,0.0,0.0,0.352,0.03041402408220733,0.02876560500158289,-0.0004247489359014198,7.964941387260576,-6.710156514946551,5.5010763406814185,-6.762283264640333,1.0
0.178,0.0019939701094812586,-0.0020578599227928417,0.09812709968572464,0.0,0.0,0.356,0.030751504473228695,0.029068335106863154,-0.0004338399451665793,7.937988940129771,-6.676063769212346,5.462655998392629,-6.7311243127325735,1.0
0.18,0.0020804399162331682,-0.0021479418336261408,0.1010064007197279,0.0,0.0,0.36,0.03107552493727748,0.029365339439074982,-0.00044262792933290335,7.909309615599231,-6.6410205230822505,5.423411315798372,-6.698358988469558,1.0
0.182,0.0021692741990084895,-0.0022405227125909134,0.10392697344047033,0.0,0.0,0.364,0.03138619306231164,0.02965675510759891,-0.0004511054257473753,7.878965555269593,-6.605053369394435,5.383353875990284,-6.664034401332323,1.0
0.184,0.002260488186290524,-0.0023356190002158336,0.10688854007614546,0.0,0.0,0.368,0.03168396612771946,0.029942419973784024,-0.00045927587186220275,7.84701694988912,-6.568160858919199,5.342496485018352,-6.628225177634316,1.0
0.186,0.0023540961389443655,-0.002433245726878233,0.10989081408767389,0.0,0.0,0.372,0.03196954444382402,0.030221889557246386,-0.0004671508354647311,7.813518747892024,-6.530319716537338,5.300856472536424,-6.591027197043202,1.0
0.188,0.0024501113402771914,-0.0025334165420561644,0.11293350049451269,0.0,0.0,0.376,0.03224376442183205,0.030494472608924236,-0.0004747470382885253,7.778518278701347,-6.4914918089514275,5.258458080786757,-6.552550577347399,1.0
0.19,0.0025485460684203515,-0.002636143768001153,0.11601629619479766,0.0,0.0,0.38,0.03250746885654155,0.03075931022797637,-0.00048208250563050534,7.74205423480425,-6.451633743612419,5.215333503275781,-6.512910021690628,1.0
