time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,plant_gust_force_x_N,plant_gust_force_y_N,plant_gust_force_z_N,plant_mass_kg,controller_nominal_mass_kg,fault_effectiveness_1,fault_effectiveness_2,fault_effectiveness_3,fault_effectiveness_4
43.910000000000004,10.006488580386383,9.966202370938401,13.753624436775118,10.0,10.0,15.0,-0.004271807979973345,-8.414311813879588e-06,-0.09811451626787078,70.52298387405877,-71.38266216959393,70.52291072291463,-71.37718984452093,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
43.92,10.006386311424656,9.966342460832722,13.753652458074205,10.0,10.0,15.0,-0.004177338794077971,3.3838251284055355e-05,-0.09672344021162729,70.52895595036317,-71.3772782598523,70.52943063995214,-71.370765111826,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
43.93,10.006284075598405,9.966486645134927,13.753679956557564,10.0,10.0,15.0,-0.004083390693917753,7.542135536145467e-05,-0.09527263981992191,70.5352065106293,-71.3716140503619,70.53619028420682,-71.36409556872727,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
43.94,10.00618191366359,9.966634831788737,13.753706939982752,10.0,10.0,15.0,-0.003989953077073741,0.00011631318155804531,-0.09376291974631892,70.5417321241153,-71.36567313720342,70.54318600749411,-71.35718459666917,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
43.95,10.006079865699078,9.966786929237314,13.75373341598234,10.0,10.0,15.0,-0.003897017077074385,0.00015649275419594275,-0.09219512101683854,70.54852896602794,-71.35945936061346,70.55041425878379,-71.35003567143183,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
43.96,10.005977971086244,9.966942846412646,13.753759392062735,10.0,10.0,15.0,-0.003804575567339473,0.00019593993081162868,-0.09057012059741287,70.55559294222904,-71.35297677850029,70.55787146163361,-71.34265238419901,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
43.97,10.00587626848959,9.967102492723043,13.753784875603198,10.0,10.0,15.0,-0.0037126231703611947,0.00023463537494579416,-0.08888883098476287,70.56291975160015,-71.3462296508494,70.5655539571358,-71.33503845531722,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
43.980000000000004,10.005774795836285,9.96726577806632,13.753809873856715,10.0,10.0,15.0,-0.003621156201738498,0.0002725605617764847,-0.08715219946788548,70.57050483433031,-71.33922241665496,70.57345804300607,-71.32719773183946,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
43.99,10.005673590299066,9.967432612814626,13.753834393949631,10.0,10.0,15.0,-0.003530172611273203,0.000309697775931652,-0.08536120774912262,70.57834344524021,-71.33195968611969,70.58157991297698,-71.31913420142386,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
44.0,10.005572688278866,9.967602907812427,13.753858442880787,10.0,10.0,15.0,-0.003439671948929293,0.00034603008395575076,-0.083516871389186,70.58643064626114,-71.32444623220933,70.58991566756802,-71.31085199433308,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0
