receive_time_s,stamp_s,sequence,frame_id,planner_id,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,yaw_ref,yaw_rate_ref,trajectory_status
1780692277.411050320,1780692277.410487175,84,map,ego_position_cmd,0.3344828179622447,0.4530594221215888,1.2402252329355588,-0.04637673995471498,0.15051726808301014,0.006681896318490136,-0.06773277063735457,-0.020869532979621745,-0.002036402417362662,1.8696820265988208,0.45,1
1780692277.466140270,1780692277.465506792,85,map,ego_position_cmd,0.3320781783220437,0.4605625772235476,1.2405569518976334,-0.04975315975059645,0.14943518024491967,0.006579600380846496,-0.06724583111021386,-0.022388921887768407,-0.0020531956898176954,1.8921941095490185,0.45,1
1780692277.521102905,1780692277.520527124,86,map,ego_position_cmd,0.3295091894872238,0.46799870356691564,1.2408830520058178,-0.05309941660511206,0.1482791352692507,0.006476624350011381,-0.06672561087116283,-0.023894737472300427,-0.002069704507794533,1.9146728132986028,0.45,1
1780692277.576240540,1780692277.575540304,87,map,ego_position_cmd,0.32684610749457677,0.4751863491585387,1.2411958020208083,-0.05633385712134244,0.14708074837255955,0.006375508683864533,-0.0661863367676518,-0.0253502357046041,-0.002085537477303424,1.9365736293009832,0.45,1
1780692277.631264687,1780692277.630572081,88,map,ego_position_cmd,0.3238576997912871,0.4827259970235544,1.2415213368997347,-0.05972669866059948,0.14573596490607918,0.0062676882274666015,-0.06558118420773565,-0.02687701439726977,-0.002102017680549067,1.959746416649432,0.45,1
1780692277.686115980,1780692277.685517073,89,map,ego_position_cmd,0.3208024197458401,0.48994930326805414,1.2418308371927105,-0.06297718647062438,0.14436108888562807,0.006162622505897596,-0.06496248999853263,-0.02833973391178097,-0.0021176861328809685,1.9821551363991603,0.45,1
1780692277.741183996,1780692277.740478992,90,map,ego_position_cmd,0.31757037917386205,0.49713617594381565,1.242136520296015,-0.06621127917471706,0.14290667062823792,0.0060562780569435115,-0.06430800178270707,-0.02979507562862268,-0.00213316133998576,2.004670409848768,0.45,1
1780692277.796282291,1780692277.795562029,91,map,ego_position_cmd,0.3141790440911901,0.5042450266749176,1.2424367187146645,-0.06941026200371293,0.14138056984103553,0.005949218293362552,-0.063621256428466,-0.03123461790167082,-0.002148358884929895,2.027174746050878,0.45,1
1780692277.851127625,1780692277.850498915,92,map,ego_position_cmd,0.31063119212696616,0.5112707737867584,1.2427313356828267,-0.07257184820404132,0.1397840364571348,0.00584148252863131,-0.06290281640571066,-0.03265733169181859,-0.002163273868943105,2.0496630172485313,0.45,1
1780692277.905910492,1780692277.905460596,94,map,ego_position_cmd,0.30311226772575595,0.5249941517712795,1.2433010290116626,-0.0787473682970758,0.13640052047659018,0.005625093988604919,-0.06138023421446559,-0.035436315733684116,-0.002192114593715425,2.0943758083496506,0.45,1
