time_s,position_x_m,position_y_m,position_z_m,position_ref_x_m,position_ref_y_m,position_ref_z_m,position_error_norm_m
12.75,0.0026172059236629717,-0.003377669195455709,3.2487562162488506,0.0,0.0,14.583333333333332,11.334577922514416
12.76,0.0026097620907510875,-0.00336806075024585,3.2538591259655205,0.0,0.0,14.6,11.346141674072614
12.77,0.002602372054175792,-0.0033585217134655186,3.258966040058244,0.0,0.0,14.616666666666667,11.357701421311875
12.780000000000001,0.0025950359214027942,-0.0033490522238793815,3.2640769585259046,0.0,0.0,14.633333333333336,11.369257164232923
12.790000000000001,0.002587753798711302,-0.0033396524187208135,3.2691918813673957,0.0,0.0,14.650000000000002,11.380808902836469
12.8,0.002580525791192492,-0.0033303224336899647,3.274310808581618,0.0,0.0,14.666666666666668,11.392356637123227
12.81,0.0025733520027479053,-0.003321062402951746,3.2794337401674376,0.0,0.0,14.683333333333334,11.40390036709394
12.82,0.0025662325360877735,-0.0033118724591337132,3.2845606761236534,0.0,0.0,14.7,11.415440092749426
12.83,0.0025591674927047652,-0.0033027527332922827,3.28969161644711,0.0,0.0,14.716666666666667,11.426975814092463
12.84,0.0025521569729334862,-0.0032937033549895723,3.294826561137245,0.0,0.0,14.733333333333334,11.438507531123227
12.85,0.0025452010759232395,-0.0032847244522583585,3.299965510194136,0.0,0.0,14.75,11.450035243841265
12.86,0.0025382998996315133,-0.0032758161515937896,3.305108463618087,0.0,0.0,14.766666666666666,11.461558952245895
12.870000000000001,0.0025314535408184303,-0.0032669785779463408,3.3102554214092925,0.0,0.0,14.783333333333335,11.473078656336556
12.88,0.0025246620949807798,-0.00325821185463684,3.315406383563113,0.0,0.0,14.8,11.484594356117507
12.89,0.0025179256563930548,-0.0032495161034095804,3.320561350073184,0.0,0.0,14.816666666666666,11.496106051594749
12.9,0.00251124431810161,-0.0032408914444249193,3.3257203209310626,0.0,0.0,14.833333333333334,11.507613742776364
12.91,0.002504618171929273,-0.0032323379962654023,3.330883296126656,0.0,0.0,14.850000000000001,11.519117429672077
12.92,0.002498047308499858,-0.003223855875967594,3.336050275650062,0.0,0.0,14.866666666666667,11.530617112291425
12.93,0.002491531816969609,-0.003215445198675743,3.3412212594722477,0.0,0.0,14.883333333333333,11.542112790663088
12.94,0.0024850717853501215,-0.003207106078058633,3.346396247568543,0.0,0.0,14.899999999999999,11.553604464811379
12.950000000000001,0.002478667300656688,-0.0031988386265012023,3.351575239929331,0.0,0.0,14.916666666666668,11.565092134745559
12.96,0.0024723184484317334,-0.003190642954489898,3.3567582365252235,0.0,0.0,14.933333333333334,11.576575800494664
12.97,0.002466025313569584,-0.0031825191716770428,3.3619452373670216,0.0,0.0,14.950000000000001,11.588055462047546
12.98,0.0024597879798907685,-0.0031744673863317945,3.3671362424753313,0.0,0.0,14.966666666666669,11.599531119383256
12.99,0.002453606530308492,-0.003166487705555205,3.372331251892242,0.0,0.0,14.983333333333334,11.611002772459354
13.0,0.0024474810467745296,-0.0031585802352106325,3.377530265677924,0.0,0.0,15.0,11.62247042121533
13.01,0.002441411609492498,-0.0031507450789089266,3.382733283852768,0.0,0.0,15.0,11.617267399943392
13.02,0.002435398297767669,-0.003142982339105059,3.38794030645916,0.0,0.0,15.0,11.612060374277196
13.030000000000001,0.0024294411890320067,-0.003135292115840332,3.3931513334918963,0.0,0.0,15.0,11.606849344221802
13.040000000000001,0.0024235403588241,-0.003127674506716645,3.3983663648970883,0.0,0.0,15.0,11.60163430983096
13.05,0.0024176958819225585,-0.0031201296083589684,3.4035854006530837,0.0,0.0,15.0,11.59641527112618
13.06,0.0024119078316400945,-0.0031126575155046455,3.4088084407204526,0.0,0.0,15.0,11.59119222814675
13.07,0.002406176279424481,-0.0031052583204886747,3.4140354850137262,0.0,0.0,15.0,11.585965180978
13.08,0.002400501294922351,-0.0030979321133262133,3.419266533406259,0.0,0.0,15.0,11.580734129746444
13.09,0.002394882951533831,-0.0030906789888798247,3.4245015861228154,0.0,0.0,15.0,11.575499074227174
13.1,0.0023893213207210806,-0.0030834990395162166,3.429740643335923,0.0,0.0,15.0,11.570260014247534
13.11,0.0023838164677939516,-0.003076392349668778,3.434983704869438,0.0,0.0,15.0,11.565016949983526
13.120000000000001,0.0023783684571219814,-0.0030693590025626777,3.4402307705675237,0.0,0.0,15.0,11.559769881590858
13.13,0.002372977352179626,-0.0030623990802733985,3.4454818402974916,0.0,0.0,15.0,11.554518809202081
13.14,0.0023676432179707842,-0.0030555126668552484,3.4507369141199864,0.0,0.0,15.0,11.549263732756422
13.15,0.0023623661214074833,-0.0030486998488300017,3.45599599231724,0.0,0.0,15.0,11.54400465197152
13.16,0.0023571461259159674,-0.0030419607082275315,3.4612590750083823,0.0,0.0,15.0,11.538741566728117
13.17,0.0023519832903445954,-0.003035295321176543,3.4665261620770296,0.0,0.0,15.0,11.533474477142466
13.18,0.0023468776717891966,-0.003028703761550148,3.471797253369284,0.0,0.0,15.0,11.528203383368343
13.19,0.0023418293276321997,-0.00302218610359686,3.4770723488370887,0.0,0.0,15.0,11.52292828545367
13.200000000000001,0.002336838314841434,-0.0030157424210356426,3.482351448489325,0.0,0.0,15.0,11.517649183389448
13.21,0.0023319046893363936,-0.003009372786237968,3.487634552346679,0.0,0.0,15.0,11.512366077154866
13.22,0.002327028505723621,-0.0030030772698859693,3.4929216604233884,0.0,0.0,15.0,11.507078966735563
13.23,0.0023222098174914742,-0.002996855941223246,3.4982127727409735,0.0,0.0,15.0,11.5017878521099
13.24,0.0023174486768343405,-0.0029907088678274357,3.503507889315648,0.0,0.0,15.0,11.496492733261542
13.25,0.002312745134721411,-0.0029846361156981526,3.508807010163259,0.0,0.0,15.0,11.491193610174525
13.26,0.002308099241025572,-0.0029786377494223698,3.5141101353084263,0.0,0.0,15.0,11.485890482824114
13.27,0.0023035110444420736,-0.002972713832068418,3.519417264778644,0.0,0.0,15.0,11.480583351182698
13.280000000000001,0.0022989805925402052,-0.002966864425251448,3.524728398607231,0.0,0.0,15.0,11.475272215216842
13.290000000000001,0.002294507930992295,-0.002961089588137166,3.5300435367793166,0.0,0.0,15.0,11.469957074941306
13.3,0.0022900931012134838,-0.0029553893743945116,3.5353626790712447,0.0,0.0,15.0,11.464637930579633
13.31,0.002285736148911877,-0.002949763843226324,3.5406858256433993,0.0,0.0,15.0,11.459314781971328
13.32,0.0022814371162180073,-0.0029442130492113717,3.5460129764911037,0.0,0.0,15.0,11.45398762912096
13.33,0.0022771960423076123,-0.002938737043105105,3.5513441314880834,0.0,0.0,15.0,11.448656472154694
13.34,0.002273012967132538,-0.0029333358766511206,3.5566792906464837,0.0,0.0,15.0,11.44332131106028
13.35,0.0022688879306288095,-0.0029280096015572516,3.56201845406215,0.0,0.0,15.0,11.437982145741769
13.36,0.00226482097015453,-0.0029227582661882183,3.567361621734875,0.0,0.0,15.0,11.432638976199263
13.370000000000001,0.002260812121755139,-0.0029175819171974003,3.572708793656908,0.0,0.0,15.0,11.427291802440413
13.38,0.0022568614202666463,-0.0029124805996599136,3.578059969820003,0.0,0.0,15.0,11.421940624473361
13.39,0.0022529688993166578,-0.002907454357074252,3.583415150215457,0.0,0.0,15.0,11.416585442306717
13.4,0.002249134591324518,-0.002902503231363156,3.588774334834142,0.0,0.0,15.0,11.411226255949508
13.41,0.0022453585272703236,-0.0028976272625764934,3.594137523650626,0.0,0.0,15.0,11.405863065427067
13.42,0.002241640737449261,-0.00289282648986579,3.5995047166750735,0.0,0.0,15.0,11.40049587072914
13.43,0.002237981250934648,-0.0028881009507926514,3.604875913916321,0.0,0.0,15.0,11.395124671846798
13.44,0.002234380095523928,-0.0028834506812604617,3.6102511153782175,0.0,0.0,15.0,11.389749468776097
13.450000000000001,0.0022308372978175357,-0.002878875715617637,3.6156303210650838,0.0,0.0,15.0,11.384370261512629
13.46,0.0022273528838047726,-0.0028743760874151247,3.621013531022382,0.0,0.0,15.0,11.378987050010844
13.47,0.002223926877771564,-0.0028699518279984705,3.6264007452608102,0.0,0.0,15.0,11.373599834259958
13.48,0.002220559302702543,-0.0028656029670281456,3.631791963784432,0.0,0.0,15.0,11.368208614255819
13.49,0.0022172501805053212,-0.0028613295327704438,3.6371871866060914,0.0,0.0,15.0,11.362813389985504
13.5,0.0022139995317268517,-0.0028571315517329473,3.6425864137280364,0.0,0.0,15.0,11.35741416144668
13.51,0.0022108073752946703,-0.0028530090483320446,3.647989645124263,0.0,0.0,15.0,11.352010928665276
13.52,0.0022076737291175895,-0.002848962045669352,3.6533968807817083,0.0,0.0,15.0,11.346603691654272
13.530000000000001,0.0022045986098863045,-0.0028449905652756314,3.6588081206866185,0.0,0.0,15.0,11.341192450427341
13.540000000000001,0.0022015820331260988,-0.0028410946271798707,3.6642233648281612,0.0,0.0,15.0,11.33577720499525
13.55,0.0021986240132765293,-0.002837274250013088,3.669642613203886,0.0,0.0,15.0,11.33035795536037
13.56,0.0021957245635378956,-0.0028335294508110313,3.67506586580921,0.0,0.0,15.0,11.32493470152721
13.57,0.0021928836959367805,-0.0028298602450994876,3.6804931226418827,0.0,0.0,15.0,11.319507443497956
13.58,0.002190101421330767,-0.0028262666469009417,3.68592438370227,0.0,0.0,15.0,11.31407618127217
13.59,0.0021873777494139037,-0.0028227486687421237,3.6913596489936986,0.0,0.0,15.0,11.30864091484646
13.6,0.0021847126886793667,-0.0028193063216061898,3.69679891851985,0.0,0.0,15.0,11.30320164421708
13.61,0.002182106246331055,-0.0028159396148188984,3.702242192278666,0.0,0.0,15.0,11.297758369386024
13.620000000000001,0.0021795584284056164,-0.0028126485562062335,3.707689470270643,0.0,0.0,15.0,11.292311090352733
13.63,0.002177069239736902,-0.0028094331520485925,3.7131407524963334,0.0,0.0,15.0,11.286859807116599
13.64,0.0021746386839571904,-0.0028062934070823362,3.718596038956339,0.0,0.0,15.0,11.28140451967696
13.65,0.0021722667634985317,-0.002803229324501396,3.724055329651341,0.0,0.0,15.0,11.275945228033075
13.66,0.0021699534795942086,-0.0028002409059589553,3.729518624582097,0.0,0.0,15.0,11.270481932184136
13.67,0.002167698832280299,-0.0027973281515692007,3.73498592374947,0.0,0.0,15.0,11.265014632129228
13.68,0.00216550282039496,-0.002794491059906074,3.740457227154268,0.0,0.0,15.0,11.25954332786749
13.69,0.002163365441569713,-0.0027917296279916493,3.7459325347965806,0.0,0.0,15.0,11.254068019398785
13.700000000000001,0.0021612866922113144,-0.0027890438512723193,3.751411846674434,0.0,0.0,15.0,11.248588706725036
13.71,0.0021592665675583484,-0.002786433723691385,3.756895162787548,0.0,0.0,15.0,11.243105389846484
13.72,0.002157305061655843,-0.002783899237655805,3.762382483135499,0.0,0.0,15.0,11.237618068763505
13.73,0.002155402167356411,-0.002781440384037177,3.767873807717689,0.0,0.0,15.0,11.232126743476654
13.74,0.002153557876314206,-0.0027790571521634235,3.773369136532852,0.0,0.0,15.0,11.226631413987159
13.75,0.002151772178987456,-0.0027767495298215397,3.778868469579121,0.0,0.0,15.0,11.221132080296849
13.76,0.002150045064652451,-0.0027745175032751405,3.784371806854793,0.0,0.0,15.0,11.21562874240739
13.77,0.0021483765213964044,-0.002772361057254731,3.7898791483577705,0.0,0.0,15.0,11.210121400320848
13.780000000000001,0.0021467665361177392,-0.002770280174957579,3.7953904940854817,0.0,0.0,15.0,11.204610054039756
13.790000000000001,0.0021452150945259645,-0.002768274838047077,3.800905844034732,0.0,0.0,15.0,11.199094703567283
13.8,0.0021437221811361506,-0.002766345026645152,3.8064251982012878,0.0,0.0,15.0,11.193575348907636
13.81,0.0021422877792691814,-0.002764490719332195,3.81194855658001,0.0,0.0,15.0,11.18805199006592
13.82,0.002140911871098548,-0.0027627118932070233,3.817475919167483,0.0,0.0,15.0,11.18252462704553
13.83,0.0021395944376217833,-0.0027610085238496847,3.8230072859601734,0.0,0.0,15.0,11.176993259849976
13.84,0.002138335458662546,-0.0027593805853237652,3.828542656954449,0.0,0.0,15.0,11.171457888482868
13.85,0.002137134912873226,-0.0027578280501793966,3.834082032146646,0.0,0.0,15.0,11.16591851294785
13.86,0.0021359927777383305,-0.002756350889457301,3.8396254115331514,0.0,0.0,15.0,11.16037513324852
13.870000000000001,0.0021349090295791516,-0.0027549490726944932,3.84517279511059,0.0,0.0,15.0,11.154827749388238
13.88,0.0021338836435169446,-0.0027536225678765334,3.85072418287318,0.0,0.0,15.0,11.149276361372769
13.89,0.0021329165935721523,-0.0027523713415653103,3.8562795748193013,0.0,0.0,15.0,11.14372096920372
13.9,0.002132007852701638,-0.0027511953589469226,3.8618389709540124,0.0,0.0,15.0,11.138161572876026
13.91,0.0021311573929724318,-0.002750094584055776,3.8674023713018766,0.0,0.0,15.0,11.132598172365118
13.92,0.002130365185399697,-0.002749068979565357,3.872969775894297,0.0,0.0,15.0,11.127030767639582
13.93,0.002129631199369285,-0.0027481185060430364,3.878541184730009,0.0,0.0,15.0,11.12145935870068
13.94,0.0021289553994940833,-0.002747243117893327,3.884116597558326,0.0,0.0,15.0,11.115883945799098
13.950000000000001,0.0021283377564237592,-0.0027464427773070646,3.889696014622623,0.0,0.0,15.0,11.110304528691461
13.96,0.00212777823629478,-0.002745717440647305,3.8952794359359424,0.0,0.0,15.0,11.104721107364725
13.97,0.002127276802907234,-0.0027450670612583165,3.9008668614294013,0.0,0.0,15.0,11.09913368188778
13.98,0.00212683341771288,-0.002744491589450239,3.9064582909509005,0.0,0.0,15.0,11.093542252412728
13.99,0.0021264480456157533,-0.002743990979984658,3.9120537246666007,0.0,0.0,15.0,11.08794681877342
14.0,0.0021261206479150324,-0.002743565182968121,3.917653162572627,0.0,0.0,15.0,11.082347380973737
14.01,0.0021258511847991085,-0.002743214147071045,3.9232566046673614,0.0,0.0,15.0,11.076743939015307
14.02,0.0021256396153109527,-0.0027429378194835045,3.9288640509491333,0.0,0.0,15.0,11.071136492899818
14.030000000000001,0.0021254858973483413,-0.002742736145915997,3.9344755014162063,0.0,0.0,15.0,11.065525042629021
14.040000000000001,0.002125389987664231,-0.0027426090706003598,3.9400909560667765,0.0,0.0,15.0,11.059909588204736
14.05,0.0021253518418672553,-0.00274255653629085,3.94571041489898,0.0,0.0,15.0,11.054290129628844
14.06,0.0021253714144223914,-0.0027425784842653876,3.9513338779108897,0.0,0.0,15.0,11.048666666903296
14.07,0.0021254486586517493,-0.0027426748543269617,3.956961345100511,0.0,0.0,15.0,11.04303920003011
14.08,0.0021255835267355323,-0.0027428455848051976,3.9625928164657926,0.0,0.0,15.0,11.037407729011361
14.09,0.002125775969713133,-0.002743090612558085,3.96822829200462,0.0,0.0,15.0,11.031772253849192
14.1,0.002126025937484378,-0.0027434098729738556,3.9738677717148247,0.0,0.0,15.0,11.026132774545797
14.11,0.0021263333788109065,-0.0027438032999730086,3.9795112555941747,0.0,0.0,15.0,11.020489291103441
14.120000000000001,0.0021266982413176865,-0.002744270826010481,3.9851587436403877,0.0,0.0,15.0,11.014841803524442
14.13,0.00212712047344609,-0.002744812384596177,3.9908102359885196,0.0,0.0,15.0,11.009190311673775
14.14,0.0021276000216500232,-0.0027454279066768104,3.99646573271145,0.0,0.0,15.0,11.003534815478599
14.15,0.0021281368250645454,-0.0027461173137559992,4.0021252334451685,0.0,0.0,15.0,10.997875315302958
14.16,0.002128730829331361,-0.0027468805357353317,4.0077887383666475,0.0,0.0,15.0,10.992211810969925
14.17,0.0021293819769733595,-0.002747717498492818,4.013456247512404,0.0,0.0,15.0,10.986544302443024
14.18,0.002130090208575422,-0.0027486281254064473,4.019127760862329,0.0,0.0,15.0,10.98087278974241
14.19,0.002130855463549134,-0.002749612338340856,4.024803278394806,0.0,0.0,15.0,10.97519727288974
14.200000000000001,0.0021316776800495802,-0.0027506700575397787,4.030482800080188,0.0,0.0,15.0,10.969517751914717
14.21,0.002132556795400943,-0.002751801202175053,4.036166325906202,0.0,0.0,15.0,10.963834226829658
14.22,0.002133492746042719,-0.002753005690277182,4.041853855876245,0.0,0.0,15.0,10.958146697631218
14.23,0.0021344854673841923,-0.002754283438547614,4.047545389999256,0.0,0.0,15.0,10.952455164310512
14.24,0.0021355348938806263,-0.0027556343624572095,4.05324092829531,0.0,0.0,15.0,10.946759626847525
14.25,0.0021366409588402446,-0.0027570583759973393,4.058940470781099,0.0,0.0,15.0,10.941060085225617
14.26,0.0021378035943873963,-0.0027585553916325578,4.064644017467427,0.0,0.0,15.0,10.935356539434048
14.27,0.002139022730208959,-0.002760125318683105,4.070351568270257,0.0,0.0,15.0,10.929648989556911
14.280000000000001,0.002140298294314054,-0.0027617680643055283,4.076063123064065,0.0,0.0,15.0,10.923937435719798
14.290000000000001,0.0021416302176870882,-0.002763483539497448,4.081778682009701,0.0,0.0,15.0,10.918221877761923
14.3,0.0021430184298056854,-0.0027652716533139252,4.087498245240154,0.0,0.0,15.0,10.912502315550363
14.31,0.002144462855896368,-0.0027671323093262506,4.093221812666442,0.0,0.0,15.0,10.906778749174169
14.32,0.002145963420350456,-0.002769065410030182,4.098949384217633,0.0,0.0,15.0,10.901051178704344
14.33,0.0021475200530488418,-0.002771070865007739,4.104680960279902,0.0,0.0,15.0,10.895319603754787
14.34,0.0021491326670225464,-0.0027731485620993727,4.110416540138897,0.0,0.0,15.0,10.889584025039923
14.35,0.0021508011886831988,-0.0027752984064142146,4.11615612410399,0.0,0.0,15.0,10.883844442250453
14.36,0.0021525255428987405,-0.0027775203010697723,4.121899712452226,0.0,0.0,15.0,10.878100855109416
14.370000000000001,0.0021543056430922956,-0.002779814134414293,4.127647304723588,0.0,0.0,15.0,10.872353264076903
14.38,0.002156141417776341,-0.0027821798142683247,4.133398901605574,0.0,0.0,15.0,10.866601668465504
14.39,0.002158032777665738,-0.002784617225486066,4.139154502590211,0.0,0.0,15.0,10.860846068783273
14.4,0.002159979637286128,-0.0027871262578416387,4.14491410752108,0.0,0.0,15.0,10.855086465186709
14.41,0.002161981911498991,-0.002789706801546194,4.150677716341288,0.0,0.0,15.0,10.849322857732794
14.42,0.00216403952225018,-0.002792358755958136,4.156445329584147,0.0,0.0,15.0,10.84355524588831
14.43,0.0021661523793972833,-0.0027950820048423873,4.162216946990595,0.0,0.0,15.0,10.83778362991241
14.44,0.0021683203938573006,-0.0027978764333378772,4.167992568451833,0.0,0.0,15.0,10.832008009913977
14.450000000000001,0.0021705434772254038,-0.0028007419274660296,4.173772193985571,0.0,0.0,15.0,10.826228385875403
14.46,0.0021728215404205817,-0.0028036783723830584,4.1795558236374095,0.0,0.0,15.0,10.82044475775118
14.47,0.002175154493400609,-0.0028066856520118587,4.185343457460143,0.0,0.0,15.0,10.81465712548861
14.48,0.0021775422448465846,-0.0028097636486343353,4.191135095490661,0.0,0.0,15.0,10.808865489050905
14.49,0.002179984702467686,-0.0028129122432838504,4.196930737771851,0.0,0.0,15.0,10.80306984839528
14.5,0.002182481772233718,-0.0028161313147537946,4.202730384295305,0.0,0.0,15.0,10.797270203530246
14.51,0.0021850333568065924,-0.002819420737572203,4.208534034885807,0.0,0.0,15.0,10.79146655463112
14.52,0.0021876393609856124,-0.002822780389027574,4.214341689600797,0.0,0.0,15.0,10.785658901640572
14.530000000000001,0.0021902996888178918,-0.002826210145438476,4.22015334851898,0.0,0.0,15.0,10.77984724448
14.540000000000001,0.002193014242410714,-0.002829709880619476,4.2259690116523005,0.0,0.0,15.0,10.774031583137576
14.55,0.002195782922729737,-0.0028332794669098677,4.231788679004311,0.0,0.0,15.0,10.768211917609856
14.56,0.0021986056296660807,-0.0028369187752590235,4.2376123505746115,0.0,0.0,15.0,10.76238824789735
14.57,0.0022014822620509897,-0.002840627675244277,4.243440026359721,0.0,0.0,15.0,10.756560574003657
14.58,0.002204412717736963,-0.0028444060351748095,4.249271706358834,0.0,0.0,15.0,10.7507288959297
14.59,0.0022073968934134785,-0.002848253721853206,4.255107390559826,0.0,0.0,15.0,10.74489321368772
14.6,0.002210434684820191,-0.002852170600850148,4.260947078954844,0.0,0.0,15.0,10.739053527285686
14.61,0.0022135259867016254,-0.002856156536445692,4.266790771536724,0.0,0.0,15.0,10.733209836730888
14.620000000000001,0.002216670692633537,-0.0028602113914050664,4.272638468285712,0.0,0.0,15.0,10.7273621420432
14.63,0.0022198686956535194,-0.0028643350277925334,4.278490169216546,0.0,0.0,15.0,10.721510443208011
14.64,0.0022231198877757487,-0.002868527306345311,4.284345874342001,0.0,0.0,15.0,10.715654740212669
14.65,0.0022264241599718624,-0.002872788086449138,4.290205583671189,0.0,0.0,15.0,10.709795033048191
14.66,0.00222978140211295,-0.0028771172260637504,4.29606929720492,0.0,0.0,15.0,10.703931321713897
14.67,0.0022331915032022054,-0.002881514582023537,4.301937014953032,0.0,0.0,15.0,10.698063606200076
14.68,0.002236654351365319,-0.002885980010025557,4.307808736933548,0.0,0.0,15.0,10.692191886488844
14.69,0.002240169833514556,-0.002890513364196523,4.313684463147181,0.0,0.0,15.0,10.686316162579617
14.700000000000001,0.002243737835615486,-0.0028951144974375073,4.319564193596802,0.0,0.0,15.0,10.680436434469659
14.71,0.00224735824265787,-0.0028997832613868618,4.325447928285252,0.0,0.0,15.0,10.674552702156268
14.72,0.002251030938658641,-0.002904519506424549,4.331335667215338,0.0,0.0,15.0,10.668664965636772
14.73,0.0022547558066648953,-0.0029093230816764418,4.337227410389831,0.0,0.0,15.0,10.662773224908541
14.74,0.0022585327287569005,-0.002914193835018638,4.343123157811475,0.0,0.0,15.0,10.656877479968973
14.75,0.0022623615860511,-0.002919131613081761,4.34902290948298,0.0,0.0,15.0,10.650977730815502
14.76,0.002266242258703154,-0.0029241362612552565,4.3549266654070165,0.0,0.0,15.0,10.645073977445596
14.77,0.0022701746259109834,-0.002929207623691688,4.360834425586211,0.0,0.0,15.0,10.63916621985678
14.780000000000001,0.0022741585659178344,-0.0029343455433110234,4.366746190023159,0.0,0.0,15.0,10.633254458046602
14.790000000000001,0.002278193956015371,-0.0029395498618049213,4.372661958720412,0.0,0.0,15.0,10.62733869201266
14.8,0.0022822806725467724,-0.0029448204196410163,4.378581731680483,0.0,0.0,15.0,10.62141892175259
14.81,0.0022864185909098637,-0.0029501570560671983,4.384505508905844,0.0,0.0,15.0,10.61549514726407
14.82,0.0022906075855602657,-0.0029555596091158914,4.390433290398915,0.0,0.0,15.0,10.609567368544832
14.83,0.0022948475300145666,-0.0029610279156083454,4.396365076162082,0.0,0.0,15.0,10.603635585592645
14.84,0.0022991382968535227,-0.0029665618111589173,4.402300866197682,0.0,0.0,15.0,10.597699798405326
14.85,0.0023034797577252755,-0.002972161130179354,4.408240660508002,0.0,0.0,15.0,10.591760006980744
14.86,0.0023078717833486077,-0.0029778257058831006,4.414184459095291,0.0,0.0,15.0,10.585816211316807
14.870000000000001,0.0023123142435161996,-0.002983555370289599,4.420132261961743,0.0,0.0,15.0,10.579868411411484
14.88,0.002316807007097938,-0.0029893499542285986,4.426084069109506,0.0,0.0,15.0,10.57391660726278
14.89,0.0023213499420442403,-0.002995209287344481,4.432039880540679,0.0,0.0,15.0,10.567960798868764
14.9,0.0023259429153894076,-0.0030011331981006162,4.437999696257318,0.0,0.0,15.0,10.562000986227535
14.91,0.0023305857932549895,-0.003007121513783687,4.443963516261425,0.0,0.0,15.0,10.55603716933726
14.92,0.0023352784408531995,-0.0030131740605080773,4.449931340554948,0.0,0.0,15.0,10.550069348196155
14.93,0.00234002072249033,-0.0030192906632202495,4.455903169139791,0.0,0.0,15.0,10.54409752280248
14.94,0.0023448125015702185,-0.0030254711457031597,4.461879002017801,0.0,0.0,15.0,10.538121693154556
14.950000000000001,0.0023496536405977187,-0.0030317153305806747,4.467858839190785,0.0,0.0,15.0,10.532141859250745
14.96,0.002354544001182205,-0.0030380230393220278,4.473842680660494,0.0,0.0,15.0,10.526158021089467
14.97,0.0023594834440276496,-0.0030443940922289213,4.479830526427484,0.0,0.0,15.0,10.52017017867033
14.98,0.0023644718289907826,-0.0030508283085105103,4.4858223764957605,0.0,0.0,15.0,10.514178331989505
14.99,0.0023695090152438944,-0.003057325506493414,4.491818230885891,0.0,0.0,15.0,10.508182481026601
15.0,0.0023745948607466058,-0.003063885502939911,4.497818089591075,0.0,0.0,15.0,10.502182625788583
15.01,0.0023797292226987966,-0.0030705081136324043,4.5038219526141,0.0,0.0,15.0,10.496178766272845
15.02,0.0023849119574411567,-0.003077193153244983,4.509829819958934,0.0,0.0,15.0,10.49017090247559
15.030000000000001,0.002390142920464685,-0.0030839404353556216,4.515841691631223,0.0,0.0,15.0,10.484159034391354
15.040000000000001,0.0023954219663844946,-0.003090749772412315,4.521857567635825,0.0,0.0,15.0,10.478143162015453
15.05,0.0024007489490089945,-0.0030976209758223454,4.527877447982257,0.0,0.0,15.0,10.472123285338549
15.06,0.0024061237211059597,-0.003104553855650354,4.533901332664829,0.0,0.0,15.0,10.466099404366512
15.07,0.0024115461345488704,-0.003111548220807235,4.53992922167442,0.0,0.0,15.0,10.460071519108643
15.08,0.0024170160404284923,-0.0031186038791941964,4.545961115007532,0.0,0.0,15.0,10.454039629568621
15.09,0.00242253328898236,-0.0031257206376118273,4.551997012660082,0.0,0.0,15.0,10.448003735750715
15.1,0.0024280977295984075,-0.0031328983017649124,4.558036914627392,0.0,0.0,15.0,10.441963837659781
15.11,0.002433709210818598,-0.0031401366762672657,4.564080820904172,0.0,0.0,15.0,10.435919935301296
15.120000000000001,0.002439367580382724,-0.003147435564698461,4.570128731487952,0.0,0.0,15.0,10.429872028677915
15.13,0.0024450726852335214,-0.0031547947696106493,4.576180646379257,0.0,0.0,15.0,10.423820117789296
15.14,0.002450824371460973,-0.003162214092456959,4.582236565576529,0.0,0.0,15.0,10.417764202637184
15.15,0.002456622484339101,-0.003169693333639267,4.58829648907896,0.0,0.0,15.0,10.411704283222578
15.16,0.002462466868325524,-0.0031772322925079635,4.594360416886212,0.0,0.0,15.0,10.405640359546002
15.17,0.0024683573670711586,-0.0031848307673748508,4.60042834899891,0.0,0.0,15.0,10.399572431607014
15.18,0.002474293823510222,-0.0031924885556296897,4.606500285426024,0.0,0.0,15.0,10.393500499396843
15.19,0.002480276080390111,-0.003200205454424515,4.612576226231246,0.0,0.0,15.0,10.387424562851981
15.200000000000001,0.0024863039792741614,-0.0032079812593870196,4.618656171446174,0.0,0.0,15.0,10.381344621941025
15.21,0.0024923773598485187,-0.003215815763726432,4.6247401210081085,0.0,0.0,15.0,10.375260676726862
15.22,0.0024984960611885774,-0.003223708759868354,4.630828074870051,0.0,0.0,15.0,10.369172727256688
15.23,0.0025046599219461637,-0.0032316600396966187,4.636920033017461,0.0,0.0,15.0,10.363080773545228
15.24,0.0025108687800817877,-0.003239669394207876,4.643015995444531,0.0,0.0,15.0,10.356984815598487
15.25,0.002517122472934529,-0.0032477366136018436,4.64911596216025,0.0,0.0,15.0,10.350884853407672
15.26,0.002523420837112889,-0.0032558614871403472,4.655219933178805,0.0,0.0,15.0,10.344780886958787
15.27,0.0025297637083467805,-0.0032640438029561485,4.661327908505754,0.0,0.0,15.0,10.338672916246473
15.280000000000001,0.002536150921621783,-0.0032722833482259203,4.667439888149388,0.0,0.0,15.0,10.332560941262631
15.290000000000001,0.00254258231113046,-0.003280579909107061,4.673555872116351,0.0,0.0,15.0,10.326444962000815
15.3,0.002549057710328343,-0.0032889332708094703,4.679675860415847,0.0,0.0,15.0,10.32032497845202
15.31,0.0025555769519099093,-0.003297343217564008,4.685799853057316,0.0,0.0,15.0,10.314200990606997
15.32,0.002562139867769916,-0.003305809532571972,4.6919278500470325,0.0,0.0,15.0,10.308072998459672
15.33,0.002568746289070441,-0.0033143319980909335,4.698059851393513,0.0,0.0,15.0,10.301941002001726
15.34,0.0025753960462308566,-0.003322910395421063,4.704195857105831,0.0,0.0,15.0,10.295805001224288
