time,desired_acceleration_x,desired_acceleration_y,desired_acceleration_z,unconstrained_acceleration_x,unconstrained_acceleration_y,unconstrained_acceleration_z,auxiliary_x,auxiliary_y,auxiliary_z,solver_cost,solver_iterations
0.0,1.2,0.9179832272282074,10.60665,4.576835577864839,0.9179832272282074,2.1484630715892052,0.0,0.0,0.0,1.306028800806545,5.0
0.01,2.4,0.919192123925565,11.406649999999999,4.578415863858962,0.919192123925565,2.1496725708395803,0.0,0.0,0.0,1.2382968307199884,5.0
0.02,3.5999999999999996,0.9191937159276642,11.957532070089954,4.579996149853085,0.9191937159276642,2.150882070089955,0.0,0.0,0.0,1.2061173423671887,5.0
0.03,4.0,0.9191937180241798,11.958364934403477,4.581576435847208,0.9191937180241798,2.1517149344034783,0.0,0.0,0.0,1.2014664805874669,5.0
0.04,4.0,0.9191937180269407,11.95836619358943,4.5821031978452496,0.9191937180269407,2.151716193589432,0.0,0.0,0.0,1.2014664811853537,5.0
0.05,4.0,0.9191937180269444,11.958366195493163,4.5821031978452496,0.9191937180269444,2.1517161954931625,0.0,0.0,0.0,1.2014664811862577,5.0
0.06,4.0,0.9191937180269444,11.95836619549604,4.5821031978452496,0.9191937180269444,2.1517161954960407,0.0,0.0,0.0,1.2014664811862588,5.0
0.07,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.1517161954960446,0.0,0.0,0.0,1.201466481186259,5.0
0.08,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.151716195496045,0.0,0.0,0.0,1.201466481186259,5.0
0.09,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.151716195496045,0.0,0.0,0.0,1.201466481186259,5.0
0.1,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.151716195496045,0.0,0.0,0.0,1.201466481186259,5.0
0.11,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.151716195496045,0.0,0.0,0.0,1.201466481186259,5.0
0.12,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.151716195496045,0.0,0.0,0.0,1.201466481186259,5.0
0.13,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.151716195496045,0.0,0.0,0.0,1.201466481186259,5.0
0.14,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.151716195496045,0.0,0.0,0.0,1.201466481186259,5.0
0.15,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.151716195496045,0.0,0.0,0.0,1.201466481186259,5.0
0.16,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.151716195496045,0.0,0.0,0.0,1.201466481186259,5.0
0.17,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.151716195496045,0.0,0.0,0.0,1.201466481186259,5.0
0.18,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.151716195496045,0.0,0.0,0.0,1.201466481186259,5.0
0.19,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.151716195496045,0.0,0.0,0.0,1.201466481186259,5.0
0.2,4.0,0.9191937180269444,11.958366195496044,4.5821031978452496,0.9191937180269444,2.151716195496045,0.0,0.0,0.0,1.201466481186259,5.0
