t,phase,uav_a,uav_b,distance_m
12.544,takeoff,2,3,1.4660067534678778
12.578,takeoff,2,3,1.4659963316914637
12.612,takeoff,2,3,1.465964075328836
12.646,takeoff,2,3,1.4658941752599952
12.68,takeoff,2,3,1.465783683060091
12.714,takeoff,2,3,1.465638189972741
12.748,takeoff,2,3,1.4654716356358874
12.782,takeoff,2,3,1.465305520517491
12.816,takeoff,2,3,1.4651678625072135
12.85,takeoff,2,3,1.4650894973371194
12.884,takeoff,2,3,1.465105150212521
12.918,takeoff,2,3,1.465238460715802
12.953,takeoff,2,3,1.4655217938390785
12.987,takeoff,2,3,1.4659552997119691
13.021,takeoff,2,3,1.4665534103362163
13.055,takeoff,2,3,1.4673167747454876
13.089,takeoff,2,3,1.4682382064838193
13.123,takeoff,2,3,1.4693041169415328
13.158,takeoff,2,3,1.4705310884703802
13.192,takeoff,2,3,1.4718242173005593
13.226,takeoff,2,3,1.4731894259675646
13.26,takeoff,2,3,1.47460085452462
13.294,takeoff,2,3,1.4760332314038036
13.328,takeoff,2,3,1.4774657110307168
13.362,takeoff,2,3,1.4788825377070296
13.396,takeoff,2,3,1.480272651656445
13.43,takeoff,2,3,1.4816293179682245
13.464,takeoff,2,3,1.4829546257501198
13.498,takeoff,2,3,1.4842536576222964
13.532,takeoff,2,3,1.4855337482218394
13.566,takeoff,2,3,1.4867355705536154
13.600999999999999,takeoff,2,3,1.487615157789345
13.635,takeoff,2,3,1.4880369452749918
13.669,takeoff,2,3,1.4880587831034435
13.703,takeoff,2,3,1.4877453833053693
13.738,takeoff,2,3,1.4871456528331732
13.772,takeoff,2,3,1.4863603133570646
13.806000000000001,takeoff,2,3,1.4854379884932924
13.841,takeoff,2,3,1.4843665055870174
13.875,takeoff,2,3,1.4833421382084397
13.909,takeoff,2,3,1.482289296637507
13.943,takeoff,2,3,1.4812760164137393
13.977,takeoff,2,3,1.4803368701143846
14.012,takeoff,2,3,1.4794770322811333
14.046,takeoff,2,3,1.4787621544345646
14.08,takeoff,2,3,1.4781757174340875
14.114,takeoff,2,3,1.4777172468383328
14.148,takeoff,2,3,1.4773809184851703
14.182,takeoff,2,3,1.4771581332679953
14.216,takeoff,2,3,1.4770340288148338
14.25,takeoff,2,3,1.4769848998029733
14.284,takeoff,2,3,1.4769864466549594
14.318,takeoff,2,3,1.4770208800690607
14.352,takeoff,2,3,1.4770695394807583
14.386,takeoff,2,3,1.4771110787111048
14.42,takeoff,2,3,1.4771190449254084
14.454,takeoff,2,3,1.4770866286974595
14.488,takeoff,2,3,1.4770035428869477
14.522,takeoff,2,3,1.4768642733206052
14.556000000000001,takeoff,2,3,1.4766761518467206
14.59,takeoff,2,3,1.476445660378191
14.624,takeoff,2,3,1.4761800518474146
14.658,takeoff,2,3,1.4758941636514202
14.692,takeoff,2,3,1.475602502888638
14.725999999999999,takeoff,2,3,1.4753228075149631
14.76,takeoff,2,3,1.4750723914773598
14.794,takeoff,2,3,1.474861029885491
14.828,takeoff,2,3,1.4746977291618133
14.862,takeoff,2,3,1.47458929027483
14.896,takeoff,2,3,1.4745349193533008
14.93,takeoff,2,3,1.474528315520477
14.964,takeoff,2,3,1.4745707799178178
14.998,takeoff,2,3,1.4746492625837786
15.032,takeoff,2,3,1.474751516847871
15.066,takeoff,2,3,1.474862094305882
15.1,takeoff,2,3,1.474964136509879
15.134,takeoff,2,3,1.4750457430237334
15.168,takeoff,2,3,1.4750972282257524
15.202,takeoff,2,3,1.4751115549562441
15.236,takeoff,2,3,1.4750852508782053
15.27,takeoff,2,3,1.4750135325601985
15.304,takeoff,2,3,1.4748932578308023
15.338,takeoff,2,3,1.4747341907349412
15.372,takeoff,2,3,1.4745441755617499
15.406,takeoff,2,3,1.4743375106198056
15.44,takeoff,2,3,1.4741270075525348
15.474,takeoff,2,3,1.4739211608647467
15.508,takeoff,2,3,1.4737327194548124
15.542,takeoff,2,3,1.4735677563533345
15.576,takeoff,2,3,1.4734326623268004
15.61,takeoff,2,3,1.4733308144605664
15.644,takeoff,2,3,1.4732558176916974
15.678,takeoff,2,3,1.4732003260243074
15.712,takeoff,2,3,1.4731620558571865
15.746,takeoff,2,3,1.4731369756725488
15.78,takeoff,2,3,1.4731241629276761
15.814,takeoff,2,3,1.4731154526532475
15.848,takeoff,2,3,1.4731011922276698
15.882,takeoff,2,3,1.4730821956504072
15.916,takeoff,2,3,1.473052186618641
15.95,takeoff,1,2,1.472801288420402
15.984,takeoff,1,2,1.4719196366620366
16.018,takeoff,1,2,1.4711283918204272
16.052,takeoff,1,2,1.4704014918483777
16.087,takeoff,1,2,1.469720755986834
16.121,takeoff,1,2,1.4691237644874688
16.155,takeoff,1,2,1.4685865351540082
16.189,takeoff,1,2,1.4681045396230765
16.224,takeoff,1,2,1.4676626096339997
16.258,takeoff,1,2,1.4672839658516976
16.292,takeoff,1,2,1.4669524243623622
16.327,takeoff,1,2,1.4666659958015809
16.361,takeoff,1,2,1.466417926445125
16.395,takeoff,1,2,1.4662230797000635
16.429,takeoff,1,2,1.4660715218985503
16.464,takeoff,1,2,1.465958430095578
16.498,takeoff,1,2,1.4658915703539002
16.532,takeoff,1,2,1.4658703399182709
16.566,takeoff,1,2,1.465886526750109
16.6,takeoff,1,2,1.4659174948152525
16.634,takeoff,1,2,1.4659451603403633
16.668,takeoff,1,2,1.465960005365714
16.701999999999998,takeoff,1,2,1.4659548453500424
16.736,takeoff,1,2,1.4659239896112937
16.77,takeoff,1,2,1.4658667703230313
16.804,takeoff,1,2,1.4657878666303994
16.838,takeoff,1,2,1.4656918444766314
16.872,takeoff,1,2,1.4655843943274187
16.906,takeoff,1,2,1.465470742665433
16.94,takeoff,1,2,1.4653555577835176
16.974,takeoff,1,2,1.465244640861313
17.008,takeoff,1,2,1.4651405478007147
17.042,hover,1,2,1.4650422756894041
17.076,hover,1,2,1.464949041266789
17.11,hover,1,2,1.4648560913738033
17.144,hover,2,3,1.464738013112026
17.178,hover,2,3,1.464420091491933
17.212,hover,2,3,1.464030275572129
17.246,hover,2,3,1.463430451797938
17.28,hover,1,2,1.462548300713471
17.314,hover,1,2,1.4610484389031657
17.348,hover,1,2,1.4589583182485997
17.382,hover,1,2,1.45619619417465
17.416,hover,1,2,1.4527093671763
17.45,hover,1,2,1.4484732391100101
17.484,hover,1,2,1.4434930477603634
17.518,hover,1,2,1.4378008751282414
17.552,hover,1,2,1.431453965527709
17.586,hover,1,2,1.424526046557168
17.621,hover,1,2,1.4168822007852575
17.655,hover,1,2,1.4090573908021746
17.689,hover,1,2,1.4009362187226442
17.723,hover,1,2,1.3926112283114385
17.757,hover,1,2,1.3841636744390613
17.791,hover,1,2,1.375658640771655
17.825,hover,1,2,1.367144944382213
17.859,hover,1,2,1.3586529234782514
17.893,hover,1,2,1.3501945542292504
17.927,hover,1,2,1.3417676158564966
17.961,hover,1,2,1.3333508641992189
17.996,hover,1,2,1.3246635813826835
18.03,hover,1,2,1.316161963771893
18.064,hover,1,2,1.3075551390208289
18.098,hover,1,2,1.298802014363275
18.132,hover,1,2,1.2898634588942406
18.166,hover,1,2,1.2807103471261612
18.202,hover,1,2,1.2707635211943262
18.236,hover,1,2,1.2611191621290603
18.27,hover,1,2,1.2512399404529564
18.304,hover,1,2,1.241145487536192
18.338,hover,1,2,1.2314682062587643
18.372,hover,1,2,1.2204054415085195
18.406,hover,1,2,1.2098188512839347
18.44,hover,1,2,1.1991336390680674
18.474,hover,1,2,1.1883827944697798
18.508,hover,1,2,1.1775963556045492
18.542,hover,1,2,1.1668002223499299
18.576,hover,1,2,1.1560219443029773
18.61,hover,1,2,1.145300886518314
18.644,hover,1,2,1.1346975303805293
18.678,hover,1,2,1.1242899221295808
18.712,hover,1,2,1.1141603366387813
18.746,hover,1,2,1.1043949694758535
18.78,hover,1,2,1.0950789994789636
18.814,hover,1,2,1.0862942610506818
18.848,hover,1,2,1.0781037671738374
18.882,hover,1,2,1.0705429674633804
18.917,hover,1,2,1.0634311382872323
18.951,hover,1,2,1.0571681648190507
18.985,hover,1,2,1.051512311484422
19.019,hover,2,3,1.0458835368783406
19.053,hover,2,3,1.0405716685428292
19.087,hover,2,3,1.0360785152177758
19.121,hover,2,3,1.0326185436476123
19.155,hover,2,3,1.0296828968627212
19.189,hover,1,2,1.0266117357155957
19.223,hover,1,2,1.0232711307683369
19.257,hover,1,2,1.019900088332869
19.291,hover,1,2,1.016750486498709
19.325,hover,1,2,1.013516969888454
19.359,hover,1,2,1.0102912237441657
19.393,hover,1,2,1.0070812892990335
19.428,hover,1,2,1.0038159049866073
19.462,hover,1,2,1.0007113195902333
19.496,hover,1,2,0.9977043906147142
19.53,hover,1,2,0.9948245432137922
19.565,hover,1,2,0.9920216993923705
19.599,hover,1,2,0.9894806194389804
19.633,hover,2,3,0.9864521377655417
19.667,hover,2,3,0.9831746514767017
19.701,hover,2,3,0.9802875271776984
19.735,hover,2,3,0.9778385764220727
19.769,hover,2,3,0.9758438747937949
19.803,hover,2,3,0.974295322067911
19.837,hover,2,3,0.973160061308746
19.871,hover,2,3,0.9723817350082266
19.905,hover,2,3,0.9718864680268738
19.939,hover,2,3,0.9715868513739506
19.973,hover,2,3,0.971392355878443
20.007,hover,2,3,0.9712116106511897
20.041,hover,2,3,0.9709456341630441
20.075,hover,1,2,0.9704873203133233
20.109,hover,1,2,0.9696431171044905
20.143,hover,1,2,0.9687975696486645
20.177,hover,1,2,0.9679494437275671
20.211,hover,1,2,0.9671007888622638
20.245,hover,2,3,0.9658102238150883
20.279,hover,2,3,0.9643734877174595
20.313,hover,2,3,0.9628747378098998
20.347,hover,2,3,0.9613728060223247
20.391,hover,2,3,0.9598000154942585
20.425,hover,2,3,0.9582095006972138
20.459,hover,2,3,0.9570600862914693
20.493,hover,2,3,0.9560949192990766
20.527,hover,2,3,0.9553279929699421
20.561,hover,2,3,0.9547624620147879
20.595,hover,2,3,0.9543858725102929
20.629,hover,2,3,0.9541721988831058
20.663,hover,2,3,0.9540863255597151
20.703,hover,2,3,0.9540914479060997
20.737,hover,2,3,0.9541584282217834
20.771,hover,2,3,0.9542156994366624
20.805,hover,2,3,0.9542331498843017
20.839,hover,2,3,0.9541764696255361
20.873,hover,2,3,0.9540234072333212
20.908,hover,2,3,0.9537529172896665
20.942,hover,2,3,0.9533796608373655
20.976,hover,2,3,0.9529049673477036
21.01,hover,2,3,0.9523488337140921
21.045,hover,2,3,0.9517209937104529
21.079,hover,2,3,0.9510908790727989
21.114,hover,2,3,0.9504608008283785
21.148,hover,2,3,0.9499030312754616
21.182,hover,2,3,0.9494279961140982
21.216,hover,2,3,0.9490585761586408
21.25,hover,2,3,0.9488118121712033
21.284,hover,2,3,0.9486949862962448
21.318,hover,2,3,0.9487105158621052
21.352,hover,2,3,0.9488466743955493
21.386,hover,2,3,0.9490959983115413
21.42,hover,2,3,0.9494345886105507
21.454,hover,2,3,0.949839910118641
21.488,hover,2,3,0.9502869353294155
21.522,hover,2,3,0.9507482356041681
21.556,hover,2,3,0.9511976841455193
21.591,hover,2,3,0.951622530364512
21.625,hover,2,3,0.9519798768014837
21.66,hover,2,3,0.9522712914706699
21.696,hover,2,3,0.9524682523267544
21.73,hover,2,3,0.952646064058171
21.764,hover,2,3,0.9527197521068407
21.799,hover,2,3,0.9527346176907979
21.833,hover,2,3,0.9527011504606391
21.867,hover,2,3,0.9526387809756668
21.902,hover,2,3,0.952565067235148
21.936,hover,2,3,0.9525034115421943
21.97,hover,2,3,0.9524703300592198
22.004,hover,2,3,0.9524812179102601
22.038,hover,2,3,0.9525504652731985
22.072,hover,2,3,0.9526732465945407
22.106,hover,1,2,0.9526936134673739
22.141,hover,1,2,0.9525682808608509
22.175,hover,1,2,0.9524516499768896
22.209,hover,1,2,0.9523408812285794
22.243,hover,1,2,0.9522347636203292
22.277,hover,1,2,0.9521308180411394
22.311,hover,1,2,0.9520244518812784
22.345,hover,1,2,0.9519232182535737
22.379,hover,1,2,0.9518166110998802
22.413,hover,1,2,0.9517185382580807
22.447,hover,1,2,0.9516178819148455
22.482,hover,1,2,0.951512946890579
22.516,hover,1,2,0.9514083564931767
22.55,hover,1,2,0.9513016887563185
22.584,hover,1,2,0.9511941031823202
22.618,hover,1,2,0.9510870499928409
22.652,hover,1,2,0.9509811669551836
22.686,hover,1,2,0.9508757264518228
22.72,hover,1,2,0.950770396109734
22.754,hover,1,2,0.9506785556079812
22.788,hover,1,2,0.950593849424301
22.823,hover,1,2,0.9505174790307255
22.858,hover,1,2,0.9504539953940809
22.892,hover,1,2,0.9504093497809095
22.926,hover,1,2,0.9503838589843582
22.96,hover,1,2,0.9503775759889845
22.994,hover,1,2,0.9503876668850002
23.028,hover,1,2,0.9504085603406781
23.062,hover,1,2,0.9504398812467056
23.096,hover,1,2,0.9504766576501162
23.13,hover,1,2,0.9505159337046021
23.164,hover,1,2,0.9505537188943034
23.198,hover,1,2,0.9505865284866136
23.232,hover,1,2,0.9506103940795453
23.266,hover,1,2,0.9506224803036412
23.3,hover,1,2,0.9506199968430931
23.334,hover,1,2,0.9506013658296582
23.368,hover,1,2,0.9505673313431626
23.402,hover,1,2,0.9505194406395175
23.436,hover,1,2,0.9504652354810033
23.47,hover,1,2,0.9504111448974235
23.504,hover,2,3,0.9502985508589643
23.538,hover,2,3,0.9501511202062026
23.572,hover,2,3,0.9500248728341804
23.606,hover,2,3,0.9499034328992634
23.643,hover,2,3,0.9497978094413505
23.677,hover,2,3,0.949650480789888
23.711,hover,2,3,0.9495274525437469
23.745,hover,2,3,0.949406374534611
23.779,hover,2,3,0.9492908413241752
23.813,hover,2,3,0.9491822936727724
23.847,hover,2,3,0.9490796766001236
23.882,hover,2,3,0.948978991993045
23.916,hover,2,3,0.9488858612803208
23.95,hover,2,3,0.9487971964483732
23.984,hover,2,3,0.9487131537839851
24.018,hover,2,3,0.9486322290281236
24.052,hover,2,3,0.9485512243484356
24.086,hover,2,3,0.9484693677137864
24.12,hover,2,3,0.9483928101985025
24.154,hover,2,3,0.9483194332774866
24.188,hover,2,3,0.948258757453841
24.222,hover,2,3,0.9482107221747001
24.256,hover,2,3,0.9481797392046417
24.29,hover,2,3,0.9481608815864673
24.324,hover,2,3,0.948156259941838
24.358,hover,2,3,0.9481687879247599
24.392,hover,2,3,0.9482009212489689
24.426,hover,2,3,0.9482569772129951
24.46,hover,2,3,0.9483396591730967
24.494,hover,2,3,0.9484473464994408
24.528,hover,2,3,0.9485750616639409
24.562,hover,2,3,0.9487196448726155
24.596,hover,2,3,0.9488776429337157
24.63,hover,2,3,0.949042844573609
24.665,hover,2,3,0.9492135190075672
24.701,hover,2,3,0.9493827765237294
24.735,hover,2,3,0.9495337576792477
24.769,hover,2,3,0.9496762121773197
24.803,hover,2,3,0.9498098731261222
24.837,hover,2,3,0.9499353679780981
24.872,hover,2,3,0.9500576009344267
24.906,hover,2,3,0.9501680208085055
24.943,hover,2,3,0.9502744796794994
24.977,hover,2,3,0.9503672310076569
25.011,hover,2,3,0.9504457038369861
25.045,hover,2,3,0.9505110373292754
25.08,hover,2,3,0.9505653815408547
25.114,hover,2,3,0.9506123907870743
25.148,hover,2,3,0.9506606207123774
25.182,hover,2,3,0.950714652329068
25.216,hover,2,3,0.9507759569120035
25.25,hover,2,3,0.950842671473699
25.284,hover,2,3,0.9509136996197844
25.318,hover,2,3,0.9509896705272604
25.352,hover,2,3,0.9510708130378934
25.386,hover,2,3,0.9511529915445692
25.42,hover,2,3,0.9512318453036189
25.454,hover,2,3,0.9513035496472871
25.488,hover,2,3,0.9513661426367257
25.522,hover,1,2,0.9512747717796566
25.556,hover,1,2,0.9511219083378636
25.591,hover,1,2,0.9509536294416738
25.625,hover,1,2,0.9507857305437755
25.659,hover,1,2,0.9506176794684761
25.693,hover,1,2,0.9504550348490828
25.727,hover,1,2,0.9503035781608142
25.761,hover,1,2,0.9501673347286603
25.795,hover,1,2,0.950050056526348
25.829,hover,1,2,0.9499543275648497
25.863,hover,1,2,0.9498816388513145
25.897,hover,1,2,0.949830402623117
25.931,hover,1,2,0.9497964677065754
25.966,hover,1,2,0.9497754501838831
26.0,hover,1,2,0.9497658302535827
26.034,hover,1,2,0.9497644623883739
26.068,hover,1,2,0.9497682891961635
26.102,hover,1,2,0.9497750900059339
26.136,hover,1,2,0.9497833727488507
26.17,hover,1,2,0.9497937840130757
26.204,hover,1,2,0.9498083461182038
26.238,hover,1,2,0.9498316752908784
26.272,hover,1,2,0.9498675760777046
26.306,hover,1,2,0.9499169311772684
26.341,hover,1,2,0.949982166206648
26.375,hover,2,3,0.9499958992720369
26.409,hover,2,3,0.9497315895474471
26.443,hover,2,3,0.9494558369726798
26.477,hover,2,3,0.949173498856985
26.511,hover,2,3,0.9488866579445835
26.545,hover,2,3,0.9485961626868097
26.579,hover,2,3,0.948303237747016
26.613,hover,2,3,0.9480065435204028
26.647,hover,2,3,0.947705303206728
26.681,hover,2,3,0.9473988616958967
26.715,hover,2,3,0.9470864225575585
26.749,hover,2,3,0.9467695956033392
26.783,hover,2,3,0.9464503085330196
26.817,hover,2,3,0.9461320522340108
26.852,hover,2,3,0.9458111610717947
26.886,hover,2,3,0.9455122057973419
26.92,hover,2,3,0.94523006941324
26.954,hover,2,3,0.9449661862747131
26.988,hover,2,3,0.9447218998699124
27.022,land,2,3,0.9444954988031837
27.056,land,2,3,0.9442823619054047
27.09,land,2,3,0.9440792038483804
27.124,land,2,3,0.9438832773340493
27.158,land,2,3,0.9436904163448611
27.192,land,2,3,0.9434966137357309
27.226,land,2,3,0.9432976329783107
27.26,land,2,3,0.9430892312421371
27.294,land,2,3,0.9428703586952717
27.328,land,2,3,0.9426442508147658
27.362,land,2,3,0.9424150443948023
27.396,land,2,3,0.9421879273789993
27.43,land,2,3,0.9419691746741518
27.464,land,2,3,0.941763096726147
27.499,land,2,3,0.9415640181690078
27.533,land,2,3,0.9413799579008835
27.567,land,2,3,0.9412016571536196
27.601,land,2,3,0.9410179207571685
27.635,land,2,3,0.9408409715583598
27.669,land,2,3,0.9406548767238223
27.703,land,2,3,0.9404648600092871
27.737,land,2,3,0.9402701400457164
27.771,land,2,3,0.9400710705878232
27.805,land,2,3,0.9398686631891179
27.839,land,2,3,0.9396644205554083
27.873,land,2,3,0.9394601985437357
27.907,land,2,3,0.9392586305755435
27.941,land,2,3,0.9390605865827762
27.975,land,2,3,0.9388662764283615
28.009,land,2,3,0.938677230171009
28.043,land,2,3,0.9384930534661695
28.077,land,2,3,0.9383134528639024
28.111,land,2,3,0.9381400669543278
28.145,land,2,3,0.9379670611972329
28.179,land,2,3,0.9377893895008259
28.213,land,2,3,0.9376091968485991
28.247,land,2,3,0.937430208523648
28.281,land,2,3,0.9372523951361891
28.315,land,2,3,0.9370730606936948
28.349,land,2,3,0.9368921085217076
28.383,land,2,3,0.9367114639720389
28.417,land,2,3,0.9365328261659229
28.452,land,2,3,0.9363511084741836
28.486,land,2,3,0.9361785383349243
28.52,land,2,3,0.9360127626518313
28.554,land,2,3,0.9358554187204703
28.589,land,2,3,0.935705658765177
28.623,land,2,3,0.9355773802021544
28.658,land,2,3,0.9354687868228685
28.692,land,2,3,0.9353878127569262
28.726,land,2,3,0.9353302623253038
