time_s,desired_acceleration_x,desired_acceleration_y,desired_acceleration_z,desired_attitude_w,desired_attitude_x,desired_attitude_y,desired_attitude_z,observer_position_x,observer_position_y,observer_position_z,observer_velocity_x,observer_velocity_y,observer_velocity_z,reference_model_position_x,reference_model_position_y,reference_model_position_z,reference_model_velocity_x,reference_model_velocity_y,reference_model_velocity_z,adaptive_position_delta_x,adaptive_position_delta_y,adaptive_position_delta_z,adaptive_velocity_delta_x,adaptive_velocity_delta_y,adaptive_velocity_delta_z,fractional_integral_x,fractional_integral_y,fractional_integral_z,fractional_derivative_x,fractional_derivative_y,fractional_derivative_z,normalized_thrust,collective_thrust_n,saturated,status_code
0.0,1.2381999999999997,1.3909000000000002,11.006025,0.9939424385937204,-0.05838452105372203,0.059983946815441905,0.0712151850951597,0.10020000000000001,-0.050100000000000006,0.8001,0.02,-0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331231710100703,7.4788426508782475,0.0,0.0
0.01,1.1624439999999998,1.3081780000000003,10.945588749999999,0.9942845595506153,-0.05526338461306302,0.056716405955506526,0.07160602108648358,0.10038400000000001,-0.05019200000000001,0.800191,0.03235,0.003925000000000003,0.0219735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289217747100197,7.426686885612407,0.0,0.0
0.02,1.0904309799999996,1.22901151,10.88756929375,0.9945971200423712,-0.05223667673381125,0.05356475989420469,0.07196328859011632,0.10067678000000001,-0.050137390000000004,0.800393545,0.043912999999999994,0.017037500000000004,0.033324210000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3267329263986029,7.377265131569746,0.0,0.0
0.03,1.0221899416,1.1535066292,10.8320603993125,0.9948812352410229,-0.04931332148932823,0.05053650778095258,0.07228821114325816,0.1010617676,-0.049956023800000006,0.8006913680500001,0.05470902499999999,0.029349597500000005,0.044053710075000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246651570361306,7.33057720517666,0.0,0.0
