time_s,desired_acceleration_x,desired_acceleration_y,desired_acceleration_z,desired_attitude_w,desired_attitude_x,desired_attitude_y,desired_attitude_z,observer_position_x,observer_position_y,observer_position_z,observer_velocity_x,observer_velocity_y,observer_velocity_z,reference_model_position_x,reference_model_position_y,reference_model_position_z,reference_model_velocity_x,reference_model_velocity_y,reference_model_velocity_z,adaptive_position_delta_x,adaptive_position_delta_y,adaptive_position_delta_z,adaptive_velocity_delta_x,adaptive_velocity_delta_y,adaptive_velocity_delta_z,fractional_integral_x,fractional_integral_y,fractional_integral_z,fractional_derivative_x,fractional_derivative_y,fractional_derivative_z,normalized_thrust,collective_thrust_n,saturated,status_code
0.0,4.578866481721946,4.548866481721947,14.699967997178716,0.9772672780134308,-0.13672073612242294,0.15327469407447405,0.05256401615876362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029928934724533203,0.0029928934724533208,0.00399052462993776,2.99289347245332,2.9928934724533205,3.9905246299377595,0.4763973588324424,10.7565211220828,0.0,0.0
0.01,2.246444740769625,2.2164447407696253,12.108501349873984,0.9896504610531681,-0.08301690500453358,0.09628595738567709,0.0665520310061499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005536852924038642,0.005536852924038644,0.007382470565384856,1.0475127153586619,1.047512715358662,1.3966836204782156,0.37130726693886484,8.383704035217983,0.0,0.0
0.02,1.83979731177392,1.8097973117739203,11.656775458211765,0.9916862323305998,-0.07069558677889495,0.08260227863418881,0.06882887606497101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007890015416755066,0.007890015416755068,0.01052002055567342,0.7070710828670965,0.7070710828670969,0.9427614438227953,0.3542759385992566,7.999155633289169,0.0,0.0
0.03,1.657747233722939,1.6277472337229395,11.454596949460369,0.9925479822513896,-0.06481264988673026,0.07600734910590491,0.06979044508561529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010125519784835668,0.01012551978483567,0.013500693046447557,0.5538723482458922,0.5538723482458924,0.7384964643278561,0.34682178683730214,7.830849198779999,0.0,0.0
