metric,value
generated_at,2026-05-13T09:35:10
raw_file,results/robustness/rotor1_loss15_wind_gust_example1/robust_rotor1_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock/raw/robust_rotor1_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock.csv
scene_id,robust_rotor1_loss15_wind_gust_example1
controller_id,linear_mpc_online_fault_allocation_sysblock
row_count,5001
duration_s,50.0
sample_rate_hz,100.0
position_rmse_m,0.29437171373610305
x_rmse_m,0.16806045302065226
y_rmse_m,0.11815253300013388
z_rmse_m,0.21083256134685593
max_position_error_m,1.2490524049014624
steady_state_error_m,0.11494726173112971
settling_time_s,7.95
disturbance_window_start_s,15.0
disturbance_window_end_s,19.0
disturbance_peak_error_m,0.5376109906353476
disturbance_recovery_time_s,3.039999999999999
overshoot_x_pct,4.59749076069393
overshoot_y_pct,3.6787861564638114
overshoot_z_pct,1.9351444546742396
overshoot_max_pct,4.59749076069393
roll_rmse_rad,0.033371098323304677
pitch_rmse_rad,0.05167851252183174
yaw_rmse_rad,0.04335702945935051
max_tilt_rad,0.2123085990719062
minimum_altitude_m,0.0
altitude_violation_count,61
tilt_violation_count,0
constraint_violation_count,61
constraint_violation_rate_hz,1.22
altitude_violation_rate_hz,1.22
tilt_violation_rate_hz,0.0
control_energy,41655.71521781031
control_energy_per_second,833.1143043562063
control_smoothness,14890.943477881627
control_smoothness_per_second,297.8188695576325
control_command_min,-20.0
control_command_max,20.0
control_command_normalized,False
saturation_ratio,nan
nan_count,0
valid,True
tracking_score,89.82674817258975
robustness_score,54.23076923076923
safety_score,35.0
energy_score,0.0
smoothness_score,0.0
fault_tolerance_score,35.0
total_health_score,51.00571675946923
source,MWORKS_MCP
evidence_level,real_sysplorer_mcp_sysblock_linear_mpc_online_fault_allocation_rotor_loss_wind_gust
