metric,value
generated_at,2026-05-09T19:46:23
raw_file,/mnt/c/Users/HP/Desktop/Quadrotor/results/raw/hover_pid_baseline.csv
scene_id,hover
controller_id,pid_baseline
row_count,801
duration_s,8.0
position_rmse_m,0.5007894477027046
x_rmse_m,0.010504990037927127
y_rmse_m,0.008747331748850767
z_rmse_m,0.5006028368896426
max_position_error_m,2.0000031439564605
steady_state_error_m,0.028638060948069026
settling_time_s,3.14
overshoot_x_pct,nan
overshoot_y_pct,nan
overshoot_z_pct,nan
overshoot_max_pct,nan
roll_rmse_rad,0.0003498932699540308
pitch_rmse_rad,0.0004201996015170851
yaw_rmse_rad,0.0
max_tilt_rad,0.0007432642717513994
minimum_altitude_m,0.0
altitude_violation_count,6
tilt_violation_count,0
constraint_violation_count,6
control_energy,9.388549840632542
control_smoothness,0.012716487912561221
control_command_min,0.489945084951524
control_command_max,0.592236301777005
control_command_normalized,True
saturation_ratio,0.0
nan_count,0
valid,True
tracking_score,79.6681202185487
robustness_score,91.23076923076923
safety_score,43.0
energy_score,98.10309174458058
smoothness_score,100.0
fault_tolerance_score,43.0
total_health_score,74.41843754771497
source,offline_script
evidence_level,offline_tracking_demo
