metric,value
altitude_violation_count,523
altitude_violation_rate_hz,10.46
constraint_violation_count,523
constraint_violation_rate_hz,10.46
control_command_max,19.094282560427203
control_command_min,-23.932319865259227
control_command_normalized,False
control_energy,37312.6193096239
control_energy_per_second,746.252386192478
control_smoothness,86192.16318999037
control_smoothness_per_second,1723.8432637998076
controller_id,improved_pid
disturbance_peak_error_m,0.2757875925433386
disturbance_recovery_time_s,2.650000000000002
disturbance_window_end_s,19.0
disturbance_window_start_s,15.0
duration_s,50.0
energy_score,0.0
evidence_level,real_sysplorer_mcp_full_improved_pid
fault_tolerance_score,35.0
generated_at,2026-05-10T21:50:45
max_position_error_m,3.00540588470562
max_tilt_rad,0.35825973699659636
minimum_altitude_m,0.0
nan_count,0
overshoot_max_pct,6.238876111756352
overshoot_x_pct,6.238876111756352
overshoot_y_pct,
overshoot_z_pct,0.0
pitch_rmse_rad,0.050826325428572516
position_rmse_m,0.479834495984561
raw_file,results/raw/official_example2_improved_pid.csv
robustness_score,63.076923076923066
roll_rmse_rad,0.02611474215929393
row_count,5001
safety_score,35.0
sample_rate_hz,100.0
saturation_ratio,
scene_id,official_example2
settling_time_s,6.8
smoothness_score,0.0
source,MWORKS_MCP
steady_state_error_m,0.19066099639468856
tilt_violation_count,0
tilt_violation_rate_hz,0.0
total_health_score,48.025785430524195
tracking_score,72.52184887097809
valid,True
x_rmse_m,0.4359900166559211
y_rmse_m,0.1399099780303274
yaw_rmse_rad,0.007557130892739671
z_rmse_m,0.14345398900233505
