metric,value
generated_at,2026-05-10T21:34:39
raw_file,results/raw/robust_rotor1_loss15_example1_awff_sysblock_smoke.csv
scene_id,robust_rotor1_loss15_example1_smoke
controller_id,awff_sysblock
row_count,101
duration_s,1.0
position_rmse_m,0.9673634038835699
x_rmse_m,0.030696848808585395
y_rmse_m,0.030691639433795284
z_rmse_m,0.9663889909944625
max_position_error_m,1.3293133598711917
steady_state_error_m,0.8661519098685148
settling_time_s,nan
disturbance_window_start_s,15.0
disturbance_window_end_s,19.0
disturbance_peak_error_m,nan
disturbance_recovery_time_s,nan
overshoot_x_pct,nan
overshoot_y_pct,nan
overshoot_z_pct,0.0
overshoot_max_pct,0.0
roll_rmse_rad,0.01676980243396837
pitch_rmse_rad,0.016768487234111184
yaw_rmse_rad,0.0001691339605607315
max_tilt_rad,0.03308261194551315
minimum_altitude_m,0.0
altitude_violation_count,65
tilt_violation_count,0
constraint_violation_count,65
control_energy,866.718829547891
control_smoothness,3146.2803724472883
control_command_min,-17.634687058021534
control_command_max,18.35340134730197
control_command_normalized,False
saturation_ratio,nan
nan_count,0
valid,True
tracking_score,60.39398463272646
robustness_score,0.0
safety_score,35.0
energy_score,0.0
smoothness_score,0.0
fault_tolerance_score,35.0
total_health_score,28.618195389817938
source,MWORKS_MCP
evidence_level,real_sysplorer_mcp_sysblock_robust_rotor_loss_smoke
