time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,z_ref_rate,yaw_ref
4.2,0.046609604554092056,0.004141808511555035,0.9763911070278661,0.13311650393633445,0.011745573876735391,1.0,-0.003160466174263152,0.035909825029166086,4.636738133281466e-05,0.164877348294176,-0.16512523596092782,0.16120566914788192,-0.1602980745122134,0.0,0.0
4.21,0.04817668167666837,0.004280260041402776,0.976422912424553,0.13613762101957713,0.012012143031139158,1.0,-0.0031946043959332343,0.03631701919653333,4.7255223334332535e-05,0.1652865894900397,-0.16546238263038957,0.1602670089515499,-0.1594191640885975,0.0,0.0
4.22,0.04977949756817242,0.004421853419244176,0.9764573232443344,0.13919839483788568,0.012282211309225206,1.0,-0.0032280640584628436,0.03672674077745683,4.81254538750713e-05,0.16581220457081192,-0.16590086071091686,0.15922019113740055,-0.15844737823041488,0.0,0.0
4.23,0.05141844443626048,0.004566622148670423,0.9764942883686277,0.14229890695456257,0.012555785907755522,1.0,-0.0032621504326282094,0.03712227374898454,4.902555555736515e-05,0.16566931614995817,-0.16575452163211532,0.15884989974734107,-0.1580677981827148,0.0,0.0
4.24,0.053093907919150474,0.004714599829922644,0.9765337573019288,0.1454392355187046,0.01283287372223864,1.0,-0.003297283681821747,0.03749998551036471,4.997123796344365e-05,0.16484569855739525,-0.16502544241885395,0.159167900795983,-0.1582776761577174,0.0,0.0
4.25,0.05480626477323194,0.00486582026687313,0.9765756801965797,0.14861945528036513,0.01311348134826751,1.0,-0.0033324442954397325,0.03787139386208423,5.092446397454226e-05,0.1640264073219674,-0.1643050927500893,0.15948823738456852,-0.15848541588871273,0.0,0.0
4.26,0.056555887124665076,0.005020317087536743,0.9766200076896856,0.15183963760571262,0.013397615082856995,1.0,-0.003366272777431477,0.03825068801872918,5.183355790427912e-05,0.1638694701159475,-0.16415220236771855,0.15915196409658688,-0.1581323051795599,0.0,0.0
4.2700000000000005,0.05834314840587088,0.0051781233054846625,0.9766666906705704,0.15509985049219183,0.013685280925781631,1.0,-0.003398616416089128,0.03864089039471712,5.269200817142078e-05,0.16436369826644676,-0.16456395510007227,0.15816988780704483,-0.1572208062784819,0.0,0.0
4.28,0.06016842367259737,0.005339271176310021,0.9767156802480349,0.15840015858368228,0.013976484580913143,1.0,-0.0034305170061580017,0.039029553393229166,5.353931410969213e-05,0.16479284669281088,-0.16491774562909903,0.15725835948081648,-0.15637283418051415,0.0,0.0
4.29,0.06203208542732646,0.005503792562245193,0.9767669278854562,0.1617406231856606,0.014271231457558289,1.0,-0.0034631448948319586,0.03940195270440947,5.442078667086025e-05,0.16450474129011097,-0.16464568283073855,0.15706972251275397,-0.15615563518313963,0.0,0.0
