time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,z_ref_rate,yaw_ref
0.0,-41.0,-26.0,1.28,-41.0,-26.0,1.28,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-41.0,-26.0,1.279717590227098,-41.0,-26.0,1.2800451466049383,3.8677184939693145e-15,-7.253084510560605e-15,7.833270148276757e-14,0.017135522523250832,-0.01713552252233654,0.01713552252352363,-0.017135522523109816,0.002685956790123456,0.0
0.1,-41.0,-26.0,1.279052937539187,-41.0,-26.0,1.2803520987654322,4.603253992773114e-14,6.051566864326835e-14,1.4727542181904683e-13,0.0600110310084779,-0.0600110310048096,0.060011031001449076,-0.060011031002961825,0.010382716049382715,0.0
0.15000000000000002,-41.0,-26.0,1.278131561385494,-41.0,-26.0,1.281158125,8.156181971580513e-14,1.0373724354382603e-13,2.1738319907209753e-13,0.12542722125847702,-0.12542722125387198,0.1254272212518399,-0.1254272212532447,0.022562500000000006,0.0
0.2,-41.0,-26.0,1.2771688403227741,-41.0,-26.0,1.2826745679012346,7.367690689538655e-14,7.01397769922001e-14,3.637384263257305e-13,0.20675867830840386,-0.20675867830437536,0.20675867830662767,-0.20675867830537561,0.03871604938271604,0.0
0.25,-41.0,-26.0,1.276444048113844,-41.0,-26.0,1.2850877700617285,5.26729896284188e-14,-6.471673838424287e-15,4.821335054208462e-13,0.2963734782432158,-0.29637347823941984,0.2963734782468256,-0.2963734782437135,0.05835262345679011,0.0
0.30000000000000004,-41.0,-26.000000000000004,1.2762687307243896,-41.0,-26.0,1.28856,1.7866024039038454e-14,-3.216553655019836e-14,6.515905790022038e-13,0.3871744846272759,-0.3871744846226601,0.3871744846293534,-0.3871744846245981,0.081,0.0
0.35000000000000003,-41.0,-26.000000000000014,1.2769611517110966,-41.0,-26.0,1.2932303780864198,2.8397084197051596e-14,-8.092593070621711e-15,7.645206465499449e-13,0.47330144738857577,-0.47330144738095115,0.4733014473863243,-0.473301447383251,0.10620447530864198,0.0
0.4,-40.99999999999999,-26.00000000000002,1.2788253967582446,-41.0,-26.0,1.2992158024691358,-8.21457057557871e-14,2.197393219868304e-13,1.5178646539401327e-12,0.5504153632391681,-0.5504153632328531,0.5504153632281922,-0.5504153632114136,0.13353086419753082,0.0
0.45,-40.999999999999986,-26.00000000000003,1.2821347982244056,-41.0,-26.0,1.306611875,-1.63734696732605e-13,2.6502941918731576e-13,2.395611451355252e-12,0.6157521336543809,-0.6157521336434529,0.6157521336529833,-0.6157521336289348,0.16256249999999997,0.0
0.5,-40.999999999999964,-26.00000000000003,1.2871234058729983,-41.0,-26.0,1.315493827160494,-2.102869147616555e-13,-3.4533126643251536e-13,2.1267135178639003e-12,0.6678415575858548,-0.6678415575790682,0.6678415576250583,-0.6678415576036525,0.19290123456790118,0.0
