metric,value
altitude_violation_count,64
altitude_violation_rate_hz,3.2
constraint_violation_count,64
constraint_violation_rate_hz,3.2
control_command_max,19.680864647168814
control_command_min,-19.680864770624343
control_command_normalized,False
control_energy,15864.423667255973
control_energy_per_second,793.2211833627987
control_smoothness,9394.20905762181
control_smoothness_per_second,469.71045288109053
controller_id,awff_sysblock
disturbance_peak_error_m,0.07500943421162631
disturbance_recovery_time_s,
disturbance_window_end_s,19.0
disturbance_window_start_s,15.0
duration_s,20.0
energy_score,0.0
evidence_level,real_sysplorer_mcp_sysblock_closed_loop_20s
fault_tolerance_score,35.0
generated_at,2026-05-10T21:50:45
max_position_error_m,1.2971645328538624
max_tilt_rad,1.4108008922521962e-08
minimum_altitude_m,0.0
nan_count,0
overshoot_max_pct,1.9391750448597733
overshoot_x_pct,
overshoot_y_pct,
overshoot_z_pct,1.9391750448597733
pitch_rmse_rad,2.0401732634736536e-09
position_rmse_m,0.33926833440355675
raw_file,results/raw/official_example1_awff_sysblock_20s.csv
robustness_score,71.15384615384616
roll_rmse_rad,1.0786989656331734e-10
row_count,2001
safety_score,35.0
sample_rate_hz,100.0
saturation_ratio,
scene_id,official_example1_awff_sysblock_20s
settling_time_s,5.75
smoothness_score,0.0
source,MWORKS_MCP
steady_state_error_m,0.015493692590457265
tilt_violation_count,0
tilt_violation_rate_hz,0.0
total_health_score,54.84438942259408
tracking_score,88.51975961377514
valid,True
x_rmse_m,2.0016426228979355e-10
y_rmse_m,5.507237463332613e-11
yaw_rmse_rad,8.1846771778863e-09
z_rmse_m,0.33926833440355675
