time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,position_error_norm
1.702,0.0009655427750152414,-0.0012459579841200897,3.4728879660653003,0.0,0.0,3.404,-0.00020571228989954405,-0.0001593656540498211,-1.6231010768848935e-05,64.69518409610427,-64.68007410372432,64.66810555513428,-64.6834965937209,0.06890599794475477
1.704,0.0009665022554019454,-0.001247196364152178,3.4768104555176933,0.0,0.0,3.408,-0.00020665002826249993,-0.0001600910891717577,-1.6373339638509947e-05,64.5143135523051,-64.51495200169735,64.51518654885928,-64.51482914567372,0.06882854359880725
1.706,0.0009674555060026184,-0.0012484267026033429,3.4807326205351465,0.0,0.0,3.412,-0.00020756148704944948,-0.00016079619681928792,-1.6515314057682675e-05,64.36752825606867,-64.37877262172297,64.38722565392041,-64.37626233447278,0.06875076483222806
1.708,0.0009684025038602867,-0.0012496489697904631,3.484654453221079,0.0,0.0,3.4159999999999995,-0.00020844304857988127,-0.00016147817373392124,-1.665693294747114e-05,64.24837338601138,-64.26640620911728,64.28011980350205,-64.26236802660283,0.06867265374981915
1.71,0.0009693432085865911,-0.00125086311353097,3.4885759347449707,0.0,0.0,3.4200000000000004,-0.00020928930032930248,-0.0001621328258293747,-1.6798188855461886e-05,64.93966616787458,-64.90270269449607,64.87379013496572,-64.91104705503773,0.06859419152472941
1.712,0.0009702776270768328,-0.0012520691426770561,3.4924970571899214,0.0,0.0,3.4240000000000004,-0.00021009772385266286,-0.00016275820125541515,-1.6939076479833803e-05,64.71213977798789,-64.69730671939735,64.68554207674902,-64.70066858203306,0.06851537024267595
1.714,0.0009712057146317554,-0.0012532669994851633,3.4964178551131297,0.0,0.0,3.428,-0.0002108764704400495,-0.0001633606163694564,-1.7079586121197564e-05,64.52764793486926,-64.5281926005609,64.52834369715498,-64.52809247815685,0.06843622445016495
1.716,0.0009721274430113125,-0.0012544566474576994,3.5003383465359152,0.0,0.0,3.432,-0.0002116280625025349,-0.0001639420258396207,-1.7219714911093587e-05,64.37783772030319,-64.38875390889974,64.39694177533802,-64.38631903343497,0.06835677216273933
1.718,0.0009730427930425325,-0.001255638061803604,3.5042585231793923,0.0,0.0,3.436,-0.000212349033628066,-0.00016449974357074976,-1.7359461261075428e-05,64.2561608381074,-64.27373069050316,64.287074588964,-64.26979818326176,0.06827700510311646
1.72,0.0009739517293481789,-0.0012568111968157502,3.5081783657300067,0.0,0.0,3.44,-0.00021303413793849488,-0.0001650297046098212,-1.7498818300475013e-05,64.96003068924804,-64.92383070048444,64.89549936927564,-64.93200504399232,0.06819690396176432
1.722,0.0009748542643881073,-0.0012579760685381327,3.512097865803554,0.0,0.0,3.444,-0.000213680978098524,-0.00016553005093371566,-1.763778154472256e-05,64.7284340947547,-64.71379443267067,64.70216918742933,-64.71711453546646,0.0681164603574251
1.724,0.0009757503576528527,-0.0012591326246420142,3.5160170584891497,0.0,0.0,3.4479999999999995,-0.00021429761122116752,-0.00016600702576244797,-1.7776342098090006e-05,64.5405374052364,-64.54089634959404,64.54089299051776,-64.54083973211321,0.06803570936826758
1.726,0.000976639986265498,-0.0012602808355600625,3.51993596195191,0.0,0.0,3.4519999999999995,-0.000214886609023948,-0.00016646262181244944,-1.7914496842403274e-05,64.387879608965,-64.3983704984698,64.40621818495944,-64.39603298140771,0.0679546691536253
1.728,0.000977523135450426,-0.0012614206821848616,3.5238545675719912,0.0,0.0,3.4560000000000004,-0.0002154446541097283,-0.00016689426841630807,-1.805224380668988e-05,64.26382355753464,-64.28083081429223,64.29372806808286,-64.27702649727834,0.0678733310955021
1.73,0.0009783997747870269,-0.0012625521252143572,3.527772855562081,0.0,0.0,3.46,-0.00021596666627658734,-0.00016729802900125197,-1.8189576606018383e-05,64.97955457254832,-64.94404246082904,64.91623397375963,-64.95206383825318,0.06779167541097408
1.732,0.0009792699222114227,-0.0012636751877700423,3.5316908170873944,0.0,0.0,3.464,-0.00021645036395485562,-0.00016767213523446103,-1.8326491462831694e-05,64.74413492444563,-64.72960313465043,64.71805123701208,-64.73290077958153,0.0677096932685404
1.734,0.0009801335415503584,-0.0012647898231269716,3.535608487736518,0.0,0.0,3.468,-0.0002169037022584009,-0.0001680227511531393,-1.8462980159868742e-05,64.55303413088222,-64.55311560252959,64.55288692557083,-64.55312320669773,0.06762742024559924
1.736,0.000980990615297316,-0.0012658960086573366,3.53952588580239,0.0,0.0,3.472,-0.00021732929607928668,-0.00016835190279328527,-1.8599039367133745e-05,64.39769202964054,-64.40766231259848,64.41509621006122,-64.40544367987752,0.06754487462931176
1.738,0.0009818411331801297,-0.0012669937310741057,3.543443002344835,0.0,0.0,3.476,-0.00021772397459265621,-0.0001686571330302937,-1.87346668178355e-05,64.27138916026703,-64.28773690584504,64.30011266534778,-64.28408267254405,0.06746204748160844
1.74,0.0009826850697770403,-0.001268082957534704,3.5473598171232297,0.0,0.0,3.4799999999999995,-0.00021808282389371592,-0.0001689346341500026,-1.886985654132743e-05,64.99828468434421,-64.96338962694159,64.93604930698748,-64.97127400093942,0.06737891856663003
1.742,0.0009835224483535764,-0.00126916371804814,3.5512763208717644,0.0,0.0,3.4840000000000004,-0.0002184036737052689,-0.00016918272404676325,-1.9004605375887375e-05,64.75927637489254,-64.74477295466329,64.73323301963977,-64.74806607641833,0.06729547862219397
1.744,0.0009843532371733266,-0.0012702359716230654,3.555192549651299,0.0,0.0,3.4880000000000004,-0.00021869436927839458,-0.00016940748149620508,-1.9138905680773066e-05,64.56516207138851,-64.56488096713618,64.56436126039983,-64.56497200120147,0.06721176369774394
1.746,0.0009851774240332782,-0.001271299702484647,3.5591085218703347,0.0,0.0,3.492,-0.0002189575619976975,-0.0001696109606946223,-1.9272753957145344e-05,64.40729095060907,-64.41665215728501,64.42360395404417,-64.41457238391752,0.06712779219601632
1.748,0.0009859950032242327,-0.001272354903242808,3.56302422828889,0.0,0.0,3.496,-0.00021919022499394155,-0.0001697908160371536,-1.9406147719451112e-05,64.27886728887297,-64.29446533550139,64.30624996373834,-64.29098155365922,0.06704355487940232
1.75,0.0009868059543130091,-0.001273401547501013,3.566939648233782,0.0,0.0,3.5,-0.00021938761080623126,-0.00016994336877914116,-1.9539081351410272e-05,65.01625323822854,-64.98191183833053,64.95499076278318,-64.98967348988414,0.06695903107987076
1.752,0.0009876103056858296,-0.0012744396718859102,3.5708547720281762,0.0,0.0,3.504,-0.00021954765573193945,-0.00017006701938884067,-1.9671552229095997e-05,64.77388065047157,-64.75933426729613,64.74775124006356,-64.76263895044194,0.06687421112456274
1.754,0.0009884080301014353,-0.001275469241214864,3.574769636180043,0.0,0.0,3.508,-0.00021967808621493906,-0.00017016775446367257,-1.980355320343129e-05,64.57693550418804,-64.57621514494296,64.57534522307226,-64.57640690952029,0.06678913150980917
1.756,0.0009891991205305869,-0.001276490246398284,3.5786842592026664,0.0,0.0,3.5119999999999996,-0.00021978158227750456,-0.00017024765028937101,-1.9935080650501463e-05,64.4166844909558,-64.42535647815033,64.4317643134811,-64.42343365348952,0.0667038107431477
1.758,0.000989983575839334,-0.0012775026859585964,3.5825986315756957,0.0,0.0,3.5159999999999996,-0.0002198552579406824,-0.00017030447040828278,-2.0066131932645822e-05,64.28626118134788,-64.30102734909318,64.31215741334408,-64.29773257280172,0.0666182393068773
1.76,0.0009907613805278893,-0.0012785065398738399,3.586512732213489,0.0,0.0,3.5200000000000005,-0.00021989453170338116,-0.00017033466466764475,-2.019670173732685e-05,65.0334865946863,-64.9996434820645,64.9730989482959,-65.0072948760572,0.06653239612090388
1.762,0.000991532567829021,-0.0012795018510339084,3.5904265510479147,0.0,0.0,3.524,-0.00021989744146573705,-0.00017033671225966172,-2.0326787909667223e-05,64.78796517535521,-64.77331323349094,64.76163882852431,-64.77664358552808,0.06644627112141874
1.764,0.000992297115015127,-0.0012804885900885637,3.594340125009879,0.0,0.0,3.528,-0.0002198715849679134,-0.0001703164999491569,-2.045638372066245e-05,64.58836485649721,-64.58713752750637,64.5858651502543,-64.58744529438465,0.0663599012274748
1.766,0.0009930550200539707,-0.0012814667544049447,3.5982534727077042,0.0,0.0,3.532,-0.00021981966206787638,-0.0001702761193055837,-2.058548546233957e-05,64.42587757049883,-64.43378906693697,64.43959795347489,-64.43203927217625,0.06627330504166822
1.768,0.0009938062863443337,-0.0012824363483627571,3.6021665843585375,0.0,0.0,3.536,-0.00021973892420358893,-0.00017021344032935932,-2.0714090400690845e-05,64.29357145168662,-64.30743211751276,64.31785081444083,-64.3043429637542,0.06618647278408059
1.77,0.000994550903229101,-0.0012833973581972233,3.6060794384836177,0.0,0.0,3.54,-0.00021962495481856682,-0.0001701250406708078,-2.0842193484421723e-05,65.05000826087517,-65.01661612708929,64.99041167994248,-65.02416790492985,0.06609938298190346
1.772,0.0009952889084506858,-0.0012843498326260412,3.609992024642756,0.0,0.0,3.5439999999999996,-0.00021947588831567285,-0.0001700094742968147,-2.0969792965896957e-05,64.80154503490778,-64.78673379165963,64.77492658281805,-64.7901019172677,0.0660120251996105
1.774,0.0009960202837772814,-0.0012852937481080654,3.6139043801663373,0.0,0.0,3.5480000000000005,-0.00021929918319730146,-0.0001698725199911481,-2.109688247566623e-05,64.59945861826031,-64.59766576186799,64.59594578332825,-64.59810273092207,0.06592443675552846
1.776,0.0009967450319556671,-0.0012862291081854064,3.6178165237487367,0.0,0.0,3.5520000000000005,-0.00021909754971316238,-0.0001697162773023616,-2.1223458258057653e-05,64.43487351190987,-64.44196237629073,64.44712439975133,-64.44039962657197,0.0658366363383294
1.778,0.0009974631608215426,-0.0012871559229709845,3.621728445360961,0.0,0.0,3.556,-0.0002188683729108316,-0.00016953871974058563,-2.1349517528419406e-05,64.30079741262647,-64.31368782384617,64.3233452220538,-64.31081890203559,0.06574861392224228
1.78,0.000998174664436761,-0.0012880741847971914,3.625640123149782,0.0,0.0,3.56,-0.00021860739976898796,-0.00016933655166540337,-2.147505546141831e-05,65.06584004349666,-65.03285948644272,65.00696479780837,-65.04032050149699,0.06566034766040171
1.782,0.0009988795846670906,-0.0012889839477103083,3.6295515463216392,0.0,0.0,3.564,-0.00021831285603720135,-0.0001691083978258794,-2.1600070660900355e-05,64.81463392934957,-64.7996184405586,64.78764381879846,-64.8030344542241,0.06557182676424476
1.784,0.0009995779077205027,-0.0012898851939056827,3.6334627525835446,0.0,0.0,3.568,-0.00021799205010434832,-0.00016885992061153667,-2.1724557065745184e-05,64.6102241488919,-64.60781640038742,64.60561079664478,-64.60839369178395,0.06548308892852736
1.786,0.0010002696408717411,-0.0012907779327759117,3.6373737607076184,0.0,0.0,3.572,-0.0002176476927852695,-0.00016859321994788478,-2.1848510903650605e-05,64.44367468370277,-64.44988802420802,64.45436243578673,-64.44852424191616,0.06539415291968492
1.788,0.0010009547962434172,-0.0012916621799730803,3.641284560433604,0.0,0.0,3.5759999999999996,-0.00021727729864717902,-0.0001683063696872969,-2.197192937586077e-05,64.30793761320577,-64.31980207423712,64.32865525870197,-64.3171659443053,0.06530500848097531
1.79,0.0010016333724592887,-0.0012925379337236356,3.645195129552031,0.0,0.0,3.5799999999999996,-0.00021687677652275768,-0.0001679961995947117,-2.2094807853850244e-05,65.08100257539937,-65.04840184652461,65.02279251947503,-65.05577922140701,0.06521563340970554
1.792,0.0010023054150940331,-0.0012934052528668523,3.6491054569340236,0.0,0.0,3.5840000000000005,-0.00021644443833239714,-0.00016766140119352701,-2.2217145243190607e-05,64.82724462341207,-64.81198858493133,64.79981863543577,-64.81546064697375,0.06512601658232443
1.794,0.0010029709146964817,-0.001294264125206556,3.6530155806409095,0.0,0.0,3.588,-0.00021598743137917574,-0.00016730751199105744,-2.2338935747526735e-05,64.62066806064666,-64.61760517698626,64.61488299079738,-64.61833184751501,0.06503619604770959
1.796,0.001003629882794503,-0.0012951145656306087,3.6569255195148638,0.0,0.0,3.592,-0.00021550845703803347,-0.00016693662454868866,-2.2460175604010586e-05,64.45228280625338,-64.45757699388538,64.46133022044734,-64.45642200587255,0.0649461906423671
1.798,0.0010042823355886669,-0.0012959565950600835,3.6608352630778933,0.0,0.0,3.596,-0.00021500515508255887,-0.00016654690972070808,-2.2580862027710485e-05,64.31499011187074,-64.32578206522258,64.33379519984689,-64.32338921955227,0.06485598989211004
1.8,0.0010049282760794137,-0.0012967902173759884,3.664744788782241,0.0,0.0,3.6,-0.00021447359430885546,-0.00016613532121175845,-2.2700990563547484e-05,65.09551558114605,-65.06327026429622,65.03792758426333,-65.07056946354481,0.06476557125637776
1.802,0.001005567753125224,-0.0012976154956612308,3.6686540851811076,0.0,0.0,3.604,-0.00021391216766555835,-0.00016570061333754892,-2.282056037535182e-05,64.83938918512438,-64.82386469100665,64.81147800582313,-64.82739906237252,0.06467492329401411
1.804,0.0010062007614708832,-0.001298432423140699,3.6725631906683263,0.0,0.0,3.6079999999999997,-0.00021332785049544306,-0.0001652481903109197,-2.293956589424415e-05,64.63079643225007,-64.62704712799797,64.62378434164268,-64.62793020832643,0.06458408438620573
1.806,0.0010068273166953916,-0.0012992410199363191,3.676472124148712,0.0,0.0,3.6120000000000005,-0.00021272332456266554,-0.00016478012945868371,-2.3058003395817886e-05,64.46069804424616,-64.46503874734388,64.46804441809792,-64.46410027743185,0.06449307343211683
1.808,0.0010074474385412013,-0.001300041311545653,3.6803808749397193,0.0,0.0,3.6160000000000005,-0.0002120963508333399,-0.0001642946955298977,-2.3175870106872628e-05,64.32195264273675,-64.33163464972885,64.33877896228265,-64.3294935177222,0.06440187975328715
1.81,0.0010080611344461645,-0.0013008333075822617,3.6842894201722065,0.0,0.0,3.62,-0.0002114431555217895,-0.00016378896419552767,-2.3293161749876804e-05,65.1093980129905,-65.07749064840165,65.05240129189914,-65.08471556352754,0.06431048048820188
1.812,0.001008668456037243,-0.0013016170747068578,3.6881977480984562,0.0,0.0,3.624,-0.00021076220772545945,-0.00016326174878571474,-2.3409877702189427e-05,64.85107911880326,-64.83526634711768,64.82264778178468,-64.83886746050977,0.06421886389509084
1.814,0.001009269402065777,-0.0013023926113205127,3.69210589742349,0.0,0.0,3.628,-0.00021006030020691654,-0.00016271831200362864,-2.3526012590355107e-05,64.64061493652768,-64.63615663573292,64.63233597880667,-64.63720118664097,0.06412706866613324
1.816,0.001009863991842358,-0.0013031599423662483,3.6960138871076316,0.0,0.0,3.632,-0.0002093400852302596,-0.00016216070828922854,-2.3641562745446355e-05,64.46892263906808,-64.47228436894407,64.47452296339937,-64.47156814056291,0.06403511375601664
1.818,0.001010452248379442,-0.001303919097566671,3.699921706276573,0.0,0.0,3.636,-0.00020859944037425777,-0.00016158729273961343,-2.3756525421076735e-05,64.3288227311798,-64.33736635673759,64.34362004956678,-64.33548333104854,0.06394298829479049
1.82,0.0010110341832784168,-0.0013046700919139042,3.703829331755859,0.0,0.0,3.6399999999999997,-0.00020783474699244148,-0.0001609952612265545,-2.3870896502200167e-05,65.12266813566673,-65.09108779620274,65.06624350260873,-65.0982408415308,0.06385066911605586
1.822,0.0010116098505280541,-0.001305412995120903,3.70773675151339,0.0,0.0,3.6439999999999997,-0.00020704454548378168,-0.00016038348234111608,-2.398467554864441e-05,64.86232545510413,-64.84621228852897,64.8333526682396,-64.84988283427285,0.06375814419395505
1.824,0.0010121792526576465,-0.0013061478104694126,3.7116440045445773,0.0,0.0,3.6480000000000006,-0.0002062354358011799,-0.00015975706936375777,-2.40978573549057e-05,64.65012893238196,-64.6449474432797,64.64055814077126,-64.6461566293316,0.06366545251085874
1.826,0.0010127424123739057,-0.0013068745672900034,3.7155511098585543,0.0,0.0,3.652,-0.00020541003107141484,-0.00015911804639015645,-2.4210438320605215e-05,64.47695748907752,-64.47932347131841,64.4807822196669,-64.47883323688411,0.06357261307027162
1.828,0.0010132993556656884,-0.0013075932991508312,3.7194580564011788,0.0,0.0,3.656,-0.0002045663208404636,-0.0001584648552681013,-2.4322415737435887e-05,64.33559778793716,-64.34298339482524,64.34833148548294,-64.34136287805296,0.0634796148226763
1.83,0.0010138500979882908,-0.0013083040260224161,3.7233648207084853,0.0,0.0,3.66,-0.00020370083913905543,-0.00015779481016321644,-2.443378564020317e-05,65.13534360155376,-65.10408542641316,65.07948263686202,-65.111167644542,0.06338643431258904
1.832,0.0010143946952970862,-0.0013090068201592055,3.7272713904798787,0.0,0.0,3.664,-0.00020281219306166835,-0.00015710683136077803,-2.4544547745758256e-05,64.87313883151504,-64.85672041902262,64.8436161992182,-64.86046144424998,0.06329305924594206
1.834,0.0010149331536353713,-0.001309701689382461,3.7311778049808266,0.0,0.0,3.668,-0.0002019067800281256,-0.00015640587519708752,-2.46546969928743e-05,64.65934355235098,-64.65343267185607,64.64847013790627,-64.65480785094054,0.06319952887495969
1.836,0.001015465498767581,-0.001310388666972973,3.735084083263157,0.0,0.0,3.6719999999999997,-0.00020098716477310856,-0.00015569392826230252,-2.4764229860383723e-05,64.4848033856095,-64.48616521478264,64.48683783054247,-64.4859028339087,0.06310586224583786
1.838,0.0010159917593405125,-0.0013110677899328582,3.738990214103887,0.0,0.0,3.6760000000000006,-0.00020005144411977766,-0.00015496951552329774,-2.4873143685503624e-05,64.34227519684914,-64.34849165609985,64.35292575313117,-64.34713612641983,0.06301204814048089
1.84,0.0010165119543285336,-0.0013117390827783136,3.7428961737650908,0.0,0.0,3.6800000000000006,-0.00019909630214853656,-0.00015423006740460923,-2.4981434642716926e-05,65.14744152755244,-65.11650621960844,65.09214568776738,-65.1235173951029,0.06291806282986624
1.842,0.0010170261412692234,-0.0013124026198084986,3.7468019496929337,0.0,0.0,3.684,-0.00019812040832297152,-0.00015347455253547404,-2.508910258535897e-05,64.88352957234113,-64.86680783931325,64.85346072638963,-64.870618858809,0.06282389376695985
1.844,0.0010175343294218972,-0.0013130584129990854,3.7507075814029793,0.0,0.0,3.688,-0.0001971299484152548,-0.00015270776325762678,-2.519614257550426e-05,64.66826377876026,-64.66162483571749,64.65609032000114,-64.6631656624354,0.06272958045387166
1.846,0.001018036547289665,-0.0013137064991687287,3.754613087984554,0.0,0.0,3.692,-0.00019612743002023198,-0.00015193164188633657,-2.530255118172323e-05,64.49246108498448,-64.49281831012871,64.49270466923687,-64.49278384348413,0.06263514197428657
1.848,0.0010185328258195169,-0.001314346918291203,3.7585184580555677,0.0,0.0,3.696,-0.0001951110525031688,-0.00015114479284095912,-2.540832578858918e-05,64.34885239045757,-64.35389671672344,64.35741473736164,-64.35280681048725,0.06254056695125695
1.85,0.0010190231871592512,-0.0013149796989817108,3.7624236676195646,0.0,0.0,3.7,-0.00019407764723310467,-0.0001503447606667323,-2.5513462703147757e-05,65.15897856357805,-65.12837185825845,65.104258239108,-65.13531063778983,0.0624458313976406
1.852,0.0010195076900549565,-0.0013156049171011736,3.7663287038841053,0.0,0.0,3.7039999999999997,-0.00019302594201801464,-0.00014953055922018287,-2.5617961898950484e-05,64.893507759879,-64.8764908754417,64.86290741437067,-64.88036999217017,0.062350922528062916
1.854,0.0010199863466780939,-0.0013162225883869602,3.7702336065957835,0.0,0.0,3.7079999999999997,-0.00019196190264039926,-0.00014870681039587307,-2.5721818545167113e-05,64.67689449924613,-64.66953584029545,64.66343603000719,-64.67124038232008,0.06225588007544649
1.856,0.0010204591879090336,-0.0013168327527285494,3.774138394875525,0.0,0.0,3.7120000000000006,-0.00019088797120987252,-0.00014787540577616048,-2.5825029305022728e-05,64.49993138874711,-64.49929103748488,64.49839680990371,-64.49948285452815,0.06216072315505533
1.858,0.0010209262466687862,-0.001317435452649838,3.7780430571922934,0.0,0.0,3.716,-0.00018980244507751164,-0.00014703502570480005,-2.592759161463667e-05,64.35532692970342,-64.35920384976443,64.36180968590774,-64.35837845920895,0.06206544024124215
1.86,0.0010213875479067774,-0.0013180307203845873,3.7819475693058435,0.0,0.0,3.72,-0.00018870229996660641,-0.00014618332657538415,-2.6029501906906313e-05,65.16997096282856,-65.13970307605153,65.11584449846984,-65.14656709327127,0.061970007103478365
1.862,0.0010218431481763648,-0.0013186186289644976,3.785851918345772,0.0,0.0,3.724,-0.00018758634369693268,-0.00014531938426441793,-2.613075989840495e-05,64.90308195620798,-64.88578479508652,64.87197672776377,-64.88972859690963,0.06187441087848952
1.864,0.0010222930623056833,-0.0013191991975584534,3.7897561445977184,0.0,0.0,3.728,-0.00018646035558792456,-0.00014444767620515198,-2.6231360853615747e-05,64.6852051132831,-64.6771481537067,64.67049986289766,-64.67901153049849,0.06177869183790113
1.866,0.0010227373323269495,-0.0013197724804527291,3.7936602655799714,0.0,0.0,3.732,-0.00018532646294505646,-0.0001435698500684633,-2.633130262295898e-05,64.50718633511835,-64.50556762732047,64.50390793015812,-64.5059813459804,0.06168286749530759
1.868,0.0010231759866190353,-0.001320338514309576,3.7975642708912805,0.0,0.0,3.7359999999999998,-0.00018418326158339235,-0.00014268481746899386,-2.6430581981947846e-05,64.36167312817646,-64.36439874532246,64.36610510352153,-64.36383419439994,0.06158692745434663
1.87,0.0010236090525864345,-0.0013208973345334586,3.801468136050659,0.0,0.0,3.7400000000000007,-0.0001830278648287163,-0.00014179034141828954,-2.652919548588203e-05,65.1804163887393,-65.15050481607122,65.12691505235269,-65.1572900621665,0.06149084724414815
1.872,0.0010240365873461067,-0.0013214490148843897,3.8053718479724874,0.0,0.0,3.7440000000000007,-0.0001818591279169009,-0.00014088553455423016,-2.662714293661584e-05,64.91224987819248,-64.8946929294204,64.88067634945072,-64.89869673536853,0.06139461378646491
1.874,0.0010244586080391455,-0.001321993577518574,3.8092754471216215,0.0,0.0,3.748,-0.0001806825894042477,-0.0001399746877861776,-2.6724419685176582e-05,64.69325972109486,-64.68452022945097,64.67733589680027,-64.68653882558989,0.06129826753190654
1.8760000000000001,0.0010248751580216697,-0.0013225310784321404,3.813178951004048,0.0,0.0,3.7520000000000002,-0.0001795003016096638,-0.00013905939070774518,-2.682102369911636e-05,64.51427515005324,-64.51169452601005,64.50928232220043,-64.51232638338935,0.061201825981735576
1.8780000000000001,0.0010252862671988917,-0.0013230615562587924,3.817082349097778,0.0,0.0,3.7560000000000002,-0.00017831093951994382,-0.0001381386162831031,-2.6916951795727463e-05,64.36792810778849,-64.3695179347665,64.3703370633189,-64.3692106734866,0.06110527861906969
1.8800000000000001,0.001025691965031498,-0.0013235850490583261,3.820985616700788,0.0,0.0,3.7600000000000002,-0.00017711175341518932,-0.00013721023364111453,-2.701220064810457e-05,65.19036134778224,-65.16082113124354,65.13751205522234,-65.16752414649902,0.06100860075239092
1.8820000000000001,0.0010260923088775422,-0.0013241016309022734,3.8248887405302834,0.0,0.0,3.7640000000000002,-0.00017590164531325334,-0.0001362733916910265,-2.710677013850479e-05,64.9210449649309,-64.90324971958611,64.889041498738,-64.90730861882075,0.06091177910650321
1.8840000000000001,0.0010264873178530952,-0.0013246113264974283,3.8287917612202382,0.0,0.0,3.768,-0.00017468591024636694,-0.00013533219268741255,-2.7200655696766547e-05,64.70104805201449,-64.69165047550925,64.68394926563931,-64.69381871688252,0.060814854300890044
1.8860000000000001,0.0010268770362768381,-0.0013251141930828673,3.832694696266424,0.0,0.0,3.772,-0.00017346652142115397,-0.00013438816495572257,-2.7293855407652343e-05,64.52118664630027,-64.5176690768936,64.51452394000034,-64.51851338414497,0.06071784382655435
1.8880000000000001,0.0010272614952658405,-0.0013256102708573505,3.8365975350370585,0.0,0.0,3.7760000000000007,-0.00017224222999604992,-0.00013344034048738164,-2.7386366132821664e-05,64.37408000333586,-64.37455787680696,64.3745084740792,-64.37450247534606,0.0606207370570278
1.8900000000000001,0.001027640725951085,-0.001326099600037401,3.8405002526253993,0.0,0.0,3.7800000000000002,-0.00017101042091523876,-0.00013248669275550147,-2.747818465985747e-05,65.1998105815103,-65.17066150966957,65.14764867648368,-65.177277763313,0.060523509096449095
1.8920000000000001,0.0010280147856199697,-0.0013265822546031955,3.844402835565996,0.0,0.0,3.7840000000000003,-0.00016977004102100096,-0.00013152640542493714,-2.7569310947797855e-05,64.92946825102038,-64.91146162827557,64.8970828467046,-64.91556948443801,0.060426146487182246
1.8940000000000001,0.0010283836950312813,-0.0013270582613827825,3.8483053246482655,0.0,0.0,3.7880000000000003,-0.00016852613812486707,-0.000130563389238457,-2.7659740499743464e-05,64.7085682032732,-64.69854286445727,64.6903484961749,-64.70085384997944,0.060328690003894285
1.8960000000000001,0.0010287474991188858,-0.0013275276784093302,3.852207737356517,0.0,0.0,3.7920000000000003,-0.0001672806014093754,-0.00012959910745308806,-2.7749471517782282e-05,64.52791659779233,-64.52349320401458,64.51963947413216,-64.5245428828985,0.060231157126068906
1.8980000000000001,0.0010291062299029844,-0.0013279905470477095,3.8561100629580785,0.0,0.0,3.7960000000000003,-0.00016603225460198653,-0.00012863264829847995,-2.7838500910302095e-05,64.38012274624548,-64.37951880471333,64.37862445276774,-64.37970840928848,0.06013353712654526
1.9000000000000001,0.0010294599198116003,-0.0013284469091889074,3.8600122763560476,0.0,0.0,3.8,-0.00016477861442678148,-0.00012766208735865667,-2.7926825577017035e-05,65.2087765265519,-65.18004109319743,65.15734215791797,-65.18656544354604,0.06003580491966176
1.9020000000000001,0.0010298086257640238,-0.0013288968383373607,3.8639143639150273,0.0,0.0,3.8040000000000007,-0.00016351867034390143,-0.00012668664134512505,-2.801444555138721e-05,64.93752723633311,-64.91933977981624,64.9048143289488,-64.92348963773928,0.05993794687804113
1.9040000000000001,0.0010301523698368724,-0.0013293403630225754,3.8678163665651217,0.0,0.0,3.8080000000000007,-0.000162257219677283,-0.0001257100269636649,-2.8101356406087627e-05,64.71582371461926,-64.70520522102596,64.69654473550673,-64.70765108137364,0.05984000391676766
1.9060000000000001,0.0010304911972477539,-0.0013297775416435563,3.8717183017767183,0.0,0.0,3.8120000000000003,-0.00016099606297683433,-0.00012473363883690913,-2.8187556460487894e-05,64.53446536679161,-64.52917201982049,64.52463771933371,-64.53041891857842,0.059741993501330574
1.9080000000000001,0.0010308251406204126,-0.0013302084163441558,3.875620158724117,0.0,0.0,3.8160000000000003,-0.00015973409287170872,-0.0001237566185934157,-2.827304267188336e-05,64.38605414502972,-64.3844035971342,64.38269180782923,-64.38483020799836,0.05964390481172675
1.9100000000000001,0.001031154233320755,-0.0013306330302257886,3.879521912133902,0.0,0.0,3.8200000000000003,-0.0001584689547933179,-0.0001227771415486978,-2.8357812050459316e-05,65.21727375895411,-65.18897620831571,65.16661018652093,-65.19540311831337,0.059545712586129666
1.9120000000000001,0.0010314785316197564,-0.0013310514559550584,3.883423548212378,0.0,0.0,3.8240000000000003,-0.00015719967872439438,-0.00012179445583788604,-2.84418647029533e-05,64.94523135464603,-64.92689629530702,64.91225015216384,-64.93108059265691,0.0594474030390592
1.9140000000000001,0.001031798058596732,-0.0013314637233557461,3.887325108015439,0.0,0.0,3.8280000000000003,-0.00015593080907591063,-0.00012081208225542786,-2.8525196269518743e-05,64.72281987233482,-64.71164621548334,64.70254927863603,-64.71421831664156,0.059349017211103014
1.9160000000000001,0.0010321128594396698,-0.0013318698907878088,3.8912266089966203,0.0,0.0,3.832,-0.00015466405378217844,-0.00011983134370737101,-2.8607805186736105e-05,64.54083489198074,-64.53471135966662,64.52952753242266,-64.53614644589084,0.059250572550813146
1.9180000000000001,0.0010324229670882167,-0.0013322700008024035,3.8951280402444337,0.0,0.0,3.836,-0.00015339837081132979,-0.000118851432462682,-2.8689688462921708e-05,64.39187343280919,-64.38921575702793,64.38671735241984,-64.38987040935514,0.05915205815257318
1.92,0.001032728415503525,-0.00133266409726869,3.8990293763219825,0.0,0.0,3.84,-0.0001521315311751506,-0.00011787062114669985,-2.8770843217547873e-05,65.2253172574594,-65.19748296015717,65.1754697447628,-65.20380663843919,0.05905344859141241
